input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,final_url,a_,tech_,lines,failed,cdn_name,favicon,cdn,csp_domains_,tls_mismatched
aaaaabbbcccc.upserve.com,Upserve POS is Now Lightspeed Restaurant (U-Series),200,227091,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,443,https://aaaaabbbcccc.upserve.com:443,https,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/upserve/,34.231.80.4,WordPress,2988,False,,-921306664,,https://*.datadoghq-browser-agent.com,
aboshopcareers.upserve.com,Upserve POS is Now Lightspeed Restaurant (U-Series),200,227091,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,443,https://aboshopcareers.upserve.com:443,https,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/upserve/,34.231.80.4,WordPress,2988,False,,2024956348,,http://*.hs-scripts.com,
academy.upserve.com,Upserve POS is Now Lightspeed Restaurant (U-Series),200,227083,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,443,https://academy.upserve.com:443,https,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/upserve/,34.231.80.4,WordPress,2988,False,,-2008704060,,https:,
accounting.upserve.com,Upserve POS is Now Lightspeed Restaurant (U-Series),200,227083,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,443,https://accounting.upserve.com:443,https,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/upserve/,34.231.80.4,WordPress,2988,False,,144409433,,http://*.hs-scripts.com,
api-docs.upserve.com,Upserve API docs,200,1956,api-docs.upserve.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-02T00:00:00Z,2023-09-01T23:59:59Z,"CN=upserve.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",upserve.com,"Cloudflare, Inc.",upserve.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ac4e9a8e5af8fd95eaf0c7d9665f16e7,b003c18829a8175891427e67a5efc4a506686932782d203943ce036fdceaea2e,True,ctls,api-docs.upserve.com,443,https://api-docs.upserve.com:443,https,cloudflare,text/html,GET,104.18.9.20,/,,2606:4700::6812:814,Cloudflare,112,False,cloudflare,-1663940122,True,,
api.swipely.com,Upserve POS is Now Lightspeed Restaurant (U-Series),200,227083,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,443,https://api.swipely.com:443,https,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/upserve/,34.231.80.4,WordPress,2988,False,,,,http://*.bizible.com,
api.upserve.com,Upserve POS is Now Lightspeed Restaurant (U-Series),200,227091,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,443,https://api.upserve.com:443,https,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/upserve/,34.231.80.4,WordPress,2988,False,,,,http://*.google-analytics.com,
api2.breadcrumb.com,,404,,api2.breadcrumb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-17T00:00:00Z,2024-05-16T23:59:59Z,CN=*.breadcrumb.com,*.breadcrumb.com,,*.upserve.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3a7f206bb6cebb50b5e999c3a4ca523d,00bd5822fe51799f132f6eac352cd27856e88bd94413678a233a2d24e09a6bd5,True,ctls,api2.breadcrumb.com,443,https://api2.breadcrumb.com:443,https,,text/html,GET,34.226.110.224,/,,35.171.15.230,,1,False,,509258457,,,
arizona.ecs-lb.breadcrumb.com,Restaurant POS System | Lightspeed Point of Sale Software,200,315454,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,443,https://arizona.ecs-lb.breadcrumb.com:443,https,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/pos/restaurant/,34.231.80.4,WordPress,4416,False,,-1139650210,,,
atl-prd-esmasdata-02b.euyansanantivirus.swipely.com,Upserve POS is Now Lightspeed Restaurant (U-Series),200,227083,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,443,https://atl-prd-esmasdata-02b.euyansanantivirus.swipely.com:443,https,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/upserve/,34.231.80.4,WordPress,2988,False,,742155598,,http://*.hs-scripts.com,
atmorders.upserve.com,Upserve POS is Now Lightspeed Restaurant (U-Series),200,227582,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,443,https://atmorders.upserve.com:443,https,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/upserve/,34.231.80.4,WordPress,2994,False,,1577668809,,http://*.fontawesome.com,
att.resources.swipely.com,Upserve POS is Now Lightspeed Restaurant (U-Series),200,227582,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,443,https://att.resources.swipely.com:443,https,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/upserve/,34.231.80.4,WordPress,2994,False,,-1249329204,,http://*.hs-scripts.com,
auth.breadcrumb.com,The page you were looking for doesn't exist (404),404,728,auth.breadcrumb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-17T00:00:00Z,2024-05-16T23:59:59Z,CN=*.breadcrumb.com,*.breadcrumb.com,,*.upserve.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3a7f206bb6cebb50b5e999c3a4ca523d,00bd5822fe51799f132f6eac352cd27856e88bd94413678a233a2d24e09a6bd5,True,ctls,auth.breadcrumb.com,443,https://auth.breadcrumb.com:443,https,,text/html,GET,34.226.110.224,/,,35.171.15.230,,27,False,,36415943,,,
automated-programs-unauthorized.upserve.com,Upserve POS is Now Lightspeed Restaurant (U-Series),200,227083,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,443,https://automated-programs-unauthorized.upserve.com:443,https,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/upserve/,34.231.80.4,WordPress,2988,False,,748082169,,*.googletagmanager.com,
az7y.www.virus.swipely.com,Upserve POS is Now Lightspeed Restaurant (U-Series),200,227083,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,443,https://az7y.www.virus.swipely.com:443,https,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/upserve/,34.231.80.4,WordPress,2988,False,,827918956,,http://*.bing.com,
b.breadcrumb.com,Restaurant POS System | Lightspeed Point of Sale Software,200,315454,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,443,https://b.breadcrumb.com:443,https,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/pos/restaurant/,34.231.80.4,WordPress,4416,False,,-65184350,,,
b2.ecs-lb.breadcrumb.com,Restaurant POS System | Lightspeed Point of Sale Software,200,315454,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,443,https://b2.ecs-lb.breadcrumb.com:443,https,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/pos/restaurant/,34.231.80.4,WordPress,4416,False,,692671898,,,
batmanorders.upserve.com,Upserve POS is Now Lightspeed Restaurant (U-Series),200,227083,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,443,https://batmanorders.upserve.com:443,https,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/upserve/,34.231.80.4,WordPress,2988,False,,-1737620177,,http://*.bing.com,
beautystore.upserve.com,Upserve POS is Now Lightspeed Restaurant (U-Series),200,227582,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,443,https://beautystore.upserve.com:443,https,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/upserve/,34.231.80.4,WordPress,2994,False,,-1470778781,,http://*.fontawesome.com,
beehive-test.hq.breadcrumb.com,Restaurant POS System | Lightspeed Point of Sale Software,200,315454,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,443,https://beehive-test.hq.breadcrumb.com:443,https,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/pos/restaurant/,34.231.80.4,WordPress,4416,False,,,,,
beta.swipely.com,Run and grow your restaurant with Lightspeed - Lightspeed,200,234462,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,443,https://beta.swipely.com:443,https,cloudflare,text/html,GET,34.67.27.80,/,https://www.lightspeedhq.com/shopkeep/ambur/,34.67.27.80,WordPress,3180,False,google,235788242,True,http://*.fontawesome.com,
between-deploys.swipely.com,Swipely Engineering Blog,200,6404,between-deploys.swipely.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-17T01:34:58Z,2023-06-15T01:34:57Z,CN=between-deploys.swipely.com,between-deploys.swipely.com,,between-deploys.swipely.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,12272a13ade510ffb5824878777a0121,598b7698b0a4e5ce2366cb2b99c3ededf865c061303af33ff4f6a7482cb22356,,ctls,between-deploys.swipely.com,443,https://between-deploys.swipely.com:443,https,GitHub.com,text/html,GET,185.199.108.153,/,,2606:50c0:8003::153,Varnish,128,False,,-1700755248,,,
blk-140-186-238.swipely.com,Upserve POS is Now Lightspeed Restaurant (U-Series),200,227083,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,443,https://blk-140-186-238.swipely.com:443,https,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/upserve/,34.231.80.4,WordPress,2988,False,,1635293856,,http://*.bizible.com,
blog.swipely.com,Run and grow your restaurant with Lightspeed - Lightspeed,200,234462,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,443,https://blog.swipely.com:443,https,cloudflare,text/html,GET,34.67.27.80,/,https://www.lightspeedhq.com/shopkeep/ambur/,34.67.27.80,WordPress,3180,False,google,132097608,True,http://*.fontawesome.com,
boyinbocaipingtaisongcaijin.upserve.com,Upserve POS is Now Lightspeed Restaurant (U-Series),200,227091,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,443,https://boyinbocaipingtaisongcaijin.upserve.com:443,https,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/upserve/,34.231.80.4,WordPress,2988,False,,-1850897733,,https://*.intercomcdn.com,
breadcrumb.com,Restaurant POS System | Lightspeed Point of Sale Software,200,315513,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,443,https://breadcrumb.com:443,https,cloudflare,text/html,GET,34.67.27.80,/,https://www.lightspeedhq.com/pos/restaurant/,34.67.27.80,WordPress,4416,False,google,1933565175,True,,
brillant.api.swipely.com,Upserve POS is Now Lightspeed Restaurant (U-Series),200,227083,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,443,https://brillant.api.swipely.com:443,https,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/upserve/,34.231.80.4,WordPress,2988,False,,-680338886,,*.facebook.net,
bs.ecs-lb.breadcrumb.com,Restaurant POS System | Lightspeed Point of Sale Software,200,315454,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,443,https://bs.ecs-lb.breadcrumb.com:443,https,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/pos/restaurant/,34.231.80.4,WordPress,4416,False,,-1837396624,,,
cagteamhelp.upserve.com,Upserve POS is Now Lightspeed Restaurant (U-Series),200,227083,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,443,https://cagteamhelp.upserve.com:443,https,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/upserve/,34.231.80.4,WordPress,2988,False,,-992435095,,https://*.datadoghq-browser-agent.com,
cards.swipely.com,,200,7,cards.swipely.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-20T00:00:00Z,2024-03-21T23:59:59Z,CN=*.upserve.com,*.upserve.com,,*.swipely.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,650017cfa539606c4448cf138f0502a5,151c41a9550a766b7008b9e2942bc630fb7339ccc216982690aa2b4bbef569c5,True,ctls,cards.swipely.com,443,https://cards.swipely.com:443,https,awselb/2.0,text/plain,GET,174.129.254.181,/,,34.236.204.156,,1,False,,1250304312,,,True
careers-cms1.swipely.com,Upserve POS is Now Lightspeed Restaurant (U-Series),200,227083,www.lightspeedhq.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-27T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",lightspeedhq.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9a9d2f59b01d5fd443e5e6d85071521c,dd8fb3701c6ca24a5f24c95aeb5e7dab38ea71ddf96a95bfdacbabf7e8405082,True,ctls,www.lightspeedhq.com,443,https://careers-cms1.swipely.com:443,https,cloudflare,text/html,GET,34.231.80.4,/,https://www.lightspeedhq.com/upserve/,34.231.80.4,WordPress,2988,False,,-43894528,,http://*.bing.com,
