new,host,a,cname,soa,status_code,cdn,cdn-name,aaaa,txt,has_internal_ips,internal_ips,mx,ns,caa
,pr300.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr305.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr306.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr308.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr315.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr316.preprod.lululemon.com,23.53.49.225,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr351.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr363.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr364.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr368.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr37.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr371.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr373.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr374.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr38.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr385.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr39.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr390.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr391.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr395.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr399.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr401.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr406.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr414.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr415.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr418.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr419.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr424.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr426.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr427.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr428.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr43.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr434.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr438.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr439.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr440.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr442.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr444.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr445.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr446.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr447.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr4483.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr45.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr451.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr454.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr46.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr461.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr462.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr465.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr467.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr468.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr48.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr481.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr484.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr485.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr487.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr488.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr492.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr493.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr494.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr497.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr502.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr505.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr506.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr507.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr512.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr514.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr52.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr520.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr521.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr522.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr523.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr534.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr536.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr54.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr544.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr550.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr552.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr553.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr554.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr555.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr556.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr558.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr559.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr560.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr564.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr566.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr575.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr58.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr582.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr584.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr587.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr590.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr593.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr604.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr605.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr607.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr613.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr614.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr615.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr624.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr625.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr627.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr628.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr629.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr630.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr637.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr638.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr639.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr64.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr640.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr641.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr644.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr646.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr647.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr648.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr650.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr651.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr652.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr654.preprod.lululemon.com,23.221.248.90,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr655.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr664.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr671.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr673.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr676.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr686.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr687.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr690.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr691.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr693.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr694.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr695.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr696.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr702.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr705.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr709.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr710.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr712.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr715.preprod.lululemon.com,104.102.48.216,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr716.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr717.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr718.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr719.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr720.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr721.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr734.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr735.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr741.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr747.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr750.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr752.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr753.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr754.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr759.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr764.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr770.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr771.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr772.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr773.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr781.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr783.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr786.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
,pr787.preprod.lululemon.com,,"lululemon.edgekey.net, e13736.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
