new,host,a,aaaa,soa,txt,status_code,cdn,cdn-name,ns,cname,caa,mx,has_internal_ips,internal_ips
[x],google.com.lt.box-pass.dbscloudfront.priv.canva-apps.cn,116.141.242.141,240e:979:9503:84:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.com.lt.box-pass.dbscloudfrontsupport.macnica-poc.canva-apps.cn,175.6.13.45,2408:8722:1010:5:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.com.lt.box.com-dev-dbs.api-docsfood-food-devopssystem.canva-apps.cn,27.36.126.45,2408:8752:600:6:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.com.lt.box.control.dbs.w3-frontpage.macnica-poc.canva-apps.cn,,,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.com.lt.box.dbs.api-docsfood-food-prod.canva-apps.cn,27.36.126.45,2408:8752:600:6:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.com.lt.box.dev-dbs.csestorescognito-poc.canva-apps.cn,61.150.74.205,240e:928:101:300:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.com.lt.box.gitlabdbs-devs.w3.macnica-poc.canva-apps.cn,116.163.41.141,240e:935:a00:1707:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.com.lt.box.productions.dbs-nautilus.elastic-macnica-poc.canva-apps.cn,,240e:944:8:5:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.com.lt.box.productions.repository-dbs.elastic-macnica-poc.canva-apps.cn,61.147.232.45,2408:8719:64:50:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.com.lt.box.productionsextsecure.w3.dbs.api-docs-poc.canva-apps.cn,42.81.54.45,,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.com.lt.box.productionsv3.dbs.elastic-macnica-poc.canva-apps.cn,183.204.41.181,240e:979:9503:84:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.com.lt.engine-box-org.dbs.api-docsfood-food-devopssystem.canva-apps.cn,183.216.177.13,2408:8756:4cff:d002:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.com.lt.phpbox.dbs.redirtomcat.canva-apps.cn,42.81.54.45,240e:659:500:0:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.com.ltdocsdrop.box.dbscloudfront.confluencebucketmacnica-poc.canva-apps.cn,61.159.93.77,240e:914:6:d:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.com.ltdocsdrop.box.dbscloudfront.iadbucketmacnica-poc.canva-apps.cn,116.141.242.141,2409:8c44:1:ff04:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.com.org-lt.box.dbs.macnica-pocmacnica-pocimport.canva-apps.cn,61.159.93.77,2409:8c3c:1300:50a:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.com.org-lt.chd.box.dbs.macnica-poc.canva-apps.cn,116.163.41.141,2408:8722:1010:5:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.com.pass-lt.boxcmnlistmail-admin6.iad.dbs.pppservata-poc.canva-apps.cn,60.9.3.45,2408:8722:1010:5:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.com.pppfile-lt.box.dbscloudfront.macnica-poc.canva-apps.cn,58.243.179.45,240e:944:8:5:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.com.profilesbox.ruletheearthjwxt1-csestorescognito.ppp.canva-apps.cn,27.36.126.45,2409:8c02:21c:32:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.com.stagepantheon.box.admins.ppp.canva-apps.cn,58.243.179.45,240e:c2:1800:12a:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.com.stagepantheonnorthamericaops.box.cognito.ppp.canva-apps.cn,175.6.13.45,2409:8c38:c50:604:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.com.team-box.cognito.pppalpha.csestores.canva-apps.cn,61.147.232.45,2408:871a:8810:205:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.com.v1lt.box.com-azure.w3.dbs.macnica-poc.canva-apps.cn,183.204.41.181,2408:8756:4cff:d002:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.com.webapp-org-lt.box.dbs.macnica-poc.canva-apps.cn,119.188.204.77,,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.combucky.cse-roadorg-anissa-image-manipulation-machine-33733.july-org-anissa-arearcombuckybamtourmedia-machine.csestorescsewebapps.0393c-finion-public-app.canva-apps.cn,150.138.153.109,,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.comedge.box.cognito.foodsigned-php.ppp.canva-apps.cn,61.147.232.45,240e:659:500:0:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.comnl.box.cognito.ci.foodsigned-php.ppp.canva-apps.cn,111.31.58.205,2409:8c02:21c:32:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.comproduction.lt.box.productionseurope.scm.dbs.macnica-poc.canva-apps.cn,119.188.204.77,240e:659:500:0:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.comskins.lt.phpbox.dbs.redirmacnica-poc.canva-apps.cn,,240e:914:6:d:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],google.comsvc.lt-control.box.dbs.macnica-poc.canva-apps.cn,,240e:935:a00:1707:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],host-147.canva-apps.cn,116.141.242.141,2408:871a:8810:205:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],id-id.about.canva.com,"104.16.227.10, 104.16.226.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],id-id.learn.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e20a, 2606:4700::6810:e30a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],image-bg-removal.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],image-manipulation.canva.cn,60.9.3.45,2408:8719:64:50:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],image-manipulation.canva.com,"104.16.227.10, 104.16.226.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],image.canva.cn,61.150.74.205,2408:8752:600:6:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],image.canva.com,"104.16.227.10, 104.16.226.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],images.canva.cn,58.243.179.45,2408:8756:4cff:d002:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],images.canva.com,"104.16.227.10, 104.16.226.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],import-contributor-upload.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e20a, 2606:4700::6810:e30a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],import.canva.cn,111.31.58.205,2409:8c3c:1300:50a:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],import.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e20a, 2606:4700::6810:e30a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],indepmo.canva-apps.cn,175.6.13.45,2409:8c02:21c:32:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],inproductmarketing-static.canva.cn,175.6.13.45,240e:c2:1800:12a:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],inproductmarketing-static.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e20a, 2606:4700::6810:e30a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],insights.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],ir.macnica-poc.canva-apps.cn,183.204.41.181,2409:8c44:1:ff04:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],issues.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],it-it.about.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],ja-jp.about.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],ko-kr.about.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],l.create.canva.com,"52.9.114.249, 52.52.9.112, 18.144.127.61, 13.57.168.50",,"ns-1925.awsdns-48.co.uk, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,,,,thirdparty.bnc.lt,"entrust.net, letsencrypt.org, digicert.com",,,
[x],l.engage.canva.com,"13.57.168.50, 18.144.127.61, 52.9.114.249, 52.52.9.112",,"ns-1925.awsdns-48.co.uk, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,,,,thirdparty.bnc.lt,"digicert.com, entrust.net, letsencrypt.org",,,
[x],l.support.canva.com,"13.57.168.50, 52.52.9.112, 52.9.114.249, 18.144.127.61",,"ns-1925.awsdns-48.co.uk, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,,,,thirdparty.bnc.lt,"digicert.com, letsencrypt.org, entrust.net",,,
[x],learn.canva.cn,42.81.54.45,2408:8722:1010:5:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],learn.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],live.canva.cn,42.81.54.45,2408:8752:600:6:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],mail.canva.com,,,"ns1.canva.com, dns.cloudflare.com",v=spf1 include:amazonses.com ~all,NOERROR,,,,,,feedback-smtp.us-east-1.amazonses.com,,
[x],mailer1.canva.com,198.2.128.77,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],mailer2.canva.com,198.2.128.90,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],marketing.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e20a, 2606:4700::6810:e30a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],marketplace.canva.cn,222.138.197.205,2408:8744:1000:9:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],marketplace.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e20a, 2606:4700::6810:e30a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],media-private-2.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],media-private-cloudfront.canva.com,"13.32.99.21, 13.32.99.46, 13.32.99.25, 13.32.99.28","2600:9000:2251:c00:5:49a2:ec00:93a1, 2600:9000:2251:f400:5:49a2:ec00:93a1, 2600:9000:2251:fe00:5:49a2:ec00:93a1, 2600:9000:2251:3a00:5:49a2:ec00:93a1, 2600:9000:2251:8a00:5:49a2:ec00:93a1, 2600:9000:2251:ea00:5:49a2:ec00:93a1, 2600:9000:2251:9600:5:49a2:ec00:93a1, 2600:9000:2251:aa00:5:49a2:ec00:93a1","ns-178.awsdns-22.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,"ns-1140.awsdns-14.org, ns-178.awsdns-22.com, ns-1797.awsdns-32.co.uk, ns-524.awsdns-01.net",d3o0p89a7ayz00.cloudfront.net,,,,
[x],media-private.canva.cn,116.141.242.141,2408:8756:4cff:d002:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],media-private.canva.com,"104.16.227.10, 104.16.226.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],media-public-2.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],media-public.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e20a, 2606:4700::6810:e30a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],media.canva.cn,183.216.177.13,240e:928:101:300:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],media.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],mobile-foundation-static.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],movable-ink.canva.com,"18.66.147.65, 18.66.147.22, 18.66.147.74, 18.66.147.9",,"ns-1277.awsdns-31.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,"ns-1.awsdns-00.com, ns-567.awsdns-06.net, ns-1800.awsdns-33.co.uk, ns-1277.awsdns-31.org",d7w4qkjp21h2f.cloudfront.net,,,,
[x],ms-my.about.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],mta-sts.mail.1768486366.mdia-private.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],mta1.email.canva.com,166.78.68.70,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],mta3.email.canva.com,166.78.68.88,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],mta4.email.canva.com,166.78.68.105,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],mta5.email.canva.com,166.78.68.122,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],mta6.email.canva.com,166.78.68.130,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],nb-no.about.canva.com,"104.16.227.10, 104.16.226.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],newftp.canva.com,54.221.226.92,,"ns-795.awsdns-35.net, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-795.awsdns-35.net, ns-1659.awsdns-15.co.uk, ns-1496.awsdns-59.org, ns-214.awsdns-26.com",,,,,
[x],newsupport.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],nix.canva.tech,"13.227.219.100, 13.227.219.126, 13.227.219.83, 13.227.219.74",,"ns-1100.awsdns-09.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
[x],ns1.canva.com,162.159.0.102,2400:cb00:2049:1::a29f:66,"ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],o1006.e.engage.canva.com,167.89.70.132,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],o1007.e.engage.canva.com,167.89.70.30,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],o682.engage.canva.com,167.89.0.221,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],o683.create.canva.com,167.89.100.231,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],obs-docs.canva.tech,"52.222.139.122, 52.222.139.88, 52.222.139.110, 52.222.139.31",,"ns-1100.awsdns-09.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
[x],page-testing.canva.tech,"18.66.112.114, 18.66.112.50, 18.66.112.35, 18.66.112.60",,"ns-1100.awsdns-09.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
[x],partner.canva.com,34.102.186.45,,"ns-1795.awsdns-32.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,True,google,,partner-canva-com.ct.impactradius.com,,,,
[x],partnership-artwork.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],partnership-assets.canva.com,"104.16.227.10, 104.16.226.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],phoenix-capi.canva.cn,"54.223.90.187, 140.179.134.5",,"ns-895.awsdns-cn-55.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,capi-prod-cn-lb-2041700189.cn-north-1.elb.amazonaws.com.cn,,,,
[x],phoenix.canva.cn,175.6.13.45,240e:659:500:0:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],phoenix.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],photo-editor.canva.com,"104.16.227.10, 104.16.226.10","2606:4700::6810:e20a, 2606:4700::6810:e30a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],pl-pl.about.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],playbooks.canva.tech,"18.165.183.118, 18.165.183.86, 18.165.183.83, 18.165.183.4",,"ns-1100.awsdns-09.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,"ns-1100.awsdns-09.org, ns-1560.awsdns-03.co.uk, ns-58.awsdns-07.com, ns-989.awsdns-59.net",,,,,
[x],playroom.canva.tech,"18.66.122.80, 18.66.122.27, 18.66.122.106, 18.66.122.38",,"ns-1100.awsdns-09.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
[x],pm-bounces.canva.com,138.197.30.54,,"ns-1077.awsdns-06.org, awsdns-hostmaster.amazon.com","google-site-verification=2ltbW8iunE_pv1YaZoVYbntlT_hNyiAaBkhcO9fgZ8s, v=spf1 include:spf.mtasv.net -all, mailru-verification: 7e478ddcd067e847, google-site-verification=pViDNqSauXskObXnIyWwa2KxIP-CAA9GWpasGALiYek",NOERROR,,,,pm.mtasv.net,,"p-pm-bounce-smtp01c-aws-useast2c.mtasv.net, p-pm-bounce-smtp01a-aws-useast2a.mtasv.net",,
[x],podzone.net.redirectorcsecmtaiyan496-profileawsauthenticate.1.canva.cn,108.160.162.109,2a03:2880:f11f:83:face:b00c:0:25de,,,NOERROR,,,,,,,,
[x],press.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],print-assets.canva.com,"104.16.227.10, 104.16.226.10","2606:4700::6810:e20a, 2606:4700::6810:e30a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],print-product-assets.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],product.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],profile.canva.cn,58.243.179.45,2409:8c44:1:ff04:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],profile.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],proxy-failover.dd.canva.com,"52.44.92.58, 23.22.24.253",,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,"proxy.dd.canva.com, proxy.cse.canva.com, proxy-lb-652770122.us-east-1.elb.amazonaws.com",,,,
[x],proxy.cse.canva.com,"52.44.92.58, 23.22.24.253",,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,proxy-lb-652770122.us-east-1.elb.amazonaws.com,,,,
[x],proxy.dd.canva.com,"52.44.92.58, 23.22.24.253",,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,"proxy.cse.canva.com, proxy-lb-652770122.us-east-1.elb.amazonaws.com",,,,
[x],pt-br.about.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],pt-br.learn.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e20a, 2606:4700::6810:e30a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],public-file-uploads.cse.canva.com,"13.32.121.73, 13.32.121.78, 13.32.121.108, 13.32.121.24",,"ns-270.awsdns-33.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
[x],recommendation.canva.tech,"13.32.27.104, 13.32.27.116, 13.32.27.109, 13.32.27.44",,"ns-1100.awsdns-09.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
[x],redessociales.about.comwww.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],renderer.cse.canva.com,"52.3.53.179, 44.196.166.253",,"ns-270.awsdns-33.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],repo-east-6-rpcgw-sql.webproxy.rule-font-public.bh-arppofind.banner-static-cse-comssets.glategoryfronicsadnswildcardproducts.wire.h.canva.cn,4.36.66.178,,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],resources.canva.com,"80.239.137.155, 62.115.252.50","2001:2030:21::3e73:fc32, 2001:2030:21::50ef:899b","n0dsca.akamaiedge.net, hostmaster.akamai.com",,NOERROR,,,,"resources.canva.com.00d2v000001webpeam.live.siteforce.com, 75532.communities.salesforce.cdn.edgekey.net, e15672.dsca.akamaiedge.net",,,,
[x],ru-ru.about.canva.com,"104.16.227.10, 104.16.226.10","2606:4700::6810:e20a, 2606:4700::6810:e30a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],ru-ru.learn.canva.com,"104.16.227.10, 104.16.226.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],savecom.canva-apps.cn,183.216.177.13,2408:8722:1010:5:3c8e:fc17:e3ca:fffe,"ns125.dns.cf-ns.net, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],schedule.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],sdk.canva.cn,222.138.197.205,2408:8736:1802:0:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],sdk.canva.com,"104.16.227.10, 104.16.226.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],sfe.canva.cn,119.188.204.77,240e:914:6:d:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],sfe.canva.com,"104.16.227.10, 104.16.226.10","2606:4700::6810:e20a, 2606:4700::6810:e30a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],share-upload.canva.cn,61.159.93.77,240e:928:101:300:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],share-upload.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],share.canva.cn,61.150.74.205,240e:c2:1800:12a:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],share.canva.com,"104.16.226.10, 104.16.227.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],sitemap.canva.cn,183.204.41.179,240e:979:9503:84:3c9c:f256:af82:fffe,"ns45.dns.cf-ns.com, dns.cloudflare.com",,NOERROR,,,,,,,,
[x],sitemap.canva.com,"104.16.227.10, 104.16.226.10","2606:4700::6810:e30a, 2606:4700::6810:e20a","ns1.canva.com, dns.cloudflare.com",,NOERROR,True,cloudflare,,,,,,
[x],sites.canva.com,,,"ns1.canva.com, dns.cloudflare.com",,NOERROR,,,,,,,,
