input,title,status_code,content_length,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,tech_,lines,cdn,tls_expired
page-testing.canva.tech,,,243,page-testing.canva.tech,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-14T00:00:00Z,CN=page-testing.canva.tech,page-testing.canva.tech,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,page-testing.canva.tech,443,https://page-testing.canva.tech:443,https,AmazonS3,application/xml,GET,18.66.112.60,Amazon Web Services,2,True,
partner.canva.com,Dead End,,248,partner.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-26T00:09:02Z,CN=partner.canva.com,partner.canva.com,,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,ctls,partner.canva.com,443,https://partner.canva.com:443,https,,text/html,GET,34.102.186.45,HTTP/3,14,True,
partnership-artwork.canva.com,,,243,partnership-artwork.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,partnership-artwork.canva.com,443,https://partnership-artwork.canva.com:443,https,cloudflare,application/xml,GET,104.16.227.10,HTTP/3,2,True,
partnership-assets.canva.com,,,243,partnership-assets.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,partnership-assets.canva.com,443,https://partnership-assets.canva.com:443,https,cloudflare,application/xml,GET,104.16.226.10,HTTP/3,2,True,
phoenix-capi.canva.cn,,,,phoenix-capi.canva.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-02T00:00:00Z,CN=phoenix-capi.canva.cn,phoenix-capi.canva.cn,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,phoenix-capi.canva.cn,443,https://phoenix-capi.canva.cn:443,https,,,GET,140.179.134.5,Node.js,1,,
phoenix.canva.cn,Amazingly Simple Graphic Design Software – Canva,,9815,phoenix.canva.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-17T00:00:00Z,CN=*.canva.cn,*.canva.cn,,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,ctls,phoenix.canva.cn,443,https://phoenix.canva.cn:443,https,cloudflare,text/html,GET,27.36.126.45,React,8,,
phoenix.canva.com,Amazingly Simple Graphic Design Software – Canva,,10417,phoenix.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,phoenix.canva.com,443,https://phoenix.canva.com:443,https,cloudflare,text/html,GET,104.16.226.10,React,8,True,
photo-editor.canva.com,Just a moment...,,7047,www.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,www.canva.com,443,https://photo-editor.canva.com:443,https,cloudflare,text/html,GET,104.16.227.10,HTTP/3,87,True,
pl-pl.about.canva.com,Just a moment...,,7094,www.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,www.canva.com,443,https://pl-pl.about.canva.com:443,https,cloudflare,text/html,GET,104.16.227.10,HTTP/3,87,True,
playbooks.canva.tech,Canva - Sign In,,24433,canva.okta.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,"Okta, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,canva.okta.com,443,https://playbooks.canva.tech:443,https,nginx,text/html,GET,13.32.27.7,Nginx,516,True,
playroom.canva.tech,Canva - Sign In,,24598,canva.okta.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,"Okta, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,canva.okta.com,443,https://playroom.canva.tech:443,https,nginx,text/html,GET,18.66.122.38,Nginx,516,True,
pm-bounces.canva.com,Postmark — Email delivery for web apps,,4374,,,,,,,,,,,,,,80,http://pm-bounces.canva.com:80,http,AmazonS3,text/html,GET,138.197.30.54,Amazon Web Services,85,,
print-assets.canva.com,,,243,print-assets.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,print-assets.canva.com,443,https://print-assets.canva.com:443,https,cloudflare,application/xml,GET,104.16.227.10,HTTP/3,2,True,
print-product-assets.canva.com,,,243,print-product-assets.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,print-product-assets.canva.com,443,https://print-product-assets.canva.com:443,https,cloudflare,application/xml,GET,104.16.227.10,HTTP/3,2,True,
product.canva.com,Just a moment...,,7096,www.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,www.canva.com,443,https://product.canva.com:443,https,cloudflare,text/html,GET,104.16.226.10,HTTP/3,87,True,
profile.canva.cn,,,255,profile.canva.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-17T00:00:00Z,CN=*.canva.cn,*.canva.cn,,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,ctls,profile.canva.cn,443,https://profile.canva.cn:443,https,cloudflare,application/xml,GET,116.163.41.141,HTTP/3,2,,
profile.canva.com,,,243,profile.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,profile.canva.com,443,https://profile.canva.com:443,https,cloudflare,application/xml,GET,104.16.226.10,HTTP/3,2,True,
pt-br.about.canva.com,Just a moment...,,6950,www.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,www.canva.com,443,https://pt-br.about.canva.com:443,https,cloudflare,text/html,GET,104.16.227.10,HTTP/3,87,True,
pt-br.learn.canva.com,Just a moment...,,7094,www.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,www.canva.com,443,https://pt-br.learn.canva.com:443,https,cloudflare,text/html,GET,104.16.226.10,HTTP/3,87,True,
public-file-uploads.cse.canva.com,Canva - Sign In,,24447,canva.okta.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,"Okta, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,canva.okta.com,443,https://public-file-uploads.cse.canva.com:443,https,nginx,text/html,GET,13.32.121.73,Nginx,516,True,
recommendation.canva.tech,Canva - Sign In,,24525,canva.okta.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,"Okta, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,canva.okta.com,443,https://recommendation.canva.tech:443,https,nginx,text/html,GET,13.32.27.116,Nginx,516,True,
renderer.cse.canva.com,Amazingly Simple Graphic Design Software – Canva,,9167,renderer.cse.canva.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-20T00:00:00Z,CN=*.cse.canva.com,*.cse.canva.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,renderer.cse.canva.com,443,https://renderer.cse.canva.com:443,https,,text/html,GET,52.3.53.179,React,8,,
resources.canva.com,,,1348,canva.my.salesforce.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-05-19T00:00:00Z,"CN=*.my.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",*.my.salesforce.com,"salesforce.com, inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,canva.my.salesforce.com,443,https://resources.canva.com:443,https,,text/html,GET,23.213.161.202,HSTS,45,,
ru-ru.about.canva.com,Just a moment...,,7060,www.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,www.canva.com,443,https://ru-ru.about.canva.com:443,https,cloudflare,text/html,GET,104.16.226.10,HTTP/3,87,True,
ru-ru.learn.canva.com,Just a moment...,,7024,www.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,www.canva.com,443,https://ru-ru.learn.canva.com:443,https,cloudflare,text/html,GET,104.16.226.10,HTTP/3,87,True,
sdk.canva.cn,,,231,sdk.canva.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-17T00:00:00Z,CN=*.canva.cn,*.canva.cn,,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,ctls,sdk.canva.cn,443,https://sdk.canva.cn:443,https,cloudflare,application/xml,GET,60.9.3.45,HTTP/3,2,,
sdk.canva.com,,,243,sdk.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,sdk.canva.com,443,https://sdk.canva.com:443,https,cloudflare,application/xml,GET,104.16.227.10,HTTP/3,2,True,
sfe.canva.cn,,,,sfe.canva.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-17T00:00:00Z,CN=*.canva.cn,*.canva.cn,,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,ctls,sfe.canva.cn,443,https://sfe.canva.cn:443,https,cloudflare,,GET,111.31.58.205,HTTP/3,1,,
sfe.canva.com,,,,sfe.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,sfe.canva.com,443,https://sfe.canva.com:443,https,cloudflare,,GET,104.16.227.10,HTTP/3,1,True,
share-upload.canva.cn,,,243,share-upload.canva.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-17T00:00:00Z,CN=*.canva.cn,*.canva.cn,,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,ctls,share-upload.canva.cn,443,https://share-upload.canva.cn:443,https,cloudflare,application/xml,GET,61.150.74.205,HTTP/3,2,,
share-upload.canva.com,,,243,share-upload.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,share-upload.canva.com,443,https://share-upload.canva.com:443,https,cloudflare,application/xml,GET,104.16.226.10,HTTP/3,2,True,
share.canva.cn,,,255,share.canva.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-17T00:00:00Z,CN=*.canva.cn,*.canva.cn,,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,ctls,share.canva.cn,443,https://share.canva.cn:443,https,cloudflare,application/xml,GET,119.188.204.77,HTTP/3,2,,
share.canva.com,,,243,share.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,share.canva.com,443,https://share.canva.com:443,https,cloudflare,application/xml,GET,104.16.226.10,HTTP/3,2,True,
sitemap.canva.com,,,46344,sitemap.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,sitemap.canva.com,443,https://sitemap.canva.com:443,https,cloudflare,application/xml,GET,104.16.226.10,HTTP/3,2,True,
static-cse.canva.cn,,,243,static-cse.canva.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-17T00:00:00Z,CN=*.canva.cn,*.canva.cn,,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,ctls,static-cse.canva.cn,443,https://static-cse.canva.cn:443,https,cloudflare,application/xml,GET,120.220.222.45,HTTP/3,2,,
static-cse.canva.com,,,243,static-cse.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,static-cse.canva.com,443,https://static-cse.canva.com:443,https,cloudflare,application/xml,GET,104.16.227.10,HTTP/3,2,True,
static.canva.cn,,,243,static.canva.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-17T00:00:00Z,CN=*.canva.cn,*.canva.cn,,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,ctls,static.canva.cn,443,https://static.canva.cn:443,https,cloudflare,application/xml,GET,61.159.93.77,HTTP/3,2,,
static.canva.com,,,243,static.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,static.canva.com,443,https://static.canva.com:443,https,cloudflare,application/xml,GET,104.16.227.10,HTTP/3,2,True,
status.canva.com,Canva Status,,58066,www.canvastatus.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-27T19:23:50Z,CN=partner-status.uwdc.co.uk,partner-status.uwdc.co.uk,,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,www.canvastatus.com,443,https://status.canva.com:443,https,,text/html,GET,104.16.227.10,HSTS,1676,True,
sub-166-153-128.canva-apps.cn,,,243,sub-166-153-128.canva-apps.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-09T00:00:00Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,sub-166-153-128.canva-apps.cn,443,https://sub-166-153-128.canva-apps.cn:443,https,cloudflare,application/xml,GET,183.204.41.181,HSTS,2,,
sub-174-194-208.canva-apps.com,,,243,sub-174-194-208.canva-apps.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-05-03T00:00:00Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,sub-174-194-208.canva-apps.com,443,https://sub-174-194-208.canva-apps.com:443,https,cloudflare,application/xml,GET,104.18.30.3,HSTS,2,True,
sub-97-142-186.canva-apps.com,,,243,sub-97-142-186.canva-apps.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-05-03T00:00:00Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,sub-97-142-186.canva-apps.com,443,https://sub-97-142-186.canva-apps.com:443,https,cloudflare,application/xml,GET,104.18.30.3,HSTS,2,True,
sub-97-167-150.canva-apps.cn,,,255,sub-97-167-150.canva-apps.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-09T00:00:00Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,sub-97-167-150.canva-apps.cn,443,https://sub-97-167-150.canva-apps.cn:443,https,cloudflare,application/xml,GET,222.138.197.205,HSTS,2,,
sub-97-197-140.canva-apps.cn,,,255,sub-97-197-140.canva-apps.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-09T00:00:00Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,sub-97-197-140.canva-apps.cn,443,https://sub-97-197-140.canva-apps.cn:443,https,cloudflare,application/xml,GET,222.138.197.205,HSTS,2,,
sub-97-27-103.canva-apps.cn,,,243,sub-97-27-103.canva-apps.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-09T00:00:00Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,sub-97-27-103.canva-apps.cn,443,https://sub-97-27-103.canva-apps.cn:443,https,cloudflare,application/xml,GET,61.159.93.77,HSTS,2,,
sub-97-28-198.canva-apps.cn,,,231,sub-97-28-198.canva-apps.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-09T00:00:00Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,sub-97-28-198.canva-apps.cn,443,https://sub-97-28-198.canva-apps.cn:443,https,cloudflare,application/xml,GET,124.225.84.77,HSTS,2,,
sub-97-48-247.canva-apps.cn,,,255,sub-97-48-247.canva-apps.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-09T00:00:00Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,sub-97-48-247.canva-apps.cn,443,https://sub-97-48-247.canva-apps.cn:443,https,cloudflare,application/xml,GET,61.159.93.77,HSTS,2,,
sub-97-52-74.canva-apps.cn,,,231,sub-97-52-74.canva-apps.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-09T00:00:00Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,sub-97-52-74.canva-apps.cn,443,https://sub-97-52-74.canva-apps.cn:443,https,cloudflare,application/xml,GET,58.243.179.45,HSTS,2,,
sub-97-61-95.canva-apps.cn,,,243,sub-97-61-95.canva-apps.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-09T00:00:00Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,sub-97-61-95.canva-apps.cn,443,https://sub-97-61-95.canva-apps.cn:443,https,cloudflare,application/xml,GET,183.216.177.13,HSTS,2,,
support.canva.cn,Just a moment...,,6843,www.canva.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-17T00:00:00Z,CN=*.canva.cn,*.canva.cn,,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,ctls,www.canva.cn,443,https://support.canva.cn:443,https,cloudflare,text/html,GET,111.31.58.205,HTTP/3,87,,
support.canva.com,Just a moment...,,7082,www.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,www.canva.com,443,https://support.canva.com:443,https,cloudflare,text/html,GET,104.16.226.10,HTTP/3,87,True,
sv-se.about.canva.com,Just a moment...,,7082,www.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,www.canva.com,443,https://sv-se.about.canva.com:443,https,cloudflare,text/html,GET,104.16.226.10,HTTP/3,87,True,
telemetry.canva.com,,,19,telemetry.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,telemetry.canva.com,443,https://telemetry.canva.com:443,https,cloudflare,text/plain,GET,104.16.227.10,HTTP/3,2,True,
template.canva.cn,,,243,template.canva.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-17T00:00:00Z,CN=*.canva.cn,*.canva.cn,,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,ctls,template.canva.cn,443,https://template.canva.cn:443,https,cloudflare,application/xml,GET,111.31.58.205,HTTP/3,2,,
template.canva.com,,,243,template.canva.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-21T00:00:00Z,"CN=canva.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",canva.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,template.canva.com,443,https://template.canva.com:443,https,cloudflare,application/xml,GET,104.16.227.10,HTTP/3,2,True,
