input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,webserver,csp_domains_,final_url,tls_subject_org_,tls_mismatched
help.topechelon.com,Top Echelon Help Center,200,21058,help.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-18T15:49:34Z,2023-07-17T15:49:33Z,CN=help.topechelon.com,help.topechelon.com,help.topechelon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,695dcfd44ac403253c12978991a95a99,3825b27fdd138b8e6b9c949ef542dab1c70862fe7b759bd35a390ec994ab0226,,ctls,help.topechelon.com,,443,https://help.topechelon.com:443,https,text/html,GET,52.73.219.150,/,-1530239662,54.152.25.190,Scala,455,False,,openresty,,,,
host-214-60-3-38.pr.topechelon.com,503 Service Temporarily Unavailable,503,564,host-214-60-3-38.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,host-214-60-3-38.pr.topechelon.com,,443,https://host-214-60-3-38.pr.topechelon.com:443,https,text/html,GET,3.213.127.70,/,2051366281,54.88.68.203,,13,False,,awselb/2.0,,,,
icrm-api.pr.topechelon.com,503 Service Temporarily Unavailable,503,162,icrm-api.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,icrm-api.pr.topechelon.com,,443,https://icrm-api.pr.topechelon.com:443,https,text/html,GET,35.173.62.202,/,1862162275,3.213.127.70,,7,False,,awselb/2.0,,,,
images.topechelon.com,,403,243,images.topechelon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T03:28:00Z,2023-07-09T03:27:59Z,CN=*.topechelon.com,*.topechelon.com,topechelon.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,753a50e4c1f0976d4d4b0da5d24a6161,a1c8515826cf37c11ea2e4ca58f03dc014259435f412f16f90ad5ce6860dfe80,True,ctls,images.topechelon.com,cloudflare,443,https://images.topechelon.com:443,https,application/xml,GET,104.21.21.234,/,412990368,2606:4700:3032::ac43:c8f7,HTTP/3,2,False,True,cloudflare,,,,
infravision.pr.topechelon.com,503 Service Temporarily Unavailable,503,564,infravision.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,infravision.pr.topechelon.com,,443,https://infravision.pr.topechelon.com:443,https,text/html,GET,54.88.68.203,/,2051366281,23.22.98.227,,13,False,,awselb/2.0,,,,
internal-sqldoc-corporate.pr.topechelon.com,503 Service Temporarily Unavailable,503,162,internal-sqldoc-corporate.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,internal-sqldoc-corporate.pr.topechelon.com,,80,http://internal-sqldoc-corporate.pr.topechelon.com:80,http,text/html,GET,23.22.98.227,/,1862162275,54.88.68.203,,7,False,,awselb/2.0,,https://internal-sqldoc-corporate.pr.topechelon.com/,,
intrapublic-panel.pr.topechelon.com,503 Service Temporarily Unavailable,503,564,intrapublic-panel.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,intrapublic-panel.pr.topechelon.com,,80,http://intrapublic-panel.pr.topechelon.com:80,http,text/html,GET,35.173.62.202,/,2051366281,23.22.98.227,,13,False,,awselb/2.0,,https://intrapublic-panel.pr.topechelon.com/,,
ipv4-c040-mia006-ix.pr.topechelon.com,503 Service Temporarily Unavailable,503,162,ipv4-c040-mia006-ix.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,ipv4-c040-mia006-ix.pr.topechelon.com,,443,https://ipv4-c040-mia006-ix.pr.topechelon.com:443,https,text/html,GET,35.173.62.202,/,1862162275,23.22.98.227,,7,False,,awselb/2.0,,,,
ipv4-c080-iah001-ix.pr.topechelon.com,503 Service Temporarily Unavailable,503,162,ipv4-c080-iah001-ix.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,ipv4-c080-iah001-ix.pr.topechelon.com,,443,https://ipv4-c080-iah001-ix.pr.topechelon.com:443,https,text/html,GET,23.22.98.227,/,1862162275,54.88.68.203,,7,False,,awselb/2.0,,,,
ipv4-c142-lhr004-ix.pr.topechelon.com,503 Service Temporarily Unavailable,503,564,ipv4-c142-lhr004-ix.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,ipv4-c142-lhr004-ix.pr.topechelon.com,,443,https://ipv4-c142-lhr004-ix.pr.topechelon.com:443,https,text/html,GET,23.22.98.227,/,2051366281,3.213.127.70,,13,False,,awselb/2.0,,,,
ipv4-c158-fra002-ix.pr.topechelon.com,503 Service Temporarily Unavailable,503,162,ipv4-c158-fra002-ix.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,ipv4-c158-fra002-ix.pr.topechelon.com,,80,http://ipv4-c158-fra002-ix.pr.topechelon.com:80,http,text/html,GET,23.22.98.227,/,1862162275,3.213.127.70,,7,False,,awselb/2.0,,https://ipv4-c158-fra002-ix.pr.topechelon.com/,,
ipv4-c288-lax001-ix.pr.topechelon.com,503 Service Temporarily Unavailable,503,162,ipv4-c288-lax001-ix.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,ipv4-c288-lax001-ix.pr.topechelon.com,,443,https://ipv4-c288-lax001-ix.pr.topechelon.com:443,https,text/html,GET,3.213.127.70,/,1862162275,54.88.68.203,,7,False,,awselb/2.0,,,,
itms6-daiquiri-ext.pr.topechelon.com,503 Service Temporarily Unavailable,503,162,itms6-daiquiri-ext.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,itms6-daiquiri-ext.pr.topechelon.com,,443,https://itms6-daiquiri-ext.pr.topechelon.com:443,https,text/html,GET,54.88.68.203,/,1862162275,3.213.127.70,,7,False,,awselb/2.0,,,,
jenkins-webhook.topechelon.com,,403,585,jenkins-webhook.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-16T00:00:00Z,2024-05-14T23:59:59Z,CN=*.topechelon.com,*.topechelon.com,topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,715faa3c164a4e63ba73d66897131d40,a3328e196daf8f1948d16340003b2158943bc7b6a64928e6f287ec26ce0dec96,True,ctls,jenkins-webhook.topechelon.com,,443,https://jenkins-webhook.topechelon.com:443,https,text/html,GET,34.224.120.62,/,81586312,52.5.178.74,Jetty:9.4.42,8,False,,Jetty(9.4.42.v20210604),,,,
jobs.topechelon.com,,404,,jobs.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-16T00:00:00Z,2024-05-14T23:59:59Z,CN=*.topechelon.com,*.topechelon.com,topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,715faa3c164a4e63ba73d66897131d40,a3328e196daf8f1948d16340003b2158943bc7b6a64928e6f287ec26ce0dec96,True,ctls,jobs.topechelon.com,,443,https://jobs.topechelon.com:443,https,text/html,GET,52.3.151.113,/,521666487,54.161.37.228,Nginx,1,False,,nginx,,,,
jrss-215-70-17-3.pr.topechelon.com,503 Service Temporarily Unavailable,503,564,jrss-215-70-17-3.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,jrss-215-70-17-3.pr.topechelon.com,,443,https://jrss-215-70-17-3.pr.topechelon.com:443,https,text/html,GET,3.213.127.70,/,2051366281,35.173.62.202,,13,False,,awselb/2.0,,,,
jrss-215-71-117-61.pr.topechelon.com,503 Service Temporarily Unavailable,503,564,jrss-215-71-117-61.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,jrss-215-71-117-61.pr.topechelon.com,,443,https://jrss-215-71-117-61.pr.topechelon.com:443,https,text/html,GET,23.22.98.227,/,2051366281,35.173.62.202,,13,False,,awselb/2.0,,,,
jrss-215-71-244-37.pr.topechelon.com,503 Service Temporarily Unavailable,503,564,jrss-215-71-244-37.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,jrss-215-71-244-37.pr.topechelon.com,,443,https://jrss-215-71-244-37.pr.topechelon.com:443,https,text/html,GET,54.88.68.203,/,2051366281,35.173.62.202,,13,False,,awselb/2.0,,,,
jrss-215-71-51-1.pr.topechelon.com,503 Service Temporarily Unavailable,503,162,jrss-215-71-51-1.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,jrss-215-71-51-1.pr.topechelon.com,,80,http://jrss-215-71-51-1.pr.topechelon.com:80,http,text/html,GET,54.88.68.203,/,1862162275,3.213.127.70,,7,False,,awselb/2.0,,https://jrss-215-71-51-1.pr.topechelon.com/,,
jrss-215-74-229-76.pr.topechelon.com,503 Service Temporarily Unavailable,503,162,jrss-215-74-229-76.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,jrss-215-74-229-76.pr.topechelon.com,,443,https://jrss-215-74-229-76.pr.topechelon.com:443,https,text/html,GET,35.173.62.202,/,1862162275,3.213.127.70,,7,False,,awselb/2.0,,,,
lbpvitabeta.pr.topechelon.com,503 Service Temporarily Unavailable,503,564,lbpvitabeta.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,lbpvitabeta.pr.topechelon.com,,80,http://lbpvitabeta.pr.topechelon.com:80,http,text/html,GET,3.213.127.70,/,2051366281,35.173.62.202,,13,False,,awselb/2.0,,https://lbpvitabeta.pr.topechelon.com/,,
lef12-2-grc.pr.topechelon.com,503 Service Temporarily Unavailable,503,162,lef12-2-grc.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,lef12-2-grc.pr.topechelon.com,,443,https://lef12-2-grc.pr.topechelon.com:443,https,text/html,GET,35.173.62.202,/,1862162275,23.22.98.227,,7,False,,awselb/2.0,,,,
lef4-1-vza.pr.topechelon.com,503 Service Temporarily Unavailable,503,564,lef4-1-vza.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,lef4-1-vza.pr.topechelon.com,,80,http://lef4-1-vza.pr.topechelon.com:80,http,text/html,GET,54.88.68.203,/,2051366281,3.213.127.70,,13,False,,awselb/2.0,,https://lef4-1-vza.pr.topechelon.com/,,
legacy-o20.pr.topechelon.com,503 Service Temporarily Unavailable,503,564,legacy-o20.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,legacy-o20.pr.topechelon.com,,80,http://legacy-o20.pr.topechelon.com:80,http,text/html,GET,23.22.98.227,/,2051366281,54.88.68.203,,13,False,,awselb/2.0,,https://legacy-o20.pr.topechelon.com/,,
loadbalancervpn.pr.topechelon.com,503 Service Temporarily Unavailable,503,564,loadbalancervpn.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,loadbalancervpn.pr.topechelon.com,,443,https://loadbalancervpn.pr.topechelon.com:443,https,text/html,GET,54.88.68.203,/,2051366281,3.213.127.70,,13,False,,awselb/2.0,,,,
logs.pr.topechelon.com,503 Service Temporarily Unavailable,503,564,logs.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,logs.pr.topechelon.com,,443,https://logs.pr.topechelon.com:443,https,text/html,GET,23.22.98.227,/,2051366281,54.88.68.203,,13,False,,awselb/2.0,,,,
marvel.pr.topechelon.com,503 Service Temporarily Unavailable,503,162,marvel.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,marvel.pr.topechelon.com,,443,https://marvel.pr.topechelon.com:443,https,text/html,GET,54.88.68.203,/,1862162275,3.213.127.70,,7,False,,awselb/2.0,,,,
mge-2-3-7.pr.topechelon.com,503 Service Temporarily Unavailable,503,162,mge-2-3-7.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,mge-2-3-7.pr.topechelon.com,,443,https://mge-2-3-7.pr.topechelon.com:443,https,text/html,GET,54.88.68.203,/,1862162275,35.173.62.202,,7,False,,awselb/2.0,,,,
mixms.pr.topechelon.com,503 Service Temporarily Unavailable,503,162,mixms.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,mixms.pr.topechelon.com,,80,http://mixms.pr.topechelon.com:80,http,text/html,GET,35.173.62.202,/,1862162275,23.22.98.227,,7,False,,awselb/2.0,,https://mixms.pr.topechelon.com/,,
mss-syd05-ngw-01-r3-961-1.pr.topechelon.com,503 Service Temporarily Unavailable,503,162,mss-syd05-ngw-01-r3-961-1.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,mss-syd05-ngw-01-r3-961-1.pr.topechelon.com,,443,https://mss-syd05-ngw-01-r3-961-1.pr.topechelon.com:443,https,text/html,GET,35.173.62.202,/,1862162275,3.213.127.70,,7,False,,awselb/2.0,,,,
new-uat.pr.topechelon.com,503 Service Temporarily Unavailable,503,564,new-uat.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,new-uat.pr.topechelon.com,,443,https://new-uat.pr.topechelon.com:443,https,text/html,GET,35.173.62.202,/,2051366281,3.213.127.70,,13,False,,awselb/2.0,,,,
news.topechelon.com,404 Not Found,404,196,news.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-16T00:00:00Z,2024-05-14T23:59:59Z,CN=*.topechelon.com,*.topechelon.com,topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,715faa3c164a4e63ba73d66897131d40,a3328e196daf8f1948d16340003b2158943bc7b6a64928e6f287ec26ce0dec96,True,ctls,news.topechelon.com,,443,https://news.topechelon.com:443,https,text/html,GET,34.197.221.78,/,-780928015,23.23.62.13,Apache,8,False,,Apache,,,,
nscanjet1.pr.topechelon.com,503 Service Temporarily Unavailable,503,162,nscanjet1.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,nscanjet1.pr.topechelon.com,,443,https://nscanjet1.pr.topechelon.com:443,https,text/html,GET,35.173.62.202,/,1862162275,23.22.98.227,,7,False,,awselb/2.0,,,,
oasistime.pr.topechelon.com,503 Service Temporarily Unavailable,503,162,oasistime.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,oasistime.pr.topechelon.com,,443,https://oasistime.pr.topechelon.com:443,https,text/html,GET,54.88.68.203,/,1862162275,3.213.127.70,,7,False,,awselb/2.0,,,,
occ-0-857-92.pr.topechelon.com,503 Service Temporarily Unavailable,503,162,occ-0-857-92.pr.topechelon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2024-03-28T23:59:59Z,CN=*.pr.topechelon.com,*.pr.topechelon.com,pr.topechelon.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5e0f9d086d5a8d4afab87ca71c28b570,7e896ab286aa68a81ac97a1f0cdeedf6c208121faf3bb8915b8aa8eaf7de9ccc,True,ctls,occ-0-857-92.pr.topechelon.com,,443,https://occ-0-857-92.pr.topechelon.com:443,https,text/html,GET,23.22.98.227,/,1862162275,35.173.62.202,,7,False,,awselb/2.0,,,,
