input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,method,host,path,favicon,tech_,lines,failed,cdn,content_type,csp_domains_,tls_subject_org_,tls_mismatched,tls_wildcard_certificate,final_url,chain_status_codes_
images.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://images.staging-airtableblocks.com:443,https,nginx,GET,34.192.12.35,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
imap.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://imap.staging-airtableblocks.com:443,https,nginx,GET,34.192.12.35,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
img.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://img.staging-airtableblocks.com:443,https,nginx,GET,184.73.80.41,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
incubation-python.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://incubation-python.staging-airtableblocks.com:443,https,nginx,GET,52.54.41.182,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
indankorea.web6321.cdn.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://indankorea.web6321.cdn.staging-airtableblocks.com:443,https,nginx,GET,52.54.41.182,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
info.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://info.staging-airtableblocks.com:443,https,nginx,GET,52.54.41.182,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
int.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://int.staging-airtableblocks.com:443,https,nginx,GET,34.192.12.35,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
international.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://international.staging-airtableblocks.com:443,https,nginx,GET,184.73.80.41,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
ip.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://ip.staging-airtableblocks.com:443,https,nginx,GET,54.173.163.126,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
ipv6.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://ipv6.staging-airtableblocks.com:443,https,nginx,GET,184.73.80.41,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
is.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://is.staging-airtableblocks.com:443,https,nginx,GET,34.192.12.35,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
isaserv.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://isaserv.staging-airtableblocks.com:443,https,nginx,GET,34.192.12.35,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
israel.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://israel.staging-airtableblocks.com:443,https,nginx,GET,52.54.41.182,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
ivas.znane.cdn.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://ivas.znane.cdn.staging-airtableblocks.com:443,https,nginx,GET,52.54.41.182,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
jedi.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://jedi.staging-airtableblocks.com:443,https,nginx,GET,184.73.80.41,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
job.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://job.staging-airtableblocks.com:443,https,nginx,GET,52.54.41.182,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
jobs.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://jobs.staging-airtableblocks.com:443,https,nginx,GET,52.54.41.182,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
k03455.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://k03455.staging-airtableblocks.com:443,https,nginx,GET,184.73.80.41,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
k8s.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://k8s.staging-airtableblocks.com:443,https,nginx,GET,54.173.163.126,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
kardamena-uncovered.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://kardamena-uncovered.staging-airtableblocks.com:443,https,nginx,GET,54.173.163.126,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
kinderbuikencovrienden.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://kinderbuikencovrienden.staging-airtableblocks.com:443,https,nginx,GET,184.73.80.41,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
kinectmanager.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://kinectmanager.staging-airtableblocks.com:443,https,nginx,GET,52.54.41.182,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
kiwicustommatcherdemotests.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://kiwicustommatcherdemotests.staging-airtableblocks.com:443,https,nginx,GET,54.173.163.126,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
knowledgemanagement.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://knowledgemanagement.staging-airtableblocks.com:443,https,nginx,GET,184.73.80.41,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
koncove-prevody-hydromotory.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://koncove-prevody-hydromotory.staging-airtableblocks.com:443,https,nginx,GET,184.73.80.41,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
konfereseller.mh.m.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://konfereseller.mh.m.staging-airtableblocks.com:443,https,nginx,GET,52.54.41.182,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
ks-cdn-mq2-okta.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://ks-cdn-mq2-okta.staging-airtableblocks.com:443,https,nginx,GET,52.54.41.182,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
ks-inventory-api.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://ks-inventory-api.staging-airtableblocks.com:443,https,nginx,GET,52.54.41.182,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
ks-invoice-api.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://ks-invoice-api.staging-airtableblocks.com:443,https,nginx,GET,184.73.80.41,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
ks-limits-api.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://ks-limits-api.staging-airtableblocks.com:443,https,nginx,GET,54.173.163.126,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
ks-order-api.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://ks-order-api.staging-airtableblocks.com:443,https,nginx,GET,52.54.41.182,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
ks-program-api.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://ks-program-api.staging-airtableblocks.com:443,https,nginx,GET,52.54.41.182,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
ks-vendingtransactions-mq1.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://ks-vendingtransactions-mq1.staging-airtableblocks.com:443,https,nginx,GET,52.54.41.182,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
ks-vendingtransactions-mq2-okta-disabled.staging-airtableblocks.com,Airtable,406,1265,alt.staging-airtableblocks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-07-12T23:59:59Z,CN=*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,*.alt.staging-airtableblocks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9b6d0fc3405ce64657abda68fbe34096,16d5eb6e121711bb1c2f01c19bbd60da2a6a0f324a6e825c964f6e65b14f88b7,ctls,alt.staging-airtableblocks.com,,443,https://ks-vendingtransactions-mq2-okta-disabled.staging-airtableblocks.com:443,https,nginx,GET,184.73.80.41,/,-304007040,Nginx,29,False,,text/html,,,True,True,https://alt.staging-airtableblocks.com:443/,406
