new,host,a,soa,status_code,txt,has_internal_ips,internal_ips,ns,cname,mx,cdn,cdn-name,aaaa,caa
[x],h-135-207-96-74.em.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],hackathon.grab.com,,,NOERROR,,,,"dns1.p05.nsone.net, dns2.p05.nsone.net, dns3.p05.nsone.net, dns4.p05.nsone.net, ns-1339.awsdns-39.org, ns-1622.awsdns-10.co.uk, ns-393.awsdns-49.com, ns-692.awsdns-22.net",grab.github.io,,,,,"digicert.com, letsencrypt.org"
[x],hal.grabpay.com,,"ns-448.awsdns-56.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,a2c72f987f51a11e985f006a5ccb9a36-c9c3d222351272d7.elb.ap-southeast-1.amazonaws.com,,,,,
[x],hawkeye-v.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],hawkeye.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],hawkeye.myteksi.net,,"ns1-02.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,,,,,,,,,,
[x],hb-fw01.grabpay.com,,"ns-1125.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,internal-platform-eks01-igw-1560399601.ap-southeast-1.elb.amazonaws.com,,,,,
[x],hcll16.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],hedwig-dash.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],hedwig.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],hedwig.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],hela.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],helios.olympus.myteksi.net,,"ns-669.awsdns-19.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],help-id.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],help.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],help.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],hermes.grabtaxi.com,,"ns-1125.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,prd-go-hermes-1814889100.ap-southeast-1.elb.amazonaws.com,,,,,
[x],hermes2-vpce-svc.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,hermes2b.endpoint.grab.com,,,,,
[x],hermes2a.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],hermes2b.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],hitch.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],hitch.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],hodor-api.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],hodor-k8s-api.myteksi.net,,"ns-448.awsdns-56.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,nlb-k8s-ec-eng-prd-2-api-proxy-75246554779a7a38.elb.ap-southeast-1.amazonaws.com,,,,,
[x],hodor.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],home.cycle.myteksi.net,,"ns-937.awsdns-53.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],home.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],host.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],host2.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],hr.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],hsrp4.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],hub.grab.co,,"ns-605.awsdns-11.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],hub.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],hub.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],hubble.data-engineering.myteksi.net,,"ns-1541.awsdns-00.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],hue.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],iam-moca01.grabpay.com,,"ns-363.awsdns-45.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],icons.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],id-t2.voice.grabtaxi.com,,"ns-497.awsdns-62.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],id-t3.voice.grabtaxi.com,,"ns-497.awsdns-62.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],id-vgdc.voice.grabtaxi.com,,"ns-497.awsdns-62.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],id.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],id.mkt.grab.com,,"ns-729.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],id.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],idp.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],il.svc.sandbox-mice.chimera.myteksi.net,,"ns-448.awsdns-56.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,a98844a5f802c4a79aed4144b2fb18cc-cbe71c4c50c7de67.elb.ap-southeast-1.amazonaws.com,,,,,
[x],image.e.grab.com,,"n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,"tlsprovisioning-san-s10-8.edgekey.net, e82406.dscx.akamaiedge.net",,,,,
[x],image.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],image.id.mkt.grab.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,"akamai-san31.exacttarget.com.edgekey.net, e17190.x.akamaiedge.net",,,,,
[x],image.kh.mkt.grab.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,"akamai-san31.exacttarget.com.edgekey.net, e17190.x.akamaiedge.net",,,,,
[x],image.mkt.grab.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,"akamai-san31.exacttarget.com.edgekey.net, e17190.x.akamaiedge.net",,,,,
[x],image.mm.mkt.grab.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,"akamai-san31.exacttarget.com.edgekey.net, e17190.x.akamaiedge.net",,,,,
[x],image.my.mkt.grab.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,"akamai-san31.exacttarget.com.edgekey.net, e17190.x.akamaiedge.net",,,,,
[x],image.ph.mkt.grab.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,"akamai-san31.exacttarget.com.edgekey.net, e17190.x.akamaiedge.net",,,,,
[x],image.sg.mkt.grab.com,,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,"akamai-san31.exacttarget.com.edgekey.net, e17190.x.akamaiedge.net",,,,,
[x],images.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],images2.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],images3.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],images4.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],images5.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],images6.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],images7.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],images8.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],imap.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],img.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],img1.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],img2.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],img3.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ims-fe.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],ims.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],info.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],insight.uat.qms.grab.com,,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],insr-ldgr-ecache01.sg.aws.grabpay.com,,"ns-1048.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,insr-ldgr01.lv0hkj.clustercfg.apse1.cache.amazonaws.com,,,,,
[x],installment.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],internal-tools.myteksi.net,,"ns-1959.awsdns-52.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1340.awsdns-39.org, ns-1959.awsdns-52.co.uk, ns-605.awsdns-11.net, ns-91.awsdns-11.com",,,,,,
[x],intranet.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],invite.grab.co,,"ns-605.awsdns-11.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],invite.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],invoicing.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ip.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipfixe.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],iphone.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipoh.my.qms.grab.com,,,NOERROR,,,,,,,,,,
[x],ipoh.qms.grab.com,,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ipv4.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],irc.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],iredmail.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ise-discovery.it.grab.com,,"ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ise-discovery.nacportal.grab.com,,"ns-381.awsdns-47.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],it.grab.com,,"ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-398.awsdns-49.com, ns-931.awsdns-52.net, ns-1073.awsdns-06.org, ns-1849.awsdns-39.co.uk",,,,,,
[x],it.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],jbarracuda.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],jenkins-deploy.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],jenkins-webhook.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],jenkins.cycle.myteksi.net,,"ns-937.awsdns-53.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],jenkins.myteksi.net,,"ns-1125.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,internal-misc-jenkins-ci-344495868.ap-southeast-1.elb.amazonaws.com,,,,,
[x],jetbrains-license.internal-tools.myteksi.net,,"ns-1959.awsdns-52.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],jira.ext.grab.com,,"ns-717.awsdns-25.net, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1500.awsdns-59.org, ns-1927.awsdns-48.co.uk, ns-263.awsdns-32.com, ns-717.awsdns-25.net",dmj7hb7qnvfrp.cloudfront.net,,True,cloudfront,,
[x],jira.grab.com,"108.138.17.10, 108.138.17.102, 108.138.17.18, 108.138.17.47","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],jira.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],job.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],jobs.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],johor.qms.grab.com,,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],jp.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],jr.grab.com,"205.251.195.250, 205.251.198.145","ns-245.awsdns-30.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1018.awsdns-63.net, ns-245.awsdns-30.com, ns-1681.awsdns-18.co.uk, ns-1481.awsdns-57.org",,,,,,
[x],js.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],juno.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],jupiter.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],k8s-crd-dcsn01.grabpay.com,,"ns-1125.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,internal-lending-eks-igw-915933589.ap-southeast-1.elb.amazonaws.com,,,,,
[x],k8s-gp-portal01.grabpay.com,,"ns-1125.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,platform-eks01-igw-public-1421482765.ap-southeast-1.elb.amazonaws.com,,,,,
[x],k8s-ignite01.grabpay.com,,"ns-1125.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,internal-compliance-eks-igw-340553050.ap-southeast-1.elb.amazonaws.com,,,,,
[x],k8s-kyc01.grabpay.com,,"ns-1125.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,internal-compliance-eks-igw-340553050.ap-southeast-1.elb.amazonaws.com,,,,,
[x],k8s-loan-offr01.grabpay.com,,"ns-1125.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,internal-lending-eks-igw-915933589.ap-southeast-1.elb.amazonaws.com,,,,,
[x],k8s-mb-cbi01.grabpay.com,,"ns-1125.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,internal-lending-eks-igw-915933589.ap-southeast-1.elb.amazonaws.com,,,,,
[x],k8s-mb-prdmngr01.grabpay.com,,"ns-1125.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,internal-lending-eks-igw-915933589.ap-southeast-1.elb.amazonaws.com,,,,,
[x],k8s-meximus01.grabpay.com,,"ns-1125.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,internal-payments-core-eks01-igw-46379932.ap-southeast-1.elb.amazonaws.com,,,,,
[x],k8s-user-service01.grabpay.com,,"ns-1125.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,internal-compliance-eks-igw-340553050.ap-southeast-1.elb.amazonaws.com,,,,,
[x],k8s-xtramile01.grabpay.com,,"ns-1125.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,internal-compliance-eks-igw-340553050.ap-southeast-1.elb.amazonaws.com,,,,,
[x],k8s.data-platform.myteksi.net,,"ns-1465.awsdns-55.org, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-2021.awsdns-60.co.uk, ns-222.awsdns-27.com, ns-887.awsdns-46.net, ns-1465.awsdns-55.org",,,,,,
[x],k8s.tis-data.grab.com,,"ns-360.awsdns-45.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],kafka-cluster-08.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],kafka-cluster-104.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],kafka-cluster-15.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],kafka-cluster-25.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],kafka-cluster-27.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],kafka-cluster-non-critical-02.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],kafka-cluster-non-critical-03.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],kafka-cluster-non-critical-04.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],kafka-cluster-non-critical-05.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],kafka-cluster-non-critical-11.myteksi.net,10.0.12.54,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.0.12.54,,,,,,,
[x],kafka-cluster-non-critical-12.myteksi.net,10.0.77.47,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.0.77.47,,,,,,,
[x],kafka-iron-203.myteksi.net,10.0.66.99,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.0.66.99,,,,,,,
[x],kafka-iron-misc-202.myteksi.net,10.254.2.17,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.254.2.17,,,,,,,
[x],kafka-kakashi-100.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],kafka-kios-202.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],kafka-mcd-05.myteksi.net,10.0.20.206,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.0.20.206,,,,,,,
[x],kafka-mcd-09.myteksi.net,10.0.75.220,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.0.75.220,,,,,,,
[x],kafka-mcd-13.myteksi.net,10.0.61.142,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.0.61.142,,,,,,,
[x],kafka-mcd-19.myteksi.net,10.0.63.232,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.0.63.232,,,,,,,
[x],kafka-mcd-303.myteksi.net,10.0.11.142,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.0.11.142,"ns-1533.awsdns-63.org, ns-1680.awsdns-18.co.uk, ns-267.awsdns-33.com, ns-581.awsdns-08.net",,,,,,
[x],kafka-mcd-504.myteksi.net,10.0.20.49,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,10.0.20.49,,,,,,,
[x],kafka.myteksi.net,"10.0.11.211, 10.0.1.48, 10.0.42.38, 10.0.42.146, 10.0.64.101, 10.0.42.124, 10.0.2.191, 10.0.43.128, 10.0.11.120, 10.0.43.168, 10.0.20.43, 10.0.11.104, 10.0.43.93, 10.0.64.71, 10.0.21.117, 10.0.57.190, 10.0.12.146, 10.0.67.168","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.11.211, 10.0.1.48, 10.0.42.38, 10.0.42.146, 10.0.64.101, 10.0.42.124, 10.0.2.191, 10.0.43.128, 10.0.11.120, 10.0.43.168, 10.0.20.43, 10.0.11.104, 10.0.43.93, 10.0.64.71, 10.0.21.117, 10.0.57.190, 10.0.12.146, 10.0.67.168",,,,,,,
[x],kairos.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],karta.myteksi.net,,"ns1-06.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,,,,"ns1-06.azure-dns.com, ns2-06.azure-dns.net, ns3-06.azure-dns.org, ns4-06.azure-dns.info",,,,,,
[x],kensa.grab.com,"108.157.214.14, 108.157.214.55, 108.157.214.65, 108.157.214.72","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
[x],kh.voice.grabtaxi.com,13.250.131.62,"ns-497.awsdns-62.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],kh2.qms.grab.com,54.255.183.94,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1052.awsdns-03.org, ns-1547.awsdns-01.co.uk, ns-274.awsdns-34.com, ns-808.awsdns-37.net",,,,,,
[x],khajana-gw01.grabpay.com,"10.77.52.11, 10.77.53.26","ns-363.awsdns-45.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.77.52.11, 10.77.53.26",,,,,,,
[x],khajana.my.aim.grabpay.com,"10.81.21.3, 10.81.21.2","ns-363.awsdns-45.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.81.21.3, 10.81.21.2",,,,,,,
[x],kibana6.myteksi.net,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],kinesis.ap-southeast-1.myteksi.net,"10.0.48.134, 10.0.48.104, 10.0.8.147, 10.0.10.235, 10.0.10.63, 10.0.8.37","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.48.134, 10.0.48.104, 10.0.8.147, 10.0.10.235, 10.0.10.63, 10.0.8.37",,,,,,,
[x],kinesis.myteksi.net,"10.0.10.235, 10.0.10.63, 10.0.8.37, 10.0.48.134, 10.0.8.147, 10.0.48.104","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.0.10.235, 10.0.10.63, 10.0.8.37, 10.0.48.134, 10.0.8.147, 10.0.48.104",,,,,,,
[x],kios.grab.com,"18.140.78.209, 13.215.101.117, 54.251.192.106","ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1435.awsdns-51.org, ns-164.awsdns-20.com, ns-1761.awsdns-28.co.uk, ns-749.awsdns-29.net",,,,,,
[x],kota.qms.grab.com,13.250.126.235,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ktrdp132.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],kuantan2.qms.grab.com,18.141.146.73,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],kuching2.qms.grab.com,13.212.236.251,"ns-1547.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],l.grab.com,,"ns-1761.awsdns-28.co.uk, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,"ns-1435.awsdns-51.org, ns-164.awsdns-20.com, ns-1761.awsdns-28.co.uk, ns-749.awsdns-29.net",,,,,,
[x],lab.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,"ns-1031.awsdns-00.org, ns-1820.awsdns-35.co.uk, ns-390.awsdns-48.com, ns-705.awsdns-24.net",,,,,,
[x],labs.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],launcher.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],lb2.it.grab.com,10.2.64.35,"ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,True,10.2.64.35,,,,,,,
[x],ldap.grabtaxi.com,,"ns-1031.awsdns-00.org, awsdns-hostmaster.amazon.com",NOERROR,v=spf1 -all,,,,,,,,,
[x],ldap.gts.myteksi.net,"10.29.2.137, 10.29.2.126","ns-448.awsdns-56.com, awsdns-hostmaster.amazon.com",NOERROR,,True,"10.29.2.137, 10.29.2.126",,duo-prod-ldap-int-624ac5a76072ebd5.elb.ap-southeast-1.amazonaws.com,,,,,
[x],ldap.it.grab.com,"18.139.137.205, 18.138.8.162","ns-448.awsdns-56.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,duo-prod-ldap-4f2a2b5e47ee41cb.elb.ap-southeast-1.amazonaws.com,,,,,
