new,host,a,soa,status_code,cdn,cdn-name,ns,cname,caa,aaaa,mx,txt,has_internal_ips,internal_ips
[x],c2ust.my.ncsc.gov.uk,,"ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],caapi-beta.notprod.protectivedns.service.ncsc.gov.uk,"18.133.174.211, 18.133.104.204, 18.133.147.3","ns-560.awsdns-06.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1925.awsdns-48.co.uk, ns-347.awsdns-43.com, ns-560.awsdns-06.net, ns-1063.awsdns-04.org",,"amazonaws.com, amazontrust.com, awstrust.com, letsencrypt.org, amazon.com",,,,,
[x],caapi.protectivedns.service.ncsc.gov.uk,"3.9.43.84, 18.134.33.230, 18.133.108.62","ns-10.awsdns-01.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1377.awsdns-44.org, ns-1929.awsdns-49.co.uk, ns-587.awsdns-09.net, ns-10.awsdns-01.com",,"amazonaws.com, amazontrust.com, awstrust.com, letsencrypt.org, amazon.com",,,,,
[x],cache-altaccept.my.ncsc.gov.uk,"99.86.114.61, 99.86.114.94, 99.86.114.78, 99.86.114.127","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1391.awsdns-45.org, ns-1709.awsdns-21.co.uk, ns-184.awsdns-23.com, ns-689.awsdns-22.net",,,,,,,
[x],cache-appacc-relay.my.ncsc.gov.uk,"52.222.214.84, 52.222.214.98, 52.222.214.45, 52.222.214.123","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cache-backuppress-uat.my.ncsc.gov.uk,"52.222.214.123, 52.222.214.45, 52.222.214.84, 52.222.214.98","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cache-en-backup-meet-git.my.ncsc.gov.uk,"18.65.39.16, 18.65.39.4, 18.65.39.80, 18.65.39.104","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cache-excelsior.my.ncsc.gov.uk,"108.157.229.106, 108.157.229.71, 108.157.229.18, 108.157.229.112","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cache-my.my.ncsc.gov.uk,"52.222.214.45, 52.222.214.98, 52.222.214.123, 52.222.214.84","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cachecsdevel-vpn.my.ncsc.gov.uk,"52.222.214.123, 52.222.214.45, 52.222.214.84, 52.222.214.98","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cacheedgewater.my.ncsc.gov.uk,"52.222.214.84, 52.222.214.45, 52.222.214.123, 52.222.214.98","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cacheftsam-140-71.my.ncsc.gov.uk,"52.85.151.57, 52.85.151.43, 52.85.151.4, 52.85.151.95","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cacheinternal-site.my.ncsc.gov.uk,"52.222.214.84, 52.222.214.98, 52.222.214.123, 52.222.214.45","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cachemach131-87-78-73.my.ncsc.gov.uk,"18.65.39.80, 18.65.39.104, 18.65.39.16, 18.65.39.4","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cachemailrelay.my.ncsc.gov.uk,,"ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cacheopsaccept-domain.my.ncsc.gov.uk,"52.222.174.10, 52.222.174.79, 52.222.174.27, 52.222.174.63","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1391.awsdns-45.org, ns-1709.awsdns-21.co.uk, ns-184.awsdns-23.com, ns-689.awsdns-22.net",,,,,,,
[x],cachetemp-rdpgw.my.ncsc.gov.uk,"52.85.151.4, 52.85.151.57, 52.85.151.43, 52.85.151.95","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],campamentos.my.ncsc.gov.uk,"52.222.214.123, 52.222.214.98, 52.222.214.84, 52.222.214.45","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],capacitate.my.ncsc.gov.uk,"52.222.214.45, 52.222.214.98, 52.222.214.123, 52.222.214.84","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1391.awsdns-45.org, ns-1709.awsdns-21.co.uk, ns-184.awsdns-23.com, ns-689.awsdns-22.net",,,,,,,
[x],capmed-47-1-10.my.ncsc.gov.uk,,"ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],capmed-47-107-3.my.ncsc.gov.uk,"52.222.214.123, 52.222.214.45, 52.222.214.84, 52.222.214.98","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],capmed-47-11-44.my.ncsc.gov.uk,"52.222.214.123, 52.222.214.84, 52.222.214.45, 52.222.214.98","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],capmed-47-16-39.my.ncsc.gov.uk,"99.86.114.94, 99.86.114.78, 99.86.114.61, 99.86.114.127","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],capmed-47-45-47.my.ncsc.gov.uk,"52.222.214.45, 52.222.214.84, 52.222.214.123, 52.222.214.98","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],capmed-47-55-72.my.ncsc.gov.uk,"18.65.39.104, 18.65.39.16, 18.65.39.80, 18.65.39.4","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],carbonium.my.ncsc.gov.uk,"52.222.214.123, 52.222.214.84, 52.222.214.45, 52.222.214.98","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],carry-swallow.my.ncsc.gov.uk,"52.222.214.84, 52.222.214.98, 52.222.214.123, 52.222.214.45","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1391.awsdns-45.org, ns-1709.awsdns-21.co.uk, ns-184.awsdns-23.com, ns-689.awsdns-22.net",,,,,,,
[x],cascading.my.ncsc.gov.uk,"99.86.114.127, 99.86.114.94, 99.86.114.61, 99.86.114.78","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],catifornia.my.ncsc.gov.uk,"99.86.114.61, 99.86.114.127, 99.86.114.78, 99.86.114.94","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1391.awsdns-45.org, ns-1709.awsdns-21.co.uk, ns-184.awsdns-23.com, ns-689.awsdns-22.net",,,,,,,
[x],cdncollend.my.ncsc.gov.uk,"99.86.114.127, 99.86.114.94, 99.86.114.61, 99.86.114.78","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1391.awsdns-45.org, ns-1709.awsdns-21.co.uk, ns-184.awsdns-23.com, ns-689.awsdns-22.net",,,,,,,
[x],central6.my.ncsc.gov.uk,"18.66.248.68, 18.66.248.26, 18.66.248.72, 18.66.248.13","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cet-4-2-1.my.ncsc.gov.uk,"52.85.151.57, 52.85.151.4, 52.85.151.43, 52.85.151.95","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cet-9-1-2.my.ncsc.gov.uk,"99.86.114.94, 99.86.114.61, 99.86.114.127, 99.86.114.78","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1391.awsdns-45.org, ns-1709.awsdns-21.co.uk, ns-184.awsdns-23.com, ns-689.awsdns-22.net",,,,,,,
[x],cf.signin-stage.notprod.devops.ncsc.gov.uk,,"ns-786.awsdns-34.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cf.signin-test.notprod.devops.ncsc.gov.uk,"18.66.122.14, 18.66.122.20, 18.66.122.55, 18.66.122.5","ns-1849.awsdns-39.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cfgcfinal2022june.2022.cyberfirst.ncsc.gov.uk,54.144.128.85,,NOERROR,,,,,,,,,,
[x],cfgcfinal2022mock.cyberfirst.ncsc.gov.uk,"18.154.227.69, 18.154.227.90, 18.154.227.102, 18.154.227.5","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],chakkung.my.ncsc.gov.uk,"108.157.229.18, 108.157.229.71, 108.157.229.106, 108.157.229.112","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],challenges.cyberfirst.ncsc.gov.uk,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],challenges.girlscompetition.cyberfirst.ncsc.gov.uk,,"ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],challenges.old.cyberfirst.ncsc.gov.uk,,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,,d11l56r22529bi.cloudfront.net,,,,,,
[x],check-int.webcheck.service.ncsc.gov.uk,52.51.30.185,"ns-389.awsdns-48.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1488.awsdns-58.org, ns-1924.awsdns-48.co.uk, ns-389.awsdns-48.com, ns-600.awsdns-11.net",,,,,,,
[x],check-reports.my.ncsc.gov.uk,"18.65.39.104, 18.65.39.80, 18.65.39.16, 18.65.39.4","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],check-reports.ncsc.gov.uk,"13.32.99.68, 13.32.99.71, 13.32.99.114, 13.32.99.18","ns-1553.awsdns-02.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-503.awsdns-62.com, ns-795.awsdns-35.net, ns-1318.awsdns-36.org, ns-1553.awsdns-02.co.uk",,,,,,,
[x],check-stage.webcheck.service.ncsc.gov.uk,34.250.247.16,"ns-1147.awsdns-15.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1147.awsdns-15.org, ns-1574.awsdns-04.co.uk, ns-57.awsdns-07.com, ns-925.awsdns-51.net",,,,,,,
[x],check.webcheck.service.ncsc.gov.uk,34.249.80.238,"ns-831.awsdns-39.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1201.awsdns-22.org, ns-1958.awsdns-52.co.uk, ns-479.awsdns-59.com, ns-831.awsdns-39.net",,,,,,,
[x],check1-int.webcheck.service.ncsc.gov.uk,54.72.228.131,"ns-1278.awsdns-31.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1278.awsdns-31.org, ns-1645.awsdns-13.co.uk, ns-233.awsdns-29.com, ns-689.awsdns-22.net",,,,,,,
[x],checkcybersecurity.service.ncsc.gov.uk,"18.165.98.99, 18.165.98.127, 18.165.98.9, 18.165.98.97, 205.251.192.38, 205.251.194.106, 205.251.197.6, 205.251.199.105","ns-618.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1897.awsdns-45.co.uk, ns-38.awsdns-04.com, ns-618.awsdns-13.net, ns-1286.awsdns-32.org",,,"2600:9000:24f5:4e00:1e:4c3c:dc80:93a1, 2600:9000:24f5:800:1e:4c3c:dc80:93a1, 2600:9000:24f5:f800:1e:4c3c:dc80:93a1, 2600:9000:24f5:1800:1e:4c3c:dc80:93a1, 2600:9000:24f5:0:1e:4c3c:dc80:93a1, 2600:9000:24f5:1200:1e:4c3c:dc80:93a1, 2600:9000:24f5:2800:1e:4c3c:dc80:93a1, 2600:9000:24f5:ca00:1e:4c3c:dc80:93a1",,d365mktkey=08OyA4rTuENfxaH3pZvs5DJDqGb0VEBq09FGPmyQI9Ux,,
[x],checkitsecurity.service.ncsc.gov.uk,"205.251.192.192, 205.251.194.223, 205.251.197.158, 205.251.199.20","ns-735.awsdns-27.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1438.awsdns-51.org, ns-192.awsdns-24.com, ns-735.awsdns-27.net, ns-1812.awsdns-34.co.uk",,,,,,,
[x],checkmycybersecurity.service.ncsc.gov.uk,,"ns-1205.awsdns-22.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1205.awsdns-22.org, ns-2009.awsdns-59.co.uk, ns-293.awsdns-36.com, ns-556.awsdns-05.net",,,"2600:9000:225d:f400:a:d316:8f40:93a1, 2600:9000:225d:1a00:a:d316:8f40:93a1, 2600:9000:225d:8c00:a:d316:8f40:93a1, 2600:9000:225d:9a00:a:d316:8f40:93a1, 2600:9000:225d:a400:a:d316:8f40:93a1, 2600:9000:225d:5200:a:d316:8f40:93a1, 2600:9000:225d:2800:a:d316:8f40:93a1, 2600:9000:225d:e800:a:d316:8f40:93a1",,d365mktkey=GbYfNYfFMYE2ubP8U5QXYRUKzck44pgO9Azqq7N6aWgx,,
[x],chef-alpha-wiki-ww0.my.ncsc.gov.uk,"108.157.229.112, 108.157.229.71, 108.157.229.106, 108.157.229.18","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],chef-arse.my.ncsc.gov.uk,"18.244.146.19, 18.244.146.75, 18.244.146.35, 18.244.146.93","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],chef-deveu.my.ncsc.gov.uk,"52.85.151.4, 52.85.151.95, 52.85.151.57, 52.85.151.43","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],chef-jivesoftware.my.ncsc.gov.uk,"52.222.214.123, 52.222.214.84, 52.222.214.98, 52.222.214.45","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],chef-new-vip-svnusers.my.ncsc.gov.uk,"52.222.214.45, 52.222.214.84, 52.222.214.98, 52.222.214.123","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],chefalt-meet-git.my.ncsc.gov.uk,"52.222.214.123, 52.222.214.98, 52.222.214.84, 52.222.214.45","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],chefalt.my.ncsc.gov.uk,"52.222.214.98, 52.222.214.123, 52.222.214.45, 52.222.214.84","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],chefcms-cs-erp-demo.my.ncsc.gov.uk,"52.222.174.27, 52.222.174.10, 52.222.174.63, 52.222.174.79","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1391.awsdns-45.org, ns-1709.awsdns-21.co.uk, ns-184.awsdns-23.com, ns-689.awsdns-22.net",,,,,,,
[x],chefhelpdeskmediaconfig-helpdesk.my.ncsc.gov.uk,"108.157.229.18, 108.157.229.106, 108.157.229.112, 108.157.229.71","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],chiefs.my.ncsc.gov.uk,"108.157.229.106, 108.157.229.71, 108.157.229.112, 108.157.229.18","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],chlb.my.ncsc.gov.uk,,"ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],chppm-72-2.my.ncsc.gov.uk,"99.86.114.94, 99.86.114.78, 99.86.114.127, 99.86.114.61","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1391.awsdns-45.org, ns-1709.awsdns-21.co.uk, ns-184.awsdns-23.com, ns-689.awsdns-22.net",,,,,,,
[x],cip-paris.my.ncsc.gov.uk,"99.86.114.78, 99.86.114.94, 99.86.114.61, 99.86.114.127","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1391.awsdns-45.org, ns-1709.awsdns-21.co.uk, ns-184.awsdns-23.com, ns-689.awsdns-22.net",,,,,,,
[x],cityfit-chorzowaks.my.ncsc.gov.uk,"52.85.151.95, 52.85.151.4, 52.85.151.43, 52.85.151.57","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],clients-app.my.ncsc.gov.uk,"52.222.214.98, 52.222.214.123, 52.222.214.45, 52.222.214.84","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],clientsfms4.my.ncsc.gov.uk,,"ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],clmdb2.my.ncsc.gov.uk,"18.65.39.4, 18.65.39.104, 18.65.39.16, 18.65.39.80","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cloud-alpha-intranetpostgresmx.my.ncsc.gov.uk,"52.222.214.98, 52.222.214.45, 52.222.214.84, 52.222.214.123","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],clouddefaultantiviruspre.my.ncsc.gov.uk,"52.222.214.84, 52.222.214.98, 52.222.214.123, 52.222.214.45","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cloudgz-ecs.my.ncsc.gov.uk,"18.244.146.35, 18.244.146.75, 18.244.146.93, 18.244.146.19","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cloudnet8.my.ncsc.gov.uk,,"ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cloudqualityconn.my.ncsc.gov.uk,"18.66.248.26, 18.66.248.72, 18.66.248.13, 18.66.248.68","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cls-ingest.my.ncsc.gov.uk,,"ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cm-conservatoriodetoledo.my.ncsc.gov.uk,"52.222.214.123, 52.222.214.84, 52.222.214.45, 52.222.214.98","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cm1-hkg1.my.ncsc.gov.uk,"108.157.229.71, 108.157.229.112, 108.157.229.18, 108.157.229.106","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cm2-fra1.my.ncsc.gov.uk,"99.86.114.61, 99.86.114.78, 99.86.114.127, 99.86.114.94","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1391.awsdns-45.org, ns-1709.awsdns-21.co.uk, ns-184.awsdns-23.com, ns-689.awsdns-22.net",,,,,,,
[x],cm3-lhr1.my.ncsc.gov.uk,"52.222.214.45, 52.222.214.123, 52.222.214.84, 52.222.214.98","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cm4-lax1.my.ncsc.gov.uk,"52.222.214.98, 52.222.214.84, 52.222.214.45, 52.222.214.123","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cms-accountstatusdevenv-storagemx.my.ncsc.gov.uk,"18.65.39.4, 18.65.39.16, 18.65.39.104, 18.65.39.80","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cms-clients-git.my.ncsc.gov.uk,"99.86.114.61, 99.86.114.127, 99.86.114.78, 99.86.114.94","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cms-m-wwwm.my.ncsc.gov.uk,,"ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cms-opsmaster-backups-www-test.my.ncsc.gov.uk,"108.157.229.71, 108.157.229.18, 108.157.229.112, 108.157.229.106","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cms-statuseuwproduction.my.ncsc.gov.uk,"52.222.214.84, 52.222.214.98, 52.222.214.123, 52.222.214.45","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cmsconfigwebapp-m.my.ncsc.gov.uk,"18.66.248.26, 18.66.248.72, 18.66.248.68, 18.66.248.13","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cmselasticbeanstalk-pracc.my.ncsc.gov.uk,"18.66.248.68, 18.66.248.13, 18.66.248.26, 18.66.248.72","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cmsscra-pki-ap.my.ncsc.gov.uk,"52.222.214.45, 52.222.214.98, 52.222.214.84, 52.222.214.123","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cmsvpn-vipinternalalpha-intranetpostgresmx.my.ncsc.gov.uk,,"ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cmswebservicesmaster-backups-www-test.my.ncsc.gov.uk,"52.222.214.84, 52.222.214.98, 52.222.214.123, 52.222.214.45","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],code.my.ncsc.gov.uk,"52.222.214.45, 52.222.214.84, 52.222.214.98, 52.222.214.123","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cognito.dev.earlywarning.service.ncsc.gov.uk,"52.85.242.96, 52.85.242.120, 52.85.242.29, 52.85.242.128","ns-1205.awsdns-22.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],com.my.ncsc.gov.uk,"108.157.229.112, 108.157.229.71, 108.157.229.106, 108.157.229.18","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],commons.my.ncsc.gov.uk,,"ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],compute.my.ncsc.gov.uk,"99.86.114.94, 99.86.114.127, 99.86.114.78, 99.86.114.61","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1391.awsdns-45.org, ns-1709.awsdns-21.co.uk, ns-184.awsdns-23.com, ns-689.awsdns-22.net",,,,,,,
[x],config-app-v2db2-corp.my.ncsc.gov.uk,"99.86.114.61, 99.86.114.78, 99.86.114.94, 99.86.114.127","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1391.awsdns-45.org, ns-1709.awsdns-21.co.uk, ns-184.awsdns-23.com, ns-689.awsdns-22.net",,,,,,,
[x],config-cachestatus-datacontroller-sql.my.ncsc.gov.uk,"18.66.248.72, 18.66.248.13, 18.66.248.26, 18.66.248.68","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],config-config-vip-svnusers.my.ncsc.gov.uk,"18.66.248.68, 18.66.248.13, 18.66.248.72, 18.66.248.26","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],config-ultimate-chicken-horse.my.ncsc.gov.uk,"52.222.214.98, 52.222.214.84, 52.222.214.45, 52.222.214.123","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],config-webuserselasticbeanstalkstaging-vpnoceaniaapps.my.ncsc.gov.uk,"52.222.214.98, 52.222.214.123, 52.222.214.84, 52.222.214.45","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],configapuracao.my.ncsc.gov.uk,"18.244.146.35, 18.244.146.19, 18.244.146.93, 18.244.146.75","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],configcustomers-vippr-live.my.ncsc.gov.uk,"52.222.214.123, 52.222.214.45, 52.222.214.84, 52.222.214.98","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],configerpconfig-redirect.my.ncsc.gov.uk,"52.85.151.95, 52.85.151.43, 52.85.151.4, 52.85.151.57","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],configjenkinsbeta-storebackups-www-test.my.ncsc.gov.uk,"52.222.214.45, 52.222.214.84, 52.222.214.98, 52.222.214.123","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],configlarrymp2.my.ncsc.gov.uk,"52.222.214.84, 52.222.214.98, 52.222.214.45, 52.222.214.123","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],configmijn-alt.my.ncsc.gov.uk,"52.222.214.45, 52.222.214.84, 52.222.214.98, 52.222.214.123","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],configredirect.my.ncsc.gov.uk,"52.222.214.123, 52.222.214.98, 52.222.214.45, 52.222.214.84","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],configsftp.my.ncsc.gov.uk,"52.85.151.4, 52.85.151.43, 52.85.151.57, 52.85.151.95","ns-1709.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
