new,host,a,soa,status_code,cname,ns,cdn,cdn-name,txt,has_internal_ips,internal_ips,mx,aaaa,ptr,caa
[x],1afx.spe.sony.com,208.84.227.173,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],1pass-scim.infra.sie.sony.com,35.155.47.27,"swlext-ibsn-c01n01.infra.sie.sony.com, root.scea.com",NOERROR,,,,,,,,,,,
[x],2fa-qa.spe.sony.com,208.84.225.111,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],2fa.spe.sony.com,208.84.225.112,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],access.lyncpoc.ap.sony.com,,,NOERROR,,,,,,,,,,,
[x],accurateplayer-validate.mc.spe.sony.com,"52.215.108.95, 54.171.251.165","ns-1139.awsdns-14.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],ace.spe.sony.com,213.152.248.156,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],ack.me.sony.com,"52.88.49.161, 44.229.226.116","ns-896.awsdns-48.net, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1273.awsdns-31.org, ns-1569.awsdns-04.co.uk, ns-463.awsdns-57.com, ns-896.awsdns-48.net",,,,,,,,,
[x],acm.account.sony.com,23.222.18.61,"a1-134.akam.net, hostmaster.akamai.com",NOERROR,,"a4-66.akam.net, a7-65.akam.net, a8-65.akam.net, a1-134.akam.net, a18-67.akam.net, a9-64.akam.net",,,_globalsign-domain-verification=Ky7oKiUXvyjZYDKT0hCsi90eEbbBDIt83n65XW4SY2,,,"inbound-smtp.eu-west-1.amazonaws.com, inbound-smtp.us-west-2.amazonaws.com","2a02:26f0:c900:29a::10da, 2a02:26f0:c900:299::10da",,
[x],acorn-ws.spe.sony.com,208.84.227.217,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],acorn.spe.sony.com,208.84.227.212,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],adfs.eu.sony.com,195.2.41.134,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],adfs.sony.com,160.33.196.74,"internal.akadns.net, hostmaster.akamai.com",NOERROR,"geo.adfs.sony.com.akadns.net, us.adfs.sony.com.akadns.net",,,,,,,,,,
[x],adl.vpn.sie.sony.com,217.18.18.116,"ns-1609.awsdns-09.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],admin.esupport.sony.com,216.9.5.11,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],admin.servicesalesqa.sel.sony.com,,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,sel-sony-com.mail.protection.outlook.com,,,
[x],admin.servicesplus-qa.sel.sony.com,"18.214.116.95, 52.44.154.109","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,"admin-2019.servicesplus.nonprod.use1.asgardmap.net, servi-rload-vios9zq5jsc9-1610584437.us-east-1.elb.amazonaws.com",,,,,,,,,,
[x],admin.servicesplus-stage.sel.sony.com,,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,"pdns1.cscdns.net, pdns2.cscdns.net",,,,,,sel-sony-com.mail.protection.outlook.com,,,
[x],admin.servicesplus.sel.sony.com,"54.174.196.140, 184.72.250.112","ns-859.awsdns-43.net, awsdns-hostmaster.amazon.com",NOERROR,admin-2019.servicesplus.prod.use1.asgardmap.net,"ns-1484.awsdns-57.org, ns-1874.awsdns-42.co.uk, ns-84.awsdns-10.com, ns-859.awsdns-43.net",,,,,,,,,
[x],aft01.spe.sony.com,208.84.227.104,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],aft02.spe.sony.com,208.84.227.105,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],aft03.spe.sony.com,208.84.227.73,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],aft1.spe.sony.com,208.84.227.155,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],aft2.spe.sony.com,208.84.227.156,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],aft3.spe.sony.com,208.84.227.157,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],agents.sensugo.aws.sie.sony.com,"10.201.182.50, 10.201.183.48, 10.201.182.168","ns-487.awsdns-60.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,"10.201.182.50, 10.201.183.48, 10.201.182.168",,,,
[x],agents.test.sensugo.aws.sie.sony.com,"10.201.186.133, 10.201.185.69","ns-487.awsdns-60.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,"10.201.186.133, 10.201.185.69",,,,
[x],ai.developer.sony.com,"54.76.83.96, 18.200.95.158, 52.18.9.215","ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",NOERROR,sonydw-prod-1354939315.eu-west-1.elb.amazonaws.com,,,,,,,,,,
[x],aiq-in.electronics.sony.com,35.222.20.52,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,True,google,,,,,,,
[x],alertspe.spe.sony.com,173.251.241.56,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,ssoext.spe.sony.com,,,,,,,,,,
[x],alfresco-kofax-edc.spe.sony.com,54.144.128.85,,NOERROR,,,,,,,,,,,
[x],alfresco08-qa.spe.sony.com,,,NOERROR,,,,,,,,,,,
[x],alfresco20.spe.sony.com,,,NOERROR,,,,,,,,,,,
[x],alfresco21-edc.spe.sony.com,,,NOERROR,,,,,,,,,,,
[x],amp.wws.sony.com,10.111.26.37,"swlext-ibsn-c01n01.infra.sie.sony.com, root.scea.com",NOERROR,,,,,,True,10.111.26.37,,,,
[x],analytics-dev.nonprod.bis.sie.sony.com,"52.32.206.112, 34.210.61.180","ns-1960.awsdns-53.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],analytics.ebridge.sony.com,160.33.104.118,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],analytics.nonprod.bis.sie.sony.com,23.222.48.76,"n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,"analytics.nonprod.bis.sie.sony.com-v1.edgekey.net, e11274.b.akamaiedge.net",,,,,,,,,,
[x],analytics.playstation.sony.com,69.36.128.68,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],animax.id.acm.account.sony.com,"107.20.215.220, 44.214.162.192, 54.80.139.177, 52.206.62.240","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,"animax-id-acm-account-sony-com.janrain.ws, engagegw0-alb-border.multi.prod.va.janrain.com, engagegw0-multi-prod-va-454080695.us-east-1.elb.amazonaws.com",,,,,,,,,,
[x],anz01.vpn.sie.sony.com,217.18.18.12,"ns-1609.awsdns-09.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],ap.community.sony.com,"85.222.140.6, 85.222.140.10, 85.222.140.13","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,"ap.community.sony.com.00du0000000itq0mak.live.siteforce.com, n.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com",,,,,,,,,,
[x],ap.vpn.spe.sony.com,134.159.107.118,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],apac.vpn.sie.sony.com,103.123.138.6,"ns-1609.awsdns-09.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,2403:7940:fcd0:85::14,,
[x],api-staging.rewards.sony.com,35.185.111.239,"ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"sony-test.apigee.net, rgea1rt002-1-routers.dn.apigee.net",,True,google,,,,,,,
[x],api.electronics.sony.com,23.212.220.124,"n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,"www.gwt-dv.edgekey.net, e14388.dscb.akamaiedge.net",,,,,,,,"2a02:26f0:1700:1b7::3834, 2a02:26f0:1700:193::3834",,
[x],api.readerstore.sony.com,173.230.217.90,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],api.rewards.sony.com,35.185.111.239,"ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"sony-prod.apigee.net, rgea1rt002-1-routers.dn.apigee.net",,True,google,,,,,,,
[x],api.stage.electronics.sony.com,,"n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,"www.gwt-dv.edgekey.net, e14388.dscb.akamaiedge.net",,,,,,,,,,
[x],app.store.sony.com,208.94.20.12,"infoblox1.bo3.e-dialog.com, info.e-dialog.com",NOERROR,sony.ed4.net,,,,,,,,,,
[x],appdynamics.spe.sony.com,173.251.241.56,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,ssoext.spe.sony.com,,,,,,,,,,
[x],applitools.sie.sony.com,"162.49.101.153, 162.49.101.177","ns-1609.awsdns-09.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],apps.dev.sie.sony.com,,,NOERROR,,,,,,,,,,,
[x],apps.sie.sony.com,,,NOERROR,,,,,,,,,,,
[x],archer-pub.am.sony.com,,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,2607:fd28:a008:100::1c,,
[x],archibus-qa.spe.sony.com,52.149.215.200,"tm1.dns-tm.com, hostmaster.trafficmanager.net",NOERROR,"Archibus-qa.sony.msappproxy.net, cwap-nam1-runtime.routing.msappproxy.net, nam.proxy-3.appproxy.msidentity.com, www.tm.nam.proxy-3.appproxy.trafficmanager.net",,True,azure,,,,,,,
[x],archibus.spe.sony.com,52.149.215.200,"tm1.dns-tm.com, hostmaster.trafficmanager.net",NOERROR,"archibus.sony.msappproxy.net, cwap-nam1-runtime.routing.msappproxy.net, nam.proxy-3.appproxy.msidentity.com, www.tm.nam.proxy-3.appproxy.trafficmanager.net",,True,azure,,,,,,,
[x],ariba-sso.spe.sony.com,208.84.225.188,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,extjbsan.spe.sony.com,,,,,,,,,,
[x],ariba.spe.sony.com,173.251.241.53,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],aribacloud-gb.spe.sony.com,173.251.241.56,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,ssoext.spe.sony.com,,,,,,,,,,
[x],aribacloud.spe.sony.com,173.251.241.56,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,ssoext.spe.sony.com,,,,,,,,,,
[x],arma.spe.sony.com,173.251.241.52,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,"udns1.ultradns.net, udns2.ultradns.net",,,,,,,,,
[x],artifactory.aws.sie.sony.com,"10.201.176.114, 10.201.178.157, 10.201.181.133","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,internal-alb-uw2-prod-artf-internal-1695022220.us-west-2.elb.amazonaws.com,,,,,True,"10.201.176.114, 10.201.178.157, 10.201.181.133",,,,
[x],artifactory.sie.sony.com,"162.49.101.133, 162.49.101.167","ns-1609.awsdns-09.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],as2.spe.sony.com,208.84.224.109,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],asc.sel.sony.com,"85.222.140.11, 85.222.140.10, 85.222.140.13","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,"asc.sel.sony.com.00du0000000itq0mak.live.siteforce.com, 1p.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com",,,,,,,,,,
[x],asp01.gms.spe.sony.com,208.84.227.90,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,"udns1.ultradns.net, udns2.ultradns.net",,,,,,,,,
[x],asp01.pmc.spe.sony.com,,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],aspcon.spe.sony.com,208.84.227.145,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],aspera1-london.spe.sony.com,173.251.248.129,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,ukplp03-2.spe.sony.com,,,,,,,,,,
[x],asproxy01.spe.sony.com,208.84.227.153,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],at.readerstore.sony.com,173.230.217.90,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],au.readerstore.sony.com,173.230.217.90,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],auth.d02.account.sony.com,173.230.217.84,"dns1.p05.nsone.net, n.sonynei.net, dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,,
[x],auth.d04.account.sony.com,173.230.217.84,"dns1.p05.nsone.net, n.sonynei.net, dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,,
[x],auth.id.acm.account.sony.com,104.81.217.93,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,"sony-capture.us.janraincapture.com, auth.id.acm.account.sony.com.edgekey.net, e6339.a.akamaiedge.net",,,,,,,,,,
[x],autodiscover.account.sony.com,"40.99.148.120, 52.98.239.104, 52.98.239.120","ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,"autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,,,,,
[x],autodiscover.am.sony.com,160.33.196.91,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,hybrid.sonyusa.com,,,,,,,,,,
[x],autodiscover.ls15.ap.sony.com,,"a1-189.akam.net, rns.adm.ap.sony.com",NOERROR,,,,,,,,,2400:3c00:0:250::29,,
[x],autodiscover.spe.sony.com,160.33.196.91,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,hybrid.sonyusa.com,,,,,,,,,,
[x],automfa.spe.sony.com,208.84.227.34,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],av.ap.sony.com,121.100.39.14,"a1-189.akam.net, rns.adm.ap.sony.com",NOERROR,,,,,,,,,,,
[x],aws-prd-eai-b2bia.strlngprd.erpapps.sie.sony.com,10.104.72.40,"ns-895.awsdns-47.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,10.104.72.40,,,,
[x],aws-prd-eai-b2bib.strlngprd.erpapps.sie.sony.com,10.104.72.112,"ns-895.awsdns-47.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,10.104.72.112,,,,
[x],ayuda.sel.sony.com,160.33.102.161,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],b2b.sel.sony.com,160.33.129.17,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,mail2.fw-sd.sony.com,,,
[x],b2b.sony.com,72.52.6.42,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],b2b.totprod.sel.sony.com,160.33.129.17,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],b2bhub.sel.sony.com,198.83.178.4,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],b2bprd.sel.sony.com,"76.223.78.240, 13.248.222.35","ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,"external.wm.prod.use1.asgardmap.net, a9b56f93e807e2529.awsglobalaccelerator.com",,,,,,,,,,
[x],b2bprev.sony.com,160.33.135.34,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],b2bprod.sony.com,160.33.129.29,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],b2bqa.sel.sony.com,160.33.135.23,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],b2bqa.sony.com,160.33.128.100,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],b2bsbx.sel.sony.com,,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],b2bstaging.sel.sony.com,,"ns-609.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,"external.wm.nonprod.use1.asgardmap.net, a9d2d517f64e6cab8.awsglobalaccelerator.com",,,,,,,,,,
[x],b2btest.sel.sony.com,160.33.196.152,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,v=spf1 -all,,,,,,
[x],backbone.spe.sony.com,208.84.227.209,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,"udns1.ultradns.net, udns2.ultradns.net",,,,,,,,,
[x],batch.d02.account.sony.com,173.230.217.86,"dns1.p01.nsone.net, hostmaster.nsone.net, dns1.p05.nsone.net, n.sonynei.net",NOERROR,,,,,,,,,,,
[x],batch.d04.account.sony.com,173.230.217.86,"dns1.p05.nsone.net, n.sonynei.net, dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,,
[x],bdgw.fw-sd.sony.com,,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,v=spf1 -all,,,,,,
[x],bdgw1.fw-sj.sony.com,,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,v=spf1 -all,,,,,,
[x],be.readerstore.sony.com,213.73.91.206,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,"pdns1.cscdns.net, pdns2.cscdns.net",,,,,,,,,
[x],bebanjo-qa.spe.sony.com,,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,ssoext-qa.spe.sony.com,,,,atlassian-domain-verification=zO0tmrook2uVQxXx42RYniDWqj/mW6Gv7vM2gv9G6vGiBReqLytNzTZvErX6KesZ,,,,,,
[x],benefits.spe.sony.com,,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,ssoext.spe.sony.com,,,,,,,,,,
[x],ber.vpn.sie.sony.com,185.48.97.3,"ns-1609.awsdns-09.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],beta.sony.com,"2.23.7.11, 2.23.7.43","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"beta.sony.edgekey.net, e33449.dsca.akamaiedge.net",,,,,,,,"2a02:26f0:c900:9::5f65:4a8a, 2a02:26f0:c900:9::5f65:4a92",,
[x],bi.smss.sony.com,10.132.22.40,"ns1.sonynei.net, uniadmin.sonynei.net.smss.sony.com",NOERROR,,,,,,True,10.132.22.40,,,,
[x],bip-ext-a.fw-bc.sony.com,160.33.96.210,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,v=spf1 -all,,,,,,
[x],bip-ext-b.fw-bc.sony.com,160.33.96.211,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,v=spf1 -all,,,,,,
[x],bip-ext-b.fw-sj.sony.com,160.33.80.211,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,v=spf1 -all,,,,,,
[x],bip-int-a.fw-bc.sony.com,160.33.96.61,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,v=spf1 -all,,,,,,
[x],bip-int-a.fw-sj.sony.com,160.33.80.61,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,v=spf1 -all,,,,,,
[x],bip-int-b.fw-sj.sony.com,160.33.80.60,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,,,,,,,
[x],bip-int.fw-bc.sony.com,,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,,,,,,,
[x],bip-int.fw-sj.sony.com,160.33.80.62,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,v=spf1 -all,,,,,,
[x],biz.sel.sony.com,160.33.196.39,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],bizhub.sel.sony.com,160.33.102.40,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],bizhubp.sel.sony.com,160.33.100.11,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,"pdns1.cscdns.net, pdns2.cscdns.net",,,,,,,,,
[x],bobjglobalndev.sap.erpapps.sie.sony.com,160.33.152.25,"ns-2008.awsdns-59.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],bobjglobalnpp.sap.erpapps.sie.sony.com,160.33.152.55,"ns-2008.awsdns-59.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],bobjglobalnqa.sap.erpapps.sie.sony.com,,"ns-2008.awsdns-59.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],boq.spe.sony.com,208.84.225.115,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],bpcparts.sel.sony.com,66.77.21.157,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],bpgdev.sel.sony.com,198.83.178.17,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],bpgprod.sel.sony.com,,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],bpla.sony.com,,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,,
[x],br.esupport.sony.com,"85.222.140.11, 85.222.140.10, 85.222.140.6","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,"br.esupport.sony.com.00du0000000itq0mak.live.siteforce.com, 1p.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com",,,,,,,,,,
[x],bssc.sel.sony.com,,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,sel-sony-com.mail.protection.outlook.com,,,
[x],bsscqa.sel.sony.com,,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,sel-sony-com.mail.protection.outlook.com,,,
[x],bsscstg.sel.sony.com,,"pdns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,sel-sony-com.mail.protection.outlook.com,,,
[x],budgetportal.wws.sony.com,172.25.5.7,"swlext-ibsn-c01n01.infra.sie.sony.com, root.scea.com",NOERROR,lv-devqa03.scea.com,,,,,True,172.25.5.7,,,,
[x],build.me.sony.com,"52.42.11.17, 52.89.198.142, 205.251.195.183, 205.251.198.189","ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1725.awsdns-23.co.uk, ns-1332.awsdns-38.org, ns-505.awsdns-63.com, ns-951.awsdns-54.net",,,,,,,,,
[x],bwglobalnpp.sap.erpapps.sie.sony.com,160.33.152.54,"ns-2008.awsdns-59.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],c1-np.account.sony.com,,"dns1.p05.nsone.net, n.sonynei.net",NOERROR,,,,,,,,,,,
[x],c1-pmgt.account.sony.com,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,,
[x],c2-dev.spe.sony.com,208.84.224.60,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,"udns1.ultradns.net, udns2.ultradns.net",,,,,,,,,
[x],c2-stg.spe.sony.com,,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],c2.spe.sony.com,208.84.225.188,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,,,,,,,,,,,
[x],c2c-dev8.spe.sony.com,54.144.128.85,,NOERROR,,,,,,,,,,,
[x],c2focus-edcstg.spe.sony.com,,,NOERROR,,,,,,,,,,,
[x],c2focus.spe.sony.com,,"ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,nlb-WDG-extazwaf-prod-678776be3d9164f3.elb.us-west-2.amazonaws.com,,,,,,,,,,
[x],c2ust.spe.sony.com,173.251.241.56,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,ssoext.spe.sony.com,,,,,,,,,,
[x],c2ust3-qa.spe.sony.com,173.251.241.55,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,ssoext-qa.spe.sony.com,,,,atlassian-domain-verification=zO0tmrook2uVQxXx42RYniDWqj/mW6Gv7vM2gv9G6vGiBReqLytNzTZvErX6KesZ,,,,,,
[x],c2ust3c2c-qa.spe.sony.com,173.251.241.55,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,ssoext-qa.spe.sony.com,,,,atlassian-domain-verification=zO0tmrook2uVQxXx42RYniDWqj/mW6Gv7vM2gv9G6vGiBReqLytNzTZvErX6KesZ,,,,,,
[x],c2ust3dp-qa.spe.sony.com,,"udns1.ultradns.net, gns.spe.sony.com",NOERROR,ssoext-qa.spe.sony.com,,,,,,,,,,
[x],ca.account.sony.com,"2.17.100.139, 2.17.100.235","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,"wildcard.account.sony.com.edgekey.net, e182389.dscb.akamaiedge.net",,,,,,,,"2a02:26f0:1700:5::5f65:1b79, 2a02:26f0:1700:5::5f65:1b6b",,
[x],ca.community.sony.com,"85.222.140.13, 85.222.140.10, 85.222.140.6","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,"ca.community.sony.com.00du0000000itq0mak.live.siteforce.com, n.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com",,,,,,,,,,
[x],ca.esupport.sony.com,"85.222.140.11, 85.222.140.6, 85.222.140.13","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,"ca.esupport.sony.com.00du0000000itq0mak.live.siteforce.com, 1p.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com, cdg.edge2.salesforce.com, ord.edge2.salesforce.com",,,,,,,,,,
[x],cache-east.fw-bc.sony.com,160.33.98.102,"ns23.sony.com, hostmaster.sony.com",NOERROR,www-east.fw-bc.sony.com,,,,v=spf1 -all,,,,,,
[x],cache-west.fw-sj.sony.com,,"ns23.sony.com, hostmaster.sony.com",NOERROR,www-west.fw-sj.sony.com,,,,v=spf1 -all,,,,,,
[x],cache1-inside-a.fw-bc.sony.com,160.33.98.100,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,,,,,,,
[x],cache1-outside-a.fw-bc.sony.com,160.33.98.116,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,,,,,,,
[x],cache2-inside-b.fw-bc.sony.com,160.33.98.101,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,,,,,,,
[x],cache2-inside-b.fw-sj.sony.com,,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,v=spf1 -all,,,,,,
[x],cache2-outside-b.fw-bc.sony.com,160.33.98.117,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,v=spf1 -all,,,,,,
[x],cache3-inside-a.fw-bc.sony.com,160.33.98.102,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,v=spf1 -all,,,,,,
[x],cache3-inside-a.fw-sd.sony.com,,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,v=spf1 -all,,,,,,
[x],cache3-inside-a.fw-sj.sony.com,,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,,,,,,,
[x],cache3-outside-a.fw-sd.sony.com,160.33.66.118,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,v=spf1 -all,,,,,,
[x],cache4-inside-b.fw-sd.sony.com,160.33.66.103,"ns23.sony.com, hostmaster.sony.com",NOERROR,,,,,v=spf1 -all,,,,,,
