new,host,a,cname,soa,status_code,aaaa,txt,has_internal_ips,internal_ips,cdn,cdn-name,ns,caa,mx
[x],e.converse.com,198.245.82.46,,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,"v=spf1 include:cust-spf.exacttarget.com -all, spf2.0/pra include:cust-senderid.exacttarget.com -all, google-site-verification=nwK09azYmxe4y6gi5jDBFgLoY1nGybTRyKwFk9MOl28, 0671558bc37e47a5a30acdf791de2029",,,,,"ns2.exacttarget.com, ns3.exacttarget.com, ns1.exacttarget.com, ns4.exacttarget.com",,inbound-reply.s6.exacttarget.com
[x],eai-027-2.nike.com,146.197.27.96,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],eai-027-3.nike.com,146.197.27.97,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],eai-242-1.nike.com,146.197.242.95,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],eai-242-3.nike.com,146.197.242.97,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],eai-243-2.nike.com,,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],eai-243-3.nike.com,146.197.243.97,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],eapp.nike.com,40.80.155.102,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,ltc-ent-tenants-westus.azurewebsites.net,,,True,azure,,,
[x],east.nike.com,66.54.19.245,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],ecn11social.nike.com,,,,NOERROR,,,,,,,,,
[x],ecn12csr-store.nike.com,,,,NOERROR,,,,,,,,,
[x],ecn13-api.nike.com,23.3.108.94,"ecn13-api.nike.com.edgekey.net, e2698.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ecn18-api.nike.com,50.18.73.185,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],ecn19csr-china.nike.com,,,,NOERROR,,,,,,,,,
[x],ecn22-api.nike.com,50.18.73.185,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],ecn23-api.nike.com,173.223.112.68,"api-tiex.nike.com.edgekey.net, e2698.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],ecn23csr-china.nike.com,,,,NOERROR,,,,,,,,,
[x],ecn25-csr-store.nike.com,146.197.176.8,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],ecn25fuel-api.nike.com,,,,NOERROR,,,,,,,,,
[x],ecn25social.nike.com,,,,NOERROR,,,,,,,,,
[x],ecn27-api.nike.com,50.18.73.185,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],ecn28-api.nike.com,50.18.73.185,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],ecn28modules.nike.com,54.144.128.85,,,NOERROR,,,,,,,,,
[x],ecn29er.nike.com,,,,NOERROR,,,,,,,,,
[x],ecn31-api.nike.com,,,,NOERROR,,,,,,,,,
[x],ecn32-api.nike.com,50.18.73.185,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],ecn33-api.nike.com,,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],ecn9er.nike.com,,,,NOERROR,,,,,,,,,
[x],ecomm-nifi-registry-preprod.registry.us-west-2.nifi.nike.com,"10.239.161.90, 10.239.160.169, 10.239.162.246",,"ns-373.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=mnp-external-dns-prod-us-west-2,external-dns/resource=ingress/ecomm-nifi-registry-preprod/registry-ingress",True,"10.239.161.90, 10.239.160.169, 10.239.162.246",,,,,
[x],ecomm-nifi-test.registry.us-west-2.nifi.nike.com,"10.239.162.246, 10.239.160.169, 10.239.161.90",,"ns-373.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=mnp-external-dns-prod-us-west-2,external-dns/resource=ingress/ecomm-nifi-test/registry-ingress",True,"10.239.162.246, 10.239.160.169, 10.239.161.90",,,,,
[x],ecomm-uat.nike.net,104.102.19.236,"ecomm-ecs-uat.nike.net.edgekey.net, e1894.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],edlairmiqa.nike.com,"35.84.157.136, 54.148.184.243",edl-qa-1022863725.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],edna1.e1.nmk-prod.platforms.nike.com,"10.235.165.131, 10.235.166.39, 10.235.164.90",,"ns-1446.awsdns-52.org, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=e1-nmk-prod,external-dns/resource=gateway/mkc-edna1-e6d8c480/kafka-brokers-gateway-e6d8c480",True,"10.235.165.131, 10.235.166.39, 10.235.164.90",,,,,
[x],eem.nike.com,"146.197.27.204, 205.251.197.8, 205.251.198.251, 205.251.192.219, 205.251.195.67",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,"ns-n1.nike.com, ns-n2.nike.com, ns-n3.nike.com, ns-n4.nike.com",,
[x],eemtest.nike.com,208.255.90.182,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],egifting.nike.com,"13.32.121.84, 13.32.121.23, 13.32.121.47, 13.32.121.120",egiftnike.jifiti.com,"ns-1255.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,,,
[x],ehq-anyconnect.nike.com,156.37.253.126,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],einvoicegcqa.nike.com,,,,NOERROR,,,,,,,,,
[x],elb-ing.impexp.non.thecommons.nike.com,,,"ns-743.awsdns-28.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],elb-ing.inblog.non.thecommons.nike.com,,,"ns-30.awsdns-03.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],elb-ing.inblog.prd.thecommons.nike.com,,,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],elb-ingress.carrierint.non.thecommons.nike.com,,,"ns-175.awsdns-21.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],elb-ingress.elcce0x1295a6.prd.thecommons.nike.com,"3.248.48.77, 34.250.62.200, 34.252.246.107",,"ns-22.awsdns-02.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],elb-ingress.integration.impexp.sbx.thecommons.nike.com,,,"ns-1222.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],elc-facilitiesservicedesk.nike.com,"104.16.53.111, 104.16.51.111",servicedesknike.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,,"pod=18, v=spf1 include:mail.zendesk.com ~all",,,True,cloudflare,,,mail-pod-18.int.zendesk.com
[x],elc-ingress.int.carrierint.sbx.thecommons.nike.com,10.104.38.22,,"ns-826.awsdns-39.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.104.38.22,,,,,
[x],elc-ingress.int.inblog.sbx.thecommons.nike.com,10.104.38.22,,"ns-75.awsdns-09.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.104.38.22,,,,,
[x],elc-ingress.int.lblprnt80ddbe82.sbx.thecommons.nike.com,10.104.38.22,,"ns-1871.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.104.38.22,,,"ns-1488.awsdns-58.org, ns-1871.awsdns-41.co.uk, ns-9.awsdns-01.com, ns-959.awsdns-55.net",,
[x],elc-ingress.pr.carrierint.prd.thecommons.nike.com,10.104.38.21,,"ns-1083.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.104.38.21,,,,,
[x],elc-ingress.pr.impexp.prd.thecommons.nike.com,10.104.38.21,,"ns-582.awsdns-08.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.104.38.21,,,,,
[x],elc-ingress.pr.inblog.prd.thecommons.nike.com,10.104.38.21,,"ns-1869.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.104.38.21,,,,,
[x],elc-ingress.pr.lblprnt80ddbe82.prd.thecommons.nike.com,10.104.38.21,,"ns-604.awsdns-11.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.104.38.21,,,,,
[x],elc-ingress.st.impexp.non.thecommons.nike.com,10.104.38.23,,"ns-743.awsdns-28.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.104.38.23,,,,,
[x],elc-ingress.st.inblog.non.thecommons.nike.com,10.104.38.23,,"ns-30.awsdns-03.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.104.38.23,,,,,
[x],elc-ingress.st.lblprnt80ddbe82.non.thecommons.nike.com,10.104.38.23,,"ns-1151.awsdns-15.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.104.38.23,,,,,
[x],elc-ingress.ua.impexp.non.thecommons.nike.com,10.104.38.24,,"ns-743.awsdns-28.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.104.38.24,,,,,
[x],elc-ingress.ua.inblog.non.thecommons.nike.com,10.104.38.24,,"ns-30.awsdns-03.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.104.38.24,,,"ns-1443.awsdns-52.org, ns-1552.awsdns-02.co.uk, ns-30.awsdns-03.com, ns-666.awsdns-19.net",,
[x],elc-ingress.ua.lblprnt80ddbe82.non.thecommons.nike.com,10.104.38.24,,"ns-1151.awsdns-15.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.104.38.24,,,,,
[x],elite-web-stg.nike.com,184.25.218.162,"elite-web-stg.nike.com.edgekey.net, e2698.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],elite.nike.com,23.35.208.66,"elite-geo.nike.com.akadns.net, elite.nike.com.edgekey.net, e2698.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],email-service.nike.net,"10.241.64.61, 10.241.64.162, 10.241.65.97","prd-internal.portal-prd.nike.net, internal-admin-portal-internal-prd-733804253.us-west-2.elb.amazonaws.com","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.241.64.61, 10.241.64.162, 10.241.65.97",,,"ns-1475.awsdns-56.org, ns-1769.awsdns-29.co.uk, ns-332.awsdns-41.com, ns-560.awsdns-06.net",,
[x],email.converse.com,206.165.245.100,,,NOERROR,,,,,,,,,
[x],email.nike.com,132.245.250.146,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,spf2.0/pra a:nike.outbound.ed10.com -all,,,,,,,mail-router.e-dialog.com
[x],emea.nike.com,"52.174.193.210, 205.251.197.8, 205.251.198.251, 205.251.192.219, 205.251.195.67",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,ltc-ent-app-plan-tenants-weu.azurewebsites.net,,,True,azure,"ns-n1.nike.com, ns-n2.nike.com, ns-n3.nike.com, ns-n4.nike.com",,
[x],emeaas.nike.com,156.37.253.47,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],emeaedi.nike.com,51.105.176.130,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,azure,,,
[x],emeaevents.nike.com,34.76.138.200,nike.azavista.com,"ns1.mijndnsserver.nl, hostmaster.azavista.com",NOERROR,,,,,True,google,,,
[x],emeamail.nike.com,156.37.253.46,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],emeawebvpn.nike.com,156.37.253.106,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],emft-prd.mftaws.nike.com,"54.185.247.101, 52.38.162.110",mft-production-imft-elb-ext-818573717.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],emftsbx.mftaws.nike.com,"35.82.219.194, 52.43.48.99",mft-sandbox-emft-elb-ext-1526662157.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],emftwl-prd.mftaws.nike.com,"52.88.124.12, 52.39.32.131",,"ns-1043.awsdns-02.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],emftwl-qa.mftaws.nike.com,"35.167.0.145, 52.27.158.16",,"ns-1043.awsdns-02.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],emm.nike.com,44.231.51.168,"cn367.awmdm.com, us09pgroup1.awmdm.com","ns-187.awsdns-23.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],emmsetup.nike.com,44.231.51.168,"ds367.awmdm.com, us09pgroup1.awmdm.com","ns-187.awsdns-23.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],emmuat.nike.com,3.92.101.46,"cn875.awmdm.com, us08ugroup3.awmdm.com","ns-187.awsdns-23.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],emmuatsetup.nike.com,3.92.101.46,"ds875.awmdm.com, us08ugroup3.awmdm.com","ns-187.awsdns-23.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],employeereferrals.converse.com,68.233.77.156,,"ns-c1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],employeesvote.nike.com,35.168.121.14,,"ns-352.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"ns-1416.awsdns-49.org, ns-1617.awsdns-10.co.uk, ns-352.awsdns-44.com, ns-912.awsdns-50.net",,
[x],engagement.nike.com,"18.66.233.49, 18.66.233.64, 18.66.233.56, 18.66.233.107",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],enterpriseenrollment.nike.com,192.30.68.90,"enterpriseenrollment.awmdm.com, ee.awmdm.com","ns-187.awsdns-23.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],eptfp.platforms.nike.com,"10.181.146.215, 10.181.149.8, 10.181.153.253",,"ns-561.awsdns-06.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.181.146.215, 10.181.149.8, 10.181.153.253",,,"ns-1047.awsdns-02.org, ns-1563.awsdns-03.co.uk, ns-2.awsdns-00.com, ns-561.awsdns-06.net",,
[x],eqs-yasui-preprod-api.pes-preprod.nike.com,,,"ns-1641.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],eqs-yasui-preprod-ui.pes-preprod.nike.com,,,"ns-1641.awsdns-13.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],equality.nike.com,"99.86.4.102, 99.86.4.121, 99.86.4.120, 99.86.4.52, 205.251.197.8, 205.251.198.251, 205.251.192.219, 205.251.195.67",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,"ns-n1.nike.com, ns-n2.nike.com, ns-n3.nike.com, ns-n4.nike.com",,
[x],erp.nike.com,,,"ns-357.awsdns-44.com, awsdns-hostmaster.amazon.com",NOERROR,,_globalsign-domain-verification=HUrbCpP2ScBw0fw7HyLj37tHu1yAVYIhn7lTPYi-3j,,,,,"ns-1150.awsdns-15.org, ns-2020.awsdns-60.co.uk, ns-357.awsdns-44.com, ns-590.awsdns-09.net",,inbound-smtp.us-west-2.amazonaws.com
[x],es-la-help.nike.com,"18.160.46.103, 18.160.46.29, 18.160.46.93, 18.160.46.113",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],esign.nike.com,184.25.218.162,"esign.nike.com.edgekey.net, e2698.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],eu-west-1.test.nifi.nike.com,,,"ns-681.awsdns-21.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],euheusp5abomeaa.nike.com,156.37.253.32,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],eurowebtest.nike.com,156.37.253.53,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],event.nike.com,"13.32.121.69, 13.32.121.110, 13.32.121.15, 13.32.121.54",d8l3v4eshher8.cloudfront.net,"ns-142.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,"ns-142.awsdns-17.com, ns-811.awsdns-37.net, ns-1311.awsdns-35.org, ns-1709.awsdns-21.co.uk",,
[x],events-brand-api.nike.com,192.57.168.52,192-57-168-52-vip-cdt-events-brand-api.nike.com,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],ext-csr-store.nike.com,146.197.184.9,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],ext.sbx2.cognos.nike.com,104.81.112.224,"ext.sbx2.cognos.nike.com.edgekey.net, e16954.x.akamaiedge.net",,NOERROR,,,,,,,,,
[x],extprod.cpaw.nike.com,54.223.159.90,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],extuiadmin.nike.com,173.223.112.68,"extuiadmin.nike.com.edgekey.net, e2698.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],extusrmgr.nike.com,146.197.64.109,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],factoryconnect.nike.com,20.69.92.174,factoryconnect.ctx-gslb-ext.nike.com,"ctx-adns-azure-uswest2-adc2-ext.nike.com, hostmaster.nike.com, ctx-adns-azure-uswest2-adc1-ext.nike.com",NOERROR,,,,,,,,,
[x],fb.nike.com,104.111.216.70,"fb.nike.com.edgekey.net, e2698.dscx.akamaiedge.net","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:1700:384::a8a, 2a02:26f0:1700:390::a8a",,,,,,,,
[x],feedback-service.nike.net,"10.241.64.61, 10.241.64.162, 10.241.65.97","prd-internal.portal-prd.nike.net, internal-admin-portal-internal-prd-733804253.us-west-2.elb.amazonaws.com","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.241.64.61, 10.241.64.162, 10.241.65.97",,,,,
[x],feelyourall-la.nike.com,104.76.200.78,"feelyourall-la.nike.com.edgekey.net, e2698.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],fiaa-registry.registry.us-west-2.nifi.nike.com,"10.239.160.169, 10.239.161.90, 10.239.162.246",,"ns-373.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=mnp-external-dns-prod-us-west-2,external-dns/resource=ingress/fiaa-registry/registry-ingress",True,"10.239.160.169, 10.239.161.90, 10.239.162.246",,,,,
[x],fiaa-sbx-reg.registry.us-west-2.nifi.nike.com,"10.239.162.71, 10.239.160.223, 10.239.161.36",,"ns-373.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=mnp-external-dns-prod-us-west-2,external-dns/resource=service/mnp-nginx-ingress-controller/mnp-nginx-ingress-controller",True,"10.239.162.71, 10.239.160.223, 10.239.161.36",,,,,
[x],fin.fusionaws.nike.com,95.100.71.180,"fusionaws-prod.nike.com.edgekey.net, e16954.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],find.nike.com,"18.173.233.43, 18.173.233.69, 18.173.233.7, 18.173.233.108",,"ns-1147.awsdns-15.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,"ns-313.awsdns-39.com, ns-935.awsdns-52.net, ns-1147.awsdns-15.org, ns-1842.awsdns-38.co.uk",,
[x],footlocker.nike.com,"99.86.4.120, 99.86.4.102, 99.86.4.52, 99.86.4.121",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],fpt-direct-payables.registry.us-west-2.nifi.nike.com,"10.239.161.90, 10.239.162.246, 10.239.160.169",,"ns-373.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,,"heritage=external-dns,external-dns/owner=mnp-external-dns-prod-us-west-2,external-dns/resource=ingress/fpt-direct-payables/registry-ingress",True,"10.239.161.90, 10.239.162.246, 10.239.160.169",,,,,
[x],fr-fr-help.nike.com,,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],fragnsp1aexprp1.nike.com,156.37.232.73,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],fragnsp1aexprp2.nike.com,156.37.232.74,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],frame.nike.net,2.17.181.37,"frame-prd.nike.net.edgekey.net, e1894.dscx.akamaiedge.net","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:480:288::766, 2a02:26f0:480:293::766",,,,,,,,
[x],freestyle.nike.com,194.192.82.210,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],fsx-qa.converse.com,52.188.182.128,,"ns-c1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,azure,,,
[x],fsx.converse.com,52.188.137.131,,,NOERROR,,,,,True,azure,,,
[x],futbol.nike.com,207.87.4.128,,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,,,,,
[x],futures-shop-uat.nike.net,104.102.19.236,"futures-shop-uat.nike.net-v1.edgekey.net, e1894.dscx.akamaiedge.net","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:480:9b9::766, 2a02:26f0:480:9a2::766",,,,,,,,
[x],futures-shop.nike.net,104.81.107.53,"futures-shop.nike.net-v1.edgekey.net, e1894.dscx.akamaiedge.net","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:d8:1091::766, 2a02:26f0:d8:108d::766",,,,,,,,
[x],futures-uat.nike.net,23.67.140.194,"futures-uat.nike.net.edgekey.net, e1894.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],gameday-api-stg.nike.net,92.123.235.37,"gameday-api-stg.nike.net.edgekey.net, e1894.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],gameday.nike.com,2.18.232.187,"gameday.nike.com.edgekey.net, e2698.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],gameday.nike.net,104.102.19.236,"gameday.nike.net.edgekey.net, e1894.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],gameonworld.nike.com,"99.86.4.121, 99.86.4.120, 99.86.4.52, 99.86.4.102",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,d2dakqvbeifd6f.cloudfront.net,,,True,cloudfront,,,
[x],gap.nike.com,"100.24.208.97, 35.172.94.1","s.multiscreensite.com, global.multiscreensite.com, d1-hitch-nlb-360be683c5f2457b.elb.us-east-1.amazonaws.com, d1-hitch-eu-nlb-e064e2845fd0c838.elb.eu-central-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com, ns-1390.awsdns-45.org",NOERROR,,,,,,,,,
[x],gateway.us-east-1.map.nike.com,"10.235.13.78, 10.235.14.212, 10.235.12.107",gate-o02f7z-prod-b49615a5a64421a1.elb.us-east-1.amazonaws.com,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.235.13.78, 10.235.14.212, 10.235.12.107",,,,,
[x],gbi.nike.com,104.99.232.64,"gbi.nike.com.edgekey.net, e2698.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],gbipapidev01.sandbox.dbt.svs.nike.com,"2.16.204.142, 2.16.204.143","gbipapidev01.sandbox.dbt.svs.nike.com.edgekey.net, e40535.dscx.akamaiedge.net","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,"2a02:26f0:129::215:55a3, 2a02:26f0:129::5c7b:649a",,,,,,,,
[x],gbipapiuat.sandbox.dbt.svs.nike.com,"62.115.252.50, 62.115.252.18, 62.115.252.59, 80.239.137.161","gbipapiuat.sandbox.dbt.svs.nike.com.edgekey.net, e40526.dscx.akamaiedge.net","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],gbipuidev.sandbox.dbt.svs.nike.com,,,"ns-267.awsdns-33.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],gbipuidev01.sandbox.dbt.svs.nike.com,"18.66.147.23, 18.66.147.118, 18.66.147.109, 18.66.147.46",dsc52pqkg2nax.cloudfront.net,"ns-407.awsdns-50.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,cloudfront,"ns-1344.awsdns-40.org, ns-1861.awsdns-40.co.uk, ns-407.awsdns-50.com, ns-663.awsdns-18.net",,
[x],gbm.nike.com,,,"ns-98.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],gbmhub-lab.gbm.nike.com,,,"ns-98.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],gbmhub-lab.nike.com,104.111.216.70,"gbmhub.nike.com.edgekey.net, e2698.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],gbmhub-qa.gbm.nike.com,,,"ns-98.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],gbmhub-sb.gbm.nike.com,,,"ns-98.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],gbmhub-uat.gbm.nike.com,,,"ns-98.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],gbmhub-uat.nike.com,104.111.216.70,"gbmhub.nike.com.edgekey.net, e2698.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],gbmhub.nike.com,"52.222.139.19, 52.222.139.64, 52.222.139.11, 52.222.139.48",,"ns-n1.nike.com, hostmaster.nike.com",NOERROR,,,,,True,cloudfront,,,
[x],gbmsites-dev.nike.com,88.221.168.74,"gbmsites.nike.com.edgekey.net, e2698.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],gbmsites-lab.nike.com,173.223.112.68,"gbmsites.nike.com.edgekey.net, e2698.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],gbmsites-qa.nike.com,2.23.196.69,"gbmsites.nike.com.edgekey.net, e2698.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],gbmsites-uat.nike.com,88.221.168.74,"gbmsites.nike.com.edgekey.net, e2698.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],gbmsites.nike.com,104.111.216.70,"sites-prod.nike.com.edgekey.net, e2698.x.akamaiedge.net","n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
