new,host,a,soa,status_code,cdn,cdn-name,has_internal_ips,internal_ips,cname,caa,ns,mx,txt,aaaa
[x],goproxy.dev-test.s-cloud.net,10.75.45.32,"ns-590.awsdns-09.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.75.45.32,,,,,,
[x],grafana-cs.soundcloud.org,34.117.174.246,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],grafana-staging.soundcloud.org,34.117.233.73,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],grafana.services.repostnetwork.com,"52.20.57.82, 52.203.112.175","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,grafana-lb-1449334008.us-east-1.elb.amazonaws.com,,,,,
[x],grafana.soundcloud.org,34.120.86.89,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],graph.soundcloud.com,,"ns-558.awsdns-05.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,d29irdy3cawdb2.cloudfront.net,,"ns-350.awsdns-43.com, ns-558.awsdns-05.net, ns-1153.awsdns-16.org, ns-1984.awsdns-56.co.uk",,,
[x],help-assets.soundcloud.com,"143.204.215.54, 143.204.215.36, 143.204.215.23, 143.204.215.83","ns-924.awsdns-51.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,d1q2wiqywfgka3.cloudfront.net,,,,,
[x],help.soundcloud.com,"104.16.53.111, 104.16.51.111","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,,,soundcloud.zendesk.com,,,,,
[x],hyundai.soundcloud.com,"3.215.250.49, 18.235.31.79, 3.213.72.76, 34.196.191.39, 3.219.13.99, 18.210.130.10","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,soundcloud-hyundai-prod-1127563239.us-east-1.elb.amazonaws.com,,,,,
[x],iap-test.dev-test.s-cloud.net,10.75.45.74,"ns-590.awsdns-09.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.75.45.74,,,,,,
[x],igf.soundcloud.com,"152.70.185.97, 205.251.193.34, 205.251.195.249, 205.251.196.66, 205.251.199.52","ns-290.awsdns-36.com, awsdns-hostmaster.amazon.com",NOERROR,True,oracle,,,,"globalsign.com, amazon.com, amazontrust.com, amazonaws.com, awstrust.com, letsencrypt.org","ns-1017.awsdns-63.net, ns-1844.awsdns-38.co.uk, ns-290.awsdns-36.com, ns-1090.awsdns-08.org",,,
[x],jira.soundcloud.com,"18.65.39.95, 18.65.39.14, 18.65.39.116, 18.65.39.37","ns-1596.awsdns-07.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,"cdn-45f1.soundcloud.com, d1qqvojgs08y1t.cloudfront.net",,"ns-603.awsdns-11.net, ns-1077.awsdns-06.org, ns-1596.awsdns-07.co.uk, ns-503.awsdns-62.com",,,
[x],jira.soundcloud.org,"13.227.219.12, 13.227.219.61, 13.227.219.52, 13.227.219.102","ns-827.awsdns-39.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,drub5llou2m1b.cloudfront.net,,"ns-1224.awsdns-25.org, ns-1608.awsdns-09.co.uk, ns-827.awsdns-39.net, ns-112.awsdns-14.com",,,
[x],jobs.soundcloud.com,"18.66.104.60, 18.66.104.43, 18.66.104.37, 18.66.104.46","ns-579.awsdns-08.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,d28n7yywqog3r7.cloudfront.net,,"ns-1250.awsdns-28.org, ns-1576.awsdns-05.co.uk, ns-334.awsdns-41.com, ns-579.awsdns-08.net",,,
[x],k8s-api-db.soundcloud.org,,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],kia.soundcloud.com,"13.32.145.68, 13.32.145.30, 13.32.145.66, 13.32.145.51","ns-792.awsdns-35.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,d32run37d4iywz.cloudfront.net,,"ns-1852.awsdns-39.co.uk, ns-1511.awsdns-60.org, ns-102.awsdns-12.com, ns-792.awsdns-35.net",,,"2600:9000:20e1:e400:7:5862:50c0:93a1, 2600:9000:20e1:9600:7:5862:50c0:93a1, 2600:9000:20e1:e600:7:5862:50c0:93a1, 2600:9000:20e1:7800:7:5862:50c0:93a1, 2600:9000:20e1:f600:7:5862:50c0:93a1, 2600:9000:20e1:3800:7:5862:50c0:93a1, 2600:9000:20e1:3200:7:5862:50c0:93a1, 2600:9000:20e1:e00:7:5862:50c0:93a1"
[x],legacy-community.soundcloud.com,,,NOERROR,True,cloudfront,,,dz8luky2mc0p6.cloudfront.net,,"ns-609.awsdns-12.net, ns-107.awsdns-13.com, ns-1890.awsdns-44.co.uk, ns-1219.awsdns-24.org",,,
[x],links.billing.soundcloud.com,"108.157.214.46, 108.157.214.15, 108.157.214.124, 108.157.214.34","ns-337.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,d1yzteughovcuv.cloudfront.net,,"ns-981.awsdns-58.net, ns-1252.awsdns-28.org, ns-1985.awsdns-56.co.uk, ns-337.awsdns-42.com",,,
[x],links.confirmation.soundcloud.com,"108.157.214.46, 108.157.214.124, 108.157.214.15, 108.157.214.34","ns-337.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,d1yzteughovcuv.cloudfront.net,,"ns-337.awsdns-42.com, ns-981.awsdns-58.net, ns-1252.awsdns-28.org, ns-1985.awsdns-56.co.uk",,,
[x],links.messages.soundcloud.com,"13.32.99.125, 13.32.99.69, 13.32.99.15, 13.32.99.71","ns-337.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,d1yzteughovcuv.cloudfront.net,,"ns-1252.awsdns-28.org, ns-1985.awsdns-56.co.uk, ns-337.awsdns-42.com, ns-981.awsdns-58.net",,,
[x],links.notifications.soundcloud.com,"13.32.99.69, 13.32.99.125, 13.32.99.15, 13.32.99.71","ns-337.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,d1yzteughovcuv.cloudfront.net,,"ns-1252.awsdns-28.org, ns-1985.awsdns-56.co.uk, ns-337.awsdns-42.com, ns-981.awsdns-58.net",,,
[x],links.notifications.soundcloudmail.com,"18.244.155.10, 18.244.155.28, 18.244.155.64, 18.244.155.17","ns-1007.awsdns-61.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,d3480is3fwqaui.cloudfront.net,,"ns-1007.awsdns-61.net, ns-1293.awsdns-33.org, ns-2036.awsdns-62.co.uk, ns-321.awsdns-40.com",,,
[x],links.soundcloudmail.com,"13.32.121.14, 13.32.121.75, 13.32.121.5, 13.32.121.72","ns-1007.awsdns-61.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,d3480is3fwqaui.cloudfront.net,,"ns-1007.awsdns-61.net, ns-1293.awsdns-33.org, ns-2036.awsdns-62.co.uk, ns-321.awsdns-40.com",,,
[x],links.warnings.soundcloud.com,"108.157.4.12, 108.157.4.13, 108.157.4.17, 108.157.4.45","ns-337.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,d1yzteughovcuv.cloudfront.net,,"ns-1252.awsdns-28.org, ns-1985.awsdns-56.co.uk, ns-337.awsdns-42.com, ns-981.awsdns-58.net",,,
[x],m.soundcloud.com,"108.138.51.99, 108.138.51.109, 108.138.51.119, 108.138.51.79","ns-439.awsdns-54.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,d3qp7l4grgxdvb.cloudfront.net,,"ns-598.awsdns-10.net, ns-439.awsdns-54.com, ns-2026.awsdns-61.co.uk, ns-1066.awsdns-05.org",,,2600:9000:5302:5600::1
[x],mail.announcements.soundcloud.com,,"aisha.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,u2203186.wl187.sendgrid.net,,,mx.sendgrid.net,v=spf1 include:sendgrid.net ~all,
[x],mail.confirmation.soundcloud.com,,"aisha.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,u2203186.wl187.sendgrid.net,,,mx.sendgrid.net,,
[x],mail.notifications.soundcloud.com,,"aisha.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,u2203186.wl187.sendgrid.net,,,,,
[x],market-analytics.services.repostnetwork.com,"44.213.43.232, 54.209.45.31, 54.158.74.194, 3.228.86.7","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,market-analytics-lb-1661857851.us-east-1.elb.amazonaws.com,,,,,
[x],mastering-staging-c76abee92f.soundcloud.com,"108.138.7.80, 108.138.7.117, 108.138.7.30, 108.138.7.115","ns-439.awsdns-54.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,"cdn-aca3.soundcloud.com, d3qp7l4grgxdvb.cloudfront.net",,"ns-2026.awsdns-61.co.uk, ns-439.awsdns-54.com, ns-598.awsdns-10.net, ns-1066.awsdns-05.org",,,
[x],mastering.soundcloud.com,"99.84.208.3, 99.84.208.31, 99.84.208.8, 99.84.208.35, 205.251.193.183, 205.251.194.86, 205.251.196.42, 205.251.199.234","ns-439.awsdns-54.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,"cdn-aca3.soundcloud.com, d3qp7l4grgxdvb.cloudfront.net",,"ns-2026.awsdns-61.co.uk, ns-1066.awsdns-05.org, ns-439.awsdns-54.com, ns-598.awsdns-10.net",,,
[x],maven.dev.s-cloud.net,10.75.50.128,"ns-140.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.75.50.128,,,,,,
[x],mdm.s-cloud.net,"52.29.201.68, 3.64.231.50","ns-664.awsdns-19.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,soundcloud.jamfcloud.com,,,,,
[x],media.l.soundcloud.com,3.224.184.36,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ab.l.soundcloud.com, ab-prod2.l.soundcloud.com, ampelmann-ab-prod2-72057be18daf3896.elb.us-east-1.amazonaws.com, ab-prod1.l.soundcloud.com, ampelmann-ab-prod1-702e178efabc95f4.elb.us-east-1.amazonaws.com, ac.l.soundcloud.com, ac-prod0.l.soundcloud.com, ampelmann-ac-prod0-0adaa0516276ee8b.elb.us-east-1.amazonaws.com, ab-prod0.l.soundcloud.com, ampelmann-ab-prod0-a9047f5e79e1e5b8.elb.us-east-1.amazonaws.com, ac-prod1.l.soundcloud.com, ampelmann-ac-prod1-524ee2c14f46559f.elb.us-east-1.amazonaws.com",,,,,
[x],mermaid.soundcloud.org,34.120.215.53,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mirror-test.dev-test.s-cloud.net,10.75.45.48,"ns-590.awsdns-09.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.75.45.48,,,,,,
[x],mirror.dev-test.s-cloud.net,10.75.45.117,"ns-590.awsdns-09.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.75.45.117,,,,,,
[x],mirror.dev.s-cloud.net,10.75.48.227,"ns-140.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.75.48.227,,,,,,
[x],no9pldds1lmn3.soundcloud.com,"18.66.97.41, 18.66.97.3, 18.66.97.30, 18.66.97.14","ns-128.awsdns-16.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,"eventgateway.soundcloud.com, d1u08w08on97dm.cloudfront.net",,"ns-128.awsdns-16.com, ns-1406.awsdns-47.org, ns-1790.awsdns-31.co.uk, ns-811.awsdns-37.net",,,
[x],notifications.services.repostnetwork.com,"184.73.251.34, 3.228.43.21","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,notifications-lb-287322034.us-east-1.elb.amazonaws.com,,"ns-1119.awsdns-11.org, ns-1793.awsdns-32.co.uk, ns-235.awsdns-29.com, ns-934.awsdns-52.net",,,
[x],npm.dev-test.s-cloud.net,10.75.45.42,"ns-590.awsdns-09.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.75.45.42,,,,,,
[x],npm.dev.s-cloud.net,10.75.50.74,"ns-140.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.75.50.74,,,,,,
[x],numark.soundcloud.com,"18.66.147.23, 18.66.147.8, 18.66.147.101, 18.66.147.60","ns-1596.awsdns-07.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,"cdn-45f1.soundcloud.com, d1qqvojgs08y1t.cloudfront.net",,"ns-503.awsdns-62.com, ns-1077.awsdns-06.org, ns-603.awsdns-11.net, ns-1596.awsdns-07.co.uk",,,
[x],o1.ptr8588.reporting.soundcloud.com,149.72.170.67,"ns-900.awsdns-48.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o10.transactions.soundcloud.com,198.21.2.73,"ns-1198.awsdns-21.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o104.mail.notifications.soundcloud.com,167.89.88.219,"ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o105.mail.notifications.soundcloudmail.com,167.89.89.104,"ns-1695.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o107.mail.soundcloudmail.com,167.89.88.232,"ns-1695.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o11.login.soundcloud.com,149.72.249.129,"ns-90.awsdns-11.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o12.login.soundcloud.com,149.72.250.97,"ns-90.awsdns-11.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o1252.mail.billing.soundcloud.com,167.89.19.211,"ns-1155.awsdns-16.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o1253.mail.billing.soundcloud.com,167.89.18.99,"ns-1155.awsdns-16.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o126.mail.notifications.soundcloud.com,167.89.88.232,"ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o127.mail.announcements.soundcloud.com,167.89.88.223,"ns-1752.awsdns-27.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o128.mail.announcements.soundcloud.com,167.89.58.174,"ns-1752.awsdns-27.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o132.mail.confirmation.soundcloud.com,167.89.58.45,"ns-799.awsdns-35.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o14.account.soundcloud.com,149.72.162.173,"ns-1320.awsdns-37.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o227.mail.notifications.soundcloud.com,167.89.94.223,"ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o228.mail.notifications.soundcloud.com,167.89.94.228,"ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o229.mail.notifications.soundcloud.com,,"ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o230.mail.notifications.soundcloud.com,167.89.94.147,"ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"ns-1477.awsdns-56.org, ns-1671.awsdns-16.co.uk, ns-478.awsdns-59.com, ns-811.awsdns-37.net",,,
[x],o232.mail.notifications.soundcloud.com,167.89.95.116,"ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o237.mail.announcements.soundcloud.com,167.89.55.144,"ns-1752.awsdns-27.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o238.mail.announcements.soundcloud.com,167.89.106.201,"ns-1752.awsdns-27.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o239.mail.announcements.soundcloud.com,167.89.106.205,"ns-1752.awsdns-27.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o240.mail.announcements.soundcloud.com,167.89.106.220,"ns-1752.awsdns-27.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o252.mail.notifications.soundcloud.com,167.89.94.20,"ns-1671.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o468.mail.confirmation.soundcloud.com,167.89.108.36,"ns-799.awsdns-35.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o470.mail.confirmation.soundcloud.com,167.89.4.162,"ns-799.awsdns-35.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o471.mail.confirmation.soundcloud.com,167.89.4.28,"ns-799.awsdns-35.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o472.mail.confirmation.soundcloud.com,167.89.6.160,"ns-799.awsdns-35.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o473.mail.confirmation.soundcloud.com,167.89.6.229,"ns-799.awsdns-35.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o474.mail.confirmation.soundcloud.com,167.89.6.30,"ns-799.awsdns-35.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o5.hello.soundcloud.com,149.72.212.72,"ns-1190.awsdns-20.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o59.em.notifications.soundcloudmail.com,167.89.61.20,"ns-1695.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o6.hello.soundcloud.com,149.72.244.49,"ns-1190.awsdns-20.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o60.em.notifications.soundcloudmail.com,167.89.58.45,"ns-1695.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o61.em.notifications.soundcloudmail.com,167.89.58.44,"ns-1695.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o62.em.notifications.soundcloudmail.com,167.89.58.42,"ns-1695.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o63.em.notifications.soundcloudmail.com,167.89.58.172,"ns-1695.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o64.em.notifications.soundcloudmail.com,167.89.58.171,"ns-1695.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o9.warnings.soundcloud.com,149.72.254.95,"ns-1635.awsdns-12.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],opus.soundcloud.org,,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,,,d3ar38d1f6povg.cloudfront.net,,,,,
[x],p1.soundcloud.com,,"ns-975.awsdns-57.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,d9anqvosfvcx6.cloudfront.net,,"ns-251.awsdns-31.com, ns-975.awsdns-57.net, ns-1412.awsdns-48.org, ns-1543.awsdns-00.co.uk",,,
[x],payadmin.soundcloud.org,34.107.254.32,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],payments.soundcloud.org,34.96.113.199,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],periskop-db.soundcloud.org,34.120.161.26,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],periskop-staging.soundcloud.org,34.120.96.186,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],pitches.services.repostnetwork.com,"44.197.210.247, 3.218.255.123","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,pitches-lb-176857435.us-east-1.elb.amazonaws.com,,,,,
[x],playback.soundcloud.com,"13.32.99.122, 13.32.99.16, 13.32.99.66, 13.32.99.57","ns-1533.awsdns-63.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,d22qydlx8v5ha8.cloudfront.net,,"ns-58.awsdns-07.com, ns-987.awsdns-59.net, ns-1533.awsdns-63.org, ns-2025.awsdns-61.co.uk",,,
[x],post.pwt.soundcloud.com,"18.203.131.238, 18.203.208.193, 52.19.198.230, 18.203.213.28, 18.203.197.143, 34.251.154.165, 34.248.176.243, 34.240.117.131, 18.203.130.15, 34.240.212.15","ns1.gihwyz.com, admin.gihwyz.com",NOERROR,,,,,post.gihwyz.com,,,,,
[x],press.soundcloud.com,"18.66.97.115, 18.66.97.56, 18.66.97.90, 18.66.97.81","ns-1509.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,d2u5rwsq4y2bo7.cloudfront.net,,"ns-1509.awsdns-60.org, ns-1710.awsdns-21.co.uk, ns-657.awsdns-18.net, ns-99.awsdns-12.com",,,
[x],prod.igf.soundcloud.com,152.70.185.97,"ns-290.awsdns-36.com, awsdns-hostmaster.amazon.com",NOERROR,True,oracle,,,,,,,,
[x],prometheus.dev-test.s-cloud.net,10.75.45.70,"ns-590.awsdns-09.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.75.45.70,,,,,,
[x],prometheus.dev.s-cloud.net,10.75.51.116,"ns-140.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.75.51.116,,,,,,
[x],promote.soundcloud.com,"3.212.193.206, 3.222.135.15","ns-1318.awsdns-36.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,sndcl-prod.self-service.danads.com,,,,,
[x],promoted-staging.soundcloud.com,"52.222.139.129, 52.222.139.51, 52.222.139.23, 52.222.139.112","ns-1907.awsdns-46.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,d18x13liaq5j4.cloudfront.net,,"ns-330.awsdns-41.com, ns-749.awsdns-29.net, ns-1381.awsdns-44.org, ns-1907.awsdns-46.co.uk",,,
[x],proxy.repostnetwork.com,172.31.23.236,"ns-1658.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,True,172.31.23.236,,,,,,
[x],python.dev-test.s-cloud.net,10.75.45.101,"ns-590.awsdns-09.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.75.45.101,,,,,,
[x],python.dev.s-cloud.net,10.75.51.97,"ns-140.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.75.51.97,,,,,,
[x],registry-ingest.soundcloud.com,54.217.254.25,"ns-1804.awsdns-33.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,registry.ingest.soundcloud.com,,,,,
[x],registry.ingest.soundcloud.com,54.217.254.25,"ns-1804.awsdns-33.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],releases.services.repostnetwork.com,"54.84.243.238, 54.161.43.24, 3.213.190.141, 3.216.62.78","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,releases-lb-954850021.us-east-1.elb.amazonaws.com,,,,,
[x],repost-core.services.repostnetwork.com,"54.80.83.106, 52.203.14.53, 18.207.42.107, 54.157.18.145","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,repost-core-lb-1877863244.us-east-1.elb.amazonaws.com,,,,,
[x],repost.soundcloud.com,"13.32.121.105, 13.32.121.109, 13.32.121.11, 13.32.121.97","ns-623.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,"amazon.com, amazonaws.com, amazontrust.com, awstrust.com, globalsign.com, letsencrypt.org","ns-330.awsdns-41.com, ns-623.awsdns-13.net, ns-1429.awsdns-50.org, ns-1829.awsdns-36.co.uk",,,
[x],repostnetwork.com,"52.222.139.129, 52.222.139.66, 52.222.139.67, 52.222.139.13","ns-1658.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,"ns-735.awsdns-27.net, ns-1360.awsdns-42.org, ns-1658.awsdns-15.co.uk, ns-440.awsdns-55.com","alt3.aspmx.l.google.com, alt4.aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx.l.google.com",google-site-verification=ANxg8Yrmu6l-4vsgkiazThCzXN0aMxnrQ41e2f08HtY,
[x],rocket.soundcloud.org,34.117.19.131,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],royalties.services.repostnetwork.com,"44.196.28.143, 34.236.199.70","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,royalties-lb-634892609.us-east-1.elb.amazonaws.com,,"ns-1119.awsdns-11.org, ns-1793.awsdns-32.co.uk, ns-235.awsdns-29.com, ns-934.awsdns-52.net",,,
[x],rundeck.dev-test.s-cloud.net,10.75.45.107,"ns-590.awsdns-09.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.75.45.107,,,,,,
[x],rundeck.dev.s-cloud.net,10.75.49.213,"ns-140.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.75.49.213,,,,,,
[x],s-cloud.net,205.251.198.70,"ns-1426.awsdns-50.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"amazonaws.com, awstrust.com, letsencrypt.org, globalsign.com, amazontrust.com, amazon.com","ns-1606.awsdns-08.co.uk, ns-789.awsdns-34.net, ns-166.awsdns-20.com, ns-1426.awsdns-50.org","aspmx3.googlemail.com, aspmx.l.google.com, aspmx2.googlemail.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com","google-site-verification=KfB7N92TNtEZbA13fDhHgBE8ptQkMXw2mvietLY_T7I, v=spf1 mx ip4:178.249.138.0/23 ip4:10.0.0.0/8 ip4:80.82.202.192/28 ip4:145.253.129.216/29 -all",
[x],s.pwt.soundcloud.com,"18.203.130.15, 52.212.133.238, 34.251.154.165, 34.240.212.15, 18.203.209.222, 18.203.96.5, 18.202.153.141, 34.243.93.43, 34.248.176.243, 52.19.145.179","ns1.gihwyz.com, admin.gihwyz.com",NOERROR,,,,,s.gihwyz.com,,,,,
[x],scdrops.soundcloud.com,"198.49.23.144, 198.49.23.145, 198.185.159.144, 198.185.159.145","ns-1659.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],scim.s-cloud.net,35.205.95.223,"ns-1426.awsdns-50.org, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,1pass-scim.s-cloud.net,,,,,
[x],scr.sc-sean.soundcloud.org,34.149.176.77,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],sctest-access-token.sc-sean.soundcloud.org,34.117.136.115,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],section9.s-cloud.net,52.215.163.153,"ns-1426.awsdns-50.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
