input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,tech_,lines,failed,cdn_name,webserver,cdn,final_url,chain_status_codes_,csp_domains_,tls_mismatched,tls_wildcard_certificate,tls_self_signed
me-cdc2.jpmorganchase.com,HR Technology | me@jpmc,200,149,me.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-25T11:32:00Z,2024-01-25T11:31:59Z,"CN=me-legacy.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",me-legacy.jpmorganchase.com,JPMorgan Chase and Co.,me.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",5950bd71cfebaff97340d52636f1bfcf,bf0e6d016fbb389dbbd2917d15b54081b11e4500a9e32c146bbd31a933e33e37,ctls,me.jpmorganchase.com,80,http://me-cdc2.jpmorganchase.com:80,http,text/html,GET,159.53.64.254,/,-780928015,HSTS,11,False,,,,https://me.jpmorganchase.com/,200,,,,
me-prod.jpmorganchase.com,JPMorgan Chase Login,200,2619,authe-ent.jpmorgan.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-25T01:27:33Z,2024-02-25T01:27:33Z,"CN=authe-ent.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",authe-ent.jpmorgan.com,JPMorgan Chase and Co.,authe-ent.gslbjpmchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",96807bac0b4ce1d7f54b8e2a345b4989,2b0d0eff35a21866993c65a0c7e1a0673c8fe082f998e23c8a49a33f19d17d33,ctls,authe-ent.jpmorgan.com,443,https://me-prod.jpmorganchase.com:443,https,text/html,GET,54.225.85.97,/,1983832996,HSTS,53,False,,,,https://authe-ent.jpmorgan.com/as/authorization.oauth2?resource=JPMC:URI:RS-08223-MEJPMC-PROD&client_id=A_JPMC_CT_MEJPMC_PROD_111049&redirect_uri=https://me-prod.jpmorganchase.com/api/adfs/login&response_type=code&response_mode=query&scope=openid%20naw&state=V1VyTGlLQlh6Q0xsSHVsK3NmZWlMT25SRFJYd3lJcTVrRW9xMExpdDI4Nnd5S3FVTHNjQy9BVjBXY29KZjBjT0tCdURPRnR6Y3ljMERmUTRwWGRHTUxRQXh5OXBvWmJBeGVWVmczTG8rdUllWG1ORU5xRFVzdUZRVGpwdVRQWXBpeGFUdGI4MWplaXVSV1NEdmRPTC9iRWhOZitFZnBCOE9vUnBRWmlsOFkrOExwSVVjTERMNERtbFZCMStLbnRaRnlncnA0MEg1WjhZVTRuVC9OVXY4SmxhTDJFV28xN1Zob01PVWNsQUJTVVR6TU5uUitzMzE4MG0wVm85N3NrTXR2eCt0SGYyWnhLVzd1aVljZUY5NVE9PQ%3D%3D&aud=JPMC:URI:RS-08223-MEJPMC-PROD&X-JPM-SEAL-ID=84116&lob=ct&code_challenge=Zs4wdvxvSOvhdArdojsqVCXgz1FA9MJgUz2FOMU4LbE&code_challenge_method=S256,200,https://*.treasury*.pnc.com,,,
me-rdc.jpmorganchase.com,HR Technology | me@jpmc,200,149,me.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-25T11:32:00Z,2024-01-25T11:31:59Z,"CN=me-legacy.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",me-legacy.jpmorganchase.com,JPMorgan Chase and Co.,me.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",5950bd71cfebaff97340d52636f1bfcf,bf0e6d016fbb389dbbd2917d15b54081b11e4500a9e32c146bbd31a933e33e37,ctls,me.jpmorganchase.com,80,http://me-rdc.jpmorganchase.com:80,http,text/html,GET,159.53.113.175,/,-780928015,HSTS,11,False,,,,https://me.jpmorganchase.com/,200,,,,
me-uat-legacy.jpmorganchase.com,Apache 2.2 instance 0 website block vsin7u2499,200,170,me-uat-legacy.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-02T06:49:27Z,2023-12-02T06:49:27Z,"CN=me-uat-legacy.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",me-uat-legacy.jpmorganchase.com,JPMorgan Chase and Co.,me-uat-legacy.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",79d2dc1fac0345debaf443c6c492822a,b2906bbdd4bcd25ab3d194ee606658d12d3e03146652cd0a4c3c1942c9b98369,ctls,me-uat-legacy.jpmorganchase.com,443,https://me-uat-legacy.jpmorganchase.com:443,https,text/html,GET,159.53.116.68,/,-780928015,HSTS,10,False,,,,,,,,,
me.jpmorganchase.com,HR Technology | me@jpmc,200,147,me.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-25T11:32:00Z,2024-01-25T11:31:59Z,"CN=me-legacy.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",me-legacy.jpmorganchase.com,JPMorgan Chase and Co.,me.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",5950bd71cfebaff97340d52636f1bfcf,bf0e6d016fbb389dbbd2917d15b54081b11e4500a9e32c146bbd31a933e33e37,ctls,me.jpmorganchase.com,443,https://me.jpmorganchase.com:443,https,text/html,GET,159.53.113.175,/,-780928015,HSTS,10,False,,,,,,,,,
measure.chase.com,,404,11,measure.chase.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-05-26T08:30:27Z,2023-05-26T08:30:27Z,"CN=measure.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",measure.chase.com,JPMorgan Chase and Co.,measure.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",e8293a4d4d3f61fca626bddf3991351b,e4a03c75044c53100838ae3b9f8e88a7b382b98c14d4bf378427af1ef6ef6029,ctls,measure.chase.com,443,https://measure.chase.com:443,https,,GET,184.86.103.205,/,1864250944,,2,False,,,,,,,,,
media.chase.com,Media Center Home,200,42927,media.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-17T14:06:46Z,2023-10-17T14:06:46Z,"CN=cws-other.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",cws-other.jpmorgan.com,JPMorgan Chase and Co.,identity.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",d97a888f1775b7761d27d31b8affc73e,6736240b9de40329c40dbabddf38067ce9c6cf73ed7b82f5b5c1819bd2ffc21b,ctls,media.chase.com,443,https://media.chase.com:443,https,text/html,GET,170.148.209.233,/,689507035,Java,1325,False,,,,,,,,,
merchantservices.jpmorganchase.com,Payment Solutions | Chase for Business | chase.com,200,250329,www.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-19T04:02:23Z,2024-01-19T04:02:21Z,"CN=www.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.chase.com,JPMorgan Chase and Co.,chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",48f6f490c168765253f897d9889ec94f,bdc66c07f7691cd3df651c26ca928f71c9eef380d48883f282eae20448dc6b42,ctls,www.chase.com,80,http://merchantservices.jpmorganchase.com:80,http,text/html,GET,206.253.176.61,/,-1812417198,HSTS,647,False,,,,https://www.chase.com/business/payments,200,,,,
messagecenter.chase.com,404 Not Found,404,196,messagecenter.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-14T15:57:37Z,2024-02-14T15:57:37Z,"CN=messagecenter.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",messagecenter.chase.com,JPMorgan Chase and Co.,messagecenter.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",0d042f5b8995ffd2ff9e3b47c429023a,4ee52a5ea898e3429d43708d5017dfb0e477a69493a4edf34082213bb9606574,ctls,messagecenter.chase.com,443,https://messagecenter.chase.com:443,https,text/html,GET,159.53.52.237,/,-594228876,,8,False,,,,,,,,,
mfasa.chase.com,404 Not Found,404,196,mfasa.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-23T06:04:21Z,2024-03-22T06:04:21Z,"CN=mfasa.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",mfasa.chase.com,JPMorgan Chase and Co.,mfasa.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",64ac883b8058b95328710cc0afd69e75,373958c7b3c1de201a84458a26ff1c86ff3322ffd9b5f2947e53cdb500929137,ctls,mfasa.chase.com,443,https://mfasa.chase.com:443,https,text/html,GET,159.53.85.79,/,-780928015,HSTS,8,False,,,,,,,,,
mfrs-mftable.jpmorganchase.com,,404,142,mfrs-mftable.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-15T06:06:38Z,2023-10-15T06:06:38Z,"CN=mfrs-mftable.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",mfrs-mftable.jpmorganchase.com,JPMorgan Chase and Co.,mfrs-mftable.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",a9f7a873eed56a9db2fcd69613055b50,04d842b5d85b3bf7f926c0e06bdc5b8e13ec7c471f94efae8a17c3ecdb619021,ctls,mfrs-mftable.jpmorganchase.com,443,https://mfrs-mftable.jpmorganchase.com:443,https,application/json,GET,159.53.77.20,/,1376465289,,1,False,,,,,,,,,
mfs.chase.com,Financing a McLaren | McLaren Financial Services,200,66184,mclarenfinancialservices.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-14T00:08:39Z,2024-04-13T00:08:39Z,"CN=www.mclarenfinancialservices.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.mclarenfinancialservices.com,JPMorgan Chase and Co.,mfs.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",3a87bb0751e28c017ce374929580dd59,c7ec3c46339855ee9826c8f68a2a4ed7cdb90971a02dc45009058fba1602fe65,ctls,mclarenfinancialservices.com,443,https://mfs.chase.com:443,https,text/html,GET,159.53.97.81,/,758076859,Vue.js,127,False,,,,https://mclarenfinancialservices.com:443/,200,,,,
midas.chase.com,404,404,520,midas.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-07T06:11:41Z,2024-01-07T06:11:41Z,"CN=midas.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",midas.chase.com,JPMorgan Chase and Co.,midas.chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",c19597dc93364e469110d8bd046afaa5,732548d6927e1fdfc2538d647ef4577fe79cdbe615c8e5101ebfd86b468ca0dd,ctls,midas.chase.com,443,https://midas.chase.com:443,https,text/html,GET,159.53.84.35,/,-556001533,Amazon Web Services,26,False,,,,,,,,,
mobilebanking.chase.com,"Credit Card, Mortgage, Banking, Auto | Chase Online | Chase.com",200,98617,www.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-19T04:02:23Z,2024-01-19T04:02:21Z,"CN=www.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.chase.com,JPMorgan Chase and Co.,chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",48f6f490c168765253f897d9889ec94f,bdc66c07f7691cd3df651c26ca928f71c9eef380d48883f282eae20448dc6b42,ctls,www.chase.com,443,https://mobilebanking.chase.com:443,https,text/html,GET,159.53.96.200,/,938277190,Java,1779,False,,,,https://www.chase.com,200,,,,
mobilebankingq3.cig.chase.com,Welcome,200,102,gcp2.jpmorgan.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-10T05:05:19Z,2024-03-09T05:05:19Z,"CN=gcp2.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",gcp2.jpmorgan.com,JPMorgan Chase and Co.,morganmoney.jpmorgan.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",c805e7956df2d17b8841869827e694a9,56a76540f7457f90b50f7df2e92692b693c341b02ca3d43b1ff7a8e1991991d8,ctls,gcp2.jpmorgan.com,80,http://mobilebankingq3.cig.chase.com:80,http,text/html,GET,159.53.118.198,/,1274734426,HSTS,11,False,,,,https://gcp2.jpmorgan.com/,200,https://*.treasury*.pnc.com,,,
mortgage.chase.com,"Credit Card, Mortgage, Banking, Auto | Chase Online | Chase.com",200,98617,www.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-19T04:02:23Z,2024-01-19T04:02:21Z,"CN=www.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.chase.com,JPMorgan Chase and Co.,chase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",48f6f490c168765253f897d9889ec94f,bdc66c07f7691cd3df651c26ca928f71c9eef380d48883f282eae20448dc6b42,ctls,www.chase.com,443,https://mortgage.chase.com:443,https,text/html,GET,159.53.64.61,/,-1056314695,Java,1779,False,,,,https://www.chase.com,200,,,,
mws-api.jpmorganchase.com,,200,16402,mws.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-23T03:32:14Z,2023-09-23T03:32:14Z,"CN=mws.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",mws.jpmorganchase.com,JPMorgan Chase and Co.,mws.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",1e8221ac7fdb481a4e85f3c7819b1d6d,986edff9fcd719b69d7e58309bbbd71c572045432cecbb54014cd70100138c41,ctls,mws.jpmorganchase.com,80,http://mws-api.jpmorganchase.com:80,http,text/html,GET,159.53.34.113,/,321909464,Microsoft ASP.NET,361,False,,,,https://mws.jpmorganchase.com/DeviceManagement/Enrollment/,200,,,,
mws-awcm.jpmorganchase.com,,200,2,mws-awcm.jpmorganchase.com,8443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-23T03:47:29Z,2023-09-23T03:47:29Z,"CN=mws-awcm.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",mws-awcm.jpmorganchase.com,JPMorgan Chase and Co.,mws-awcm.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",f90250e595f8aca06430ce9e9bbc6656,bcc1dfed70083279a276bef5bf7b1546d127e3527c463f98754cd1e42f2907cb,ctls,mws-awcm.jpmorganchase.com,80,http://mws-awcm.jpmorganchase.com:80,http,text/plain,GET,159.53.117.243,/,,HSTS,1,False,,,,https://mws-awcm.jpmorganchase.com:8443/,200,,,,
mws-vpn.jpmorganchase.com,,404,,mws-vpn.jpmorganchase.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-28T11:30:10Z,2025-05-02T11:30:10Z,"OU=self-signed, CN=localhost",localhost,,,"OU=self-signed, CN=localhost",localhost,,0fdc2b7a4d9912d2b38c808fd3a192b0,2e0b9e7a0151ce00e63baf4e30dc323e6d77107a36eed798a9c56569421229f7,ctls,mws-vpn.jpmorganchase.com,443,https://mws-vpn.jpmorganchase.com:443,https,,GET,159.53.61.167,/,1274734426,HSTS,1,False,,,,,,,True,,True
myhealth-aws-uat.jpmorganchase.com,MyHealth,200,1716,myhealth-aws-uat.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-15T15:28:17Z,2023-11-15T15:28:17Z,"CN=myhealth-aws-uat.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",myhealth-aws-uat.jpmorganchase.com,JPMorgan Chase and Co.,myhealth-uatext.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",4b6b711093a69bca290e4d8d1a7f59a8,0537b9cd2797602450955c0b78251b5fe465a571c15178b1cb40b5402f5c2eef,ctls,myhealth-aws-uat.jpmorganchase.com,443,https://myhealth-aws-uat.jpmorganchase.com:443,https,text/html,GET,50.19.29.168,/,436758169,HSTS,1,False,,,,,,https://assets.adobedtm.com,,,
myhealth.jpmorganchase.com,MyHealth,200,1716,myhealth.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T10:46:44Z,2024-02-09T10:46:43Z,"CN=myhealth-aws-prod.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",myhealth-aws-prod.jpmorganchase.com,JPMorgan Chase and Co.,myhealth.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",9662750a85692f1632cb51d2229f559b,835b9e4294f4f58aadba5150b9cead6086d237fe251af1f875648eefc7ffe73c,ctls,myhealth.jpmorganchase.com,443,https://myhealth.jpmorganchase.com:443,https,text/html,GET,34.192.59.27,/,436758169,HSTS,1,False,,,,,,https://dpm.demdex.net,,,
myhrview-authe.jpmorganchase.com,401 Unauthorized,401,381,myhrview-authe.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-23T09:32:07Z,2024-03-22T09:32:07Z,"CN=myhrview-authe.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",myhrview-authe.jpmorganchase.com,JPMorgan Chase and Co.,myhrview.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",f8f0f92d2e9e3e7f7763fb03327e48df,a1978aad997e9b983e03bf4cc243fc91369905bde6970bdec00cdaf245c42791,ctls,myhrview-authe.jpmorganchase.com,443,https://myhrview-authe.jpmorganchase.com:443,https,text/html,GET,159.53.117.108,/,-392200610,HSTS,13,False,,,,,,,,,
myhrview.jpmorganchase.com,401 Unauthorized,401,381,myhrview.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T10:44:45Z,2024-03-01T10:44:45Z,"CN=myhrview-authe.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",myhrview-authe.jpmorganchase.com,JPMorgan Chase and Co.,myhrview.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",3947003366ec76efeff283a4a967f50a,7feb2a733011f617153054b48e46f75710ff1df5a09e487a0c27f8012618a40f,ctls,myhrview.jpmorganchase.com,443,https://myhrview.jpmorganchase.com:443,https,text/html,GET,159.53.52.187,/,-392200610,HSTS,13,False,,,,,,,,,
myrewards-new-prod.jpmorganchase.com,401 Unauthorized,401,381,myrewards.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-30T07:45:10Z,2024-04-29T07:45:10Z,"CN=myrewards.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",myrewards.jpmorganchase.com,JPMorgan Chase and Co.,myrewards-new-prod.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",8f5eaf49c0952a748c3991c32adf17fb,aa2d5f9be00a58238185afd8da620deb33b2ece623ef2dd5ceafe6a55a922870,ctls,myrewards.jpmorganchase.com,443,https://myrewards-new-prod.jpmorganchase.com:443,https,text/html,GET,159.53.53.253,/,-230353730,HSTS,13,False,,,,https://myrewards.jpmorganchase.com/myrewards/,401,,,,
