new,host,a,cname,soa,status_code,cdn,cdn-name,ns,aaaa,mx,txt,has_internal_ips,internal_ips,caa
[x],oec19-normal-iquic-useast2a.tiktokv.com,146.75.118.73,bytedance.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],oec19-normal-iquic.tiktokv.com,151.101.178.73,bytedance.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],oec19-normal-useast1a.tiktokv.com,151.101.10.73,bytedance.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],oec22-normal-quic-alisg.tiktokv.com,34.102.156.43,quic-mix-sg-proxy-gcp.byteoversea.net,"a9-66.akam.net, hostmaster.akamai.com",NOERROR,True,google,,,,,,,
[x],oec22-normal-quic-useast1a.tiktokv.com,34.107.176.231,all.quic-webcast-useast4-proxy-gcp-gcpsg.byteoversea.net,"a9-66.akam.net, hostmaster.akamai.com",NOERROR,True,google,,,,,,,
[x],oec22-normal-useast2a.tiktokv.com,34.117.246.77,,"a9-66.akam.net, hostmaster.akamai.com",NOERROR,True,google,,,,,,,
[x],oec22-normal.tiktokv.com,34.102.156.43,quic-mix-sg-proxy-gcp.byteoversea.net,"a9-66.akam.net, hostmaster.akamai.com",NOERROR,True,google,,,,,,,
[x],oec3-normal-alisg.tiktokv.com,"163.181.56.175, 163.181.56.171, 163.181.56.168, 163.181.56.172, 163.181.56.173, 163.181.56.169, 163.181.56.170, 163.181.56.174",oec3-normal-alisg.tiktokv.com.w.cdngslb.com,"ns1.vip.cdngslb.com, root.cdngslb.com",NOERROR,,,,,,,,,
[x],oec3-normal-useast1a.tiktokv.com,"47.246.50.230, 47.246.50.226, 47.246.50.224, 47.246.50.227, 47.246.50.231, 47.246.50.225, 47.246.50.228, 47.246.50.229",oec3-normal-useast1a.tiktokv.com.w.cdngslb.com,"ns1.vip.cdngslb.com, root.cdngslb.com",NOERROR,,,,,,,,,
[x],oec9-normal-useast1a.tiktokv.com,"156.225.96.77, 156.225.96.79, 156.225.96.80, 156.225.96.78","oec9-normal-useast1a.tiktokv.com.ecdnx.com, zbdhwvi1.v.ecdnx.com","ns1.ecdnx.com, postmaster.ecdnx.com",NOERROR,,,,,,,,,
[x],oec9-normal-useast2a.tiktokv.com,"156.225.96.78, 156.225.96.79, 156.225.96.77, 156.225.96.80","oec9-normal-useast2a.tiktokv.com.ecdnx.com, zbdhwvi1.v.ecdnx.com","ns1.ecdnx.com, postmaster.ecdnx.com",NOERROR,,,,,,,,,
[x],open-api.tiktok.com,"184.25.51.59, 184.25.51.73","open-api.tiktok.com.edgesuite.net, a1962.r.akamai.net","n0r.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],open-api.us.tiktok.com,,"open-api.us.tiktok.com.edgesuite.net, a2047.w181.akamai.net","n0w181.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],open.tiktok.com,"2.16.241.93, 2.16.241.74","open.tiktok.com.edgekey.net, e35058.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],open.us.tiktokv.com,130.35.75.83,"direct.tiktok-platform-lb-texas.useast5.byteoversea.net, direct.tiktok-platform-lb-texas.useast5.byteoversea.net.byteigtm.com","ns-944.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],open16-va-useast2a.tiktokv.com,"23.213.161.206, 23.213.161.218, 23.213.161.197, 23.213.161.217, 23.213.161.203, 23.213.161.220, 23.213.161.198, 23.213.161.214, 23.213.161.204","open16-va-useast2a.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],open16-va.tiktokv.com,"23.53.43.10, 23.53.43.16, 23.53.43.67, 23.53.43.82, 23.53.43.75, 23.53.42.243, 23.53.42.251, 23.53.43.90, 23.53.43.25","open16-va.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],openapi-ru.tiktokv.com,"23.213.161.225, 23.213.161.213, 23.213.161.223, 23.213.161.200, 23.213.161.215, 23.213.161.221, 23.213.161.216, 23.213.161.205, 23.213.161.212","openapi-ru.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],p0-selfserve-private-sg.tiktok.com,"103.136.220.203, 103.136.220.202",image-cache-alisg.byteoversea.net,"a9-66.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],partners.tiktok.com,"23.213.161.219, 23.213.161.212","partners.tiktok.com.edgekey.net, e35058.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pci-testing.tiktokv.com,130.35.122.202,"origin.fe-pipo-core-lb-ttp.useast5.byteoversea.net, origin.fe-pipo-core-lb-ttp.useast5.byteoversea.net.byteigtm.com","ns-944.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1281.awsdns-32.org, ns-2039.awsdns-62.co.uk, ns-367.awsdns-45.com, ns-944.awsdns-54.net",,,,,,
[x],pitaya-sg.tiktokv.com,,"pitaya-sg.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pitaya-task-va.tiktokv.com,"130.44.212.75, 130.44.212.77, 130.44.212.78, 130.44.212.76","pitaya-task-va.tiktokv.com.bytewlb.akadns.net, tiktok-platform-lb-maliva.byteoversea.net","a9-66.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pitaya-task.us.tiktokv.com,"2.16.187.41, 2.16.187.50","pitaya-task.us.tiktokv.com.edgekey.net, e121995.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pitaya-va.tiktokv.com,"104.126.37.177, 104.126.37.138, 104.126.37.139, 104.126.37.144, 104.126.37.145, 104.126.37.147, 104.126.37.152, 104.126.37.168, 104.126.37.170","pitaya-va.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pitaya.tiktokv.com,,"pitaya.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pitaya.us.tiktokv.com,"184.29.143.186, 184.29.143.171, 184.29.143.185, 184.29.143.184, 184.29.143.178, 184.29.143.177, 184.29.143.176, 184.29.143.136, 184.29.143.179","pitaya.us.tiktokv.com.edgesuite.net, a2047.w184.akamai.net","n0w184.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],preload.tiktok.com,"2.16.241.93, 2.16.241.74","preload.tiktok.com.edgekey.net, e35058.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],promotion-useast2a.tiktok.com,,ad-lb-gcp.byteoversea.net,"a9-66.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],pull-flv-f77-tt01.fcdn.us.tiktokv.com,"156.146.33.134, 156.146.33.135, 156.146.33.131, 156.146.33.130, 156.146.33.133, 156.146.33.132",1191120050.rsc.cdn77.org,"ns1.cdn77.org, admin.cdn77.com",NOERROR,,,,,,,,,
[x],pull-flv-f77-tt02.fcdn.us.tiktokv.com,195.181.166.184,1561539925.rsc.cdn77.org,"ns1.cdn77.org, admin.cdn77.com",NOERROR,,,,,,,,,
[x],push.tiktok.com,"80.239.137.144, 80.239.137.171, 80.239.137.139, 62.115.252.75, 62.115.252.19, 62.115.252.10, 62.115.252.33, 62.115.252.16, 62.115.252.56","push.tiktok.com.edgekey.net, e35058.api3.akamaiedge.net","n0api3.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],rtc-access-fr.tiktokv.com,"23.32.238.48, 23.32.238.32","rtc-access-fr.tiktokv.com.edgesuite.net, a232.r.akamai.net","n0r.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],rtc-access-fr2.tiktokv.com,,"rtc-access-fr2.tiktokv.com.edgesuite.net, a1641.r.akamai.net","n0r.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],rtc-access-sg.tiktokv.com,"23.53.42.233, 23.53.43.9, 23.53.43.34, 23.53.43.59, 23.53.42.232, 23.53.43.32, 23.53.43.72, 23.53.43.56, 23.53.43.17","rtc-access-sg.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],rtc-access-va.tiktokv.com,"2.16.241.73, 2.16.241.81, 2.16.241.93, 2.16.241.85, 2.16.241.77, 2.16.241.72, 2.16.241.79, 2.16.241.78, 2.16.241.71","rtc-access-va.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],rtc-access.us.tiktokv.com,"23.37.123.144, 23.37.123.154, 23.37.123.139, 23.37.123.152, 23.37.123.155, 23.37.123.145, 23.37.123.147, 23.37.123.160, 23.37.123.153","rtc-access.us.tiktokv.com.edgesuite.net, a2047.w183.akamai.net","n0w183.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],rtc-fr.tiktokv.com,"104.126.37.185, 104.126.37.128, 104.126.37.129, 104.126.37.138, 104.126.37.139, 104.126.37.145, 104.126.37.153, 104.126.37.168, 104.126.37.184","rtc-fr.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],rtc-logger-va.tiktokv.com,"104.126.37.131, 104.126.37.153, 104.126.37.155, 104.126.37.176, 104.126.37.184, 104.126.37.185, 104.126.37.186, 104.126.37.128, 104.126.37.129","rtc-logger-va.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],rtc-sg.tiktokv.com,"23.53.42.248, 23.53.42.242, 23.53.43.43, 23.53.43.48, 23.53.42.250, 23.53.43.73, 23.53.43.27, 23.53.43.41, 23.53.43.24","rtc-sg.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],rtc-va.tiktokv.com,"23.53.42.250, 23.53.43.73, 23.53.43.27, 23.53.43.41, 23.53.43.24, 23.53.42.248, 23.53.42.242, 23.53.43.43, 23.53.43.48","rtc-va.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],rtcpc-access-sg.tiktokv.com,,alisg-normal-lb.byteoversea.net,"a9-66.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],rtcpc.us.tiktokv.com,130.35.75.83,"direct.tiktok-platform-lb-texas.useast5.byteoversea.net, direct.tiktok-platform-lb-texas.useast5.byteoversea.net.byteigtm.com","ns-944.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],rtlog-va.tiktokv.com,0.0.0.0,,"fake-for-negative-caching.adguard.com, hostmaster.rtlog-va.tiktokv.com",NOERROR,,,,::,,,True,0.0.0.0,
[x],rtlog.tiktokv.com,"23.38.98.40, 23.38.98.59, 23.38.98.45, 23.38.98.24, 23.38.98.46, 23.38.98.25, 23.38.98.58, 23.38.98.14, 23.38.98.20","rtlog.tiktokv.com.edgekey.net, e28622.api5.akamaiedge.net","n0api5.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],rtlog.us.tiktokv.com,"23.46.150.40, 23.46.150.51","rtlog.us.tiktokv.com.edgesuite.net, a1292.w182.akamai.net","n0w182.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],rtlog15-normal-useast1a.tiktokv.com,"108.138.51.63, 108.138.51.47, 108.138.51.39, 108.138.51.92, 205.251.197.123",d1bs37kwmiipdm.cloudfront.net,"ns-1403.awsdns-47.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-291.awsdns-36.com, ns-799.awsdns-35.net, ns-1403.awsdns-47.org, ns-1940.awsdns-50.co.uk",2600:9000:5305:7b00::1,,,,,
[x],rtlog16-applog-useast5.us.tiktokv.com,"184.29.143.153, 184.29.143.152, 184.29.143.147, 184.29.143.146, 184.29.143.154, 184.29.143.144, 184.29.143.145, 184.29.143.139, 184.29.143.138","rtlog16-applog-useast5.us.tiktokv.com.edgesuite.net, a2047.w182.akamai.net","n0w182.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],rtlog16-normal-useast1a.tiktokv.com,"23.0.174.121, 23.0.174.112, 23.0.174.138, 23.0.174.104, 23.0.174.128, 23.0.174.123, 23.0.174.80, 23.0.174.130, 23.0.174.139","rtlog16-normal-useast1a.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],rtlog16-normal-useast2a.tiktokv.com,"23.53.43.32, 23.53.43.56, 23.53.43.74, 23.53.42.233, 23.53.43.11, 23.53.43.26, 23.53.43.59, 23.53.43.57, 23.53.43.8","rtlog16-normal-useast2a.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],rtlog17-normal-useast1a.tiktokv.com,"23.213.161.142, 23.213.161.133","rtlog17-normal-useast1a.tiktokv.com.akamaized.net, a1634.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],rtlog19-applog-useast5.us.tiktokv.com,0.0.0.0,,"fake-for-negative-caching.adguard.com, hostmaster.rtlog19-applog-useast5.us.tiktokv.com",NOERROR,True,fastly,,::,,,True,0.0.0.0,
[x],rtlog19-normal-alisg.tiktokv.com,0.0.0.0,,"fake-for-negative-caching.adguard.com, hostmaster.rtlog19-normal-alisg.tiktokv.com",NOERROR,True,fastly,,::,,,True,0.0.0.0,
[x],rtlog19-normal-useast1a.tiktokv.com,146.75.122.73,bytedance.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],rtlog19-normal-useast2a.tiktokv.com,146.75.118.73,bytedance.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],rtlog19-platform-useast5.us.tiktokv.com,146.75.118.73,bytedance.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],rtlog22-normal-alisg.tiktokv.com,"34.117.139.101, 34.98.103.214",direct.quic-mix-proxy-sg.sg1.bytelb.com,"a1-156.akam.net, hostmaster.bytelb.com",NOERROR,True,google,,,,,,,
[x],rtlog22-normal-useast2a.tiktokv.com,34.95.100.121,all.quic-webcast-proxy-i18n-gcpva.byteoversea.net,"a9-66.akam.net, hostmaster.akamai.com",NOERROR,True,google,,,,,,,
[x],rtlog31-normal-useast1a.tiktokv.com,"147.160.190.228, 147.160.190.227",api39-va.gts.byteoversea.net,"ns.gts.byteoversea.net, admin.gts.byteoversea.net",NOERROR,,,,,,,,,
[x],rtlog58-normal-useast1a.tiktokv.com,93.123.17.253,cl-5672a77c.gcdn.co,"gns1.gcdn.co, admin.core.pw",NOERROR,,,"gns1.gcdn.co, gns2.gcdn.co",,,,,,
[x],rtlog58-normal-ycru.tiktokv.com,93.123.17.253,cl-5672a77c.gcdn.co,"gns1.gcdn.co, admin.core.pw",NOERROR,,,"gns1.gcdn.co, gns2.gcdn.co",,,,,,
[x],sami.tiktokv.com,"99.84.108.58, 99.84.108.73, 99.84.108.31, 99.84.108.55, 205.251.192.9, 205.251.195.135, 205.251.197.111, 205.251.198.212",dmaih2z5ozm5q.cloudfront.net,"ns-9.awsdns-01.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1748.awsdns-26.co.uk, ns-9.awsdns-01.com, ns-903.awsdns-48.net, ns-1391.awsdns-45.org",,,,,,
[x],sandbox-ads.tiktok.com,"104.97.85.7, 104.97.85.39","sandbox-ads.tiktok.com.edgesuite.net, a1948.r.akamai.net","n0r.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],scc.tiktokv.com,"104.126.37.177, 104.126.37.138, 104.126.37.139, 104.126.37.144, 104.126.37.145, 104.126.37.147, 104.126.37.152, 104.126.37.168, 104.126.37.170","scc.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],scc.us.tiktokv.com,"23.53.42.243, 23.53.42.251","scc.us.tiktokv.com.edgekey.net, e117933.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],scm-us.tiktok.com,130.35.95.82,"direct.tiktok-ecom-lb-texas.byteoversea.net, direct.tiktok-ecom-lb-texas.byteoversea.net.byteigtm.com","ns-944.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],sdfp-ru.tiktokv.com,"92.122.215.41, 92.122.215.106, 92.122.215.8, 2.20.142.74, 2.20.142.112, 2.20.142.72, 92.122.215.11, 2.20.142.99, 92.122.215.19","sdfp-ru.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],sdfp-sg.tiktokv.com,"184.51.149.18, 184.51.149.58, 184.51.149.19, 184.51.149.40, 184.51.149.81, 184.51.149.17, 184.51.149.27, 184.51.149.99, 184.51.149.56","sdfp-sg.tiktokv.com.edgekey.net, e28622.api3.akamaiedge.net","n0api3.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],sdfp-va-useast2a.tiktokv.com,"23.12.147.175, 23.12.147.164, 23.12.147.157, 23.12.147.132, 23.12.147.158, 23.12.147.141, 23.12.147.151, 23.12.147.149, 23.12.147.166","sdfp-va-useast2a.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],sdfp-va.tiktokv.com,"2.16.186.40, 2.16.186.25","sdfp-va.tiktokv.com.edgesuite.net, a1993.r.akamai.net","n0r.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],sdfp16-normal-c-useast1a.tiktokv.com,"104.126.37.131, 104.126.37.153, 104.126.37.155, 104.126.37.176, 104.126.37.184, 104.126.37.185, 104.126.37.186, 104.126.37.128, 104.126.37.129","sdfp16-normal-c-useast1a.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],sdfp16-tmp-normal-useast1a.tiktokv.com,"23.53.43.90, 23.53.43.67, 23.53.42.251, 23.53.43.75, 23.53.43.88, 23.53.43.25, 23.53.43.10, 23.53.43.40, 23.53.43.16","sdfp16-tmp-normal-useast1a.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],search.tiktokv.com,"23.0.174.130, 23.0.174.112, 23.0.174.138, 23.0.174.104, 23.0.174.123, 23.0.174.121, 23.0.174.128, 23.0.174.80, 23.0.174.139","search.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],search15-normal-alisg.tiktokv.com,,d26svs9nm3s14y.cloudfront.net,"ns-337.awsdns-42.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1145.awsdns-15.org, ns-1854.awsdns-39.co.uk, ns-337.awsdns-42.com, ns-925.awsdns-51.net",,,,,,
[x],search15-normal-useast1a.tiktokv.com,"18.66.112.96, 18.66.112.40, 18.66.112.61, 18.66.112.22",ddc7dbajejweb.cloudfront.net,"ns-1710.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1430.awsdns-50.org, ns-1710.awsdns-21.co.uk, ns-284.awsdns-35.com, ns-551.awsdns-04.net",,,,,,
[x],search15-normal-useast2a.tiktokv.com,"52.222.236.62, 52.222.236.11, 52.222.236.129, 52.222.236.112",d3l9ywpcs9ky80.cloudfront.net,"ns-302.awsdns-37.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1074.awsdns-06.org, ns-1562.awsdns-03.co.uk, ns-302.awsdns-37.com, ns-741.awsdns-28.net",,,,,,
[x],search16-normal-c-alisg.tiktokv.com,"23.213.161.203, 23.213.161.206, 23.213.161.198, 23.213.161.217, 23.213.161.197, 23.213.161.214, 23.213.161.199, 23.213.161.222, 23.213.161.220","search16-normal-c-alisg.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],search16-normal-c-useast1a.tiktokv.com,"23.0.174.112, 23.0.174.123, 23.0.174.139, 23.0.174.130, 23.0.174.138, 23.0.174.80, 23.0.174.121, 23.0.174.104, 23.0.174.128","search16-normal-c-useast1a.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],search16-normal-useast2a.tiktokv.com,"96.16.54.178, 96.16.54.128, 96.16.54.169, 96.16.54.112, 96.16.54.153, 96.16.54.120, 96.16.54.147, 96.16.54.154, 96.16.54.176","search16-normal-useast2a.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],search16-normal.tiktokv.com,"23.53.43.90, 23.53.43.67, 23.53.42.251, 23.53.43.75, 23.53.43.88, 23.53.43.25, 23.53.43.10, 23.53.43.40, 23.53.43.16","search16-normal.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],search19-normal-alisg.tiktokv.com,151.101.178.73,bytedance.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],search19-normal-c-useast1a.tiktokv.com,151.101.38.73,bytedance.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],search19-normal-useast2a.tiktokv.com,151.101.10.73,bytedance.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,"ns1.fastly.net, ns2.fastly.net, ns3.fastly.net, ns4.fastly.net",,,,,,
[x],search19-normal.tiktokv.com,146.75.122.73,bytedance.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],search22-normal-c-useast1a.tiktokv.com,"34.107.176.231, 34.120.183.73",all.quic-webcast-useast4-proxy-gcp-gcpsg-two.byteoversea.net,"a9-66.akam.net, hostmaster.akamai.com",NOERROR,True,google,,,,,,,
[x],search22-sug-normal-alisg.tiktokv.com,,,"a9-66.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],search22-sug-normal-useast1a.tiktokv.com,,,"a9-66.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],search31-normal-alisg.tiktokv.com,"139.177.229.131, 139.177.229.169, 147.160.191.131",api39-va.gts.byteoversea.net,"ns.gts.byteoversea.net, admin.gts.byteoversea.net",NOERROR,True,google,,,,,,,
[x],search31-normal-useast1a.tiktokv.com,"139.177.229.169, 139.177.229.131, 147.160.191.131",api39-va.gts.byteoversea.net,"ns.gts.byteoversea.net, admin.gts.byteoversea.net",NOERROR,,,,,,,,,
[x],search31-normal-useast2a.tiktokv.com,"71.18.4.241, 147.160.191.131, 147.160.187.35, 139.177.241.225, 139.177.227.225, 34.141.62.31, 147.160.183.35, 139.177.229.169, 71.18.51.225, 139.177.230.161, 139.177.230.131, 147.160.185.240, 147.160.187.241",api39-i18n.gts.byteoversea.net,"ns.gts.byteoversea.net, admin.gts.byteoversea.net",NOERROR,True,google,,,,,,,
[x],seller-id.tiktok.com,"80.239.137.136, 62.115.252.75, 80.239.137.170, 62.115.252.33, 62.115.252.56, 80.239.137.144, 62.115.252.35, 80.239.137.171, 62.115.252.16","seller-id.tiktok.com.ttdns1.com, seller-id.tiktok.com.default.ttdns1.com, seller-id.tiktok.com.edgekey.net, e35058.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],seller-my.tiktok.com,"104.126.37.178, 104.126.37.145, 104.126.37.138, 104.126.37.129, 104.126.37.147","seller-my.tiktok.com.edgekey.net, e35058.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],seller-ph.tiktok.com,"96.16.54.201, 96.16.54.138","seller-ph.tiktok.com.edgekey.net, e35058.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],seller-sandbox.tiktok.com,"96.16.54.201, 96.16.54.138","seller-sandbox.tiktok.com.edgekey.net, e35058.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],seller-th.tiktok.com,,seller-th.tiktok.com.edgekey.net,,NOERROR,,,,,,,,,
[x],seller-vn.tiktok.com,"104.126.37.145, 104.126.37.178, 104.126.37.129, 104.126.37.147, 104.126.37.138","seller-vn.tiktok.com.ttdns2.com, seller-vn.tiktok.com.edgekey.net, e35058.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],seller.tiktok.com,"2.17.100.251, 2.17.100.139, 2.17.100.171, 2.17.100.234, 2.17.100.242","seller.tiktok.com.ttdns1.com, seller.tiktok.com.default.ttdns1.com, seller.tiktok.com.edgekey.net, e35058.api5.akamaiedge.net","n0api5.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],sg-business-sso.tiktok.com,,tiktok-lb-alisg.byteoversea.net,"a9-66.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],shop-id.tiktok.com,"2.16.241.74, 2.16.241.93","shop-id.tiktok.com.ttdns1.com, shop-id.tiktok.com.default.ttdns1.com, shop-id.tiktok.com.edgekey.net, e35058.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],shop.tiktok.com,"2.16.241.74, 2.16.241.93","shop.tiktok.com.ttdns1.com, shop.tiktok.com.default.ttdns1.com, shop.tiktok.com.edgekey.net, e35058.api1.akamaiedge.net","n0api1.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],smr-sg.tiktokv.com,"104.126.37.152, 104.126.37.153, 104.126.37.168, 104.126.37.185, 104.126.37.128, 104.126.37.129, 104.126.37.138, 104.126.37.139, 104.126.37.145","smr-sg.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],smr16-tmp-normal-useast1a.tiktokv.com,"23.213.161.214, 23.213.161.220, 23.213.161.217, 23.213.161.222, 23.213.161.197, 23.213.161.203, 23.213.161.199, 23.213.161.198, 23.213.161.208","smr16-tmp-normal-useast1a.tiktokv.com.edgekey.net, e28622.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
