input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,tls_expired,tls_mismatched,final_url,tls_subject_org_
api.tiktok.com,404 Not Found,404,146,api.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T00:00:00Z,2024-04-12T23:59:59Z,CN=*.tiktok.com,*.tiktok.com,tiktok.com,"CN=RapidSSL TLS ECC CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS ECC CA G1,DigiCert Inc,8ea8036b1e49b355d4e4ee8152d9d01d,ce6598b7b8e76273f77cd79f4f3b325d9b0b2400d1a52fbaff93799e1aa77b79,True,ctls,api.tiktok.com,,443,https://api.tiktok.com:443,https,nginx,text/html,GET,95.101.111.185,/,1494302000,95.101.111.149,Nginx,8,False,,,,,,
api.tiktokv.com,404 Not Found,404,548,api.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,api.tiktokv.com,,443,https://api.tiktokv.com:443,https,nginx,text/html,GET,23.3.88.147,/,566218143,2.21.79.59,Nginx,14,False,,,,,,
api.us.tiktok.com,TikTok - Make Your Day,200,374073,www.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-15T00:00:00Z,2024-01-15T23:59:59Z,CN=*.tiktok.com,*.tiktok.com,tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,733f55ea52159099d48dc3591a9cafcb,7bb5bb00b5395b40c07a3ab3b328764f043d625711570abac24b0688610bc60f,True,ctls,www.tiktok.com,,443,https://api.us.tiktok.com:443,https,nginx,text/html,GET,23.37.123.145,/,190856733,23.37.123.153,Nginx,7,False,,assets.braintreegateway.com,,,https://www.tiktok.com/,
api15-core-useast1a.tiktokv.com,404 Not Found,404,146,api15-core-useast1a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-22T00:00:00Z,2023-09-22T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",afbd6563119a709e115e8a7c44d8361d,22bb91e07a0ac42d227c020324b119ea2622447a31ecc452681d589897e25e6c,True,ctls,api15-core-useast1a.tiktokv.com,cloudfront,443,https://api15-core-useast1a.tiktokv.com:443,https,nginx,text/html,GET,108.138.7.98,/,1494302000,108.138.7.54,Nginx,8,False,True,,,,,
api15-core-useast2a.tiktokv.com,404 Not Found,404,548,api15-core-useast2a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-22T00:00:00Z,2023-09-22T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",afbd6563119a709e115e8a7c44d8361d,22bb91e07a0ac42d227c020324b119ea2622447a31ecc452681d589897e25e6c,True,ctls,api15-core-useast2a.tiktokv.com,cloudfront,443,https://api15-core-useast2a.tiktokv.com:443,https,nginx,text/html,GET,99.86.4.45,/,566218143,99.86.4.63,Nginx,14,False,True,,,,,
api15-h2.tiktokv.com,404 Not Found,404,146,api15-h2.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-22T00:00:00Z,2023-09-22T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",afbd6563119a709e115e8a7c44d8361d,22bb91e07a0ac42d227c020324b119ea2622447a31ecc452681d589897e25e6c,True,ctls,api15-h2.tiktokv.com,cloudfront,443,https://api15-h2.tiktokv.com:443,https,nginx,text/html,GET,143.204.215.22,/,1494302000,2600:9000:214f:5800:1c:2ab4:e140:93a1,Nginx,8,False,True,,,,,
api15-normal-probe-alisg.tiktokv.com,404 Not Found,404,548,api15-normal-probe-alisg.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-22T00:00:00Z,2023-09-22T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",afbd6563119a709e115e8a7c44d8361d,22bb91e07a0ac42d227c020324b119ea2622447a31ecc452681d589897e25e6c,True,ctls,api15-normal-probe-alisg.tiktokv.com,cloudfront,443,https://api15-normal-probe-alisg.tiktokv.com:443,https,nginx,text/html,GET,52.222.236.13,/,566218143,52.222.236.116,Nginx,14,False,True,,,,,
api15-normal-probe-useast1a.tiktokv.com,404 Not Found,404,146,api15-normal-probe-useast1a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-22T00:00:00Z,2023-09-22T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",afbd6563119a709e115e8a7c44d8361d,22bb91e07a0ac42d227c020324b119ea2622447a31ecc452681d589897e25e6c,True,ctls,api15-normal-probe-useast1a.tiktokv.com,cloudfront,443,https://api15-normal-probe-useast1a.tiktokv.com:443,https,nginx,text/html,GET,13.32.121.26,/,1494302000,13.32.121.50,Nginx,8,False,True,,,,,
api15-va.tiktokv.com,404 Not Found,404,548,api15-va.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-22T00:00:00Z,2023-09-22T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",afbd6563119a709e115e8a7c44d8361d,22bb91e07a0ac42d227c020324b119ea2622447a31ecc452681d589897e25e6c,True,ctls,api15-va.tiktokv.com,cloudfront,443,https://api15-va.tiktokv.com:443,https,nginx,text/html,GET,65.9.66.40,/,566218143,65.9.66.89,Nginx,14,False,True,,,,,
api15.tiktokv.com,404 Not Found,404,146,api15.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-28T00:00:00Z,2024-04-25T23:59:59Z,CN=api16.tiktokv.com,api16.tiktokv.com,tiktokv.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a9125984c50e347b2b0c2274f1df9448,cbea755c7e84effbad414cc9b8aec84375d0a0c6bcb32f9403dba1f99b47757a,True,ctls,api15.tiktokv.com,cloudfront,443,https://api15.tiktokv.com:443,https,nginx,text/html,GET,13.32.99.98,/,1494302000,2600:9000:2251:3400:1d:f68d:fb00:93a1,Nginx,8,False,True,,,,,
api16-core-alisg.tiktokv.com,404 Not Found,404,146,api16-core-alisg.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-15T00:00:00Z,2024-01-15T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,fa46cbd21eb87eeff13f39d42248e3c8,3172f6da82179b1751f393192d0cbf953c1cad7af8dfcf33f61bc937934df83a,True,ctls,api16-core-alisg.tiktokv.com,,443,https://api16-core-alisg.tiktokv.com:443,https,nginx,text/html,GET,23.36.163.12,/,1494302000,23.36.163.8,Nginx,8,False,,,,,,
api16-core-apix-quic-alisg.tiktokv.com,404 Not Found,404,548,api16-core-apix-quic-alisg.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-13T00:00:00Z,2023-11-13T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",020be337069bcb32129ad349328bf498,63f8a8ac476edf73e1d4cb2c7d90410aae86fa3d0d0964c379e697b7cb00ed86,True,ctls,api16-core-apix-quic-alisg.tiktokv.com,,443,https://api16-core-apix-quic-alisg.tiktokv.com:443,https,nginx,text/html,GET,23.2.13.153,/,566218143,23.2.13.225,Nginx,14,False,,,,,,
api16-core-apix-quic-useast1a.tiktokv.com,404 Not Found,404,548,api16-core-apix-quic-useast1a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-13T00:00:00Z,2023-11-13T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",020be337069bcb32129ad349328bf498,63f8a8ac476edf73e1d4cb2c7d90410aae86fa3d0d0964c379e697b7cb00ed86,True,ctls,api16-core-apix-quic-useast1a.tiktokv.com,,443,https://api16-core-apix-quic-useast1a.tiktokv.com:443,https,nginx,text/html,GET,2.16.186.26,/,566218143,2.16.186.27,Nginx,14,False,,,,,,
api16-core-apix-useast1a.tiktokv.com,404 Not Found,404,548,api16-core-apix-useast1a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-15T00:00:00Z,2024-01-15T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,fa46cbd21eb87eeff13f39d42248e3c8,3172f6da82179b1751f393192d0cbf953c1cad7af8dfcf33f61bc937934df83a,True,ctls,api16-core-apix-useast1a.tiktokv.com,,443,https://api16-core-apix-useast1a.tiktokv.com:443,https,nginx,text/html,GET,2.19.126.69,/,566218143,2.19.126.71,Nginx,14,False,,,,,,
api16-core-baseline-useast1a.tiktokv.com,404 Not Found,404,548,api16-core-baseline-useast1a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,api16-core-baseline-useast1a.tiktokv.com,,443,https://api16-core-baseline-useast1a.tiktokv.com:443,https,nginx,text/html,GET,95.101.111.160,/,566218143,95.101.111.134,Nginx,14,False,,,,,,
api16-core-baseline-useast2a.tiktokv.com,404 Not Found,404,146,api16-core-baseline-useast2a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,api16-core-baseline-useast2a.tiktokv.com,,443,https://api16-core-baseline-useast2a.tiktokv.com:443,https,nginx,text/html,GET,23.3.88.176,/,1494302000,23.3.88.209,Nginx,8,False,,,,,,
api16-core-baseline.tiktokv.com,404 Not Found,404,548,api16-core-baseline.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,api16-core-baseline.tiktokv.com,,443,https://api16-core-baseline.tiktokv.com:443,https,nginx,text/html,GET,23.3.88.217,/,566218143,2.21.79.59,Nginx,14,False,,,,,,
api16-core-c-alisg.tiktokv.com,404 Not Found,404,548,api16-core-c-alisg.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,api16-core-c-alisg.tiktokv.com,,443,https://api16-core-c-alisg.tiktokv.com:443,https,nginx,text/html,GET,2.16.186.178,/,566218143,2.16.186.224,Nginx,14,False,,,,,,
api16-core-c-useast1a.tiktokv.com,404 Not Found,404,146,api16-core-c-useast1a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,api16-core-c-useast1a.tiktokv.com,,443,https://api16-core-c-useast1a.tiktokv.com:443,https,nginx,text/html,GET,2.16.241.197,/,1494302000,2.16.241.214,Nginx,8,False,,,,,,
api16-core-c-useast2a.tiktokv.com,404 Not Found,404,548,api16-core-c-useast2a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,api16-core-c-useast2a.tiktokv.com,,443,https://api16-core-c-useast2a.tiktokv.com:443,https,nginx,text/html,GET,95.101.111.176,/,566218143,95.101.111.156,Nginx,14,False,,,,,,
api16-core-c.tiktokv.com,404 Not Found,404,146,api16-core-c.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,api16-core-c.tiktokv.com,,443,https://api16-core-c.tiktokv.com:443,https,nginx,text/html,GET,23.3.88.210,/,1494302000,2.21.79.57,Nginx,8,False,,,,,,
api16-core-c4-alisg.tiktokv.com,404 Not Found,404,146,api16-core-c4-alisg.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,api16-core-c4-alisg.tiktokv.com,,443,https://api16-core-c4-alisg.tiktokv.com:443,https,nginx,text/html,GET,23.3.88.209,/,1494302000,23.3.88.192,Nginx,8,False,,,,,,
api16-core-c4-useast1a.tiktokv.com,404 Not Found,404,146,api16-core-c4-useast1a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,api16-core-c4-useast1a.tiktokv.com,,443,https://api16-core-c4-useast1a.tiktokv.com:443,https,nginx,text/html,GET,2.16.186.216,/,1494302000,2.16.186.208,Nginx,8,False,,,,,,
api16-core-delay-alisg.tiktokv.com,404 Not Found,404,548,api16-core-delay-alisg.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,api16-core-delay-alisg.tiktokv.com,,443,https://api16-core-delay-alisg.tiktokv.com:443,https,nginx,text/html,GET,95.101.111.183,/,566218143,95.101.111.160,Nginx,14,False,,,,,,
api16-core-i.tiktokv.com,404 Not Found,404,146,api16-core-i.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,api16-core-i.tiktokv.com,,443,https://api16-core-i.tiktokv.com:443,https,nginx,text/html,GET,95.101.111.180,/,1494302000,95.101.111.142,Nginx,8,False,,,,,,
api16-core-n-alisg.tiktokv.com,404 Not Found,404,146,api16-core-n-alisg.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,api16-core-n-alisg.tiktokv.com,,443,https://api16-core-n-alisg.tiktokv.com:443,https,nginx,text/html,GET,2.21.79.56,/,1494302000,23.3.88.137,Nginx,8,False,,,,,,
api16-core-n-useast1a.tiktokv.com,404 Not Found,404,146,api16-core-n-useast1a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,api16-core-n-useast1a.tiktokv.com,,443,https://api16-core-n-useast1a.tiktokv.com:443,https,nginx,text/html,GET,23.3.88.192,/,1494302000,23.3.88.177,Nginx,8,False,,,,,,
api16-core-quic-useast1a.tiktokv.com,404 Not Found,404,146,api16-core-quic-useast1a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-13T00:00:00Z,2023-11-13T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",020be337069bcb32129ad349328bf498,63f8a8ac476edf73e1d4cb2c7d90410aae86fa3d0d0964c379e697b7cb00ed86,True,ctls,api16-core-quic-useast1a.tiktokv.com,,443,https://api16-core-quic-useast1a.tiktokv.com:443,https,nginx,text/html,GET,2.16.186.26,/,1494302000,2.16.186.17,Nginx,8,False,,,,,,
api16-core-quic-useast2a.tiktokv.com,404 Not Found,404,146,api16-core-quic-useast2a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-13T00:00:00Z,2023-11-13T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",020be337069bcb32129ad349328bf498,63f8a8ac476edf73e1d4cb2c7d90410aae86fa3d0d0964c379e697b7cb00ed86,True,ctls,api16-core-quic-useast2a.tiktokv.com,,443,https://api16-core-quic-useast2a.tiktokv.com:443,https,nginx,text/html,GET,2.16.238.148,/,1494302000,2.16.238.134,Nginx,8,False,,,,,,
api16-core-useast1a.tiktokv.com,404 Not Found,404,548,api16-core-useast1a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-15T00:00:00Z,2024-01-15T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,fa46cbd21eb87eeff13f39d42248e3c8,3172f6da82179b1751f393192d0cbf953c1cad7af8dfcf33f61bc937934df83a,True,ctls,api16-core-useast1a.tiktokv.com,,443,https://api16-core-useast1a.tiktokv.com:443,https,nginx,text/html,GET,2.19.126.78,/,566218143,2.19.126.71,Nginx,14,False,,,,,,
api16-core-va.tiktokv.com,404 Not Found,404,548,api16-core-va.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,api16-core-va.tiktokv.com,,443,https://api16-core-va.tiktokv.com:443,https,nginx,text/html,GET,23.3.88.177,/,566218143,2.21.79.64,Nginx,14,False,,,,,,
api16-core-ycru.tiktokv.com,404 Not Found,404,548,api16-core-ycru.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,api16-core-ycru.tiktokv.com,,443,https://api16-core-ycru.tiktokv.com:443,https,nginx,text/html,GET,2.21.79.49,/,566218143,23.3.88.144,Nginx,14,False,,,,,,
api16-core.tiktokv.com,404 Not Found,404,548,api16-core.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,api16-core.tiktokv.com,,443,https://api16-core.tiktokv.com:443,https,nginx,text/html,GET,95.101.111.132,/,566218143,95.101.111.156,Nginx,14,False,,,,,,
api16-normal-aion-useast5.us.tiktokv.com,404 Not Found,404,162,api16-normal-aion-useast5.us.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-22T00:00:00Z,2023-09-22T23:59:59Z,CN=*.us.tiktokv.com,*.us.tiktokv.com,us.tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",1319a0bea0ce5380ec1289a3ff1d39ea,3f36d66b35b2d9e0a6da3a9eb3ecc9da9b5bdf59b2c498dc1b9a4b14f2e8e66b,True,ctls,api16-normal-aion-useast5.us.tiktokv.com,,443,https://api16-normal-aion-useast5.us.tiktokv.com:443,https,nginx,text/html,GET,2.21.79.65,/,190856733,23.3.88.147,Nginx,8,False,,,,,,
api16-normal-alisg.tiktokv.com,404 Not Found,404,146,api16-normal-alisg.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-15T00:00:00Z,2024-01-15T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,fa46cbd21eb87eeff13f39d42248e3c8,3172f6da82179b1751f393192d0cbf953c1cad7af8dfcf33f61bc937934df83a,True,ctls,api16-normal-alisg.tiktokv.com,,443,https://api16-normal-alisg.tiktokv.com:443,https,nginx,text/html,GET,2.19.126.74,/,1494302000,2.19.126.72,Nginx,8,False,,,,,,
