new,host,a,soa,status_code,ns,cname,cdn,cdn-name,has_internal_ips,internal_ips,aaaa,caa,txt,mx
[x],tor231-267-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor231-296-pdc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor232-315-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor234-266-gre.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor235-220-pdb.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor236-221-pdb.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor238-208-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns1.mtnbusiness.net, ns3.mtnbusiness.net",,,,,,,,,
[x],tor24-282-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor24-32-pdd.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor24.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor240-250-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor240-280-grc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor240-312-grc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor242-251-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor242-274-gre.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor242-311-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor244-253-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor245-252-pdc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns1.mtnbusiness.net, ns3.mtnbusiness.net",,,,,,,,,
[x],tor245-254-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor245-287-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns3.mtnbusiness.net, ns1.mtnbusiness.net",,,,,,,,,
[x],tor246-16-pdb.staging-my.mtn.com,,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor246-255-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor246-312-pda.staging-my.mtn.com,,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor248-32-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns3.mtnbusiness.net, ns1.mtnbusiness.net",,,,,,,,,
[x],tor249-300-pdb.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor25-118-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns1.mtnbusiness.net, ns3.mtnbusiness.net",,,,,,,,,
[x],tor25-283-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor25-43-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor25-85-pdb.staging-my.mtn.com,,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor253-285-gre.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor253-342-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor254-306-pdb.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor254-397-pdb.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor256-322-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns3.mtnbusiness.net, ns1.mtnbusiness.net",,,,,,,,,
[x],tor257-323-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor258-402-pdb.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor26-32-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor26-52-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns3.mtnbusiness.net, ns1.mtnbusiness.net",,,,,,,,,
[x],tor26-60-vza.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor26-67-pdc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor260-292-gre.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor260-326-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor261-312-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns1.mtnbusiness.net, ns3.mtnbusiness.net",,,,,,,,,
[x],tor261-433-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor263-316-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor264-296-gre.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor265-350-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor268-353-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor269-356-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor270-318-grc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor271-358-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor272-403-pdb.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor273-360-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor273-394-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns3.mtnbusiness.net, ns1.mtnbusiness.net",,,,,,,,,
[x],tor274-418-pdb.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns1.mtnbusiness.net, ns3.mtnbusiness.net",,,,,,,,,
[x],tor275-327-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor275-362-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor277-349-grc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor277-398-pda.staging-my.mtn.com,,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor278-284-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor278-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor279-238-pdb.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns3.mtnbusiness.net, ns1.mtnbusiness.net",,,,,,,,,
[x],tor279-316-pdb.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor279-344-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns1.mtnbusiness.net, ns3.mtnbusiness.net",,,,,,,,,
[x],tor279-370-pdc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor28-40-grc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor280-342-pdc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor282-344-pdc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor283-356-pdc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns3.mtnbusiness.net, ns1.mtnbusiness.net",,,,,,,,,
[x],tor284-449-pdb.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor285-347-pdc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor286-355-pdc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor287-356-pdc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor289-379-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor29-41-pdd.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor29-93-pdc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor290-355-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns3.mtnbusiness.net, ns1.mtnbusiness.net",,,,,,,,,
[x],tor291-364-pdc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns3.mtnbusiness.net, ns1.mtnbusiness.net",,,,,,,,,
[x],tor291-381-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor292-147-pdb.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor293-325-gre.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor293-362-pdc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor294-419-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor294-431-pdb.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns1.mtnbusiness.net, ns3.mtnbusiness.net",,,,,,,,,
[x],tor294-gre.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor296-336-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor297-371-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor298-358-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor298-388-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor3-11-pdc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor3-20-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor3-7-pdc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor3-99-owa.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns1.mtnbusiness.net, ns3.mtnbusiness.net",,,,,,,,,
[x],tor3.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor30-77-pda.staging-my.mtn.com,,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor30-vza.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor301-375-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor302-375-pdc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns3.mtnbusiness.net, ns1.mtnbusiness.net",,,,,,,,,
[x],tor303-299-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor303-440-pdb.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns3.mtnbusiness.net, ns1.mtnbusiness.net",,,,,,,,,
[x],tor304-441-pdb.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor305-393-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns1.mtnbusiness.net, ns3.mtnbusiness.net",,,,,,,,,
[x],tor307-218-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns1.mtnbusiness.net, ns3.mtnbusiness.net",,,,,,,,,
[x],tor307-303-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor308-345-pdb.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor308-382-pdc.staging-my.mtn.com,,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor308-434-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor309-309-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor309-341-gre.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns3.mtnbusiness.net, ns1.mtnbusiness.net",,,,,,,,,
[x],tor31-21-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor310-384-grc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor310-pdc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor311-343-gre.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor312-224-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor312-349-pdb.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor312-377-pdb.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor313-387-grc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor315-168-pdb.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor316-314-pda.staging-my.mtn.com,,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor317-349-gre.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor317-397-pdc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor318-pda.staging-my.mtn.com,,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor319-357-pdb.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns1.mtnbusiness.net, ns3.mtnbusiness.net",,,,,,,,,
[x],tor319-382-pdb.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor32-60-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor320-383-pdb.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor321-252-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns3.mtnbusiness.net, ns1.mtnbusiness.net",,,,,,,,,
[x],tor321-395-grc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor321-447-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns1.mtnbusiness.net, ns3.mtnbusiness.net",,,,,,,,,
[x],tor322-368-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor322-393-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor325-327-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor326-373-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns3.mtnbusiness.net, ns1.mtnbusiness.net",,,,,,,,,
[x],tor329-367-pdb.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns1.mtnbusiness.net, ns3.mtnbusiness.net",,,,,,,,,
[x],tor33-48-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor33-74-pdc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor33.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor330-404-grc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns3.mtnbusiness.net, ns1.mtnbusiness.net",,,,,,,,,
[x],tor330-462-pdb.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor332-334-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor332-419-pdc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor333-411-pdb.staging-my.mtn.com,,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor335-401-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor335-414-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor336-1-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor336-410-grc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor336-415-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor34-32-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor34-grc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor343-409-pda.staging-my.mtn.com,,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor343-430-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns1.mtnbusiness.net, ns3.mtnbusiness.net",,,,,,,,,
[x],tor344-431-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns3.mtnbusiness.net, ns1.mtnbusiness.net",,,,,,,,,
[x],tor344-472-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor345-419-grc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor347-415-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor35-23-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns1.mtnbusiness.net, ns3.mtnbusiness.net",,,,,,,,,
[x],tor35-24-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor35-67-grc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns1.mtnbusiness.net, ns3.mtnbusiness.net",,,,,,,,,
[x],tor351-423-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor352-426-grc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor36-48-pdd.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,"ns3.mtnbusiness.net, ns1.mtnbusiness.net",,,,,,,,,
[x],tor36-68-grc.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
[x],tor360-419-pda.staging-my.mtn.com,20.87.205.64,"ns0.mtnbusiness.net, dns-admin.mtnbusiness.co.za",NOERROR,,,,,,,,,,
