input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,webserver,tls_expired,csp_domains_,final_url,tls_mismatched,tls_subject_org_
https://www.googleoptimize.com,Error 404 (Not Found)!!1,404,1561,AS15169,GOOGLE,US,172.217.0.0/19,www.googleoptimize.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T11:56:06Z,2023-07-17T11:56:05Z,CN=*.google-analytics.com,*.google-analytics.com,www.googleoptimize.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,60de21960acc1135956a2968026b647c,3b0044e06b0f98f11a360ad2bd0f640c989df03ba6deeb8b1d3d963d4097fdfb,True,ctls,www.googleoptimize.com,,443,https://www.googleoptimize.com:443,https,text/html,GET,172.217.16.206,/,302920777,2a00:1450:4001:806::200e,HTTP/3,12,False,,,,,,True,
https://www.googletagmanager.com,Error 400 (Bad Request)!!1,400,1555,AS15169,GOOGLE,US,142.250.0.0/15,www.googletagmanager.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T11:56:06Z,2023-07-17T11:56:05Z,CN=*.google-analytics.com,*.google-analytics.com,www.googleoptimize.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,60de21960acc1135956a2968026b647c,3b0044e06b0f98f11a360ad2bd0f640c989df03ba6deeb8b1d3d963d4097fdfb,True,ctls,www.googletagmanager.com,,443,https://www.googletagmanager.com:443,https,text/html,GET,142.250.184.232,/,302920777,2a00:1450:4001:827::2008,HTTP/3,12,False,,Google Tag Manager,,,,True,
https://www.intercom-reporting.com,,200,570,AS16509,AMAZON-02,US,18.66.144.0/22,www.intercom-reporting.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-09-10T23:59:59Z,CN=intercom-reporting.com,intercom-reporting.com,*.intercom-reporting.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,2e66d78b6c7a6e62ff15ae833b9e4aaf,cb1351a625065b6bee60ce3130fc5f59f3e82a92e5e29ee115e03419aa2c2820,True,ctls,www.intercom-reporting.com,cloudfront,443,https://www.intercom-reporting.com:443,https,text/html,GET,18.66.147.27,/,1279016477,2600:9000:225e:9400:a:f457:14c0:93a1,HTTP/3,17,False,True,AmazonS3,,,https://www.intercom-reporting.com/sentry/index.html,,
https://www.youtube.com,YouTube,200,819375,AS15169,GOOGLE,US,142.250.82.0/24,www.youtube.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T11:56:06Z,2023-07-17T11:56:05Z,CN=*.google.com,*.google.com,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ccf98682d60d9e7ef59d3d2493cd2a21,190dea597b07fed314c500a17b16b54a5b1cd3646bd078459020b1653ba147d7,True,ctls,www.youtube.com,,443,https://www.youtube.com:443,https,text/html,GET,142.250.74.206,/,1179099333,2a00:1450:4001:810::200e,HTTP/3,23,False,,ESF,,,,True,
https://zapier-fonts-production.s3.amazonaws.com,,200,8556,AS16509,AMAZON-02,US,52.218.0.0/21,zapier-fonts-production.s3.amazonaws.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-21T00:00:00Z,2023-12-19T23:59:59Z,CN=*.s3.amazonaws.com,*.s3.amazonaws.com,s3.amazonaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5c786d7d836f7ec7d65e625b0bca2ab2,25b0a7826fcb8f6ae0c7bc14d8e53ea2741097aac08c7243810f2a739d63f6c4,True,ctls,zapier-fonts-production.s3.amazonaws.com,,443,https://zapier-fonts-production.s3.amazonaws.com:443,https,application/xml,GET,52.217.134.49,/,-1890265363,52.217.79.212,Amazon Web Services,2,False,,AmazonS3,,,,,
https://zapier-images.imgix.net,"imgix - Image Processing On-Demand, Served By CDN",200,3797,AS54113,FASTLY,US,146.75.112.0/21,zapier-images.imgix.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-05T12:38:15Z,2024-04-05T12:38:14Z,CN=*.imgix.com,*.imgix.com,imgix.net,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q1, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q1,GlobalSign nv-sa,68cc8e35cd1e15ee22b8d6c6535b34a1,8f5d597ba6cc193d6a3a2e92fe2081531b3b706ef8b925fad05e39414e40bc9c,True,ctls,zapier-images.imgix.net,fastly,443,https://zapier-images.imgix.net:443,https,text/html,GET,146.75.118.208,/,285775083,2a04:4e42:8d::720,,53,False,True,Varnish,,,,True,
https://zapier.com,Zapier | Automation that moves you forward,200,417636,AS16509,AMAZON-02,US,18.66.102.0/24,zapier.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-05-27T23:59:59Z,CN=zapier.com,zapier.com,*.k8s.zapier.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,916b9414729817115cf6d58d13df59d1,da0746db9939c6a1f2b3b60d7c083bb26bfa09d06478e753f9efbe542aa6e041,True,ctls,zapier.com,cloudfront,443,https://zapier.com:443,https,text/html,GET,18.66.97.109,/,-1681541951,18.66.97.103,Vercel,71,False,True,Vercel,,,,,
https://zapier.com/,Zapier | Automation that moves you forward,200,417636,AS16509,AMAZON-02,US,18.66.102.0/24,zapier.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-05-27T23:59:59Z,CN=zapier.com,zapier.com,*.k8s.zapier.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,916b9414729817115cf6d58d13df59d1,da0746db9939c6a1f2b3b60d7c083bb26bfa09d06478e753f9efbe542aa6e041,True,ctls,zapier.com,cloudfront,443,https://zapier.com:443,https,text/html,GET,18.66.97.109,/,1407979816,18.66.97.103,Vercel,71,False,True,Vercel,,,,,
https://zapier.zendesk.com,Security check,403,7800,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,help.zapier.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-21T15:41:07Z,2023-06-19T15:41:06Z,CN=help.zapier.com,help.zapier.com,help.zapier.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,68529d0132df891eb097024d2bd89edd,5f7d690f1abe3c65eb45ddc7cbc7c2d94bc68c17d6e508bd393c6c0e8f6b8a59,,ctls,help.zapier.com,cloudflare,80,http://zapier.zendesk.com:80,http,text/html,GET,104.16.53.111,/,-1279294674,104.16.51.111,Cloudflare,103,False,True,cloudflare,,,https://help.zapier.com/hc/en-us,,
images.zapier.com,,403,243,AS16509,AMAZON-02,US,18.66.144.0/22,images.zapier.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-05-27T23:59:59Z,CN=zapier.com,zapier.com,*.k8s.zapier.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,916b9414729817115cf6d58d13df59d1,da0746db9939c6a1f2b3b60d7c083bb26bfa09d06478e753f9efbe542aa6e041,True,ctls,images.zapier.com,cloudfront,80,http://images.zapier.com:80,http,application/xml,GET,18.66.147.124,/,714304698,2600:9000:225e:d400:16:fba1:7cc0:93a1,Amazon Web Services,2,False,True,AmazonS3,,,https://images.zapier.com/,,
incident-playbook.zapier.com,Sign In,403,2519,AS14618,AMAZON-AES,US,44.213.52.0/23,incident-playbook.zapier.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-05-27T23:59:59Z,CN=zapier.com,zapier.com,*.k8s.zapier.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,916b9414729817115cf6d58d13df59d1,da0746db9939c6a1f2b3b60d7c083bb26bfa09d06478e753f9efbe542aa6e041,True,ctls,incident-playbook.zapier.com,,443,https://incident-playbook.zapier.com:443,https,text/html,GET,44.209.38.104,/,1219667363,52.2.228.131,HSTS,119,False,,,,,,,
insights.data.zapier.com,Sign In,403,2519,AS14618,AMAZON-AES,US,54.88.0.0/14,insights.data.zapier.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-01T12:56:52Z,2023-06-30T12:56:51Z,CN=insights.data.zapier.com,insights.data.zapier.com,insights.data.zapier.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77551cd4127600b19a8cd8ecb44c67a9,1cd6e690dcca3ff0364521361251d0a9ba4858b88deba0c148d621269bda82b9,,ctls,insights.data.zapier.com,,443,https://insights.data.zapier.com:443,https,text/html,GET,54.86.243.223,/,1219667363,3.93.90.98,HSTS,119,False,,,,,,,
issues.zapier.com,404 Not Found,404,548,AS14618,AMAZON-AES,US,54.198.0.0/16,issues.zapier.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-29T14:36:23Z,2023-07-28T14:36:22Z,CN=issues.zapier.com,issues.zapier.com,issues.zapier.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0d80587fa5e0b02370012b360caff537,734f175d8738e485e7067c5c69e278868b4fe0e0b1b8e07fcc644257c73c86e2,,ctls,issues.zapier.com,,443,https://issues.zapier.com:443,https,text/html,GET,54.198.157.53,/,-48476174,34.228.135.26,,14,False,,,,,https://issues.zapier.com/admin/,,
links.zapier.com,Zapier | Automation that moves you forward,200,417636,AS16509,AMAZON-02,US,18.66.116.0/23,zapier.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-05-27T23:59:59Z,CN=zapier.com,zapier.com,*.k8s.zapier.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,916b9414729817115cf6d58d13df59d1,da0746db9939c6a1f2b3b60d7c083bb26bfa09d06478e753f9efbe542aa6e041,True,ctls,zapier.com,cloudfront,80,http://links.zapier.com:80,http,text/html,GET,18.66.112.54,/,-1897491480,18.66.112.95,Vercel,71,False,True,Vercel,,,https://zapier.com,,
media.zapier.com,Zapier Brand Portal,200,70719,AS0,Not routed,None,99.86.8.0/24,media.zapier.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-30T00:00:00Z,2024-02-28T23:59:59Z,CN=zapier.bynder.com,zapier.bynder.com,media.zapier.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0ff26c6fd3cc2d477de785b2a794b884,44106c2431f378dc4089b0d4ec53a5d7e82d4ad8c5ecd46c368c0e05615c84b9,,ctls,media.zapier.com,cloudfront,80,http://media.zapier.com:80,http,text/html,GET,99.86.4.72,/,-1840324437,2600:9000:2057:ac00:1e:81ad:bc0:93a1,Nginx,770,False,True,nginx,,https://stats.g.doubleclick.net,https://media.zapier.com/login/,,
memberhome-storybook.vercel.zapier.com,Webpack App,200,2312,AS16509,AS16509,Unknown,76.76.21.0/24,memberhome-storybook.vercel.zapier.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-03-04T18:18:42Z,2023-06-02T18:18:41Z,CN=*.vercel.zapier.com,*.vercel.zapier.com,*.vercel.zapier.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,177544afcf7101d9f3d118ad7f35ebe8,639ca9f3fa4977d3dd1c13cca024ccaeeb61b155f8db64a2fd2cc3cc742feaaa,True,ctls,memberhome-storybook.vercel.zapier.com,,443,https://memberhome-storybook.vercel.zapier.com:443,https,text/html,GET,76.76.21.241,/,1574384512,76.76.21.9,Vercel,59,False,,Vercel,,,,,
metrics.zapier.com,401 Authorization Required,401,574,AS14618,AMAZON-AES,US,44.213.52.0/23,metrics.zapier.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-05-27T23:59:59Z,CN=zapier.com,zapier.com,*.k8s.zapier.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,916b9414729817115cf6d58d13df59d1,da0746db9939c6a1f2b3b60d7c083bb26bfa09d06478e753f9efbe542aa6e041,True,ctls,metrics.zapier.com,,443,https://metrics.zapier.com:443,https,text/html,GET,44.207.134.117,/,1335698669,52.22.171.225,Basic,14,False,,,,,,,
mobile.vercel.zapier.com,,404,67,AS16509,AS16509,Unknown,76.76.21.0/24,mobile.vercel.zapier.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-03-04T18:18:42Z,2023-06-02T18:18:41Z,CN=*.vercel.zapier.com,*.vercel.zapier.com,*.vercel.zapier.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,177544afcf7101d9f3d118ad7f35ebe8,639ca9f3fa4977d3dd1c13cca024ccaeeb61b155f8db64a2fd2cc3cc742feaaa,True,ctls,mobile.vercel.zapier.com,,80,http://mobile.vercel.zapier.com:80,http,text/plain,GET,76.76.21.164,/,1307429962,76.76.21.123,Vercel,4,False,,Vercel,,,https://mobile.vercel.zapier.com/,,
mta-sts.zapier.com,Redirect to zapier.com,200,157,AS16509,AMAZON-02,US,18.66.102.0/24,mta-sts.zapier.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2024-02-05T23:59:59Z,CN=mta-sts.zapier.com,mta-sts.zapier.com,mta-sts.zapier.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7da40005456affab82bbac25877bc1e5,e3f6dc2e99d88056684a4a5800d1bed27a5a789aadee3a378baf6be22e97e027,,ctls,mta-sts.zapier.com,cloudfront,443,https://mta-sts.zapier.com:443,https,text/html,GET,18.66.97.96,/,-1308245045,18.66.97.44,Amazon Web Services,9,False,True,AmazonS3,,url=https://zapier.com,,,
my.vercel.zapier.com,,404,67,AS16509,AS16509,Unknown,76.76.21.0/24,my.vercel.zapier.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-03-04T18:18:42Z,2023-06-02T18:18:41Z,CN=*.vercel.zapier.com,*.vercel.zapier.com,*.vercel.zapier.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,177544afcf7101d9f3d118ad7f35ebe8,639ca9f3fa4977d3dd1c13cca024ccaeeb61b155f8db64a2fd2cc3cc742feaaa,True,ctls,my.vercel.zapier.com,,443,https://my.vercel.zapier.com:443,https,text/plain,GET,76.76.21.98,/,1307429962,76.76.21.123,Vercel,4,False,,Vercel,,,,,
nginx.editor.vercel.zapier.com,,404,67,AS16509,AS16509,Unknown,76.76.21.0/24,nginx.editor.vercel.zapier.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2022-07-23T00:58:39Z,2022-10-21T00:58:38Z,CN=nginx.editor.vercel.zapier.com,nginx.editor.vercel.zapier.com,nginx.editor.vercel.zapier.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,9a262f2e356292bc6da42348b5b60415,79a9b03014457ef0893ec01b13fdda26c6898d8979f044f87088033fab1a8f8f,,ctls,nginx.editor.vercel.zapier.com,,443,https://nginx.editor.vercel.zapier.com:443,https,text/plain,GET,76.76.21.142,/,1307429962,76.76.21.164,Vercel,4,False,,Vercel,True,,,,
nla.shared.zapier.com,503 Service Temporarily Unavailable,503,592,AS14618,AMAZON-AES,US,52.0.0.0/13,,,,,,,,,,,,,,,,,,,,80,http://nla.shared.zapier.com:80,http,text/html,GET,52.3.199.58,/,1131193170,52.3.199.58,,14,False,,,,,,,
nla.zapier.com,Natural Language Actions (beta),200,220139,AS16509,AMAZON-02,US,52.222.220.0/23,zapier.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-05-27T23:59:59Z,CN=zapier.com,zapier.com,*.k8s.zapier.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,916b9414729817115cf6d58d13df59d1,da0746db9939c6a1f2b3b60d7c083bb26bfa09d06478e753f9efbe542aa6e041,True,ctls,zapier.com,cloudfront,80,http://nla.zapier.com:80,http,text/html,GET,52.222.214.106,/,-1138163782,52.222.214.66,Vercel,23,False,True,Vercel,,,https://zapier.com/l/natural-language-actions,,
nli.zapier.com,Natural Language Actions (beta),200,220139,AS16509,AMAZON-02,US,13.249.96.0/20,zapier.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-05-27T23:59:59Z,CN=zapier.com,zapier.com,*.k8s.zapier.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,916b9414729817115cf6d58d13df59d1,da0746db9939c6a1f2b3b60d7c083bb26bfa09d06478e753f9efbe542aa6e041,True,ctls,zapier.com,cloudfront,443,https://nli.zapier.com:443,https,text/html,GET,13.249.21.98,/,1775914724,13.249.21.83,Vercel,23,False,True,Vercel,,,https://zapier.com/l/natural-language-actions,,
onboarding.vercel.zapier.com,Zapier | Automation that moves you forward,200,417148,AS16509,AS16509,Unknown,76.76.21.0/24,onboarding.vercel.zapier.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-03-04T18:18:42Z,2023-06-02T18:18:41Z,CN=*.vercel.zapier.com,*.vercel.zapier.com,*.vercel.zapier.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,177544afcf7101d9f3d118ad7f35ebe8,639ca9f3fa4977d3dd1c13cca024ccaeeb61b155f8db64a2fd2cc3cc742feaaa,True,ctls,onboarding.vercel.zapier.com,,443,https://onboarding.vercel.zapier.com:443,https,text/html,GET,76.76.21.98,/,-445682486,76.76.21.9,Vercel,71,False,,Vercel,,,,,
opens.zapier.com,404 Not Found,404,552,AS16509,AMAZON-02,US,143.204.104.0/24,opens.zapier.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-05-27T23:59:59Z,CN=zapier.com,zapier.com,*.k8s.zapier.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,916b9414729817115cf6d58d13df59d1,da0746db9939c6a1f2b3b60d7c083bb26bfa09d06478e753f9efbe542aa6e041,True,ctls,opens.zapier.com,cloudfront,443,https://opens.zapier.com:443,https,text/plain,GET,143.204.89.32,/,-1840324437,143.204.89.108,Amazon Web Services,14,False,True,msys-http,,,,,
pagebuilder.vercel.zapier.com,Zapier | Automation that moves you forward,200,417148,AS16509,AS16509,Unknown,76.76.21.0/24,pagebuilder.vercel.zapier.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-03-04T18:18:42Z,2023-06-02T18:18:41Z,CN=*.vercel.zapier.com,*.vercel.zapier.com,*.vercel.zapier.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,177544afcf7101d9f3d118ad7f35ebe8,639ca9f3fa4977d3dd1c13cca024ccaeeb61b155f8db64a2fd2cc3cc742feaaa,True,ctls,pagebuilder.vercel.zapier.com,,80,http://pagebuilder.vercel.zapier.com:80,http,text/html,GET,76.76.21.123,/,-1995652276,76.76.21.22,Vercel,71,False,,Vercel,,,https://pagebuilder.vercel.zapier.com/,,
parser.zapier.com,Email Parser by Zapier,200,218858,AS14618,AMAZON-AES,US,52.200.0.0/13,zapier.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-05-27T23:59:59Z,CN=zapier.com,zapier.com,*.k8s.zapier.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,916b9414729817115cf6d58d13df59d1,da0746db9939c6a1f2b3b60d7c083bb26bfa09d06478e753f9efbe542aa6e041,True,ctls,zapier.com,,80,http://parser.zapier.com:80,http,text/html,GET,52.202.215.124,/,-1447730625,44.211.99.117,Vercel,10,False,,Vercel,,,https://zapier.com/features/parser,,
partner.zapier.com,Partner Solutions | Zapier,200,233822,AS16509,AS16509,Unknown,76.76.21.0/24,zapier.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-29T00:00:00Z,2024-05-27T23:59:59Z,CN=zapier.com,zapier.com,*.k8s.zapier.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,916b9414729817115cf6d58d13df59d1,da0746db9939c6a1f2b3b60d7c083bb26bfa09d06478e753f9efbe542aa6e041,True,ctls,zapier.com,,80,http://partner.zapier.com:80,http,text/html,GET,76.76.21.164,/,321199619,76.76.21.9,Vercel,10,False,,Vercel,,,https://zapier.com/l/partner/solutions,,
playbook.zapier.com,Zapier - Sign In,200,22864,AS14618,AMAZON-AES,US,52.86.0.0/15,zapier.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,zapier.okta.com,,80,http://playbook.zapier.com:80,http,text/html,GET,52.87.144.228,/,,52.87.144.228,Nginx,499,False,,nginx,,login.okta.com,https://zapier.okta.com/app/zapier_zapierhq_2/exk3i55sehURZsSC15d7/sso/saml?SAMLRequest=nVbZkqJIFH3vrzDoiHkxLBYV1GmrI1ncQVkE9WUihRRQFiFBKL9%2BsrS2rujp6ZkXiHu427lLJt%2B%2B13HUuKAch2kypNgHhvr%2B%2BOVbgpkBKIsgMVBWIlw0iFaCBwQeUmWeDFKIQyLCGOFB4Q5MoC4G3AMzOOdpkbppRL0ZsL82gBijvCCx3y24IRUUxXlA01VVPVTthzT3aY5hGJrp00TJw6H%2FlWqAV0spTXAZo9xE%2BSV00dpY3B1g4iHIHq7wHKL8wU1jGsM44lwYRXvonr67JS5SYjf1hny3zbUFThA6XJfnO8wfMD7%2F6Rb1kOl3PNjj9i3BhajVYckDCpzb6kPY591ex%2B3u91RDJhUKE1jcSvga%2BiVueirgLTg8n1%2Bwv%2B6vIPuLo1F9aofdLkbB2thhU2K7nkBjnN5ypRpTeUiFXmu%2BEFzHtqa9GWK2aigK5AtekdqFFzSkDjDC6BnBJZomuIBJMaQ4hmu3mG6L6Vtce8BwA6a9oxqrl%2F6IYeKFif%2Fr3uzvSngwsaxVa7U0Laphv04KUaAeyZywg1vcvDFK8xgWv%2Fb4jBA6h5vqACVFWDxRj5%2Br%2F41%2Bd%2FscghuYoU%2FKW%2BaoQZpFvUks9f4ZedPkkN5lCSZpEpJGh9dbU1RUBKnXAJGf5mERxP8wYCzNMs8D1kK123LZTvKVoj%2FF%2F01PP4xqjmELB5B9dWagA8pR4qLG2pgOqa8%2F7e9d1cphgp%2BrhT%2FJ%2Fy0DlFxQlJ6R18KvRF6T%2BX2PP68O%2FbM05dAnG%2FF%2FavWxTncvNoxK9KhdIMqzVRfM5tLsOlWKBZMt%2B1PP95nhPYeP2nfkrc4v8ucpeWvq3cjS1%2FPS55fJVlp2ExvwTaXnsjOtN1dNk8%2F4MGPCkQCWorGSWdA356pSH6AjRUEexnQ1%2BtLMqsk4Lcfsee17fZnJQ8kes6NNkp3XzTxw1lJssNrxhE75aFkAVFsjuN1lR0FSsoW%2BS76klbTMNmO7x3MdYbE%2B8rswctIJmPhO2fOEyOQyx%2BNYcWWqw3dKHyjcaM3R0zvHTZfpy7CA75L0fGgeyHIU6FGdTiXTkiSwn0pAVypZ387m6W4aXFyNyAtRB9XeUhYqOI0Bu1bEQJVcbl1LVzATfc0Wga%2BCeHRUdaaSqq1s6%2FpEBga7d%2BxANapq7N%2BwuSxqM3uk%2BrbDRltTtPfkGN5tZle4MbofbBfEVjHt2UQ11pVyx2QZ1HjPacF%2BTLJq6%2BWWU6pJ4Gqq5VdLa9pWLb3WjirjPGPHG8a8YUexUHVcSfrN11ipZtfdBz4SqKSto9ayBRZ3Pq4qTuxi5yg1IQLvWKoqTLReP5G8Ca%2FpyC7hZhe5iXb2JqcPtlgVFWO2Prn1yALWHVNVeVxfttwIw3H%2F6knd49aSxOQKNNE%2FZcEpHPcrRiS1HgEyWUdSb397kvytAspS79b11WbFrVwf017VNWOj0D1jP7o4%2FUSJC6Ab1vxKjw5T16Bjumj6AdoIAl3YoH%2Fm11s2M9Pg0r7utKh0zON2HBs7XQuLw1icHE8qPYLRgdZr5IHdhnY7tvZ03nvNbCY2n9jLFUVx4IbY56G%2FKi%2BH4pQ18xlX2lj00cG%2BnKAvOwy6ZLDZI2VUALA%2Bc8I3Tj7h1MPTbbMDHINfqHT32gbz4zENz3Z5XNlnq6nHXSHXaEDPnNm8uMp1eACLyVLpCmAkexs%2BDMHFbnp8ULBaT25ujK2oi2lyNtLZaheKTXXdDLHCoPh0NoUROSrMIhs3r4bAZ8l%2Bf2K1aH88HJjuU7Pml5GvLdjOWlfGjrUY14qzpM85veK5ExtV1fBlsT5vyjt63yb6h037cRcfb39PGrnqpvIqjUL3iZyBEVnuHBFXb9f1v92X7AP7%2Bb6MYRgBz8sRxi9n749%2FaY9f%2FgY%3D&RelayState=12544ca3-8687-43f7-adb7-570b11031381,,"Okta, Inc."
pricing-page.vercel.zapier.com,200: An unexpected error has occurred,404,135792,AS16509,AS16509,Unknown,76.76.21.0/24,pricing-page.vercel.zapier.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-03-04T18:18:42Z,2023-06-02T18:18:41Z,CN=*.vercel.zapier.com,*.vercel.zapier.com,*.vercel.zapier.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,177544afcf7101d9f3d118ad7f35ebe8,639ca9f3fa4977d3dd1c13cca024ccaeeb61b155f8db64a2fd2cc3cc742feaaa,True,ctls,pricing-page.vercel.zapier.com,,443,https://pricing-page.vercel.zapier.com:443,https,text/html,GET,76.76.21.123,/,-1265116489,76.76.21.93,Vercel,10,False,,Vercel,,,,,
prometheus.zapier.com,,404,21,AS14618,AMAZON-AES,US,44.213.52.0/23,,,,,,,,,,,,,,,,,,,,80,http://prometheus.zapier.com:80,http,text/plain,GET,44.207.205.68,/,-1669793162,44.207.205.68,,1,False,,,,,,,
promotion.vercel.zapier.com,,404,67,AS16509,AS16509,Unknown,76.76.21.0/24,promotion.vercel.zapier.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-03-04T18:18:42Z,2023-06-02T18:18:41Z,CN=*.vercel.zapier.com,*.vercel.zapier.com,*.vercel.zapier.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,177544afcf7101d9f3d118ad7f35ebe8,639ca9f3fa4977d3dd1c13cca024ccaeeb61b155f8db64a2fd2cc3cc742feaaa,True,ctls,promotion.vercel.zapier.com,,443,https://promotion.vercel.zapier.com:443,https,text/plain,GET,76.76.21.142,/,1307429962,76.76.21.164,Vercel,4,False,,Vercel,,,,,
