new,host,mx,soa,txt,status_code,a,aaaa,cname,cdn,cdn-name,ns,has_internal_ips,internal_ips,caa
[x],hyp3r.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],hyp3rdev.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,162.130.196.144,,,,,,,,
[x],hyperion-new.xwip.marriott.com,,"HDQNCEXTNB105.marriott.com, hostmaster.HDQNCEXTSB105.marriott.com",,NOERROR,,,,,,,,,
[x],hyperiontst-new.xwip.marriott.com,,"HDQNCEXTNB105.marriott.com, hostmaster.HDQNCEXTSB105.marriott.com",,NOERROR,52.0.91.15,,,,,,,,
[x],hyperiontst.marriott.com,,"n0dscx.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"2.16.187.96, 2.16.187.58","2a02:26f0:6c00::210:baf8, 2a02:26f0:6c00::210:ba7b","hyperiontst.marriott.com.edgekey.net, e89579.dscx.akamaiedge.net",,,,,,
[x],iad13nsxviomgr.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],iad13violbvip01.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],iad13vmconn1.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],iad13vmconn2.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],iad13vmconn3.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],iad13vxrnsxmgr.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],iad13vxrpsc1.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],iad13vxrvcsa1.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],iad71vmconn1.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],iad71vmconn3.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],ifast.marriott.com,,"ns3.claresco.com, sysadmin.claresco.com",,NOERROR,142.254.5.40,,"ifast.claresco.com, escalus.claresco.com",,,,,,
[x],imanage.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,162.130.197.68,,,,,,,,
[x],inbound.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],innovation.marriott.com,,"ns1.gname.net, admin.gname.net",,NOERROR,103.233.253.134,,www.isistudio.com,,,,,,
[x],intdev.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],internaljobs.marriott.com,,"ns-179.awsdns-22.com, awsdns-hostmaster.amazon.com",,NOERROR,"54.144.114.167, 3.214.40.102, 3.213.216.191",,internaljobs.marriott.com.jibeapply.com,,,,,,
[x],intperf.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],intrel.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],inventory.oyscloudprf.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],ipadpromotion.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,216.177.151.2,,,,,,,,
[x],ironportreporting.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],ivoscc.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],japan.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,206.16.227.147,,,,,,,,
[x],jenkins-a.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,172.20.70.68,,,,,,True,172.20.70.68,
[x],jenkins-b.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,172.20.70.72,,,,,,True,172.20.70.72,
[x],jenkins-c.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],jenkinsmaster1sb.sdo.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,172.20.1.166,,,,,,True,172.20.1.166,
[x],jeqveqnkxryaghqt.marriott.com,aspmx.l.google.com,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,130.211.29.77,,jeqveqnkxryaghqt.wpengine.com,True,google,,,,
[x],jira-ext.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],jira.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],jira.sdo.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,172.20.3.152,,,,,,True,172.20.3.152,
[x],jirasb.sdo.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,172.20.3.152,,,,,,True,172.20.3.152,
[x],jobs.ritzcarlton.com,,"usc1.akam.net, cloud-dns-hostmaster.google.com",,NOERROR,52.21.50.234,,,,,,,,
[x],join.marriott.com,,"jim.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,35.231.127.158,,marredirector.wpengine.com,True,google,,,,
[x],joinrewards.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,216.177.151.43,,,,,,,,
[x],journey.ritzcarlton.com,,"n0b.akamaiedge.net, hostmaster.akamai.com",,NOERROR,23.45.103.227,,"www.journey.ritzcarlton.com.edgekey.net, e7266.b.akamaiedge.net",,,,,,
[x],jw-marriott.marriott.com,,"darwin.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,"141.193.213.10, 141.193.213.11",,wp.wpenginepowered.com,,,,,,
[x],jw.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,52.21.50.234,,,,,,,,
[x],keyfactor.val.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],kibana.logging.ose-perf-vxbyr.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],kibana.logging.ose-prod-vxbyr.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],kpmg.ritzcarlton.com,,"usc1.akam.net, cloud-dns-hostmaster.google.com",,NOERROR,12.129.71.197,,,,,,,,
[x],lacek-hosted-webfonts.marriott.com,,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"34.223.171.80, 100.20.100.139",,"lacek-hosted-webfonts.marriott.lacek.net, mar-app-balancer-973975381.us-west-2.elb.amazonaws.com",,,,,,
[x],latinamerica.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,52.21.50.234,,,,,,,,
[x],latinoamerica.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,52.21.50.234,,,,,,,,
[x],laudanum23.eleganthotels.com,,,,NOERROR,,,,,,,,,
[x],lawmanager.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,162.130.196.111,,,,,,,,
[x],lb-jenkins.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],lb.akamai.mi-prod8.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],le-meridien.marriott.com,,"darwin.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,"141.193.213.11, 141.193.213.10",,wp.wpenginepowered.com,,,,,,
[x],learning.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,162.130.196.173,,,,,,,,
[x],learning.ritzcarlton.com,,"usc1.akam.net, cloud-dns-hostmaster.google.com",,NOERROR,162.130.196.228,,,,,,,,
[x],learningcontent.marriott.com,,"n0dscx.akamaiedge.net, hostmaster.akamai.com",,NOERROR,88.221.168.83,"2a02:26f0:480:29e::b49, 2a02:26f0:480:283::b49","learningcontent.marriott.com.edgekey.net, e2889.dscx.akamaiedge.net",,,,,,
[x],lifestyle.marriott.com,,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",,NOERROR,,,d25aaskpjozhdu.cloudfront.net,,,,,,
[x],listserv.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],lnxd0050.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],lobo.marriott.com,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,"34.228.118.149, 54.85.239.96",,"globaldesign.marriott.com, globaldesign.mi-lobo.com, liferay.mi-lobo.com, mi-lobo-prod-liferay-dxp-public-181815174.us-east-1.elb.amazonaws.com",,,,,,
[x],loboprod.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,"52.201.22.174, 54.164.227.229",,,,,,,,
[x],loboqa.marriott.com,,"n0dscx.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"2.23.209.155, 2.23.209.180","2a02:26f0:480:22::1726:62cc, 2a02:26f0:480:22::1726:62f2","loboqa.marriott.com.edgekey.net, e40753.dscx.akamaiedge.net",,,,,,
[x],loboqaalfresco.marriott.com,,"n0dscx.akamaiedge.net, hostmaster.akamai.com",,NOERROR,"104.126.37.154, 104.126.37.138","2a02:26f0:3500:1b::1724:a397, 2a02:26f0:3500:1b::1724:a38b","loboqaalfresco.marriott.com.edgekey.net, e40753.dscx.akamaiedge.net",,,,,,
[x],local.marriott.com,,"ns1.google.com, dns-admin.google.com",,NOERROR,142.251.163.121,2607:f8b0:4004:c1b::79,ghs.google.com,,,,,,
[x],localhost.marriott.co.uk,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,127.0.0.1,,,,,,True,127.0.0.1,
[x],localhost.ritzcarlton.com,,"usc1.akam.net, cloud-dns-hostmaster.google.com",,NOERROR,127.0.0.1,,,,,,True,127.0.0.1,
[x],londonrugbysevens.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,176.28.53.97,,,,,,,,
[x],louisiana.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,52.21.50.234,,,,,,,,
[x],loyalty-amex-dev.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],loyalty-amex-prod.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],lyncdiscover.marriott.com,,"admin.nsatc.net, dns.level3.net",,NOERROR,52.112.192.14,2603:1027:0:48::21,webdir.online.lync.com,,,,,,
[x],lyncdiscover.ritzcarlton.com,,,,NOERROR,52.112.192.142,2603:1027:0:3::e,webdir.online.lync.com,,,,,,
[x],m.espanol.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,52.21.50.234,,,,,,,,
[x],m.jobs.marriott.com,,"ns-179.awsdns-22.com, awsdns-hostmaster.amazon.com",facebook-domain-verification=1hnqpcpmiw92xqx2lmpf5pb3u5cy1c,NOERROR,"3.213.216.191, 3.214.40.102, 54.144.114.167",,"jobs.marriott.com, jobs.marriott.com.jibeapply.com",,,,,,
[x],m.marriott.co.uk,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,52.21.50.234,,,,,,,,
[x],m.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],m.ritzcarlton.com,,"usc1.akam.net, cloud-dns-hostmaster.google.com",,NOERROR,12.129.71.197,,,,,,,,
[x],mac.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,34.225.83.97,,,,,,,,
[x],mail-alt1.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mail-rdc.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mail.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,162.130.196.144,,,,,,,,
[x],mail2.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,mscn2.marriott.com,,,,,,
[x],mailin.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mailin03.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 ip4:162.130.197.13 -all,NOERROR,162.130.197.13,,,,,,,,
[x],mailin05.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 ip4:162.130.197.15 -all,NOERROR,162.130.197.15,,,,,,,,
[x],mailin06.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],mailin07.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 ip4:162.130.197.27 -all,NOERROR,162.130.197.27,,,,,,,,
[x],mailin08.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 ip4:162.130.196.194 -all,NOERROR,162.130.196.194,,,,,,,,
[x],mailin10.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 ip4:162.130.199.69 -all,NOERROR,162.130.199.69,,,,,,,,
[x],mailin11.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 ip4:162.130.199.119 -all,NOERROR,162.130.199.119,,,,,,,,
[x],mailin13.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,162.130.199.136,,,,,,,,
[x],mailin14.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 ip4:162.130.199.96 -all,NOERROR,162.130.199.96,,,,,,,,
[x],mailin15.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 ip4:162.130.199.148 -all,NOERROR,162.130.199.148,,,,,,,,
[x],mailin17.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 ip4:162.130.197.11 -all,NOERROR,,,,,,,,,
[x],mar1.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar100.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,162.130.196.144,,,,,,,,
[x],mar101.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,162.130.196.144,,,,,,,,
[x],mar102.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar103.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar104.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar106.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar107.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar108.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar109.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar11.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar110.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,162.130.196.144,,,,,,,,
[x],mar111.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar112.marriott.com,mail.marriott.com,,,NOERROR,,,,,,,,,
[x],mar114.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar115.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar116.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],mar117.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar118.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],mar119.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,162.130.196.144,,,,,,,,
[x],mar120.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,162.130.196.144,,,,,,,,
[x],mar121.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar124.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar126.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar128.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar129.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar13.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar130.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar131.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar132.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar133.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar135.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar136.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar137.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar138.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar139.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar14.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar140.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar142.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar143.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar144.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar145.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar146.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar147.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar148.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar149.marriott.com,mail.marriott.com,,,NOERROR,,,,,,,,,
[x],mar150.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar151.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,162.130.196.144,,,,,,,,
[x],mar152.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar153.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar154.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar155.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,162.130.196.144,,,,,,,,
[x],mar156.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar157.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar158.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar159.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar16.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar160.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],mar161.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar162.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar163.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,162.130.196.144,,,,,,,,
[x],mar165.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar166.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar167.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,162.130.196.144,,,,,,,,
[x],mar168.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar169.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",,NOERROR,,,,,,,,,
[x],mar170.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar171.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar172.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar174.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar175.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar176.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar177.marriott.com,,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar178.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
[x],mar179.marriott.com,mail.marriott.com,"use4.akam.net, infrahostmastergtm.marriott.com",v=spf1 include:spf.marriott.com ~all,NOERROR,,,,,,,,,
