input,title,status_code,content_length,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,tech_,lines,cdn,tls_self_signed
microworld-24c34601-b5df-4e60-9465-592191c17dae.2d7dd.cdn.bitdefender.net,403 Forbidden,,555,microworld-24c34601-b5df-4e60-9465-592191c17dae.2d7dd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-06-14T00:00:00Z,"CN=*.2d7dd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d7dd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,microworld-24c34601-b5df-4e60-9465-592191c17dae.2d7dd.cdn.bitdefender.net,443,https://microworld-24c34601-b5df-4e60-9465-592191c17dae.2d7dd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.133.11,Nginx,14,,
mobicomapi.bitdefender.com,401 Authorization Required,,574,mobicomapi.bitdefender.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-12T00:00:00Z,"CN=mobicomapi.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",mobicomapi.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,mobicomapi.bitdefender.com,443,https://mobicomapi.bitdefender.com:443,https,nimbus,text/html,GET,54.183.218.190,HSTS,14,,
msp.bitdefender.com,MSP Bitdefender,,938,msp.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,msp.bitdefender.com,443,https://msp.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.168.222,HSTS,2,True,
my-lb.bitdefender.com,404 Not Found,,564,my-lb.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,my-lb.bitdefender.com,443,https://my-lb.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.168.222,Cloudflare,14,True,
my.bitdefender.com,404 Not Found,,564,my.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,my.bitdefender.com,443,https://my.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.168.222,Cloudflare,14,True,
myaccount.bitdefender.com,Sign in ・ Cloudflare Access,,32129,bitdefender.cloudflareaccess.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,ctls,bitdefender.cloudflareaccess.com,443,https://myaccount.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.168.222,HSTS,87,True,
ncon-down.bitdefender.net,403 Forbidden,,555,ncon-down.bitdefender.net,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-30T00:00:00Z,CN=secupgr.cdn.bitdefender.net,secupgr.cdn.bitdefender.net,,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ctls,ncon-down.bitdefender.net,443,https://ncon-down.bitdefender.net:443,https,nginx,text/html,GET,65.21.33.136,Nginx,14,,
netgear-07a2d5b3-0d1e-49d4-9038-f3e9ce19f9ce.2d7dd.cdn.bitdefender.net,403 Forbidden,,153,netgear-07a2d5b3-0d1e-49d4-9038-f3e9ce19f9ce.2d7dd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-06-14T00:00:00Z,"CN=*.2d7dd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d7dd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,netgear-07a2d5b3-0d1e-49d4-9038-f3e9ce19f9ce.2d7dd.cdn.bitdefender.net,443,https://netgear-07a2d5b3-0d1e-49d4-9038-f3e9ce19f9ce.2d7dd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.133.11,Nginx,8,,
news.bitdefender.com,Bitdefender Newsroom - Security News and Press Releases,,75269,www.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.bitdefender.com,443,https://news.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.169.222,Java,1785,True,
nimbus.bitdefender.net,,,11,nimbus.bitdefender.net,443,tls13,TLS_AES_128_GCM_SHA256,2022-09-20T00:00:00Z,"CN=*.nimbus.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.nimbus.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,nimbus.bitdefender.net,443,https://nimbus.bitdefender.net:443,https,nimbus,text/plain,GET,34.120.243.77,HTTP/3,1,True,
ninjarmm-3480aad7-7d04-4871-ab29-f5f44b394f1d.2d7dd.cdn.bitdefender.net,403 Forbidden,,153,ninjarmm-3480aad7-7d04-4871-ab29-f5f44b394f1d.2d7dd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-06-14T00:00:00Z,"CN=*.2d7dd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d7dd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,ninjarmm-3480aad7-7d04-4871-ab29-f5f44b394f1d.2d7dd.cdn.bitdefender.net,443,https://ninjarmm-3480aad7-7d04-4871-ab29-f5f44b394f1d.2d7dd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.133.11,Nginx,8,,
nmr.bitdefender.com,,,,nmr.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,nmr.bitdefender.com,443,https://nmr.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.168.222,HSTS,1,True,
nordnet-central.bitdefender.net,Securitoo Portail de sécurité,,2504,nordnet-central.bitdefender.net,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-20T23:45:31Z,CN=my.securitoo.com,my.securitoo.com,,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,ctls,nordnet-central.bitdefender.net,443,https://nordnet-central.bitdefender.net:443,https,nimbus,text/html,GET,34.149.208.70,HTTP/3,25,True,
notification.bitdefender.com,403 Forbidden,,564,notification.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,notification.bitdefender.com,443,https://notification.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.168.222,HSTS,14,True,
nvi-dns.bitdefender.net,,,1,nvi-dns.bitdefender.net,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,"CN=dns.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",dns.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,nvi-dns.bitdefender.net,443,https://nvi-dns.bitdefender.net:443,https,,text/plain,GET,35.199.57.35,HSTS,2,True,
oem-central-stage.bitdefender.com,,,21,oem-central-stage.bitdefender.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-05-06T18:20:08Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ctls,oem-central-stage.bitdefender.com,443,https://oem-central-stage.bitdefender.com:443,https,,text/plain,GET,81.161.59.221,HSTS,1,,True
oem-login.bitdefender.com,,,,,,,,,,,,,,,,,443,https://oem-login.bitdefender.com:443,https,cloudflare,,GET,104.18.168.222,Cloudflare,1,True,
oem-us-login.bitdefender.com,,,,,,,,,,,,,,,,,443,https://oem-us-login.bitdefender.com:443,https,cloudflare,,GET,104.18.168.222,Cloudflare,1,True,
oem.hub.bitdefender.com,Bitdefender OEM Technology Licensing Solutions for Cybersecurity,,117734,www.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.bitdefender.com,80,http://oem.hub.bitdefender.com:80,http,cloudflare,text/html,GET,104.18.169.222,Java,2662,True,
oemeval001-94027265-32ef-489b-ae6c-27b60ba758fd.2d7dd.cdn.bitdefender.net,403 Forbidden,,153,oemeval001-94027265-32ef-489b-ae6c-27b60ba758fd.2d7dd.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-06-14T00:00:00Z,"CN=*.2d7dd.cdn.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.2d7dd.cdn.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,oemeval001-94027265-32ef-489b-ae6c-27b60ba758fd.2d7dd.cdn.bitdefender.net,443,https://oemeval001-94027265-32ef-489b-ae6c-27b60ba758fd.2d7dd.cdn.bitdefender.net:443,https,nginx,text/html,GET,152.195.133.11,Nginx,8,,
oemhub.bitdefender.com,Bitdefender OEM Technology Licensing Solutions for Cybersecurity,,117734,www.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.bitdefender.com,443,https://oemhub.bitdefender.com:443,https,cloudflare,text/html,GET,199.60.103.2,Java,2662,,
oemportal.bitdefender.com,"OEM Portal by Bitdefender:
        Users",,2566,oemportal.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,oemportal.bitdefender.com,443,https://oemportal.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.168.222,PHP:7.4.32,51,True,
old.bitdefender.com,Bitdefender - Global Leader in Cybersecurity Software,,302019,old.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,old.bitdefender.com,443,https://old.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.168.222,PayPal,3047,True,
onboarding.gravityzone.bitdefender.com,503 Service Temporarily Unavailable,,162,onboarding.gravityzone.bitdefender.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-24T00:00:00Z,CN=onboarding.gravityzone.bitdefender.com,onboarding.gravityzone.bitdefender.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,onboarding.gravityzone.bitdefender.com,443,https://onboarding.gravityzone.bitdefender.com:443,https,awselb/2.0,text/html,GET,3.77.217.189,,7,,
orangesecurity.bbu.dsd.bitdefender.net,Orange Antivirus,,1558,antivirus.orange.ro,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-26T13:37:19Z,CN=antivirus.orange.ro,antivirus.orange.ro,,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,ctls,antivirus.orange.ro,443,https://orangesecurity.bbu.dsd.bitdefender.net:443,https,nimbus,text/html,GET,195.189.155.121,HTTP/3,32,,
orangesecurity.bbu.gts.bitdefender.net,Orange Antivirus,,1558,antivirus.orange.ro,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-26T13:37:19Z,CN=antivirus.orange.ro,antivirus.orange.ro,,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,ctls,antivirus.orange.ro,443,https://orangesecurity.bbu.gts.bitdefender.net:443,https,nimbus,text/html,GET,195.189.155.118,HTTP/3,32,,
ore-dns.bitdefender.net,,,1,ore-dns.bitdefender.net,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,"CN=dns.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",dns.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,ore-dns.bitdefender.net,443,https://ore-dns.bitdefender.net:443,https,,text/plain,GET,35.247.80.47,HSTS,2,True,
orion.bitdefender.com,,,19,orion.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,orion.bitdefender.com,443,https://orion.bitdefender.com:443,https,cloudflare,,GET,104.18.168.222,HSTS,1,True,
pan-stage.bitdefender.com,Bitdefender PAN Portal - Channel Partner Program and Tools,,14793,pan-stage.bitdefender.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-25T00:00:00Z,CN=pan-stage.bitdefender.com,pan-stage.bitdefender.com,,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ctls,pan-stage.bitdefender.com,443,https://pan-stage.bitdefender.com:443,https,nginx/1.18.0,text/html,GET,91.199.104.177,PHP,244,,
pan.bitdefender.com,Bitdefender PAN Portal - Channel Partner Program and Tools,,14782,pan.bitdefender.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-17T00:00:00Z,"CN=pan.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",pan.bitdefender.com,Bitdefender SRL,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,pan.bitdefender.com,443,https://pan.bitdefender.com:443,https,nginx,text/html,GET,51.124.189.76,PHP,244,True,
parentaladvisor.bitdefender.com,,,117127,parentaladvisor.bitdefender.com,443,tls13,TLS_AES_256_GCM_SHA384,2022-08-08T00:00:00Z,CN=parentaladvisor.bitdefender.com,parentaladvisor.bitdefender.com,,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ctls,parentaladvisor.bitdefender.com,443,https://parentaladvisor.bitdefender.com:443,https,,text/html,GET,81.161.59.131,HSTS,191,,
part1.hq.vdc.bitdefender.net,403 Forbidden,,548,part1.hq.vdc.bitdefender.net,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-06-07T00:00:00Z,CN=partners.bitdefender.com,partners.bitdefender.com,,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ctls,part1.hq.vdc.bitdefender.net,443,https://part1.hq.vdc.bitdefender.net:443,https,nginx,text/html,GET,195.189.155.229,Nginx,14,,
partner-marketing.bitdefender.com,,,6059,partner-marketing.bitdefender.com,443,tls13,TLS_AES_256_GCM_SHA384,2022-06-14T00:00:00Z,"CN=partner-marketing.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",partner-marketing.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,partner-marketing.bitdefender.com,443,https://partner-marketing.bitdefender.com:443,https,nginx,text/html,GET,63.174.23.41,Nginx,168,,
partners-lb.bitdefender.com,MyAccount - Login,,320920,partners.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,partners.bitdefender.com,443,https://partners-lb.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.169.222,PayPal,2553,True,
partners.bitdefender.com,MyAccount - Login,,320885,partners.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,partners.bitdefender.com,443,https://partners.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.168.222,PayPal,2553,True,
partners.elearning.bitdefender.com,,,7574,partners.elearning.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.elearning.bitdefender.com,*.elearning.bitdefender.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,partners.elearning.bitdefender.com,443,https://partners.elearning.bitdefender.com:443,https,,text/html,GET,18.64.141.77,HSTS,1,True,
patches-please-change-me.cdn.bitdefender.net,404 - Not Found,,345,patches-please-change-me.cdn.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2022-10-17T00:00:00Z,"CN=edgecastcdn.net, O=Edgecast Inc., L=Los Angeles, ST=California, C=US",edgecastcdn.net,Edgecast Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,patches-please-change-me.cdn.bitdefender.net,443,https://patches-please-change-me.cdn.bitdefender.net:443,https,ECAcc (frc/4CE4),text/html,GET,93.184.221.133,Azure CDN,12,,
pc.www.appleservice.com.oem-central-stage.bitdefender.com,,,21,pc.www.appleservice.com.oem-central-stage.bitdefender.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-05-06T18:20:08Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ctls,pc.www.appleservice.com.oem-central-stage.bitdefender.com,443,https://pc.www.appleservice.com.oem-central-stage.bitdefender.com:443,https,,text/plain,GET,81.161.59.221,HSTS,1,,True
pemobicomapi.bitdefender.com,401 Authorization Required,,574,pemobicomapi.bitdefender.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-04T00:00:00Z,"CN=pemobicomapi.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",pemobicomapi.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,pemobicomapi.bitdefender.com,443,https://pemobicomapi.bitdefender.com:443,https,nimbus,text/html,GET,34.238.179.211,HSTS,14,,
push-hello.bitdefender.com,,,769,push-hello.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-18T05:40:59Z,CN=emarsys-bitdefender.ems-ci.com,emarsys-bitdefender.ems-ci.com,,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,push-hello.bitdefender.com,443,https://push-hello.bitdefender.com:443,https,istio-envoy,text/html,GET,3.127.128.236,HSTS,22,,
push.bitdefender.net,,,36,push.bitdefender.net,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.net, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.net,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,push.bitdefender.net,443,https://push.bitdefender.net:443,https,cloudflare,application/json,GET,104.17.107.108,Envoy,1,True,
push.nimbus.bitdefender.net,,,21,push.nimbus.bitdefender.net,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-20T05:33:39Z,CN=misp-feed.bitdefender.com,misp-feed.bitdefender.com,,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,push.nimbus.bitdefender.net,443,https://push.nimbus.bitdefender.net:443,https,nginx,text/plain,GET,81.161.59.34,Nginx,1,,
quickscan.bitdefender.com,Bitdefender Free Antivirus for Windows - Download Software,,237616,www.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.bitdefender.com,443,https://quickscan.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.168.222,Java,6187,True,
ra-eu.bitdefender.com,,,315,ra-eu.bitdefender.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-09T00:00:00Z,"CN=ra.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",ra.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,ra-eu.bitdefender.com,443,https://ra-eu.bitdefender.com:443,https,,text/html,GET,91.199.104.27,HSTS,9,,
ra-us.bitdefender.com,,,315,ra-us.bitdefender.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-09T00:00:00Z,"CN=ra.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",ra.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,ra-us.bitdefender.com,443,https://ra-us.bitdefender.com:443,https,,text/html,GET,148.66.38.99,HSTS,9,,
rdprojects.bitdefender.com,Bitdefender,,15509,rdprojects.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,rdprojects.bitdefender.com,443,https://rdprojects.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.168.222,WordPress,230,True,
remote.bitdefender.com,Bitdefender - Global Leader in Cybersecurity Software,,132470,www.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.bitdefender.com,443,https://remote.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.168.222,Java,3272,True,
renewals.bitdefender.com,Antivirus Renewals - Renew your Bitdefender License,,508525,www.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.bitdefender.com,443,https://renewals.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.169.222,Java,10378,True,
research.bitdefender.com,Bitdefender Research,,22369,research.bitdefender.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-10T00:00:00Z,"CN=*.bitdefender.com, O=Bitdefender SRL, L=Bucharest, C=RO",*.bitdefender.com,Bitdefender SRL,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,research.bitdefender.com,443,https://research.bitdefender.com:443,https,cloudflare,text/html,GET,104.18.168.222,WordPress:5.8.3,520,True,
