new,host,a,soa,has_internal_ips,internal_ips,status_code,cname,ns,cdn,cdn-name,mx,txt,caa,aaaa
[x],sef.dev.ats.cloud.huit.harvard.edu,"10.138.148.244, 10.138.148.100","ns-529.awsdns-02.net, awsdns-hostmaster.amazon.com",True,"10.138.148.244, 10.138.148.100",NOERROR,,,,,,,,
[x],sef.stage.cloud.huit.harvard.edu,"3.219.89.35, 44.196.171.203","ns-1526.awsdns-62.org, awsdns-hostmaster.amazon.com",,,NOERROR,sef-lb-pub-stage.stage.ats.cloud.huit.harvard.edu,"ns-104.awsdns-13.com, ns-1526.awsdns-62.org, ns-1800.awsdns-33.co.uk, ns-645.awsdns-16.net",,,,,,
[x],sef.test.ats.cloud.huit.harvard.edu,,"ns-2029.awsdns-61.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],seismo.harvard.edu,140.247.122.122,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],selfservice.gse.harvard.edu,128.103.250.190,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],semserve.rowland.harvard.edu,192.131.102.8,"ns1.rowland.org, hostmaster.rowland.org",,,NOERROR,semserve.rowland.org,,,,,,,
[x],sentry.bidmc.harvard.edu,134.174.104.110,"ns1-external.caregroup.org, networkservices.caregroup.harvard.edu",,,NOERROR,,,,,,,,
[x],sentryex2016.hupd.harvard.edu,128.103.160.22,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],seo.harvard.edu,"95.101.74.198, 95.101.74.220","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,"edge.hwpi.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net",,,,,,,
[x],sert.gsd.harvard.edu,"104.18.18.130, 104.18.19.130","ali.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,harvardgsd.emscloudservice.com,,True,cloudflare,,,,"2606:4700::6812:1382, 2606:4700::6812:1282"
[x],serttest.gsd.harvard.edu,"104.18.26.157, 104.18.27.157","fred.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,harvardgsd.test.emscloudservice.com,,True,cloudflare,,,,"2606:4700::6812:1a9d, 2606:4700::6812:1b9d"
[x],server.harvard.edu,128.103.236.21,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],service.harvard.edu,"23.2.13.25, 23.2.13.57","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,"edge.hwpi.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net",,,,,,,
[x],services.gsd.harvard.edu,"54.235.215.26, 107.23.28.91","ns-389.awsdns-48.com, awsdns-hostmaster.amazon.com",,,NOERROR,services-lb-public-prod.gsd.cloud.huit.harvard.edu,,,,,,,
[x],services.hbsp.harvard.edu,"54.204.55.252, 54.81.90.68","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,NOERROR,hbp-maste-elbworke-ugz56waxsaae-827290952.us-east-1.elb.amazonaws.com,,,,,,,
[x],services.hup.harvard.edu,140.247.235.37,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sfa.dce.harvard.edu,140.247.198.102,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sfp-128-103-220-100.harvard.edu,128.103.220.100,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sfp-128-103-220-110.harvard.edu,128.103.220.110,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sfp-128-103-220-200.harvard.edu,128.103.220.200,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sfp-128-103-220-220.harvard.edu,128.103.220.220,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sfp-128-103-221-100.harvard.edu,128.103.221.100,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sfp-128-103-221-120.harvard.edu,128.103.221.120,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sfp-128-103-222-210.harvard.edu,128.103.222.210,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sfp-128-103-222-30.harvard.edu,128.103.222.30,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sfp-128-103-223-100.harvard.edu,128.103.223.100,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sfp-128-103-223-110.harvard.edu,128.103.223.110,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sfs-ext.law.harvard.edu,140.247.200.190,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sfs.law.harvard.edu,140.247.200.84,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sfsportal.harvard.edu,128.103.69.238,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sft.seas.harvard.edu,40.87.10.171,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,filetransfer.harvard.edu,,True,azure,,,,
[x],sftp.dce.harvard.edu,140.247.198.66,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,dcehbgw.dce.harvard.edu,,,,,,,
[x],shafieelab.bwh.harvard.edu,170.223.191.141,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
[x],shanghai.mgh.harvard.edu,132.183.43.151,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
[x],share.med.harvard.edu,,"edns2.med.harvard.edu, netops.hms.harvard.edu, edns1.med.harvard.edu",,,NOERROR,,,,,,,,
[x],share.medlab.harvard.edu,134.174.150.18,"edns1.med.harvard.edu, netops.hms.harvard.edu, edns2.med.harvard.edu",,,NOERROR,,,,,"gate6.med.harvard.edu, gate5.med.harvard.edu",,,
[x],share.rmf.harvard.edu,,"barbara.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,,,True,cloudflare,,,,
[x],sharehost.hms.harvard.edu,134.174.159.103,"edns1.med.harvard.edu, netops.hms.harvard.edu",,,NOERROR,dmzlb-vip.rc.hms.harvard.edu,,,,,,,
[x],sharepoint.med.harvard.edu,134.174.149.155,"edns1.med.harvard.edu, netops.hms.harvard.edu, edns2.med.harvard.edu",,,NOERROR,,,,,"gate5.med.harvard.edu, gate6.med.harvard.edu",,,
[x],sharepoint2.fas.harvard.edu,140.247.111.218,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sharepointapps.med.harvard.edu,134.174.149.155,"edns2.med.harvard.edu, netops.hms.harvard.edu, edns1.med.harvard.edu",,,NOERROR,,"cdns1.med.harvard.edu, cdns2.med.harvard.edu, edns1.med.harvard.edu, edns2.med.harvard.edu",,,,,,
[x],sharepointtest.med.harvard.edu,134.174.149.182,"edns1.med.harvard.edu, netops.hms.harvard.edu, edns2.med.harvard.edu",,,NOERROR,,,,,,,,
[x],sharp.bidmc.harvard.edu,134.174.104.228,"ns1-external.caregroup.org, networkservices.caregroup.harvard.edu",,,NOERROR,,,,,,,,
[x],shasta.cfa.harvard.edu,131.142.156.242,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],shell.dfci.harvard.edu,155.52.48.100,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,fizgig.dfci.harvard.edu,,,,,,,
[x],shelley.mgh.harvard.edu,185.166.146.203,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
[x],sherman.mgh.harvard.edu,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
[x],shine.sph.harvard.edu,23.185.0.3,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,"2620:12a:8000::3, 2620:12a:8001::3"
[x],shrine.dfci.harvard.edu,155.52.48.198,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
[x],shrine.hms.harvard.edu,134.174.145.119,"edns2.med.harvard.edu, netops.hms.harvard.edu, edns1.med.harvard.edu",,,NOERROR,itwwebh.med.harvard.edu,,,,,,,
[x],shuttle.harvard.edu,"23.21.161.187, 108.162.194.219, 162.159.38.219, 172.64.34.219, 108.162.193.238, 172.64.33.238, 173.245.59.238","clara.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,"harvard.passiogo.com, passiogo.com","thomas.ns.cloudflare.com, clara.ns.cloudflare.com",,,,,,"2606:4700:50::a29f:26db, 2803:f800:50::6ca2:c2db, 2a06:98c1:50::ac40:22db, 2606:4700:58::adf5:3bee, 2803:f800:50::6ca2:c1ee, 2a06:98c1:50::ac40:21ee"
[x],shuttlesupport.masco.harvard.edu,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sia.harvard.edu,"3.220.215.56, 52.54.217.5, 52.20.205.111","ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com",,,NOERROR,ess-prod.prod.diprod.huit.harvard.edu,,,,,,,
[x],sici.hks.harvard.edu,23.185.0.3,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,"2620:12a:8001::3, 2620:12a:8000::3"
[x],sid.dfci.harvard.edu,155.52.47.18,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,w0021387w.dfci.harvard.edu,,,
[x],sierra.harvard.edu,128.103.105.147,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,sger12.harvard.edu,,,,,,,
[x],signoff.dev.fas.harvard.edu,140.247.34.38,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,departments.dev.fas.harvard.edu,,,,,,,
[x],signup.carra.childrens.harvard.edu,18.219.85.175,"ndcnetnse1.tch.harvard.edu, isddnsadmins-dl.childrens.harvard.edu",,,NOERROR,,,,,,,,
[x],signup.gse.harvard.edu,"3.69.136.55, 3.126.202.50","ns-748.awsdns-29.net, awsdns-hostmaster.amazon.com",,,NOERROR,unbouncepages.com,,,,,,,
[x],simbad.cfa.harvard.edu,131.142.198.215,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,slimbad.cfa.harvard.edu,,,,,,,
[x],simon.dce.harvard.edu,140.247.196.102,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],simon.lib.harvard.edu,128.103.147.140,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],singapore.mgh.harvard.edu,132.183.55.180,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
[x],sip.dfci.harvard.edu,52.112.192.11,"admin.nsatc.net, dns.level3.net",,,NOERROR,sipdir.online.lync.com,,,,,,,2603:1027:0:48::20
[x],sip.fas.harvard.edu,52.112.192.11,"admin.nsatc.net, dns.level3.net",,,NOERROR,sipdir.online.lync.com,,,,,,,2603:1027:0:48::20
[x],sip.gse.harvard.edu,52.112.193.13,"admin.nsatc.net, dns.level3.net",,,NOERROR,sipdir.online.lync.com,,,,,,,2603:1027:0:48::20
[x],sip.harvard.edu,52.112.193.13,"admin.nsatc.net, dns.level3.net",,,NOERROR,sipdir.online.lync.com,,,,,,,2603:1027::b
[x],sip.hbsp.harvard.edu,52.112.193.13,"admin.nsatc.net, dns.level3.net",,,NOERROR,sipdir.online.lync.com,,,,,,,2603:1027:0:2::b
[x],sip.hcp.med.harvard.edu,,"admin.nsatc.net, dns.level3.net",,,NOERROR,sipdir.online.lync.com,,,,,,,
[x],sip.hms.harvard.edu,52.112.64.140,"admin.nsatc.net, dns.level3.net",,,NOERROR,sipdir.online.lync.com,,,,,,,2603:1037:0:2::b
[x],sip.mgh.harvard.edu,52.112.192.11,"admin.nsatc.net, dns.level3.net",,,NOERROR,sipdir.online.lync.com,,,,,,,2603:1027:0:3::b
[x],sip.seas.harvard.edu,52.112.192.11,"admin.nsatc.net, dns.level3.net",,,NOERROR,sipdir.online.lync.com,,,,,,,
[x],sip.university.harvard.edu,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sip.wjh.harvard.edu,52.112.196.46,"admin.nsatc.net, dns.level3.net",,,NOERROR,sipdir.online.lync.com,,,,,,,2603:1027:0:3::b
[x],sip.wyss.harvard.edu,52.112.193.13,"admin.nsatc.net, dns.level3.net",,,NOERROR,sipdir.online.lync.com,,,,,,,2603:1027:0:3::b
[x],sis.ws.ats.cloud.huit.harvard.edu,"10.137.51.115, 10.137.50.191","ns-1341.awsdns-39.org, awsdns-hostmaster.amazon.com",True,"10.137.51.115, 10.137.50.191",NOERROR,,,,,,,,
[x],sis.ws.stage.ats.cloud.huit.harvard.edu,"10.137.50.188, 10.137.51.195","ns-1526.awsdns-62.org, awsdns-hostmaster.amazon.com",True,"10.137.50.188, 10.137.51.195",NOERROR,,,,,,,,
[x],sites.hks.harvard.edu,20.75.233.62,"ns1-08.azure-dns.com, azuredns-hostmaster.microsoft.com",,,NOERROR,"redirect.hks.harvard.edu, redirect.hks.azure.huit.harvard.edu",,,,,,,
[x],sites.sph.harvard.edu,89.106.200.1,"ns1.enflow.nl, hostmaster.enflow.nl",,,NOERROR,edge.redirect.pizza,,,,,,,2a12:5240::1
[x],sjc.cfa.harvard.edu,131.142.156.91,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sk.mgh.harvard.edu,132.183.118.210,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
[x],skrifa.mcz.harvard.edu,140.247.151.193,"iliaddns.rc.fas.harvard.edu, rchelp.fas.harvard.edu",,,NOERROR,skrifa.rc.fas.harvard.edu,,,,,,,
[x],slash.law.harvard.edu,128.103.64.75,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,anya.law.harvard.edu,,,,,,,
[x],sloth.harvard.edu,140.247.28.30,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,sloth.stat.harvard.edu,,,,,,,
[x],sm.mgh.harvard.edu,170.223.178.102,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,erisweb2.partners.org,,,,,,,
[x],smart.fas.harvard.edu,"3.233.21.137, 52.3.193.139","ns-1341.awsdns-39.org, awsdns-hostmaster.amazon.com",,,NOERROR,smart-lb-pub-prod.ats.cloud.huit.harvard.edu,,,,,,,
[x],smartsheet.hks.harvard.edu,"3.219.210.1, 50.17.38.43, 3.215.234.162","ns-919.awsdns-50.net, awsdns-hostmaster.amazon.com",,,NOERROR,sso.smartsheet.com,"ns-919.awsdns-50.net, ns-1242.awsdns-27.org, ns-1588.awsdns-06.co.uk, ns-490.awsdns-61.com",,,,,,
[x],smartsheet.huit.harvard.edu,"3.219.210.1, 3.215.234.162, 50.17.38.43, 205.251.193.234, 205.251.195.151, 205.251.196.218, 205.251.198.52","ns-919.awsdns-50.net, awsdns-hostmaster.amazon.com",,,NOERROR,sso.smartsheet.com,"ns-490.awsdns-61.com, ns-1242.awsdns-27.org, ns-919.awsdns-50.net, ns-1588.awsdns-06.co.uk",,,,,,
[x],smetrics.hbsp.harvard.edu,"63.140.62.164, 63.140.62.135, 63.140.62.160","ns201.adobe.net, hostmaster.adobe.com",,,NOERROR,hbsp.harvard.edu.ssl.sc.omtrdc.net,"ns204.adobe.net, ns206.adobe.net, ns401.adobe.net, ns402.adobe.net, ns403.adobe.net, ns404.adobe.net, ns203.adobe.net, ns202.adobe.net, ns201.adobe.net, ns205.adobe.net, ns-1356.awsdns-41.org, ns-1948.awsdns-51.co.uk, ns-201.awsdns-25.com, ns-620.awsdns-13.net",,,,,digicert.com,
[x],smithpavilionmgmt.campusservices.harvard.edu,"10.39.131.126, 10.39.130.142, 10.39.130.19","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",True,"10.39.131.126, 10.39.130.142, 10.39.130.19",NOERROR,internal-wwallprod-prod-mgt-mgt-alb-914147773.us-east-1.elb.amazonaws.com,,,,,,,
[x],smtp-mx01.jbcc.harvard.edu,134.174.10.25,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,v=spf1 a mx ip4:134.174.10.25 -all,,
[x],smtp-outbound.seas.harvard.edu,140.247.173.55,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],smtp.arp.harvard.edu,140.247.179.71,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,endymion.arp.harvard.edu,,,,,,,
[x],smtp.berkmanklein.harvard.edu,128.103.64.104,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],smtp.cyber.harvard.edu,128.103.64.104,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],smtp.fas.harvard.edu,128.103.26.13,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],smtp.hks.harvard.edu,128.103.253.49,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],smtp.joslin.harvard.edu,134.174.245.13,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],smtp.med.harvard.edu,134.174.153.19,"edns2.med.harvard.edu, netops.hms.harvard.edu",,,NOERROR,email.med.harvard.edu,,,,,,,
[x],smtp.metalab.harvard.edu,128.103.64.104,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],smtp.nmr.mgh.harvard.edu,132.183.240.104,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,mail.nmr.mgh.harvard.edu,,,,,,,
[x],smtp.noc.harvard.edu,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,"nocmail7-1ss.noc.harvard.edu, nocmail7-sc.noc.harvard.edu",,,
[x],smtp.seas.harvard.edu,140.247.173.55,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,smtp-outbound.seas.harvard.edu,,,,,,,
[x],smtp.tch.harvard.edu,"134.174.45.94, 134.174.45.106, 134.174.45.93, 134.174.45.102, 134.174.45.104, 134.174.45.97, 134.174.45.98, 134.174.45.100, 134.174.45.99, 134.174.45.105, 134.174.45.101, 134.174.45.103","bdcnetnsg1.tch.harvard.edu, isddnsadmins-dl.childrens.harvard.edu",,,NOERROR,,,,,,,,
[x],smtp2.fas.harvard.edu,140.247.30.33,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],snap.fas.harvard.edu,140.247.95.39,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,myelin.fas.harvard.edu,,,,,,,
[x],snap.mgh.harvard.edu,"132.183.78.245, 132.183.242.63","ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
[x],snape.mgh.harvard.edu,132.183.234.49,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
[x],snapper.cfa.harvard.edu,131.142.52.53,,,,NOERROR,,,,,,,,
[x],snp.med.harvard.edu,134.174.150.3,"edns2.med.harvard.edu, netops.hms.harvard.edu",,,NOERROR,,,,,,,,
[x],snpdev.gse.harvard.edu,128.103.250.191,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],snpdev.university.harvard.edu,128.103.250.191,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],socialimpact.harvard.edu,"3.215.150.64, 52.202.246.166","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,"socialimpact.harvard.edu.c14440.campuspress.com, cloudflare-resolve-to.c14440.campuspress.com, harvard.us-east-1.lb.campuspress.com, produ-loadb-uqhly5yu8f4z-a3663446a8cdb9c0.elb.us-east-1.amazonaws.com","ns-1286.awsdns-32.org, ns-1826.awsdns-36.co.uk, ns-281.awsdns-35.com, ns-844.awsdns-41.net",,,,,,
[x],soco.college.harvard.edu,"52.204.83.114, 3.209.136.95","aida.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,harvard.campusgroups.com,,,,,v=spf1 include:campusgroups.com ~all,,"2600:1f18:4fe:be11:def8:9108:647a:b478, 2600:1f18:4fe:be10:b720:46f1:8e21:8151"
[x],socrates.dfci.harvard.edu,155.52.45.12,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,blaise.dfci.harvard.edu,,,
[x],socrates.mgh.harvard.edu,132.183.75.45,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
[x],software.gse.harvard.edu,128.103.250.152,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],solo.cfa.harvard.edu,131.142.42.160,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],solo.dfci.harvard.edu,155.52.36.171,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
[x],solr.coursecatalog.dev.ats.cloud.huit.harvard.edu,,"ns-529.awsdns-02.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],solr.coursecatalog.stage.ats.cloud.huit.harvard.edu,,"ns-1526.awsdns-62.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],solr.coursecatalog.test.ats.cloud.huit.harvard.edu,,"ns-2029.awsdns-61.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],solutionspace.harvard.edu,52.207.136.242,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sonar.gmas.harvard.edu,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],source.cadm.harvard.edu,"95.101.74.220, 95.101.74.198","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,"projects.iq.harvard.edu, edge.projects.iq.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net",,,,,,,
[x],source.harvard.edu,"23.48.23.163, 23.48.23.194","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,"edge.projects.iq.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net",,,,,,,
[x],southasiainstitute.harvard.edu,"141.193.213.10, 141.193.213.11","darwin.ns.cloudflare.com, dns.cloudflare.com",,,NOERROR,wp.wpenginepowered.com,,,,,,,
[x],spa.mgh.harvard.edu,132.183.175.189,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
[x],spam.med.harvard.edu,134.174.149.63,"edns2.med.harvard.edu, netops.hms.harvard.edu, edns1.med.harvard.edu",,,NOERROR,itmxipmp02.med.harvard.edu,,,,,,,
[x],sparrow.harvard.edu,128.103.92.45,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],spartacus.bidmc.harvard.edu,134.174.100.11,"ns1-external.caregroup.org, networkservices.caregroup.harvard.edu",,,NOERROR,,,,,,,,
[x],spb.mgh.harvard.edu,132.183.175.190,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
[x],spectra.ats.cloud.huit.harvard.edu,,"ns-1341.awsdns-39.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
[x],spectra.stage.fas.harvard.edu,"34.239.208.24, 3.222.26.198, 52.44.102.2","ns-1526.awsdns-62.org, awsdns-hostmaster.amazon.com",,,NOERROR,spectra2-lb-pub-stage.stage.ats.cloud.huit.harvard.edu,,,,,,,
[x],spectra.test.fas.harvard.edu,"10.138.148.153, 10.138.147.210","ns-2029.awsdns-61.co.uk, awsdns-hostmaster.amazon.com",True,"10.138.148.153, 10.138.147.210",NOERROR,"spectra2.test.ats.cloud.huit.harvard.edu, spectra2-test.test.ats.cloud.huit.harvard.edu",,,,,,,
[x],spectra2.dev.fas.harvard.edu,140.247.34.38,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,departments.dev.fas.harvard.edu,,,,,,,
[x],speedy.harvard.edu,128.103.105.124,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],speedy.med.harvard.edu,134.174.160.91,"edns2.med.harvard.edu, netops.hms.harvard.edu",,,NOERROR,,,,,,,,
[x],speedy.tch.harvard.edu,10.65.131.166,"bdcnetnsg1.tch.harvard.edu, isddnsadmins-dl.childrens.harvard.edu",True,10.65.131.166,NOERROR,,,,,,319301b14201b90ab04fffe5f68bcc75c8,,
[x],sph-view-wms.sph.harvard.edu,134.174.190.29,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sph-viewsec1ll3.sph.harvard.edu,134.174.190.126,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sph-viewsec2ll3.sph.harvard.edu,134.174.190.233,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sph.harvard.edu,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,"a6-66.akam.net, a7-65.akam.net, a1-171.akam.net, a10-66.akam.net, a11-67.akam.net, a16-64.akam.net",,,"guardian.sph.harvard.edu, guardian2.sph.harvard.edu","globalsign-domain-verification=1b37d7e91f5340d2c1a741e6baff5d03, globalsign-domain-verification=4089837f8ae0c92eccd4d38d8fa0c514, globalsign-domain-verification=83f30e46ba221e7a1da5e244d5d29bec, globalsign-domain-verification=8416299e77ba2a0ce659ad801bc0386e, globalsign-domain-verification=9ff12eafbeebb02a0f2b0383aef9d1fa, globalsign-domain-verification=E514D4457499F7CD0790A1F14EF11E54, _globalsign-domain-verification=37Nex_d9C-BUoDbwGqU1c9iVSkUq8DFO31XFTWfsIt, _globalsign-domain-verification=l0d0hSbJ0Wk2WInnxuBQC6wBpDU7YKhiQ5ugPmuyHk, pardot962443=9098884472c5cb29a2e20700b41411cb4aa5ebcf340360e71b2cd8464d8864b6",,
[x],sph16-10.harvard.edu,128.103.16.10,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sph16-220.harvard.edu,128.103.16.220,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sph16-30.harvard.edu,128.103.16.30,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sph172-10.harvard.edu,134.174.172.10,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sph172-100.harvard.edu,134.174.172.100,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sph172-120.harvard.edu,134.174.172.120,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sph173-100.harvard.edu,134.174.173.100,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sph173-110.harvard.edu,134.174.173.110,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sph173-20.harvard.edu,134.174.173.20,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sph173-200.harvard.edu,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sph173-210.harvard.edu,134.174.173.210,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sph173-30.harvard.edu,134.174.173.30,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sph178-100.harvard.edu,134.174.178.100,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sph178-20.harvard.edu,134.174.178.20,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sph178-200.harvard.edu,134.174.178.200,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
[x],sph179-100.harvard.edu,134.174.179.100,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
