input,title,status_code,content_length,port,url,scheme,webserver,content_type,method,host,tech_,lines,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,tls_expired,cdn,tls_self_signed
sohonet.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6822,443,https://sohonet.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.6,HTTP/3,203,sohonet.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,sohonet.zoom.us,,,
solvusglobal.zoomgov.com,Welcome to Zoom for Government,,6567,443,https://solvusglobal.zoomgov.com:443,https,nginx,text/html,GET,160.1.56.156,hCaptcha,195,solvusglobal.zoomgov.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-09T00:00:00Z,"CN=*.zoomgov.com, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoomgov.com,"Zoom Video Communications, Inc.","CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,solvusglobal.zoomgov.com,,,
som.zoom.com,"SOM Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing",,6116,443,https://som.zoom.com:443,https,cloudflare,text/html,GET,170.114.0.14,HTTP/3,196,som.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,som.zoom.us,,,
south.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6810,443,https://south.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.2,HTTP/3,203,south.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,south.zoom.us,,,
spacedynamics.zoomgov.com,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,8745,443,https://spacedynamics.zoomgov.com:443,https,nginx,text/html,GET,160.1.56.158,hCaptcha,270,spacedynamics.zoomgov.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-09T00:00:00Z,"CN=*.zoomgov.com, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoomgov.com,"Zoom Video Communications, Inc.","CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,spacedynamics.zoomgov.com,,,
spacex.zoomgov.com,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,8323,443,https://spacex.zoomgov.com:443,https,nginx,text/html,GET,160.1.56.156,hCaptcha,254,spacex.zoomgov.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-09T00:00:00Z,"CN=*.zoomgov.com, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoomgov.com,"Zoom Video Communications, Inc.","CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,spacex.zoomgov.com,,,
spalding.zoom.us,One platform to connect | Zoom,,210572,80,http://spalding.zoom.us:80,http,cloudflare,text/html,GET,170.114.52.2,HTTP/3,2504,spalding.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,spalding.zoom.us,,,
spamweb-ac041.asynccommgo.zoom.us,,,,443,https://spamweb-ac041.asynccommgo.zoom.us:443,https,awselb/2.0,text/plain,GET,107.22.1.124,,1,spamweb-ac041.asynccommgo.zoom.us,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-19T00:00:00Z,"CN=zmail.asynccommgo.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",zmail.asynccommgo.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,spamweb-ac041.asynccommgo.zoom.us,,,
spamweb-ac101.asynccomm.zoom.us,,,,443,https://spamweb-ac101.asynccomm.zoom.us:443,https,awselb/2.0,text/plain,GET,34.237.115.32,,1,spamweb-ac101.asynccomm.zoom.us,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,"CN=zmail.asynccomm.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",zmail.asynccomm.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,spamweb-ac101.asynccomm.zoom.us,,,
spamweb.asynccomm.zoom.us,,,,443,https://spamweb.asynccomm.zoom.us:443,https,awselb/2.0,text/plain,GET,54.163.77.226,,1,spamweb.asynccomm.zoom.us,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,"CN=zmail.asynccomm.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",zmail.asynccomm.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,spamweb.asynccomm.zoom.us,,,
spamweb.asynccommgo.zoom.us,,,,443,https://spamweb.asynccommgo.zoom.us:443,https,awselb/2.0,text/plain,GET,3.214.255.70,,1,spamweb.asynccommgo.zoom.us,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-19T00:00:00Z,"CN=zmail.asynccommgo.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",zmail.asynccommgo.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,spamweb.asynccommgo.zoom.us,,,
spc.zoom.com,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6810,443,https://spc.zoom.com:443,https,cloudflare,text/html,GET,170.114.0.15,HTTP/3,203,spc.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,spc.zoom.us,,,
spc.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6810,80,http://spc.zoom.us:80,http,cloudflare,text/html,GET,170.114.52.2,HTTP/3,203,spc.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,spc.zoom.us,,,
spec.zoom.com,SPEC Zoom US,,7205,443,https://spec.zoom.com:443,https,cloudflare,text/html,GET,170.114.0.15,HTTP/3,211,spec.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,spec.zoom.us,,,
spec.zoom.us,SPEC Zoom US,,7205,80,http://spec.zoom.us:80,http,cloudflare,text/html,GET,170.114.52.6,HTTP/3,211,spec.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,spec.zoom.us,,,
spencerfane.zoomgov.com,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,23266,443,https://spencerfane.zoomgov.com:443,https,nginx,text/html,GET,160.1.56.156,hCaptcha,623,spencerfane.zoomgov.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-09T00:00:00Z,"CN=*.zoomgov.com, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoomgov.com,"Zoom Video Communications, Inc.","CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,spencerfane.zoomgov.com,,,
spinsys.zoomgov.com,"SpinSys Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,7214,443,https://spinsys.zoomgov.com:443,https,nginx,text/html,GET,160.1.56.156,hCaptcha,191,spinsys.zoomgov.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-09T00:00:00Z,"CN=*.zoomgov.com, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoomgov.com,"Zoom Video Communications, Inc.","CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,spinsys.zoomgov.com,,,
spo.zoom.com,SPO Video Meetings,,6171,443,https://spo.zoom.com:443,https,cloudflare,text/html,GET,170.114.0.14,HTTP/3,193,spo.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,spo.zoom.us,,,
spo.zoom.us,SPO Video Meetings,,6171,443,https://spo.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.6,HTTP/3,193,spo.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,spo.zoom.us,,,
springfield.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6957,80,http://springfield.zoom.us:80,http,cloudflare,text/html,GET,170.114.52.6,HTTP/3,197,springfield.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,springfield.zoom.us,,,
sprint.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6822,80,http://sprint.zoom.us:80,http,cloudflare,text/html,GET,170.114.52.3,HTTP/3,203,sprint.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,sprint.zoom.us,,,
sps.zoom.com,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6495,443,https://sps.zoom.com:443,https,cloudflare,text/html,GET,170.114.0.15,HTTP/3,194,sps.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,sps.zoom.us,,,
sps.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6495,443,https://sps.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.2,HTTP/3,194,sps.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,sps.zoom.us,,,
srcinc.zoomgov.com,Welcome to Zoom for Government,,6567,443,https://srcinc.zoomgov.com:443,https,nginx,text/html,GET,160.1.56.156,hCaptcha,195,srcinc.zoomgov.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-09T00:00:00Z,"CN=*.zoomgov.com, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoomgov.com,"Zoom Video Communications, Inc.","CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,srcinc.zoomgov.com,,,
sri.zoomgov.com,Welcome to Zoom for Government,,6595,443,https://sri.zoomgov.com:443,https,nginx,text/html,GET,160.1.56.156,hCaptcha,182,sri.zoomgov.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-09T00:00:00Z,"CN=*.zoomgov.com, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoomgov.com,"Zoom Video Communications, Inc.","CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,sri.zoomgov.com,,,
srvfpd.zoomgov.com,Welcome to Zoom for Government,,6567,443,https://srvfpd.zoomgov.com:443,https,nginx,text/html,GET,160.1.56.157,hCaptcha,195,srvfpd.zoomgov.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-09T00:00:00Z,"CN=*.zoomgov.com, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoomgov.com,"Zoom Video Communications, Inc.","CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,srvfpd.zoomgov.com,,,
ssab.zoomgov.com,Welcome to Zoom for Government,,6567,443,https://ssab.zoomgov.com:443,https,nginx,text/html,GET,160.1.56.157,hCaptcha,195,ssab.zoomgov.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-09T00:00:00Z,"CN=*.zoomgov.com, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoomgov.com,"Zoom Video Communications, Inc.","CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,ssab.zoomgov.com,,,
ssb.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,13470,80,http://ssb.zoom.us:80,http,cloudflare,text/html,GET,170.114.52.5,HTTP/3,400,ssb.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,ssb.zoom.us,,,
ssosp.vartopia.com,IIS Windows Server,,701,443,https://ssosp.vartopia.com:443,https,Microsoft-IIS/8.5,text/html,GET,169.62.152.67,Windows Server,32,ssosp.vartopia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-03-09T00:00:00Z,"CN=*.vartopia.com, O=VARTOPIA\, LLC, ST=Wyoming, C=US",*.vartopia.com,"VARTOPIA, LLC","CN=Network Solutions OV Server CA 2, O=Network Solutions L.L.C., L=Herndon, ST=VA, C=US",Network Solutions OV Server CA 2,Network Solutions L.L.C.,ctls,ssosp.vartopia.com,,,
ssrweb-ca.zoom.us,,,146,443,https://ssrweb-ca.zoom.us:443,https,CloudFront,text/xml,GET,13.225.84.240,Amazon Web Services,1,ssrweb-ca.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,ssrweb-ca.zoom.us,,True,
ssrweb.zoomgov.com,,,12,443,https://ssrweb.zoomgov.com:443,https,,text/html,GET,2.16.238.162,,1,ssrweb.zoomgov.com,443,tls13,TLS_AES_256_GCM_SHA384,2022-11-14T00:00:00Z,"CN=*.zoomgov.com, O=Zoom Video Communications\, inc., L=San Jose, ST=California, C=US",*.zoomgov.com,"Zoom Video Communications, inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,ssrweb.zoomgov.com,,,
ssrwebcloudian.zoomdev.us,,,351,443,https://ssrwebcloudian.zoomdev.us:443,https,Microsoft-HTTPAPI/2.0,application/xml,GET,23.50.55.26,Microsoft HTTPAPI:2.0,3,ssrwebcloudian.zoomdev.us,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-06T04:23:59Z,CN=st1.zoomdev.us,st1.zoomdev.us,,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,ssrwebcloudian.zoomdev.us,,,
ssw.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6822,80,http://ssw.zoom.us:80,http,cloudflare,text/html,GET,170.114.52.6,HTTP/3,203,ssw.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,ssw.zoom.us,,,
st1.zoom.us,,,243,80,http://st1.zoom.us:80,http,AmazonS3,application/xml,GET,18.66.130.242,HTTP/3,2,st1.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,st1.zoom.us,,True,
st2.zoom.us,,,243,443,https://st2.zoom.us:443,https,AmazonS3,application/xml,GET,18.66.130.242,HTTP/3,2,st2.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,st2.zoom.us,,True,
st3.zoom.us,,,243,80,http://st3.zoom.us:80,http,AmazonS3,application/xml,GET,18.66.130.242,HTTP/3,2,st3.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,st3.zoom.us,,True,
stage.vartopia.com,Vartopia,,4215,443,https://stage.vartopia.com:443,https,Microsoft-IIS/8.5,text/html,GET,199.193.143.248,Windows Server,92,stage.vartopia.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-03-09T00:00:00Z,"CN=*.vartopia.com, O=VARTOPIA\, LLC, ST=Wyoming, C=US",*.vartopia.com,"VARTOPIA, LLC","CN=Network Solutions OV Server CA 2, O=Network Solutions L.L.C., L=Herndon, ST=VA, C=US",Network Solutions OV Server CA 2,Network Solutions L.L.C.,ctls,stage.vartopia.com,,,
stage.zoom.com,404,,131,443,https://stage.zoom.com:443,https,cloudflare,text/html,GET,104.18.19.221,HSTS,15,stage.zoom.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T00:00:00Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,stage.zoom.com,,True,
stagerc.meetzoom.us,Message. Video. Phone. | RingCentral,,1415355,443,https://stagerc.meetzoom.us:443,https,Apache,text/html,GET,52.4.0.93,Java,145376,www.ringcentral.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-04-26T00:00:00Z,"CN=*.ringcentral.com, O=RingCentral\, Inc., L=Belmont, ST=California, C=US",*.ringcentral.com,"RingCentral, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.ringcentral.com,,,
stanford.zoom.com,Stanford | Zoom Video and Web Conferencing,,24134,443,https://stanford.zoom.com:443,https,cloudflare,text/html,GET,170.114.0.14,hCaptcha,851,stanford.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,stanford.zoom.us,,,
stanislaus.zoom.com,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6822,443,https://stanislaus.zoom.com:443,https,cloudflare,text/html,GET,170.114.0.15,HTTP/3,203,stanislaus.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,stanislaus.zoom.us,,,
stanislaus.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6822,443,https://stanislaus.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.6,HTTP/3,203,stanislaus.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,stanislaus.zoom.us,,,
star.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6810,443,https://star.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.2,HTTP/3,203,star.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,star.zoom.us,,,
starnet.zoom.us,"Video Conferencing, Web Conferencing, Online Meetings, Screen Sharing - Zoom",,6810,443,https://starnet.zoom.us:443,https,cloudflare,text/html,GET,170.114.52.2,HTTP/3,203,starnet.zoom.us,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,"CN=*.zoom.us, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoom.us,"Zoom Video Communications, Inc.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,starnet.zoom.us,,,
statedept.zoomgov.com,Welcome to Zoom for Government,,6567,443,https://statedept.zoomgov.com:443,https,nginx,text/html,GET,160.1.56.156,hCaptcha,195,statedept.zoomgov.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-09T00:00:00Z,"CN=*.zoomgov.com, O=Zoom Video Communications\, Inc., L=San Jose, ST=California, C=US",*.zoomgov.com,"Zoom Video Communications, Inc.","CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,statedept.zoomgov.com,,,
