new,host,a,cname,soa,status_code,ns,aaaa,has_internal_ips,internal_ips,txt,mx
[x],m5-hkg.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],ma-p2-u-prod.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mach131-87-160-52.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mach131-87-196-44.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],magazin-reality.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],magazine-3-5.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mail.f5.meituan.com,103.202.147.97,,"meituan.com, hostmaster.meituan.com",NOERROR,,,,,,
[x],mail2.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mail3.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mail8.dpa.dianping.com,,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mailer.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,v=spf1 ip4:180.153.132.0/24 ip4:180.153.141.128/26 ip4:114.80.167.0/26 ip4:180.96.7.0/24 ip4:180.96.69.0/24 -all,mailer.dianping.com
[x],mailmiembros.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],malco.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mall.dianping.com,43.132.20.42,ipv4-ipv6-phase4.waimai.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mall.st.meituan.com,,,,NOERROR,,,,,,
[x],mamc153-57.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],managercsimgshare.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],maoyan.dianping.com,162.62.83.168,maoyan.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],maoyan.meituan.net,"61.54.7.120, 61.54.7.128, 101.72.224.20, 61.54.7.116, 14.204.51.192, 116.162.78.186, 153.35.101.139, 125.39.223.194, 61.54.7.117, 61.54.7.108, 61.243.13.130, 101.72.224.29, 101.72.224.72","maoyan.meituan.net.cdn.dnsv1.com, 2092710.sched.skalego.tdnsstic1.cn","ns1.stc2.tdnsstic1.cn, webmaster.skalego.tdnsstic1.cn",NOERROR,,,,,,
[x],maoyan.vip.meituan.com,162.62.83.168,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mapi.dianping.com,43.132.28.128,ipv4-ipv6-phase4.a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mark.test.meituan.com,101.236.9.59,hlb.test.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],marketing.waimai.meituan.com,43.132.23.116,ipv4-ipv6-phase4.tsp-web.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],marquois.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mars.meituan.com,,ipv4-ipv6-phase4.web.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mas.meituan.com,43.132.13.85,"www.meituan.com, ipv4-ipv6-phase4.web.vip.meituan.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mbc-7-10-4.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mc.meituan.com,43.132.13.85,"www.meituan.com, ipv4-ipv6-phase4.web.vip.meituan.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mc.meituan.net,"101.33.29.235, 101.33.29.232, 101.33.29.223, 211.152.136.88, 101.33.29.221, 211.152.136.71, 211.152.137.18, 101.33.29.233, 211.152.136.42, 211.152.136.77, 101.33.29.224, 101.33.29.234, 101.33.29.231, 101.33.29.222, 211.152.136.89","mc.meituan.net.cdn.dnsv1.com, 4cldlbgr.ovslegodl.sched.ovscdns.com","ns1.ovscdns.com, webmaster.ovscdns.com",NOERROR,,,,,,
[x],mc220-12-90.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],media-auth-mirror-my-oceania.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],media-del1-2.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],media-mty2-1.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],media-ort2-1.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],media-router-fp1.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],media.meituan.com,43.132.23.116,tsp-web.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mediaprima.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,
[x],meishi-sslcipher.vip.meituan.com,"202.90.108.10, 203.76.217.29",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],meishi.meituan.com,,ipv4-ipv6-phase4.daodian.vip.meituan.com,,NOERROR,,,,,,
[x],meituan.com,43.132.13.85,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns3.dnsv5.com, ns4.dnsv5.com",,,,"v=spf1 include:_spf-a.meituan.com include:_spf-b.meituan.com -all, _globalsign-domain-verification=8GN_C1x_vB37jybfIR_WLRWpom5I8UlzHdW4FhWjDl, _globalsign-domain-verification=D7vhkeuYqlOnf49D4vQ45iKXpC3HMXb9BDrJNOzw-i, _globalsign-domain-verification=Je9SOfCcKXVp9f-f8z40aGsAdcnP_5oJ7V8AxVmFM6, _globalsign-domain-verification=MCc22Idd_r5E4ibVttysXZhsa4MFCFEGP3sZNSOxou, _globalsign-domain-verification=OtsEE2w5e9dEdHo0Ri1fSTphpfFkBctxZL6D8xoCq0, _globalsign-domain-verification=Y5VJphj-tx7c7smZA-1SFTDzxGC9osp-0s4LpxxWcO, _globalsign-domain-verification=YvyeSoX9SlVGJ4hVOMwBQKg2726oX7lpD8Po1665cG, _globalsign-domain-verification=iVi83nceb3rg6cMviTe9bNnkNUy7DvTlQwhneLhWpM, _globalsign-domain-verification=wCiozkLBy8_Hpd71rt1vo89c1bmhtedOvyceZC1US8, MS=ms99510167, rjrtgnqi5ko4die1601mj7cjen, umvcibohan7pm89tjtltj4672d, apple-domain-verification=sdez0a7ERL2qRlJt",mx1.f5.meituan.com
[x],meituan.net,"101.236.12.4, 103.37.142.167",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],memegen.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],message.meituan.com,"103.37.152.81, 103.37.155.2",ipv4-ipv6-phase4.wpt-giant.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns3.dnsv5.com, ns4.dnsv5.com",2405:1480:2000:3::11,,,,
[x],mesu-cdn.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],met-horn-log.dreport.meituan.net,"101.236.9.119, 101.236.69.11, 103.37.152.48",data-leopard1.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],meta-pr.dpa.dianping.com,,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mfe.waimai.meituan.com,,ipv4-ipv6-phase4.waimai.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mg.meituan.com,43.132.13.85,"www.meituan.com, ipv4-ipv6-phase4.web.vip.meituan.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,2405:1480:2000:3::a,,,,
[x],mh-resource.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mhsi-47-254-7.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],midas.dianping.com,"202.90.108.6, 203.76.217.1",b.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mijnacceptdockerintra-backups-www-test.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,
[x],mijnerp-demo.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mil.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],minquan.meituan.com,43.132.13.85,"www.meituan.com, ipv4-ipv6-phase4.web.vip.meituan.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mis.dev.meituan.com,,,,NOERROR,,,,,,
[x],mm.dianping.com,43.132.23.143,gct-web.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mobdro.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mobile.dianping.com,,ipv4-ipv6-phase4.waimai.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],monkey.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],moon.meituan.com,162.62.83.195,hotel.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mop.meituan.com,,ipv4-ipv6-phase4.wpt-giant.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mossier.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],movie.meituan.com,162.62.83.168,maoyan.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mri.meituan.com,,inf-epd.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mrn.meituan.net,"101.33.29.222, 211.152.136.71, 211.152.136.88, 101.33.29.221, 101.33.29.231, 211.152.137.18, 101.33.29.223, 211.152.136.77, 101.33.29.233, 101.33.29.235, 101.33.29.234, 211.152.136.42, 101.33.29.232, 101.33.29.224, 211.152.136.89","mrn.meituan.net.cdn.dnsv1.com, 488928.ovslegodl.sched.ovscdns.com","ns1.ovscdns.com, webmaster.ovscdns.com",NOERROR,,,,,,
[x],mrtc.meituan.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],ms.meituan.com,43.132.13.85,"www.meituan.com, ipv4-ipv6-phase4.web.vip.meituan.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],ms0.meituan.net,"43.152.28.33, 203.205.224.26, 43.152.28.34, 43.152.28.35, 43.152.29.19, 43.152.29.16, 101.33.11.48, 43.152.28.31, 43.152.29.14, 43.152.28.37, 43.152.28.36, 43.152.29.20, 43.152.29.13, 101.33.11.88, 43.152.29.17","ms0.meituan.net.cdn.dnsv1.com, rglwd80j.ovslegodl.sched.ovscdns.com","ns1.ovscdns.com, webmaster.ovscdns.com",NOERROR,,,,,,
[x],ms1.meituan.net,"101.33.29.231, 211.152.136.88, 101.33.29.223, 101.33.29.224, 101.33.29.233, 101.33.29.221, 101.33.29.234, 101.33.29.222, 101.33.29.235, 101.33.29.232, 211.152.137.18, 211.152.136.77, 211.152.136.42, 211.152.136.71, 211.152.136.89","ms1.meituan.net.cdn.dnsv1.com, onlcm4tf.ovslegodl-dk.sched.ovscdns.com","ns1.ovscdns.com, webmaster.ovscdns.com",NOERROR,,"240d:c010:84::14, 240d:c010:77:a::b, 240d:c010:77:3::2b, 240d:c010:85::15, 240d:c010:85::19, 240d:c010:85::18, 240d:c010:77:3::2a, 240d:c010:77:3::25, 240d:c010:77:3::27, 240d:c010:84::12, 240d:c010:77:4::17, 240d:c010:84::11, 240d:c010:85::1a, 240d:c010:84::13, 240d:c010:85::17",,,,
[x],ms42sa-c01.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mspbridge.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,
[x],mss.test.meituan.com,,,,NOERROR,,,,,,
[x],mstore.bj.meituan.net,43.132.20.215,mstore.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mstore.vip.meituan.com,43.132.20.215,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mtls-data.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mtmessage.meituan.com,43.132.13.85,ipv4-ipv6-phase4.web.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,2405:1480:2000:3::a,,,,
[x],mtv.meituan.com,162.62.81.101,inf-epd.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mv.meituan.com,43.132.20.254,inf.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mx-fe154-130.meituan.com,103.37.154.130,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mx-fe154-132.meituan.com,103.37.154.132,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mx-fe154-133.meituan.com,103.37.154.133,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mx-fe154-134.meituan.com,103.37.154.134,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mx-fe154-135.meituan.com,103.37.154.135,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mx-fe154-138.meituan.com,103.37.154.138,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mx-fe154-139.meituan.com,103.37.154.139,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mx-fe154-140.meituan.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mx-fe154-141.meituan.com,103.37.154.141,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mx-fe154-143.meituan.com,103.37.154.143,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mx-fe5-209.meituan.com,103.37.138.209,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mx-fe5-210.meituan.com,103.37.138.210,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mx-yf144-138.meituan.com,36.110.144.138,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mx-yf144-150.meituan.com,36.110.144.150,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],mxmasterrings.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],my-pp.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],myadm.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],myseiubenefits.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],n251p13.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],naturesbasket.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],neixin.cn,"162.62.81.101, 1.12.0.27, 52.221.20.79, 61.151.180.47, 157.148.62.80, 183.192.164.116, 223.166.151.13, 1.12.0.28, 61.151.180.48, 112.80.181.93, 120.241.130.78, 129.211.176.161, 183.47.126.228",,"ns3.dnsv3.com, enterprise1dnsadmin.dnspod.com",NOERROR,"ns4.dnsv3.com, ns3.dnsv3.com","2402:4e00:1430:1102:0:9136:2b2e:6001, 2402:4e00:1020:1264:0:9136:29b9:cb1f",,,"_globalsign-domain-verification=3dj5houS3XvFN9MFJ3JTqxS36IgceGGJL6U4SoMsOg, _globalsign-domain-verification=IRz2S3e2KlJUSiBlRggS9wZXpwpAIWeZmkwpxrWwhf","mxbiz1.qq.com, mxbiz2.qq.com"
[x],netscaler-a12-snip-v31.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],netwww.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],new-mainlymacro.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],new-oceania.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,,NOERROR,,,,,,
[x],new-panelsupport-corp.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],new.www.dianping.com,127.0.0.1,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,True,127.0.0.1,,
[x],newlog.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],newlookerapi.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns4.dnsv5.com, ns3.dnsv5.com",,,,,
[x],newtftp1vnb.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],newweb-engineering-jiramiembrostunnel-mx.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],nextvation.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns4.dnsv5.com, ns3.dnsv5.com",,,,,
[x],nfs101-a.vip.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],nghslg-qa-directvcommercial.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],nginx.beta.meituan.com,,,,NOERROR,,,,,,
[x],nh.meituan.com,43.132.13.85,"www.meituan.com, ipv4-ipv6-phase4.web.vip.meituan.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],nib.meituan.com,,ipv4-ipv6-phase4.daodian.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],nibop.test.meituan.com,54.144.128.85,,,NOERROR,,,,,,
[x],nn.meituan.com,43.132.13.85,"www.meituan.com, ipv4-ipv6-phase4.web.vip.meituan.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],nokia-ovi-suite.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],nq.meituan.com,43.132.13.85,"www.meituan.com, ipv4-ipv6-phase4.web.vip.meituan.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],nsproxy-vpn.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],nsv1.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],o.p.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],oa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,
[x],oa.neixin.cn,162.62.81.101,inf-epd.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],oasis.meituan.net,"116.153.42.191, 61.156.15.80, 124.95.180.141, 116.162.89.231, 125.39.165.85, 218.29.50.67, 124.95.136.133, 218.29.50.88, 220.197.201.125, 119.36.33.184, 211.93.211.98, 36.248.43.82, 124.95.180.186, 123.129.199.50","oasis.meituan.net.cdn.dnsv1.com, 1944383.sched.vplego-dk.tdnsvod4.cn","ns1.vod1.tdnsvod4.cn, webmaster.vplego-dk.tdnsvod4.cn",NOERROR,,"2408:8752:200:9:3a::35, 2408:8748:a101:504:38::57, 2408:874f:3001:3:38::14, 2408:8722:840:f9::44, 2408:8726:1001:160:62::98, 2408:874c:1ff:10::4f, 2408:8710:1020:1c00:62::9e, 2408:8722:840:f9::43, 2408:8719:6301:a:64::f",,,,
[x],occ-0-506-38.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],ocean.meituan.com,119.28.229.136,waimai-hkweb.hk.vip.mykeeta.com,"ns3.dnsv4.com, enterprise2dnsadmin.dnspod.com",NOERROR,,,,,google-site-verification=WVXVoL1qwLy6r5KmxJrvd8Y4G7VH1uTW0WYbhodhqHk,
[x],ocrm.meituan.com,43.132.20.42,ipv4-ipv6-phase4.waimai.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],odm.dianping.com,43.132.23.143,gct-web.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],odses.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],oh12sa-x02.dpa.dianping.com,43.132.28.128,a.sh.vip.dianping.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],omp.meituan.com,162.62.81.200,ipv4-ipv6-phase4.daodian.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],oos.meituan.com,43.132.20.42,waimai.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],op.meituan.net,,op.meituan.net.cdn.dnsv1.com,,NOERROR,,,,,,
[x],open-trip.meituan.com,162.62.83.195,hotel.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],open.meituan.com,43.132.13.85,ipv4-ipv6-phase4.web.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,2405:1480:2000:3::a,,,,
[x],open.neixin.cn,162.62.81.101,inf-epd.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],open.test.meituan.com,101.236.9.59,hlb.test.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],openapi-zc.meituan.com,43.132.31.194,sjst-saas.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
[x],opendj.meituan.com,43.132.20.42,waimai.vip.meituan.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,
