input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,final_url,a_,tech_,lines,failed,cdn,csp_domains_,tls_subject_org_,tls_mismatched,tls_expired
kyoso.standvirtual.com,ERROR: The request could not be satisfied,403,919,kyoso.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,kyoso.standvirtual.com,cloudfront,443,https://kyoso.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.92,/,-413140218,,18.66.97.110,Amazon Web Services,20,False,True,,,,
labcond.standvirtual.com,ERROR: The request could not be satisfied,403,919,labcond.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,labcond.standvirtual.com,cloudfront,443,https://labcond.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.62,/,1189693627,,18.66.97.110,Amazon Web Services,20,False,True,,,,
labhost062.standvirtual.com,ERROR: The request could not be satisfied,403,919,labhost062.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,labhost062.standvirtual.com,cloudfront,443,https://labhost062.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.62,/,339101282,,18.66.97.92,Amazon Web Services,20,False,True,,,,
labs2-5.standvirtual.com,ERROR: The request could not be satisfied,403,919,labs2-5.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,labs2-5.standvirtual.com,cloudfront,443,https://labs2-5.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.62,/,458402241,,18.66.97.7,Amazon Web Services,20,False,True,,,,
labslbrr201i2.standvirtual.com,ERROR: The request could not be satisfied,403,919,labslbrr201i2.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,labslbrr201i2.standvirtual.com,cloudfront,443,https://labslbrr201i2.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.62,/,-2000094045,,18.66.97.7,Amazon Web Services,20,False,True,,,,
labslivemedia.standvirtual.com,ERROR: The request could not be satisfied,403,919,labslivemedia.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,labslivemedia.standvirtual.com,cloudfront,443,https://labslivemedia.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.7,/,1684868356,,18.66.97.62,Amazon Web Services,20,False,True,,,,
labspaymentsstorage.standvirtual.com,ERROR: The request could not be satisfied,403,919,labspaymentsstorage.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,labspaymentsstorage.standvirtual.com,cloudfront,443,https://labspaymentsstorage.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.7,/,1017663091,,18.66.97.92,Amazon Web Services,20,False,True,,,,
ladariy.standvirtual.com,ERROR: The request could not be satisfied,403,919,ladariy.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,ladariy.standvirtual.com,cloudfront,443,https://ladariy.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.110,/,-1483423041,,18.66.97.7,Amazon Web Services,20,False,True,,,,
lakewood-academy-highschool.standvirtual.com,ERROR: The request could not be satisfied,403,919,lakewood-academy-highschool.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,lakewood-academy-highschool.standvirtual.com,cloudfront,443,https://lakewood-academy-highschool.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.7,/,2119419585,,18.66.97.62,Amazon Web Services,20,False,True,,,,
landetterrain.imovirtual.com,Página não encontrada,404,82097,landetterrain.imovirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-12T00:00:00Z,2024-04-09T23:59:59Z,CN=*.imovirtual.com,*.imovirtual.com,imovirtual.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6fff0b1c63ce8c52bdaa6680d66f5dd2,013ae7cfdd1059e9fe5896d792b6d59268ad3d83b298d1a2729aa89847980e7a,True,ctls,landetterrain.imovirtual.com,cloudfront,443,https://landetterrain.imovirtual.com:443,https,nginx,text/html,GET,18.66.112.3,/,433261194,,18.66.112.118,PHP,1208,False,True,fonts.googleapis.com,,,
lapp137.standvirtual.com,ERROR: The request could not be satisfied,403,919,lapp137.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,lapp137.standvirtual.com,cloudfront,443,https://lapp137.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.62,/,2127300117,,18.66.97.110,Amazon Web Services,20,False,True,,,,
lapp165.standvirtual.com,ERROR: The request could not be satisfied,403,919,lapp165.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,lapp165.standvirtual.com,cloudfront,443,https://lapp165.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.110,/,121433443,,18.66.97.7,Amazon Web Services,20,False,True,,,,
lapp313.standvirtual.com,ERROR: The request could not be satisfied,403,919,lapp313.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,lapp313.standvirtual.com,cloudfront,443,https://lapp313.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.62,/,-895639464,,18.66.97.92,Amazon Web Services,20,False,True,,,,
lapp315.standvirtual.com,ERROR: The request could not be satisfied,403,919,lapp315.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,lapp315.standvirtual.com,cloudfront,443,https://lapp315.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.7,/,524619179,,18.66.97.110,Amazon Web Services,20,False,True,,,,
lapp421.standvirtual.com,ERROR: The request could not be satisfied,403,919,lapp421.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,lapp421.standvirtual.com,cloudfront,443,https://lapp421.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.92,/,1113771750,,18.66.97.110,Amazon Web Services,20,False,True,,,,
lapp510.standvirtual.com,ERROR: The request could not be satisfied,403,919,lapp510.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,lapp510.standvirtual.com,cloudfront,443,https://lapp510.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.92,/,1950570725,,18.66.97.7,Amazon Web Services,20,False,True,,,,
lapp618.standvirtual.com,ERROR: The request could not be satisfied,403,919,lapp618.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,lapp618.standvirtual.com,cloudfront,443,https://lapp618.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.7,/,299979818,,18.66.97.92,Amazon Web Services,20,False,True,,,,
lapp809.standvirtual.com,ERROR: The request could not be satisfied,403,919,lapp809.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,lapp809.standvirtual.com,cloudfront,443,https://lapp809.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.7,/,-1357734962,,18.66.97.92,Amazon Web Services,20,False,True,,,,
laqsh.standvirtual.com,ERROR: The request could not be satisfied,403,919,laqsh.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,laqsh.standvirtual.com,cloudfront,443,https://laqsh.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.7,/,-1885734111,,18.66.97.62,Amazon Web Services,20,False,True,,,,
lassiette2mimosa.standvirtual.com,ERROR: The request could not be satisfied,403,919,lassiette2mimosa.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,lassiette2mimosa.standvirtual.com,cloudfront,443,https://lassiette2mimosa.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.110,/,-788673760,,18.66.97.92,Amazon Web Services,20,False,True,,,,
latex-br.standvirtual.com,ERROR: The request could not be satisfied,403,919,latex-br.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,latex-br.standvirtual.com,cloudfront,443,https://latex-br.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.7,/,-158298893,,18.66.97.110,Amazon Web Services,20,False,True,,,,
latintsloren.standvirtual.com,ERROR: The request could not be satisfied,403,919,latintsloren.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,latintsloren.standvirtual.com,cloudfront,443,https://latintsloren.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.110,/,590877263,,18.66.97.7,Amazon Web Services,20,False,True,,,,
launchpad02.standvirtual.com,ERROR: The request could not be satisfied,403,919,launchpad02.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,launchpad02.standvirtual.com,cloudfront,443,https://launchpad02.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.62,/,-719968932,,18.66.97.92,Amazon Web Services,20,False,True,,,,
laureatebrasil.standvirtual.com,ERROR: The request could not be satisfied,403,919,laureatebrasil.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,laureatebrasil.standvirtual.com,cloudfront,443,https://laureatebrasil.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.92,/,1721336397,,18.66.97.7,Amazon Web Services,20,False,True,,,,
lavasoft.standvirtual.com,ERROR: The request could not be satisfied,403,919,lavasoft.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,lavasoft.standvirtual.com,cloudfront,443,https://lavasoft.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.7,/,-1586373499,,18.66.97.92,Amazon Web Services,20,False,True,,,,
laves.standvirtual.com,ERROR: The request could not be satisfied,403,919,laves.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,laves.standvirtual.com,cloudfront,443,https://laves.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.62,/,358293052,,18.66.97.92,Amazon Web Services,20,False,True,,,,
lawrenceschool.standvirtual.com,ERROR: The request could not be satisfied,403,919,lawrenceschool.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,lawrenceschool.standvirtual.com,cloudfront,443,https://lawrenceschool.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.92,/,1823113165,,18.66.97.110,Amazon Web Services,20,False,True,,,,
lb-sjc-rrd-sports.standvirtual.com,ERROR: The request could not be satisfied,403,919,lb-sjc-rrd-sports.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,lb-sjc-rrd-sports.standvirtual.com,cloudfront,443,https://lb-sjc-rrd-sports.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.62,/,1475783080,,18.66.97.110,Amazon Web Services,20,False,True,,,,
lbc-7-444-2773.standvirtual.com,ERROR: The request could not be satisfied,403,919,lbc-7-444-2773.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,lbc-7-444-2773.standvirtual.com,cloudfront,443,https://lbc-7-444-2773.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.110,/,1346429425,,18.66.97.92,Amazon Web Services,20,False,True,,,,
lbgroup201.standvirtual.com,ERROR: The request could not be satisfied,403,919,lbgroup201.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,lbgroup201.standvirtual.com,cloudfront,443,https://lbgroup201.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.62,/,-734759545,,18.66.97.92,Amazon Web Services,20,False,True,,,,
lbptearaway.standvirtual.com,ERROR: The request could not be satisfied,403,919,lbptearaway.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,lbptearaway.standvirtual.com,cloudfront,443,https://lbptearaway.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.110,/,679975970,,18.66.97.92,Amazon Web Services,20,False,True,,,,
lcps.standvirtual.com,ERROR: The request could not be satisfied,403,919,lcps.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,lcps.standvirtual.com,cloudfront,443,https://lcps.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.7,/,387821325,,18.66.97.92,Amazon Web Services,20,False,True,,,,
leaderboard.standvirtual.com,ERROR: The request could not be satisfied,403,919,leaderboard.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,leaderboard.standvirtual.com,cloudfront,443,https://leaderboard.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.92,/,1710349281,,18.66.97.62,Amazon Web Services,20,False,True,,,,
ledigajobb.standvirtual.com,ERROR: The request could not be satisfied,403,919,ledigajobb.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,ledigajobb.standvirtual.com,cloudfront,443,https://ledigajobb.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.62,/,-2130324632,,18.66.97.7,Amazon Web Services,20,False,True,,,,
lee-132-159-20-90.standvirtual.com,ERROR: The request could not be satisfied,403,919,lee-132-159-20-90.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,lee-132-159-20-90.standvirtual.com,cloudfront,443,https://lee-132-159-20-90.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.92,/,291036885,,18.66.97.7,Amazon Web Services,20,False,True,,,,
leecf67.standvirtual.com,ERROR: The request could not be satisfied,403,919,leecf67.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,leecf67.standvirtual.com,cloudfront,443,https://leecf67.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.62,/,1949290960,,18.66.97.7,Amazon Web Services,20,False,True,,,,
lef112-gra.standvirtual.com,ERROR: The request could not be satisfied,403,919,lef112-gra.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,lef112-gra.standvirtual.com,cloudfront,443,https://lef112-gra.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.110,/,-763093103,,18.66.97.92,Amazon Web Services,20,False,True,,,,
lef14-1-pdc.standvirtual.com,ERROR: The request could not be satisfied,403,919,lef14-1-pdc.standvirtual.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-01-30T23:59:59Z,CN=*.standvirtual.com,*.standvirtual.com,standvirtual.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,80ed859a6f96e63f8ebd52f3d9cd805d,1823c1a46226745f83110cada9ca40719fe762dd0ef5f95b828e29a210b6ed14,True,ctls,lef14-1-pdc.standvirtual.com,cloudfront,443,https://lef14-1-pdc.standvirtual.com:443,https,CloudFront,text/html,GET,18.66.97.7,/,-446522873,,18.66.97.110,Amazon Web Services,20,False,True,,,,
