new,host,a,cname,soa,status_code,has_internal_ips,internal_ips,txt,aaaa,ns,mx,cdn,cdn-name
[x],aidebao.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aideshaoer.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aidisheng.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aidoc.jd.com,,aidoc.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aienyou.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aif.jd.com,172.28.63.60,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.28.63.60,,,,,,
[x],aigodiy.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aigtek.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aimomo.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aimon.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],ainavi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aiops-themis.jd.com,211.151.8.242,aiops-themis.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,2403:a200:a200:11c4::26e,,,,
[x],aiops.jd.com,"172.20.33.146, 172.28.60.166",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.20.33.146, 172.28.60.166",,,,,,
[x],air.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],airmate.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aishenbo.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aixinfood.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aiyibizhi.jd.com,,ym.gslb.qianxun.com,,NOERROR,,,,,,,,
[x],aiyue.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aiyuetushu.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aj.jd.com,172.20.37.82,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.20.37.82,,,,,,
[x],ajiajiaju.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],ak.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],akamai-test-origin.man.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aks.jd.com,211.151.14.111,aks.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aladdin.jd.com,172.20.33.190,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.20.33.190,,,,,,
[x],alarm.m.jd.com,"172.18.254.219, 172.20.37.198",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.18.254.219, 172.20.37.198",,,,,,
[x],albert.jd.com,172.20.36.90,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.20.36.90,,,,,,
[x],aleph.jimi.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],alerting.jd.com,11.55.72.219,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],alexandredeparis.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],alfred.jd.com,172.20.36.90,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.20.36.90,,,,,,
[x],alienware-pc.jd.com,,ym.gslb.qianxun.com,,NOERROR,,,,,,,,
[x],alienware.jd.com,,ym.gslb.qianxun.com,,NOERROR,,,,,,,,
[x],alinx-xy.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],alisidunreshuiqi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],alive.jd.com,111.13.29.164,alive.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],almetzen.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],alpha-cmsdb1.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],alpha-v2accounts.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,,NOERROR,,,,,,,,
[x],alpha.jd.com,36.110.181.167,alpha.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],alphadev.jd.com,120.52.148.168,alphadev.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],alphaops.jd.com,172.20.36.217,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.20.36.217,,,,,,
[x],alphavpnacc-db2-corp.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],altacc.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],am.jd.com,172.18.230.31,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.18.230.31,,,,,,
[x],amc.jd.com,"49.7.26.120, 124.250.16.199",amc.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,2403:a200:a200:11c4::82,,,,
[x],amd-cpu.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],amortals.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],amp.jd.com,172.25.136.3,proxy-b.jd.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.25.136.3,,,,,,
[x],ampcom2017.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],amsppe.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],amssports.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],an.jd.com,111.13.28.112,an.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],an.m.jd.com,172.20.34.218,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.20.34.218,,,,,,
[x],analyzer.jd.com,10.191.93.124,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,10.191.93.124,,,,,,
[x],anbai.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],anbao.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],anbao.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],anbao.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],and.jd.com,11.20.9.54,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],andi-gloves.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],angeljr.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],angelyy.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],angleemj.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],ani.jd.com,172.20.36.194,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.20.36.194,,,,,,
[x],anjianjia.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],ankelife.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],anker.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],anmite.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],annotation.jd.com,"10.199.200.52, 172.18.227.67",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"10.199.200.52, 172.18.227.67",,,,,,
[x],anqijiaomu.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],anquan.jd.com,"172.20.36.57, 172.28.63.60",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.20.36.57, 172.28.63.60",,,,,,
[x],anshang.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],anshiman.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],ansidun.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],answer.jd.com,202.77.129.223,answer.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],anta-kids.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],antec.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],anteng.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],anutric.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],anycall.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],anycubic.jd.com,,ym.gslb.qianxun.com,,NOERROR,,,,,,,,
[x],anyty.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],ao.jd.com,,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aoaocat.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aobaijiaju.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aocdn.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aoi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aolandaigz.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aonjz.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aosimeng.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aoxiansm.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],ap.jd.com,"172.18.255.21, 172.28.59.116, 172.20.36.86",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.18.255.21, 172.28.59.116, 172.20.36.86",,,,,,
[x],apace.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],api-auth.jd.com,172.25.136.3,proxy-b.jd.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.25.136.3,,,,,,
[x],api-demo-mes.x.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],api-dev.jd.com,36.110.180.131,api-dev.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],api-gateway.jd.com,"172.18.254.21, 172.20.41.47",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.18.254.21, 172.20.41.47",,,,,,
[x],api-glb-use2c.jsf.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],api-i-converge.jd.com,36.110.180.88,api-i-converge.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],api-log.jd.com,202.77.129.84,api-log.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],api-s.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],api-s.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],api-server.jd.com,"172.20.36.76, 172.16.135.169",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.20.36.76, 172.16.135.169",,,,,,
[x],api-siri-sae1c.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],api-test.jd.com,111.202.8.103,api-test.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],api.jd.com,202.77.129.232,api.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],api.jr.jd.com,"211.151.10.230, 123.126.36.253",api.jr.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],api.m.jd.com,"202.77.129.150, 202.77.129.140",api.m.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],api.ocp.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],api.tp.jd.com,"10.237.44.56, 10.237.44.55",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"10.237.44.56, 10.237.44.55",,,,,,
[x],apigateway.jd.com,,apigateway.jd.com.gslb.qianxun.com,,NOERROR,,,,,,,,
[x],apl.jd.com,"172.20.37.38, 172.28.55.32, 172.18.255.148",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.20.37.38, 172.28.55.32, 172.18.255.148",,,,,,
[x],apm.jd.com,10.172.13.35,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,10.172.13.35,,,,,,
[x],app-report.jd.com,"172.22.133.84, 172.20.41.33",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.22.133.84, 172.20.41.33",,,,,,
[x],app.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],appadmin.jd.com,172.25.136.3,proxy-b.jd.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.25.136.3,,,,,,
[x],appbuild.jd.com,"172.20.36.120, 172.16.135.176",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.20.36.120, 172.16.135.176",,,,,,
[x],appengine.jd.com,211.151.13.153,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],apply.jd.com,120.52.148.31,apply.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],approval.jd.com,172.25.136.3,proxy-b.jd.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.25.136.3,,,,,,
[x],appsec.jd.com,11.104.107.46,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],apracing.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aps.jd.com,172.23.62.132,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.23.62.132,,,,,,
[x],aptenon.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aputure.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],apws.jd.com,36.110.180.168,apws.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aq168.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aqarahome.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aqpa-store.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aquascutum.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],ar.jd.com,"120.52.30.38, 36.110.181.226",ar.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],arbiter.jd.com,"172.22.134.166, 10.199.200.13, 10.169.253.35, 172.28.57.33, 172.20.36.177",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.22.134.166, 10.199.200.13, 10.169.253.35, 172.28.57.33, 172.20.36.177",,,,,,
[x],archive.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],archon.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],arctic.jd.com,172.18.227.233,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.18.227.233,,,,,,
[x],aria.jd.com,172.25.136.3,proxy-b.jd.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.25.136.3,,,,,,
[x],arioseyears.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aris.jd.com,111.13.29.189,aris.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],ariston.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],ark.jd.com,172.20.34.209,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.20.34.209,,,,,,
[x],ars.jd.com,172.20.33.136,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.20.33.136,,,,,,
[x],art.jd.com,120.52.148.168,art.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],artifactory.jd.com,172.20.33.174,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.20.33.174,,,,,,
[x],asa.jd.com,,asa.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],asc.jd.com,"172.28.63.52, 172.20.36.52",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.28.63.52, 172.20.36.52",,,,,,
[x],asdcj.jd.com,,ym.gslb.qianxun.com,,NOERROR,,,,,,,,
[x],ase-mc.jd.com,120.52.148.60,ase-mc.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],ash-fs.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],ashtbjqx.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],askoree.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aslks.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],asone.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],assembly.jd.com,120.52.30.155,assembly.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],asset-management.x.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],asset.ua.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],assets-demo-tempdatawiki-backups-www-test.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],assets-monitoring-live.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],assets-signup.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],assets.jd.com,172.25.136.3,proxy-b.jd.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.25.136.3,,,,,,
[x],assetsaccount-nodetemp-storage.ua.jd.com,,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],assetspreferences.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],assignment.jd.com,36.110.180.136,assignment.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],asus-link.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],asus-pc.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],asus-v.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],asus.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],asusiot.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],asuspc.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aswan.jd.com,172.20.36.94,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.20.36.94,,,,,,
[x],atc.jd.com,10.187.107.185,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,10.187.107.185,,,,,,
[x],athenaie.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],atl-prd-esxb-01q.jimi.jd.com,,ym.gslb.qianxun.com,,NOERROR,,,,,,,,
[x],atl-prd-ngw-10-idsmgmt2.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],atl-prd-res-70a.jimi.jd.com,,ym.gslb.qianxun.com,,NOERROR,,,,,,,,
[x],atl-prd-res-70a.man.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],atl-stg-kfk-01a.jsf.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],atl-stg-vault-01a.jimi.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],atlantis.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],atlas.jd.com,"172.20.33.134, 172.28.60.176",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.20.33.134, 172.28.60.176",,,,,,
[x],atom.jd.com,"172.28.60.236, 172.20.33.188",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.28.60.236, 172.20.33.188",,,,,,
[x],atos.jd.com,"36.110.188.15, 211.151.19.56",atos.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,2403:a200:a200:11c4::178,"ns4.jdcache.com, ns2.jdcache.com, ns1.jdcache.com, ns3.jdcache.com",,,
[x],ats.jd.com,11.91.143.130,,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],attendance.jd.com,172.20.33.162,,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,172.20.33.162,,,,,,
[x],attoptoys.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aucas.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aucmads.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],auction.erp.jd.com,"172.20.46.245, 172.18.250.113",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.20.46.245, 172.18.250.113",,,,,,
[x],auction.jd.com,"202.77.129.172, 111.13.149.245",auction.jd.com.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],audiospace.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],audit.jr.jd.com,"172.20.37.94, 172.18.227.9",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.20.37.94, 172.18.227.9",,,,,,
[x],aupres.jd.com,111.13.28.191,ym.gslb.qianxun.com,"ns1.jdcache.com, apollo.jd.com",NOERROR,,,,,,,,
[x],aura.jd.com,"172.28.60.160, 172.20.32.139",,"ns1.jdcache.com, apollo.jd.com",NOERROR,True,"172.28.60.160, 172.20.32.139",,,,,,
