new,host,a,soa,status_code,cdn,cdn-name,ns,cname,mx,txt,aaaa,caa,has_internal_ips,internal_ips
[x],comedyclub.qa.rivianservices.com,"108.156.60.59, 108.156.60.110, 108.156.60.3, 108.156.60.7","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1084.awsdns-07.org, ns-1923.awsdns-48.co.uk, ns-472.awsdns-59.com, ns-920.awsdns-51.net",,,,,,,
[x],compass-ui.qa.rivianservices.com,"143.204.89.10, 143.204.89.7, 143.204.89.58, 143.204.89.64","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],config-515g15.qa.rivianservices.com,"18.154.63.7, 18.154.63.37, 18.154.63.122, 18.154.63.23","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],config-confluence-stage-start-clients.qa.rivianservices.com,"143.204.89.64, 143.204.89.7, 143.204.89.58, 143.204.89.10","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],config-eu-gb-lon05.qa.rivianservices.com,"108.138.51.80, 108.138.51.32, 108.138.51.18, 108.138.51.55","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],config-prod.qa.rivianservices.com,"143.204.89.64, 143.204.89.10, 143.204.89.7, 143.204.89.58","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],configacceptatiestoragemx.qa.rivianservices.com,"143.204.89.64, 143.204.89.7, 143.204.89.58, 143.204.89.10","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],configdata-temp.qa.rivianservices.com,"13.32.208.102, 13.32.208.34, 13.32.208.91, 13.32.208.100","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],confighub.qa.rivianservices.com,"143.204.89.10, 143.204.89.58, 143.204.89.64, 143.204.89.7","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],configintwww-test.qa.rivianservices.com,"108.156.60.3, 108.156.60.7, 108.156.60.59, 108.156.60.110","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],confluence-bucket-remote.qa.rivianservices.com,"143.204.89.7, 143.204.89.64, 143.204.89.10, 143.204.89.58","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],confluenceapp-betaeuauth-antiviruspre.qa.rivianservices.com,"143.204.89.64, 143.204.89.10, 143.204.89.7, 143.204.89.58","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],confluencebetav1.qa.rivianservices.com,,"ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],confluencedelmarcollege.qa.rivianservices.com,"18.154.63.7, 18.154.63.122, 18.154.63.23, 18.154.63.37","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],containerarchivecorp.qa.rivianservices.com,"143.204.89.64, 143.204.89.10, 143.204.89.7, 143.204.89.58","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],containerdemo-dal12.qa.rivianservices.com,"108.138.51.55, 108.138.51.80, 108.138.51.18, 108.138.51.32","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cop.qa.rivianservices.com,"143.204.89.58, 143.204.89.64, 143.204.89.7, 143.204.89.10","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],core-entitlements-origin.qa.rivianservices.com,"13.32.208.34, 13.32.208.91, 13.32.208.100, 13.32.208.102","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cornerstone.qa.rivianservices.com,"143.204.89.10, 143.204.89.58, 143.204.89.64, 143.204.89.7","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],corp.qa.rivianservices.com,"108.156.60.110, 108.156.60.7, 108.156.60.59, 108.156.60.3","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cotidiano.qa.rivianservices.com,"108.157.214.36, 108.157.214.73, 108.157.214.82, 108.157.214.63","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cpforum.qa.rivianservices.com,"13.227.173.46, 13.227.173.82, 13.227.173.118, 13.227.173.117","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1084.awsdns-07.org, ns-1923.awsdns-48.co.uk, ns-472.awsdns-59.com, ns-920.awsdns-51.net",,,,,,,
[x],cptest.qa.rivianservices.com,"143.204.89.64, 143.204.89.58, 143.204.89.10, 143.204.89.7","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],credback.qa.rivianservices.com,"18.154.63.23, 18.154.63.122, 18.154.63.37, 18.154.63.7","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],credstore.qa.rivianservices.com,"143.204.89.58, 143.204.89.64, 143.204.89.10, 143.204.89.7","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],crownpoint.qa.rivianservices.com,"108.138.51.80, 108.138.51.55, 108.138.51.18, 108.138.51.32","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],csba2.qa.rivianservices.com,"143.204.89.10, 143.204.89.64, 143.204.89.7, 143.204.89.58","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cscorpapps.qa.rivianservices.com,"143.204.89.7, 143.204.89.64, 143.204.89.58, 143.204.89.10","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],csdmz2.qa.rivianservices.com,"143.204.89.7, 143.204.89.10, 143.204.89.58, 143.204.89.64","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],ctsummation.qa.rivianservices.com,"143.204.89.64, 143.204.89.7, 143.204.89.10, 143.204.89.58","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cust41.qa.rivianservices.com,"108.156.60.59, 108.156.60.7, 108.156.60.3, 108.156.60.110","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],customers-blog.qa.rivianservices.com,,"ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],customersconfigmijn.qa.rivianservices.com,"143.204.89.58, 143.204.89.7, 143.204.89.64, 143.204.89.10","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],cycyron.qa.rivianservices.com,"143.204.89.7, 143.204.89.58, 143.204.89.10, 143.204.89.64","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],d09p-ad-02b.qa.rivianservices.com,"108.156.60.7, 108.156.60.3, 108.156.60.110, 108.156.60.59","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1084.awsdns-07.org, ns-1923.awsdns-48.co.uk, ns-472.awsdns-59.com, ns-920.awsdns-51.net",,,,,,,
[x],dal-vcse-c1-6.qa.rivianservices.com,"143.204.89.7, 143.204.89.58, 143.204.89.64, 143.204.89.10","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],dal10.qa.rivianservices.com,"143.204.89.64, 143.204.89.10, 143.204.89.58, 143.204.89.7","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],dashboard.rivian.com,"18.154.63.112, 18.154.63.104, 18.154.63.69, 18.154.63.87","ns-439.awsdns-54.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-705.awsdns-24.net, ns-1453.awsdns-53.org, ns-2044.awsdns-63.co.uk, ns-439.awsdns-54.com",d2vnmr69i2b1wi.cloudfront.net,,,"2600:9000:243d:3600:4:caae:1880:93a1, 2600:9000:243d:f600:4:caae:1880:93a1, 2600:9000:243d:8400:4:caae:1880:93a1, 2600:9000:243d:2000:4:caae:1880:93a1, 2600:9000:243d:8200:4:caae:1880:93a1, 2600:9000:243d:1a00:4:caae:1880:93a1, 2600:9000:243d:a800:4:caae:1880:93a1, 2600:9000:243d:1c00:4:caae:1880:93a1",,,
[x],data-access-bucketpartner.qa.rivianservices.com,"13.224.103.22, 13.224.103.103, 13.224.103.52, 13.224.103.93","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],data-internalsite-doc-corporate.qa.rivianservices.com,"143.204.89.10, 143.204.89.64, 143.204.89.7, 143.204.89.58","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],data-redirect-eng-erp-demo.qa.rivianservices.com,"143.204.89.7, 143.204.89.58, 143.204.89.64, 143.204.89.10","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],datadb2corporatemysqlbackups-www-test.qa.rivianservices.com,"143.204.89.10, 143.204.89.7, 143.204.89.58, 143.204.89.64","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],datadebugdemo-teamregister.qa.rivianservices.com,"13.32.208.91, 13.32.208.102, 13.32.208.34, 13.32.208.100","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],datadownloadslink-tunnel-mx.qa.rivianservices.com,"143.204.89.7, 143.204.89.10, 143.204.89.58, 143.204.89.64","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],datajenkins.qa.rivianservices.com,"108.156.60.110, 108.156.60.3, 108.156.60.59, 108.156.60.7","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],datanodetemp-storage.qa.rivianservices.com,"13.227.173.82, 13.227.173.118, 13.227.173.117, 13.227.173.46","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],dbms-adminwiki-v3engineering.qa.rivianservices.com,"108.157.214.63, 108.157.214.82, 108.157.214.36, 108.157.214.73","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],dbms-vipinternalalpha-intranetpostgresmx.qa.rivianservices.com,"143.204.89.7, 143.204.89.64, 143.204.89.58, 143.204.89.10","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],dbmsclr2-a-gci.qa.rivianservices.com,"143.204.89.58, 143.204.89.64, 143.204.89.10, 143.204.89.7","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1084.awsdns-07.org, ns-1923.awsdns-48.co.uk, ns-472.awsdns-59.com, ns-920.awsdns-51.net",,,,,,,
[x],dbmscms.qa.rivianservices.com,"143.204.89.64, 143.204.89.7, 143.204.89.10, 143.204.89.58","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],dbmsjiratemp-exchangedns.qa.rivianservices.com,"18.154.63.37, 18.154.63.7, 18.154.63.23, 18.154.63.122","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],dbmspostmaster-m.qa.rivianservices.com,"143.204.89.58, 143.204.89.10, 143.204.89.7, 143.204.89.64","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],dbmsstreamingsso-miembros.qa.rivianservices.com,"143.204.89.58, 143.204.89.64, 143.204.89.10, 143.204.89.7","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],dbs-lb01f.qa.rivianservices.com,"143.204.89.10, 143.204.89.7, 143.204.89.64, 143.204.89.58","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],dbs-stats-corp.qa.rivianservices.com,"143.204.89.10, 143.204.89.58, 143.204.89.7, 143.204.89.64","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],dc12.qa.rivianservices.com,"13.32.208.91, 13.32.208.34, 13.32.208.102, 13.32.208.100","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],ddyjyoko03.qa.rivianservices.com,"143.204.89.10, 143.204.89.58, 143.204.89.64, 143.204.89.7","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],de-gmsg.qa.rivianservices.com,"108.156.60.3, 108.156.60.59, 108.156.60.110, 108.156.60.7","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],deamsadfrepadmincp.qa.rivianservices.com,,"ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],debugv3-media.qa.rivianservices.com,"143.204.89.58, 143.204.89.64, 143.204.89.7, 143.204.89.10","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],decemberists.qa.rivianservices.com,,"ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],deepankarjoshi.qa.rivianservices.com,"143.204.89.10, 143.204.89.58, 143.204.89.64, 143.204.89.7","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],deibp9eh1--blueice2n2.qa.rivianservices.com,"18.154.63.37, 18.154.63.122, 18.154.63.7, 18.154.63.23","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],deibp9eh1--ssv2a.qa.rivianservices.com,"108.138.51.80, 108.138.51.18, 108.138.51.32, 108.138.51.55","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],demo-demo-wikicustomersstatus.qa.rivianservices.com,"143.204.89.7, 143.204.89.58, 143.204.89.64, 143.204.89.10","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],demo-devtempcontainer-corporate.qa.rivianservices.com,"143.204.89.64, 143.204.89.7, 143.204.89.58, 143.204.89.10","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],demo-hostmgr.qa.rivianservices.com,"13.32.208.91, 13.32.208.100, 13.32.208.102, 13.32.208.34","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],demo-mediaconfig-helpdesk.qa.rivianservices.com,"143.204.89.58, 143.204.89.64, 143.204.89.7, 143.204.89.10","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],demo-staging-stagingcmsdb-postgresgit.qa.rivianservices.com,"143.204.89.10, 143.204.89.64, 143.204.89.58, 143.204.89.7","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],demob2bmy-oceania.qa.rivianservices.com,"13.227.173.46, 13.227.173.117, 13.227.173.118, 13.227.173.82","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1084.awsdns-07.org, ns-1923.awsdns-48.co.uk, ns-472.awsdns-59.com, ns-920.awsdns-51.net",,,,,,,
[x],demofvix14.qa.rivianservices.com,"18.154.63.122, 18.154.63.37, 18.154.63.7, 18.154.63.23","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],dentalsuccessnetwork.qa.rivianservices.com,"108.156.2.62, 108.156.2.80, 108.156.2.33, 108.156.2.42","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],depotstatustool-dit1.qa.rivianservices.com,"143.204.89.7, 143.204.89.58, 143.204.89.64, 143.204.89.10","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],desktop-music.qa.rivianservices.com,"143.204.89.58, 143.204.89.64, 143.204.89.10, 143.204.89.7","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],det-4-1-2.qa.rivianservices.com,"143.204.89.10, 143.204.89.64, 143.204.89.7, 143.204.89.58","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],det164-43.qa.rivianservices.com,"13.32.208.34, 13.32.208.102, 13.32.208.100, 13.32.208.91","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],dev-accessminerva-clients-stats-corp.qa.rivianservices.com,"143.204.89.10, 143.204.89.58, 143.204.89.64, 143.204.89.7","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],dev-crmorigin.qa.rivianservices.com,"143.204.89.58, 143.204.89.64, 143.204.89.7, 143.204.89.10","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],dev-liveaccept-domain.qa.rivianservices.com,"108.156.60.7, 108.156.60.110, 108.156.60.3, 108.156.60.59","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],dev-mds.qa.rivianservices.com,"108.156.60.3, 108.156.60.110, 108.156.60.7, 108.156.60.59","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],dev-skills.qa.rivianservices.com,"143.204.89.58, 143.204.89.10, 143.204.89.7, 143.204.89.64","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],dev-statuslog-clients.qa.rivianservices.com,"108.157.214.73, 108.157.214.82, 108.157.214.36, 108.157.214.63","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],dev.qa.rivianservices.com,"18.154.63.7, 18.154.63.23, 18.154.63.122, 18.154.63.37","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],dev.rivian.com,,"ns-719.awsdns-25.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1342.awsdns-39.org, ns-146.awsdns-18.com, ns-1652.awsdns-14.co.uk, ns-719.awsdns-25.net",,,,,,,
[x],dev.rivianservices.com,,"ns-1163.awsdns-17.org, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-337.awsdns-42.com, ns-2010.awsdns-59.co.uk, ns-1163.awsdns-17.org, ns-555.awsdns-05.net",,,,,,,
[x],devarchive-cmsdb1-origin.qa.rivianservices.com,"13.32.208.102, 13.32.208.34, 13.32.208.91, 13.32.208.100","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],devassets-acceptatie-db2-corp.qa.rivianservices.com,"143.204.89.58, 143.204.89.64, 143.204.89.7, 143.204.89.10","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],devconfig-dockerintra-backups-www-test.qa.rivianservices.com,"52.222.174.116, 52.222.174.90, 52.222.174.69, 52.222.174.48","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],developer.qa.rivianservices.com,"108.157.214.73, 108.157.214.63, 108.157.214.36, 108.157.214.82","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],developerbeta.qa.rivianservices.com,"143.204.89.10, 143.204.89.64, 143.204.89.58, 143.204.89.7","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],devices.qa.rivianservices.com,"143.204.89.64, 143.204.89.10, 143.204.89.58, 143.204.89.7","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],devjenkins.qa.rivianservices.com,,"ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],devunitedway.qa.rivianservices.com,"18.154.63.122, 18.154.63.7, 18.154.63.37, 18.154.63.23","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],devvpn.qa.rivianservices.com,"18.64.141.67, 18.64.141.21, 18.64.141.52, 18.64.141.111","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],dhcp-211-77.qa.rivianservices.com,"143.204.89.58, 143.204.89.7, 143.204.89.64, 143.204.89.10","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],diagnosis.qa.rivianservices.com,"143.204.89.64, 143.204.89.7, 143.204.89.10, 143.204.89.58","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],distancev2-demo.qa.rivianservices.com,"13.32.208.102, 13.32.208.100, 13.32.208.34, 13.32.208.91","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],dk-mg5.qa.rivianservices.com,"143.204.89.7, 143.204.89.10, 143.204.89.58, 143.204.89.64","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],dlifeapiaccess-qa2.qa.rivianservices.com,"108.156.60.59, 108.156.60.110, 108.156.60.7, 108.156.60.3","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],dms.rivianservices.com,"52.32.141.128, 52.42.92.211, 34.218.201.232","ns-1578.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],dockererp-demo.qa.rivianservices.com,"52.222.174.116, 52.222.174.90, 52.222.174.69, 52.222.174.48","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],download-whatsapp-on-tablet.qa.rivianservices.com,"108.157.214.36, 108.157.214.63, 108.157.214.82, 108.157.214.73","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],downloadstoragemx.qa.rivianservices.com,"143.204.89.64, 143.204.89.7, 143.204.89.10, 143.204.89.58","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],dpese-decatur.qa.rivianservices.com,"143.204.89.7, 143.204.89.58, 143.204.89.10, 143.204.89.64","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1084.awsdns-07.org, ns-1923.awsdns-48.co.uk, ns-472.awsdns-59.com, ns-920.awsdns-51.net",,,,,,,
[x],drum-147-198-22-38.qa.rivianservices.com,"13.32.208.91, 13.32.208.34, 13.32.208.102, 13.32.208.100","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],drum-147-198-250-18.qa.rivianservices.com,"18.154.63.7, 18.154.63.23, 18.154.63.37, 18.154.63.122","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],drum-155-215-13-54.qa.rivianservices.com,,"ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],dugout.qa.rivianservices.com,"143.204.89.64, 143.204.89.10, 143.204.89.7, 143.204.89.58","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],duncan.qa.rivianservices.com,"143.204.89.58, 143.204.89.64, 143.204.89.10, 143.204.89.7","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],e-tst3.qa.rivianservices.com,"143.204.89.58, 143.204.89.64, 143.204.89.10, 143.204.89.7","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],e.rivian.com,13.111.67.8,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,"ns1.exacttarget.com, ns2.exacttarget.com, ns4.exacttarget.com, ns3.exacttarget.com",,reply.s11.exacttarget.com,"v=spf1 include:cust-spf.exacttarget.com -all, google-site-verification=tPBJAPwNdjenMMCOZs6rcYhbCzjChgftJ_jEJ2oyQJw",,,,
[x],ebc-7-10-4.qa.rivianservices.com,"143.204.89.10, 143.204.89.58, 143.204.89.64, 143.204.89.7","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],ebert.qa.rivianservices.com,"108.156.60.59, 108.156.60.3, 108.156.60.110, 108.156.60.7","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],eccgw02.qa.rivianservices.com,"143.204.89.64, 143.204.89.10, 143.204.89.7, 143.204.89.58",,NOERROR,True,cloudfront,,,,,,,,
[x],economiafenix.qa.rivianservices.com,"108.156.60.3, 108.156.60.7, 108.156.60.59, 108.156.60.110","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],edge-fwdproxy-3-bgp-01-qro1.qa.rivianservices.com,"143.204.89.10, 143.204.89.58, 143.204.89.64, 143.204.89.7","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],edgeproxy-nld2.qa.rivianservices.com,"108.157.214.82, 108.157.214.73, 108.157.214.36, 108.157.214.63","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],edittools-private-videoprivate-elasticbeanstalkns4ak.qa.rivianservices.com,"143.204.89.58, 143.204.89.7, 143.204.89.64, 143.204.89.10","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
