input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url,webserver,tls_subject_org_,csp_domains_,tls_mismatched
customers-blog.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,customers-blog.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,customers-blog.qa.rivianservices.com,cloudfront,443,https://customers-blog.qa.rivianservices.com:443,https,text/html,GET,143.204.89.64,/,1457316476,143.204.89.58,Amazon Web Services,8,False,True,,,,,
customersconfigmijn.qa.rivianservices.com,503 Service Temporarily Unavailable,503,592,customersconfigmijn.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,customersconfigmijn.qa.rivianservices.com,cloudfront,443,https://customersconfigmijn.qa.rivianservices.com:443,https,text/html,GET,143.204.89.10,/,1131193170,143.204.89.7,Amazon Web Services,14,False,True,,,,,
d09p-ad-02b.qa.rivianservices.com,503 Service Temporarily Unavailable,503,592,d09p-ad-02b.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,d09p-ad-02b.qa.rivianservices.com,cloudfront,443,https://d09p-ad-02b.qa.rivianservices.com:443,https,text/html,GET,143.204.89.58,/,1131193170,143.204.89.10,Amazon Web Services,14,False,True,,,,,
dal-vcse-c1-6.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,dal-vcse-c1-6.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,dal-vcse-c1-6.qa.rivianservices.com,cloudfront,443,https://dal-vcse-c1-6.qa.rivianservices.com:443,https,text/html,GET,143.204.89.10,/,1457316476,143.204.89.64,Amazon Web Services,8,False,True,,,,,
dal10.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,dal10.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,dal10.qa.rivianservices.com,cloudfront,80,http://dal10.qa.rivianservices.com:80,http,text/html,GET,143.204.89.7,/,1457316476,143.204.89.64,Amazon Web Services,8,False,True,https://dal10.qa.rivianservices.com/,,,,
data-access-bucketpartner.qa.rivianservices.com,503 Service Temporarily Unavailable,503,592,data-access-bucketpartner.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,data-access-bucketpartner.qa.rivianservices.com,cloudfront,443,https://data-access-bucketpartner.qa.rivianservices.com:443,https,text/html,GET,143.204.89.64,/,1131193170,143.204.89.58,Amazon Web Services,14,False,True,,,,,
data-internalsite-doc-corporate.qa.rivianservices.com,503 Service Temporarily Unavailable,503,592,data-internalsite-doc-corporate.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,data-internalsite-doc-corporate.qa.rivianservices.com,cloudfront,443,https://data-internalsite-doc-corporate.qa.rivianservices.com:443,https,text/html,GET,143.204.89.10,/,1131193170,143.204.89.64,Amazon Web Services,14,False,True,,,,,
data-redirect-eng-erp-demo.qa.rivianservices.com,503 Service Temporarily Unavailable,503,592,data-redirect-eng-erp-demo.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,data-redirect-eng-erp-demo.qa.rivianservices.com,cloudfront,80,http://data-redirect-eng-erp-demo.qa.rivianservices.com:80,http,text/html,GET,143.204.89.58,/,1131193170,143.204.89.64,Amazon Web Services,14,False,True,https://data-redirect-eng-erp-demo.qa.rivianservices.com/,,,,
datadb2corporatemysqlbackups-www-test.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,datadb2corporatemysqlbackups-www-test.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,datadb2corporatemysqlbackups-www-test.qa.rivianservices.com,cloudfront,443,https://datadb2corporatemysqlbackups-www-test.qa.rivianservices.com:443,https,text/html,GET,143.204.89.7,/,1457316476,143.204.89.58,Amazon Web Services,8,False,True,,,,,
datadownloadslink-tunnel-mx.qa.rivianservices.com,503 Service Temporarily Unavailable,503,592,datadownloadslink-tunnel-mx.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,datadownloadslink-tunnel-mx.qa.rivianservices.com,cloudfront,443,https://datadownloadslink-tunnel-mx.qa.rivianservices.com:443,https,text/html,GET,143.204.89.7,/,1131193170,143.204.89.10,Amazon Web Services,14,False,True,,,,,
datajenkins.qa.rivianservices.com,503 Service Temporarily Unavailable,503,592,datajenkins.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,datajenkins.qa.rivianservices.com,cloudfront,443,https://datajenkins.qa.rivianservices.com:443,https,text/html,GET,143.204.89.64,/,1131193170,143.204.89.10,Amazon Web Services,14,False,True,,,,,
datanodetemp-storage.qa.rivianservices.com,503 Service Temporarily Unavailable,503,592,datanodetemp-storage.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,datanodetemp-storage.qa.rivianservices.com,cloudfront,443,https://datanodetemp-storage.qa.rivianservices.com:443,https,text/html,GET,143.204.89.7,/,1131193170,143.204.89.10,Amazon Web Services,14,False,True,,,,,
dbms-adminwiki-v3engineering.qa.rivianservices.com,503 Service Temporarily Unavailable,503,592,dbms-adminwiki-v3engineering.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,dbms-adminwiki-v3engineering.qa.rivianservices.com,cloudfront,443,https://dbms-adminwiki-v3engineering.qa.rivianservices.com:443,https,text/html,GET,143.204.89.10,/,1131193170,143.204.89.64,Amazon Web Services,14,False,True,,,,,
dbms-vipinternalalpha-intranetpostgresmx.qa.rivianservices.com,503 Service Temporarily Unavailable,503,592,dbms-vipinternalalpha-intranetpostgresmx.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,dbms-vipinternalalpha-intranetpostgresmx.qa.rivianservices.com,cloudfront,443,https://dbms-vipinternalalpha-intranetpostgresmx.qa.rivianservices.com:443,https,text/html,GET,143.204.89.64,/,1131193170,143.204.89.10,Amazon Web Services,14,False,True,,,,,
dbmsclr2-a-gci.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,dbmsclr2-a-gci.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,dbmsclr2-a-gci.qa.rivianservices.com,cloudfront,443,https://dbmsclr2-a-gci.qa.rivianservices.com:443,https,text/html,GET,143.204.89.7,/,1457316476,143.204.89.64,Amazon Web Services,8,False,True,,,,,
dbmscms.qa.rivianservices.com,503 Service Temporarily Unavailable,503,592,dbmscms.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,dbmscms.qa.rivianservices.com,cloudfront,443,https://dbmscms.qa.rivianservices.com:443,https,text/html,GET,143.204.89.7,/,1131193170,143.204.89.10,Amazon Web Services,14,False,True,,,,,
dbmspostmaster-m.qa.rivianservices.com,503 Service Temporarily Unavailable,503,592,dbmspostmaster-m.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,dbmspostmaster-m.qa.rivianservices.com,cloudfront,443,https://dbmspostmaster-m.qa.rivianservices.com:443,https,text/html,GET,143.204.89.10,/,1131193170,143.204.89.7,Amazon Web Services,14,False,True,,,,,
dc12.qa.rivianservices.com,503 Service Temporarily Unavailable,503,592,dc12.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,dc12.qa.rivianservices.com,cloudfront,443,https://dc12.qa.rivianservices.com:443,https,text/html,GET,143.204.89.10,/,1131193170,143.204.89.64,Amazon Web Services,14,False,True,,,,,
ddyjyoko03.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,ddyjyoko03.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,ddyjyoko03.qa.rivianservices.com,cloudfront,443,https://ddyjyoko03.qa.rivianservices.com:443,https,text/html,GET,143.204.89.7,/,1457316476,143.204.89.64,Amazon Web Services,8,False,True,,,,,
de-gmsg.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,de-gmsg.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,de-gmsg.qa.rivianservices.com,cloudfront,443,https://de-gmsg.qa.rivianservices.com:443,https,text/html,GET,143.204.89.10,/,1457316476,143.204.89.7,Amazon Web Services,8,False,True,,,,,
deamsadfrepadmincp.qa.rivianservices.com,503 Service Temporarily Unavailable,503,592,deamsadfrepadmincp.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,deamsadfrepadmincp.qa.rivianservices.com,cloudfront,443,https://deamsadfrepadmincp.qa.rivianservices.com:443,https,text/html,GET,143.204.89.64,/,1131193170,143.204.89.10,Amazon Web Services,14,False,True,,,,,
debugv3-media.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,debugv3-media.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,debugv3-media.qa.rivianservices.com,cloudfront,443,https://debugv3-media.qa.rivianservices.com:443,https,text/html,GET,143.204.89.64,/,1457316476,143.204.89.7,Amazon Web Services,8,False,True,,,,,
decemberists.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,decemberists.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,decemberists.qa.rivianservices.com,cloudfront,443,https://decemberists.qa.rivianservices.com:443,https,text/html,GET,143.204.89.10,/,1457316476,143.204.89.64,Amazon Web Services,8,False,True,,,,,
deibp9eh1--blueice2n2.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,deibp9eh1--blueice2n2.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,deibp9eh1--blueice2n2.qa.rivianservices.com,cloudfront,80,http://deibp9eh1--blueice2n2.qa.rivianservices.com:80,http,text/html,GET,143.204.89.64,/,1457316476,143.204.89.58,Amazon Web Services,8,False,True,https://deibp9eh1--blueice2n2.qa.rivianservices.com/,,,,
deibp9eh1--ssv2a.qa.rivianservices.com,503 Service Temporarily Unavailable,503,592,deibp9eh1--ssv2a.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,deibp9eh1--ssv2a.qa.rivianservices.com,cloudfront,443,https://deibp9eh1--ssv2a.qa.rivianservices.com:443,https,text/html,GET,143.204.89.10,/,1131193170,143.204.89.7,Amazon Web Services,14,False,True,,,,,
demo-devtempcontainer-corporate.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,demo-devtempcontainer-corporate.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,demo-devtempcontainer-corporate.qa.rivianservices.com,cloudfront,80,http://demo-devtempcontainer-corporate.qa.rivianservices.com:80,http,text/html,GET,143.204.89.64,/,1457316476,143.204.89.58,Amazon Web Services,8,False,True,https://demo-devtempcontainer-corporate.qa.rivianservices.com/,,,,
demo-hostmgr.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,demo-hostmgr.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,demo-hostmgr.qa.rivianservices.com,cloudfront,443,https://demo-hostmgr.qa.rivianservices.com:443,https,text/html,GET,143.204.89.10,/,1457316476,143.204.89.7,Amazon Web Services,8,False,True,,,,,
demo-mediaconfig-helpdesk.qa.rivianservices.com,503 Service Temporarily Unavailable,503,592,demo-mediaconfig-helpdesk.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,demo-mediaconfig-helpdesk.qa.rivianservices.com,cloudfront,80,http://demo-mediaconfig-helpdesk.qa.rivianservices.com:80,http,text/html,GET,143.204.89.7,/,1131193170,143.204.89.64,Amazon Web Services,14,False,True,https://demo-mediaconfig-helpdesk.qa.rivianservices.com/,,,,
demo-staging-stagingcmsdb-postgresgit.qa.rivianservices.com,503 Service Temporarily Unavailable,503,592,demo-staging-stagingcmsdb-postgresgit.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,demo-staging-stagingcmsdb-postgresgit.qa.rivianservices.com,cloudfront,80,http://demo-staging-stagingcmsdb-postgresgit.qa.rivianservices.com:80,http,text/html,GET,143.204.89.10,/,1131193170,143.204.89.64,Amazon Web Services,14,False,True,https://demo-staging-stagingcmsdb-postgresgit.qa.rivianservices.com/,,,,
demob2bmy-oceania.qa.rivianservices.com,503 Service Temporarily Unavailable,503,592,demob2bmy-oceania.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,demob2bmy-oceania.qa.rivianservices.com,cloudfront,80,http://demob2bmy-oceania.qa.rivianservices.com:80,http,text/html,GET,143.204.89.7,/,1131193170,143.204.89.10,Amazon Web Services,14,False,True,https://demob2bmy-oceania.qa.rivianservices.com/,,,,
demofvix14.qa.rivianservices.com,503 Service Temporarily Unavailable,503,592,demofvix14.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,demofvix14.qa.rivianservices.com,cloudfront,80,http://demofvix14.qa.rivianservices.com:80,http,text/html,GET,143.204.89.58,/,1131193170,143.204.89.64,Amazon Web Services,14,False,True,https://demofvix14.qa.rivianservices.com/,,,,
dentalsuccessnetwork.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,dentalsuccessnetwork.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,dentalsuccessnetwork.qa.rivianservices.com,cloudfront,443,https://dentalsuccessnetwork.qa.rivianservices.com:443,https,text/html,GET,143.204.89.10,/,1457316476,143.204.89.64,Amazon Web Services,8,False,True,,,,,
depotstatustool-dit1.qa.rivianservices.com,503 Service Temporarily Unavailable,503,592,depotstatustool-dit1.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,depotstatustool-dit1.qa.rivianservices.com,cloudfront,443,https://depotstatustool-dit1.qa.rivianservices.com:443,https,text/html,GET,143.204.89.58,/,1131193170,143.204.89.10,Amazon Web Services,14,False,True,,,,,
desktop-music.qa.rivianservices.com,503 Service Temporarily Unavailable,503,592,desktop-music.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,desktop-music.qa.rivianservices.com,cloudfront,443,https://desktop-music.qa.rivianservices.com:443,https,text/html,GET,143.204.89.64,/,1131193170,143.204.89.7,Amazon Web Services,14,False,True,,,,,
