new,host,a,cname,soa,status_code,cdn,cdn-name,has_internal_ips,internal_ips,ns,mx,txt,caa,aaaa
[x],pvt-pulsar-azure-eastus.streaming.datastax.com,20.232.251.79,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1453.awsdns-53.org, ns-1955.awsdns-52.co.uk, ns-242.awsdns-30.com, ns-813.awsdns-37.net",,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-azure-eastus-proxy-extra",,
[x],pvt-pulsar-azure-westus2.staging.streaming.datastax.com,20.115.185.43,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-azure-westus2-staging-proxy-extra",,
[x],pvt-pulsar-azure-westus2.streaming.datastax.com,20.99.181.118,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-azure-westus2-proxy-extra",,
[x],pvt-pulsar-ds-dev-aws-useast2.streaming.datastax.com,,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-ds-dev-aws-useast2-proxy-extra",,
[x],pvt-pulsar-ds-test-aws-ue2.staging.streaming.datastax.com,"3.22.226.71, 18.216.69.126, 52.15.85.177",,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-ds-test-aws-ue2-proxy-extra",,
[x],pvt-pulsar-ds-uat-aws-useast2.streaming.datastax.com,,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-ds-uat-aws-useast2-proxy-extra",,
[x],pvt-pulsar-gcp-euwest1.streaming.datastax.com,34.79.188.12,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,,
[x],pvt-pulsar-gcp-useast1.staging.streaming.datastax.com,34.75.99.212,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-gcp-useast1-staging-proxy-extra",,
[x],pvt-pulsar-gcp-useast1.streaming.datastax.com,34.138.138.57,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-gcp-useast1-proxy-extra",,
[x],pvt-pulsar-gcp-useast4-dev.dev.streaming.datastax.com,34.150.167.139,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-gcp-useast4-dev-proxy-extra",,
[x],pvt-pulsar-gcp-useast4-staging.staging.streaming.datastax.com,35.221.52.2,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,,
[x],pvt-pulsar-kd-prod-aws-apsoutheast1.streaming.datastax.com,"52.74.180.192, 13.228.86.28, 54.254.173.235",,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pvt-pulsar-kd-prod-aws-euwest3.streaming.datastax.com,"13.36.225.32, 13.39.139.85, 13.37.165.32",,,NOERROR,,,,,,,,,
[x],pvt-pulsar-kd-prod-aws-useast1.streaming.datastax.com,"54.145.229.71, 54.90.4.105, 34.233.90.210",,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-kd-prod-aws-useast1-proxy-extra",,
[x],pvt-pulsar-kd-prod-azure-eastus.streaming.datastax.com,20.85.157.248,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-kd-prod-azure-eastus-proxy-extra",,
[x],pvt-pulsar-kd-prod-azure-westus2.streaming.datastax.com,20.69.116.194,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-kd-prod-azure-westus2-proxy-extra",,
[x],pvt-pulsar-kd-uat-aws-euwest2.streaming.datastax.com,"3.11.160.222, 35.177.223.48, 13.41.143.79",,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-kd-uat-aws-euwest2-proxy-extra",,
[x],pvt-pulsar-kd-uat-azure-westus2.streaming.datastax.com,20.69.83.74,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-kd-uat-azure-westus2-proxy-extra",,
[x],pvt-pulsar-pb-aws-eucentral1.streaming.datastax.com,"3.75.6.133, 18.159.230.198, 3.70.116.35",,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-pb-aws-eucentral1-proxy-extra",,
[x],pvt-pulsar-pb-dev-euwest1.streaming.datastax.com,34.240.41.135,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-pb-dev-euwest1-proxy-extra",,
[x],pvt-pulsar-pf-gcp-euwest2.streaming.datastax.com,35.197.213.129,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-pf-gcp-euwest2-proxy-extra",,
[x],pvt-pulsar-quera-dev-awsue1.quera.streaming.datastax.com,,,"ns-964.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],pvt-pulsar-quera-int-awsue1.quera.streaming.datastax.com,"44.205.74.108, 3.94.216.39, 44.208.11.131",,"ns-964.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-quera-int-awsue1-proxy-extra",,
[x],pvt-pulsar-quera-prod-awsue1.quera.streaming.datastax.com,"34.234.61.28, 54.167.37.147, 3.215.128.30",,"ns-964.awsdns-56.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-quera-prod-awsue1-proxy-extra",,
[x],q1-pqa.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qa-fr.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qa-site.security.datastax.com,,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qe.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qe1-ms-ext-api-bc.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qe1-ms-ext-cmws.security.datastax.com,,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],qualms.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],r-pqa.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],r4-iad-ss-user-targeting.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],rabbitmq-aws-useast1.staging.streaming.datastax.com,"3.209.181.130, 34.205.104.164",,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-aws-useast1-staging-rabbitmqproxy",,
[x],rabbitmq-aws-useast1.streaming.datastax.com,"52.207.172.229, 52.55.99.47",,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-aws-useast1-rabbitmqproxy",,
[x],rabbitmq-aws-useast2.dev.streaming.datastax.com,"18.189.216.210, 18.189.173.128, 3.134.74.232",,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/astradev-aws-rabbitmqproxy",,
[x],rabbitmq-aws-useast2.streaming.datastax.com,"18.116.197.172, 18.225.13.2, 3.12.255.154",,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-aws-useast2-rabbitmqproxy",,
[x],rabbitmq-aws-uswest2-byoc.staging.streaming.datastax.com,52.42.81.14,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-aws-uswest2-byoc-rabbitmqproxy",,
[x],rabbitmq-aws-uswest2.streaming.datastax.com,"54.187.110.77, 44.236.117.249, 52.39.212.143",,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-aws-uswest2-rabbitmqproxy",,
[x],rabbitmq-azure-ause.streaming.datastax.com,20.211.128.142,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1453.awsdns-53.org, ns-1955.awsdns-52.co.uk, ns-242.awsdns-30.com, ns-813.awsdns-37.net",,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-azure-ause-rabbitmqproxy",,
[x],rabbitmq-azure-eastus.streaming.datastax.com,20.232.251.71,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-azure-eastus-rabbitmqproxy",,
[x],rabbitmq-azure-useast.streaming.datastax.com,,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],rabbitmq-azure-westus2.staging.streaming.datastax.com,40.64.98.139,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,azure,,,"ns-1453.awsdns-53.org, ns-1955.awsdns-52.co.uk, ns-242.awsdns-30.com, ns-813.awsdns-37.net",,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-azure-westus2-staging-rabbitmqproxy",,
[x],rabbitmq-azure-westus2.streaming.datastax.com,40.64.66.254,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,azure,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-azure-westus2-rabbitmqproxy",,
[x],rabbitmq-ds-dev-aws-ue2.dev.streaming.datastax.com,"3.12.13.38, 18.216.47.152, 3.128.70.142",,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1453.awsdns-53.org, ns-1955.awsdns-52.co.uk, ns-242.awsdns-30.com, ns-813.awsdns-37.net",,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-ds-dev-aws-ue2-rabbitmqproxy",,
[x],rabbitmq-ds-test-aws-ue2.staging.streaming.datastax.com,"3.130.254.209, 3.131.238.237, 3.128.240.180",,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-ds-test-aws-ue2-rabbitmqproxy",,
[x],rabbitmq-ds-uat-aws-useast2.staging.streaming.datastax.com,,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-ds-uat-aws-useast2-rabbitmqproxy",,
[x],rabbitmq-gcp-australiase1.streaming.datastax.com,35.197.167.136,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-gcp-australiase1-rabbitmqproxy",,
[x],rabbitmq-gcp-europewest1.streaming.datastax.com,35.241.165.55,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-gcp-europewest1-rabbitmqproxy",,
[x],rabbitmq-gcp-useast1.dev.streaming.datastax.com,34.73.140.129,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-gcp-useast1-dev-rabbitmqproxy",,
[x],rabbitmq-gcp-useast4.staging.streaming.datastax.com,34.150.175.248,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-gcp-useast4-staging-rabbitmqproxy",,
[x],rabbitmq-gcp-useast4.streaming.datastax.com,34.145.200.52,,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-gcp-useast4-rabbitmqproxy",,
[x],rabbitmq-kd-uat-aws-euwest2.streaming.datastax.com,"13.40.246.73, 18.169.49.239, 35.176.119.182",,"ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,"heritage=external-dns,external-dns/owner=my-identifier,external-dns/resource=service/pulsar/pulsar-kd-uat-aws-euwest2-rabbitmqproxy",,
[x],radioplayer.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],rcx-yd-vpn05g20-s.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],readingandleedsfestival.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],receptzasvakidan.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],redirect-accountmysqloceania-mx.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],redirect-centadm.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],redirect-demo-wikicustomersstatus.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],redirect-devops-m.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],redirect-track.security.datastax.com,3.94.44.251,,,NOERROR,,,,,,,,,
[x],redirecthuawei.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],registerauth-mirror-my-oceania.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],registry.cloud-tools.datastax.com,"52.202.244.52, 54.83.252.7, 34.205.163.59",registry.us-east-1.prod.tools.paas.datastax.com,"ns-286.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],registry.dmc-prod-us-east-1.cloud-tools.datastax.com,,,"ns-1776.awsdns-30.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],release.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],repo.datastax.com,34.123.170.31,"repo-datastax-com.customers.jfrog.net, endpointdns-gcprod-2-usc1-lb.jfrog.io","ns-778.awsdns-33.net, awsdns-hostmaster.amazon.com",NOERROR,True,google,,,,,,,
[x],ret-7-2-1.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],ret-9-2-1.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],retool.dev.cloud-tools.datastax.com,"3.134.199.56, 3.139.20.241, 18.118.221.6",retool.tools.dev.apps.paas.datastax.com,"ns-522.awsdns-01.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1357.awsdns-41.org, ns-1650.awsdns-14.co.uk, ns-326.awsdns-40.com, ns-522.awsdns-01.net",,,,
[x],retool.prod.cloud-tools.datastax.com,"3.129.82.190, 3.131.68.138, 18.117.199.36",retool.tools.prod.apps.paas.datastax.com,"ns-1549.awsdns-01.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],retool.test.cloud-tools.datastax.com,"18.118.237.222, 18.188.50.18, 3.23.222.197",retool.tools.test.apps.paas.datastax.com,"ns-1971.awsdns-54.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1234.awsdns-26.org, ns-1971.awsdns-54.co.uk, ns-696.awsdns-23.net, ns-86.awsdns-10.com",,,,
[x],retool.tools.test.apps.paas.datastax.com,"18.118.237.222, 18.188.50.18, 3.23.222.197",,"ns-1971.awsdns-54.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],reuben.datastax.com,"44.240.155.140, 52.25.82.60",reubenprodelb-238325229.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],reximedia.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],rhel8-dev.security.datastax.com,3.94.44.251,,,NOERROR,,,,,,,,,
[x],rockstone.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],role.security.datastax.com,,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],roman.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],rsw120-1-apg.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],rsw127-2-prd.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],rsw27-2-flk.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],rsw37-1-rtm.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],rsw41-1-flk.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],rt-b-2-po-2.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1254.awsdns-28.org, ns-1710.awsdns-21.co.uk, ns-360.awsdns-45.com, ns-651.awsdns-17.net",,,,
[x],ru-mg25.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],rucker-155-147-128-12.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],rum-proxy.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],runenergy.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],rupload-lax3-1.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1254.awsdns-28.org, ns-1710.awsdns-21.co.uk, ns-360.awsdns-45.com, ns-651.awsdns-17.net",,,,
[x],rwc1.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],s-streamerapi.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],s3-accesstopnews.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],s3-examplesstorebackups-www-test.security.datastax.com,,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],s3-hosted-cdn-backend-8-1.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],s3-siic.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],s3appsftp.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],s3config-video-config-meta.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],s3logs-site.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],s3status.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],s3uploadcmsstatus-prod-db1site.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],sa-c12.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],sabay.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],sales.datastax.com,,custom-tracking.salesloft.com,"ns-834.awsdns-40.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],santesportmag.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],sasvpn-pu01.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],sasvpn07.security.datastax.com,,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],satellite.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],savealot.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1254.awsdns-28.org, ns-1710.awsdns-21.co.uk, ns-360.awsdns-45.com, ns-651.awsdns-17.net",,,,
[x],sblqaapp01.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],sc-cppm.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],scbnapigateway-eu-cte.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],scotiabank.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],scp.datastax.com,147.75.68.189,,"ns0.datastax.com, dns.datastax.com",NOERROR,,,,,,,,,
[x],sculptograph.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],sd.datastax.com,"52.6.219.210, 52.20.50.172",sd.datastax.com.ss-domain.com,"ns-1114.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],sdk-0-5-6.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],sdt-trans1.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],se-mg0.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],se1-ms-ext-iadctest.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],search-customer-preprod-ue1.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],secure-qa.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-1254.awsdns-28.org, ns-1710.awsdns-21.co.uk, ns-360.awsdns-45.com, ns-651.awsdns-17.net",,,,
[x],securemail.datastax.com,148.163.151.30,pe-002bad01.gslb.pphosted.com,"ns-sc4.proofpoint.com, ops.proofpoint.com",NOERROR,,,,,,,,,
[x],security.datastax.com,,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"ns-360.awsdns-45.com, ns-651.awsdns-17.net, ns-1254.awsdns-28.org, ns-1710.awsdns-21.co.uk",,,,
[x],self-service-integration.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],self-service-stage.dmc-us-east-1.infra-test.datastax.com,,,"ns-1268.awsdns-30.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],self-service.dmc-us-east-1.infra-test.datastax.com,,,"ns-1268.awsdns-30.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],senzavirus.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],servidor.security.datastax.com,3.94.44.251,,"ns-1254.awsdns-28.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
