input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,csp_domains_,location,final_url,tls_expired
tags.ups.com,ERROR: The request could not be satisfied,403,915,AS16509,AMAZON-02,US,52.222.236.0/23,,,,,,,,,,,,,,,,,,,,,80,http://tags.ups.com:80,http,CloudFront,text/html,GET,52.222.236.128,/,821703910,2600:9000:223e:1000:7:2bfb:7c00:93a1,Amazon Web Services,20,False,cloudfront,True,,,,
temp-onlinetools.ups.com,UPS Home Page,200,199,AS12217,UPS,US,153.2.192.0/18,temp-onlinetools.ups.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-09-20T00:00:00Z,2023-09-20T23:59:59Z,"CN=temp-onlinetools.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",temp-onlinetools.ups.com,"United Parcel Service, Inc.",www.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,aafd76e060413b9eab4d836ab3ac4c09,525beebd2433c01ab9b49ad544a42f5c47c800dfd05adc5cde3f1c3511da8965,,ctls,temp-onlinetools.ups.com,443,https://temp-onlinetools.ups.com:443,https,Apache,text/html,GET,153.2.228.110,/,1101614703,153.2.224.110,HSTS,11,False,,,URL=https://www.ups.com/index.html,,,
test-developer.ups.com,Pantheon | Site Locked,401,3097,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,test-developer.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,f6527ab7d9c157ef5ce4b6851944dd49,7be9ee49bda33c466bb59508c668aa654428b536412bed3af24f390972e73f3d,,ctls,test-developer.ups.com,443,https://test-developer.ups.com:443,https,,text/html,GET,104.102.50.134,/,-312745554,2a02:26f0:480:58e::37c9,Pantheon,46,False,,,,,,
tr-tr-stories.ups.com,Ana Sayfa | UPS Hakkında,200,65705,AS20940,AKAMAI-ASN1,NL,2.20.0.0/14,about.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-17T00:00:00Z,2024-02-17T23:59:59Z,"CN=stories.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",stories.ups.com,"United Parcel Service, Inc.",zh-tw-stories.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,ad9e8fa6cf3a69a93198fec281696a14,f4f020c6e7dfa4ebbcd742bbfdea14fa8e2fc835e1708a080d85f450b20e0848,,ctls,about.ups.com,80,http://tr-tr-stories.ups.com:80,http,,text/html,GET,2.23.209.132,/,-168207902,2a02:26f0:480:22::1726:62f8,Java,1309,False,,,https://www.gstatic.com,,https://about.ups.com/tr/tr/home.html,
tracking.wweconomy.ups.com,UPS: Tracking,200,7437,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,13.107.252.0/23,tracking.wweconomy.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-01-12T00:00:00Z,2024-01-12T23:59:59Z,"CN=wweconomy.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",wweconomy.ups.com,"United Parcel Service, Inc.",www.wweconomy.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,adbd89edcf2a7c5bb3decb31392d5a50,453fa4b844886a118e5ed86ae955f6d80b5065afee71a2079893ae5d6068fd9c,,ctls,tracking.wweconomy.ups.com,443,https://tracking.wweconomy.ups.com:443,https,,text/html,GET,13.107.237.45,/,1101614703,2620:1ec:48:1::45,HSTS,155,False,,,https://*.rackcdn.com,,,
tundraapps-sci.dmz-gslb.ups.com,,200,16,AS12217,UPS,US,153.2.192.0/18,tundraapps-sci.dmz-gslb.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2023-04-30T00:00:00Z,2024-04-29T23:59:59Z,"CN=tundraapps-sci.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",tundraapps-sci.ups.com,"United Parcel Service, Inc.",tundraapps-sci.win.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,dbd09de12b6ac71cc986ce1977dfb646,bbd9649a1042e1c4348403a1070349624d952bc81f206229b15e578cd188c951,,ctls,tundraapps-sci.dmz-gslb.ups.com,443,https://tundraapps-sci.dmz-gslb.ups.com:443,https,Apache,text/html,GET,153.2.226.124,/,-780928015,153.2.226.124,HSTS,2,False,,,,,,
tundraapps-sci.ups.com,,200,17,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,tundraapps-sci.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-02T00:00:00Z,2023-08-02T23:59:59Z,"CN=tundraapps-tpd.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",tundraapps-tpd.ups.com,"United Parcel Service, Inc.",upsapps.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,02a35d65461dd546646e5405e631f8ee,aae845423f1272e1c507c05fc7734317e75f5937ee756f05b292fc8ab2202205,,ctls,tundraapps-sci.ups.com,443,https://tundraapps-sci.ups.com:443,https,,text/html,GET,104.126.37.179,/,-780928015,2a02:26f0:1700:11::b856:6788,HSTS,2,False,,,,,,
ua-m.ups.com,Server Error.,465,494,AS12217,UPS,US,153.2.192.0/18,ua-m.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-08-29T00:00:00Z,2023-08-29T23:59:59Z,"CN=es-us.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",es-us.ups.com,"United Parcel Service, Inc.",zhcn-fgv.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,fae341f290f8602ece8d6cf9b0100ffe,41b0c4eda80a01b79152768a4d8918b6081df7641d0e65426d8c6dab028565cf,,ctls,ua-m.ups.com,443,https://ua-m.ups.com:443,https,Apache,text/html,GET,153.2.224.150,/,-652376449,153.2.228.150,HSTS,17,False,,,,,,
ua.ups.com,Головна сторінка UPS,200,1370,AS12217,UPS,US,153.2.192.0/18,ua.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-08-29T00:00:00Z,2023-08-29T23:59:59Z,"CN=es-us.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",es-us.ups.com,"United Parcel Service, Inc.",zhcn-fgv.ups-scs.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,fae341f290f8602ece8d6cf9b0100ffe,41b0c4eda80a01b79152768a4d8918b6081df7641d0e65426d8c6dab028565cf,,ctls,ua.ups.com,80,http://ua.ups.com:80,http,Apache,text/html,GET,153.2.228.150,/,1101614703,153.2.224.150,HSTS,29,False,,,URL=/ua/en/Home.page,,https://ua.ups.com/,
uat-brokerage.ups.com,Microsoft Azure App Service - Welcome,200,3261,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,23.102.0.0/16,uat-brokerage.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-02-06T00:00:00Z,2024-02-06T23:59:59Z,"CN=uat-brokerage.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",uat-brokerage.ups.com,"United Parcel Service, Inc.",www.uat-brokerage.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,0d85109fdbdecdfa971e572c26738ac7,c0a2798c073915f951c957a471dab0326005a2a3054fc05e3636eab649743332,,ctls,uat-brokerage.ups.com,443,https://uat-brokerage.ups.com:443,https,Microsoft-IIS/10.0,text/html,GET,23.100.68.11,/,-20275242,23.100.68.11,Windows Server,1,False,azure,True,,,,
ucix-load.ups.com,UCIX,200,5070,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,13.107.252.0/23,ucix-load.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-02-01T00:00:00Z,2024-02-01T23:59:59Z,"CN=ucix-load.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",ucix-load.ups.com,"United Parcel Service, Inc.",www.ucix-load.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,07899caac739a267f4bc877179e22f97,4bf4586d58eac0e771499b9793d7ed52fc2804b4d70e8705ccbe8906b77b2bc7,,ctls,ucix-load.ups.com,443,https://ucix-load.ups.com:443,https,,text/html,GET,13.107.253.45,/,581008335,2620:1ec:29:1::45,HSTS,16,False,,,,,,
ugc-api.dev.ups.com,,400,194,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,13.107.252.0/23,,,,,,,,,,,,,,,,,,,,,80,http://ugc-api.dev.ups.com:80,http,,,GET,13.107.237.45,/,-1950234481,2620:1ec:48:1::45,,1,False,,,,,,
ugc.ups.com,,400,194,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,13.107.252.0/23,ugc.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-04-20T10:26:00Z,2024-04-14T10:26:00Z,"CN=*.azureedge.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.azureedge.net,Microsoft Corporation,*.streaming.mediaservices.windows.net,"CN=Microsoft Azure TLS Issuing CA 05, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 05,Microsoft Corporation,1cf60e102bec7fce7f39e618a6491cd9,f3b7f233a835735a9539a9fe92a3fdfb197264097ea4a61575badffa784239c1,True,ctls,ugc.ups.com,443,https://ugc.ups.com:443,https,,,GET,13.107.238.45,/,2023647412,2620:1ec:4f:1::45,,1,False,,,,,,
ulinc-prod.ups.com,,200,2164,AS16509,AS16509,Unknown,3.144.0.0/13,ulinc-prod.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-05-16T00:00:00Z,2023-05-16T23:59:59Z,"CN=ulinc-prod.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",ulinc-prod.ups.com,"United Parcel Service, Inc.",ulinc-prod.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,5e6d64a83d44348a614cf4bc16183767,d07e49a2c98ceb7deff01a19cca7fcb297f248e81fccd2b8381b96527186acca,,ctls,ulinc-prod.ups.com,443,https://ulinc-prod.ups.com:443,https,webmethodscloud.com,text/html,GET,3.136.77.210,/,-1311077300,3.132.251.64,Java,49,False,,,,,https://ulinc-prod.ups.com/integration/,
ulinc-qa.ups.com,,200,2164,AS16509,AMAZON-02,US,44.235.216.0/24,ulinc-qa.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-05-16T00:00:00Z,2023-05-16T23:59:59Z,"CN=ulinc.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",ulinc.ups.com,"United Parcel Service, Inc.",ulinc-uat.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,1d0f38298e88eb39a2f122a77cee2a69,efb7cb4d4d4838f4a64b380931f379b41940a82ca4d06c30277738f274cbc361,,ctls,ulinc-qa.ups.com,443,https://ulinc-qa.ups.com:443,https,webmethodscloud.com,text/html,GET,44.230.174.0,/,-1816269261,44.229.250.161,Java,49,False,,,,,https://ulinc-qa.ups.com/integration/,
ulinc-uat.ups.com,,200,2164,AS16509,AMAZON-02,US,44.235.216.0/24,ulinc-uat.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-05-16T00:00:00Z,2023-05-16T23:59:59Z,"CN=ulinc.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",ulinc.ups.com,"United Parcel Service, Inc.",ulinc-uat.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,1d0f38298e88eb39a2f122a77cee2a69,efb7cb4d4d4838f4a64b380931f379b41940a82ca4d06c30277738f274cbc361,,ctls,ulinc-uat.ups.com,443,https://ulinc-uat.ups.com:443,https,webmethodscloud.com,text/html,GET,44.230.174.0,/,-1816269261,44.229.250.161,Java,49,False,,,,,https://ulinc-uat.ups.com/integration/,
ulinc.ups.com,,200,2164,AS16509,AS16509,Unknown,3.144.0.0/13,ulinc.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-05-16T00:00:00Z,2023-05-16T23:59:59Z,"CN=ulinc.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",ulinc.ups.com,"United Parcel Service, Inc.",ulinc-uat.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,1d0f38298e88eb39a2f122a77cee2a69,efb7cb4d4d4838f4a64b380931f379b41940a82ca4d06c30277738f274cbc361,,ctls,ulinc.ups.com,443,https://ulinc.ups.com:443,https,webmethodscloud.com,text/html,GET,3.136.77.210,/,-1311077300,3.132.251.64,Java,49,False,,,,,https://ulinc.ups.com/integration/,
ups.com,UPS Global Shipping & Logistics Solutions | Worldwide Delivery | UPS - United States,200,283320,AS12217,UPS,US,153.2.192.0/18,www.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,70b822fe71e01780cb3e954f9f3495cc,16c0367271a09bc394292c3e59d1642392f9246692ac3b847518d1dd9c1fec51,,ctls,www.ups.com,443,https://ups.com:443,https,Apache,text/html,GET,153.2.228.130,/,1101614703,153.2.224.130,Java,898,False,,,,,https://www.ups.com/us/en/global.page,
upscapi-wzp.ups.com,,200,60,AS12217,UPS,US,153.2.176.0/21,upscapi-wzp.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-17T00:00:00Z,2024-04-16T23:59:59Z,"CN=upscapi-wzp.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",upscapi-wzp.ups.com,"United Parcel Service, Inc.",upscapi4-wzp.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,3bfb1b4289cf68c854183764d4e172e3,a144f46dd23c5ed105634a35997bdd210503e1cdae267e5eab11c938204961e5,,ctls,upscapi-wzp.ups.com,443,https://upscapi-wzp.ups.com:443,https,,text/html,GET,153.2.183.153,/,1631801191,153.2.183.153,HSTS,5,False,,,,,,
upsmi.dmz-gslb.ups.com,ARTS LOGIN PAGE,200,11254,AS12217,UPS,US,153.2.176.0/21,upsmi.dmz-gslb.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2022-09-26T00:00:00Z,2023-09-26T23:59:59Z,"CN=upsmi.ups-scs.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",upsmi.ups-scs.com,"United Parcel Service, Inc.",www.ups-mi.net,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,0f4c80f3f481b1dd61561c030fddd7b6,e79f560d6ccdd8e5d6b80c1bc5ee1a10927767e553c46a1ac9297bc74753d208,,ctls,upsmi.dmz-gslb.ups.com,443,https://upsmi.dmz-gslb.ups.com:443,https,,text/html,GET,153.2.183.177,/,1631801191,153.2.183.177,Microsoft ASP.NET,172,False,,,https://www.usps.com,,https://upsmi.dmz-gslb.ups.com/reports/Login.aspx?failed=0,
upsvideo-mah2.video.ups.com,,200,6554,AS12217,UPS,US,153.2.192.0/18,upsvideo-mah2.video.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-01-19T00:00:00Z,2024-01-19T23:59:59Z,"CN=video.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",video.ups.com,"United Parcel Service, Inc.",upsvideo-win1.video.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,67b407f83c621312b67c7a1b730fbfbd,89564710d801068df52d5794df6cdcc025568fef6d9351561ff67d00d962489e,,ctls,upsvideo-mah2.video.ups.com,443,https://upsvideo-mah2.video.ups.com:443,https,Apache,text/html,GET,153.2.243.229,/,-1670567179,153.2.243.229,HSTS,152,False,,,https://telemetryservice.firstpartyapps.oaspapps.com/telemetryservice/telemetryproxy.html,,https://upsvideo-mah2.video.ups.com/webapp/,
vast.ups.com,DSI Central,200,3048,AS396982,GOOGLE-CLOUD-PLATFORM,US,34.120.0.0/14,vast.ups.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-07-22T00:00:00Z,2023-07-22T23:59:59Z,"CN=vast.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",vast.ups.com,"United Parcel Service, Inc.",vast.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,9a72b767220c8fa375f22a7b15b8c943,0115fc8451149e479b05b0d484a9ea71c5eaeafc8f94d632d68bb76bbf6f7beb,,ctls,vast.ups.com,443,https://vast.ups.com:443,https,,text/html,GET,34.120.175.163,/,-1851491385,34.120.175.163,HTTP/3,44,False,google,True,https:,,,
vastu.ups.com,DSI Central,200,3048,AS396982,GOOGLE-CLOUD-PLATFORM,US,34.102.0.0/15,vastu.ups.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-07-22T00:00:00Z,2023-07-22T23:59:59Z,"CN=vastu.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",vastu.ups.com,"United Parcel Service, Inc.",vastu.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,c7440840bc3db01712d3bf5c1278ae42,7086a7e716098e72b679bd2bba6594edd0da90e3b8bef3467b8ce6303d6525cb,,ctls,vastu.ups.com,443,https://vastu.ups.com:443,https,,text/html,GET,34.102.234.229,/,-1851491385,34.102.234.229,HTTP/3,44,False,google,True,https:,,,
vi-vn-stories.ups.com,Trang chủ | Giới thiệu về UPS,200,66317,AS20940,AKAMAI-ASN1,NL,2.20.0.0/14,about.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-17T00:00:00Z,2024-02-17T23:59:59Z,"CN=stories.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",stories.ups.com,"United Parcel Service, Inc.",zh-tw-stories.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,ad9e8fa6cf3a69a93198fec281696a14,f4f020c6e7dfa4ebbcd742bbfdea14fa8e2fc835e1708a080d85f450b20e0848,,ctls,about.ups.com,443,https://vi-vn-stories.ups.com:443,https,,text/html,GET,2.23.209.160,/,1656864229,2a02:26f0:480:22::1726:62f8,Java,1309,False,,,https://tags.tiqcdn.com,,https://about.ups.com/vn/vi/home.html,
wineid.ups.com,UPS Enterprise Portal Log In,200,18795,AS12217,UPS,US,153.2.192.0/18,ep.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-09-16T00:00:00Z,2023-09-16T23:59:59Z,"CN=ep-portal.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",ep-portal.ups.com,"United Parcel Service, Inc.",www.upsers.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,adadeb84e4bbd378f67e43c7abea884b,10c37d98499e461686e070beeda0a2d973dc25a38edc1fa506ed51eb3403d0e4,,ctls,ep.ups.com,443,https://wineid.ups.com:443,https,Apache,text/html,GET,153.2.230.208,/,-333995642,153.2.226.117,Java,410,False,,,,,https://ep.ups.com/UPSRegistration/UPSLogin,
winowasext.ups.com,404 - File or directory not found.,404,1245,AS12217,UPS,US,153.2.176.0/21,winowasext.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,,2021-09-29T00:00:00Z,2022-09-29T23:59:59Z,"CN=mahucext.ups.com, O=United Parcel Service\, Inc., L=Mahwah, ST=New Jersey, C=US",mahucext.ups.com,"United Parcel Service, Inc.",winucext.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,084715e858a44d40dc5734eed6824647,035749b590e1be6d9e98ca31396e81770044bf1b8bee3f0f1cd1396ee0d42c45,,ctls,winowasext.ups.com,443,https://winowasext.ups.com:443,https,Microsoft-IIS/8.5,text/html,GET,153.2.183.165,/,1631801191,153.2.183.165,Windows Server,30,False,,,,,,True
winucext.dmz-gslb.ups.com,Not Found,404,315,AS12217,UPS,US,153.2.176.0/21,,,,,,,,,,,,,,,,,,,,,80,http://winucext.dmz-gslb.ups.com:80,http,Microsoft-HTTPAPI/2.0,text/html,GET,153.2.183.165,/,225052475,153.2.183.165,Microsoft HTTPAPI:2.0,7,False,,,,,,
winucext.ups.com,Not Found,404,315,AS12217,UPS,US,153.2.176.0/21,,,,,,,,,,,,,,,,,,,,,80,http://winucext.ups.com:80,http,Microsoft-HTTPAPI/2.0,text/html,GET,153.2.183.165,/,225052475,153.2.183.165,Microsoft HTTPAPI:2.0,7,False,,,,,,
wmsportal.ups.com,SCflex,200,2532,AS14618,AMAZON-AES,US,54.221.0.0/16,wmsportal.ups.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-12-30T00:00:00Z,2023-12-30T23:59:59Z,"CN=wmsportal.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",wmsportal.ups.com,"United Parcel Service, Inc.",wmsportal.ups.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,088235c12f0408bfdacbf5342f90bf08,cf9c9587db29275649b68a2cb7dffc36649f3b27456d89845b2231c4659c95a4,,ctls,wmsportal.ups.com,443,https://wmsportal.ups.com:443,https,,text/html,GET,54.221.6.254,/,1060020582,23.22.117.193,JavaServer Pages:2.3,59,False,,,,,,
www.about.ups.com,Home | About UPS,200,66729,AS20940,AKAMAI-ASN1,NL,2.20.0.0/14,about.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-17T00:00:00Z,2024-02-17T23:59:59Z,"CN=stories.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",stories.ups.com,"United Parcel Service, Inc.",zh-tw-stories.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,ad9e8fa6cf3a69a93198fec281696a14,f4f020c6e7dfa4ebbcd742bbfdea14fa8e2fc835e1708a080d85f450b20e0848,,ctls,about.ups.com,443,https://www.about.ups.com:443,https,,text/html,GET,2.23.209.132,/,-1127616803,2a02:26f0:480:22::1726:62f8,Java,1330,False,,,mboxedge31.tt.omtrdc.net,,https://about.ups.com/us/en/home.html,
www.apps.ups.com,UPS Global Shipping & Logistics Solutions | Worldwide Delivery | UPS - United States,200,283321,AS16625,AKAMAI-AS,US,95.100.80.0/22,www.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-31T00:00:00Z,2023-08-31T23:59:59Z,"CN=www.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",www.ups.com,"United Parcel Service, Inc.",wwwapps.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,70b822fe71e01780cb3e954f9f3495cc,16c0367271a09bc394292c3e59d1642392f9246692ac3b847518d1dd9c1fec51,,ctls,www.ups.com,80,http://www.apps.ups.com:80,http,Apache,text/html,GET,95.100.66.141,/,1101614703,95.100.66.141,Java,898,False,,,,,https://www.ups.com/us/en/global.page,
www.brand.ups.com,Login,200,19214,AS20940,AKAMAI-ASN1,NL,2.20.0.0/14,brand.ups.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-17T00:00:00Z,2024-02-17T23:59:59Z,"CN=stories.ups.com, O=United Parcel Service\, Inc., ST=New Jersey, C=US",stories.ups.com,"United Parcel Service, Inc.",zh-tw-stories.ups.com,"CN=COMODO ECC Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Organization Validation Secure Server CA,COMODO CA Limited,ad9e8fa6cf3a69a93198fec281696a14,f4f020c6e7dfa4ebbcd742bbfdea14fa8e2fc835e1708a080d85f450b20e0848,,ctls,brand.ups.com,80,http://www.brand.ups.com:80,http,,text/html,GET,2.23.209.132,/,-197291711,2a02:26f0:480:22::1726:62f8,HSTS,427,False,,,https://visitor-service-ap-northeast-3.tealiumiq.com,,https://brand.ups.com/,
