input,title,status_code,content_length,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,tech_,lines,cdn,tls_subject_org_,tls_expired
back.build.acorns.com,,,243,back.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,back.build.acorns.com,443,https://back.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.94,HSTS,2,True,,
backend-00000-okta-idp1.blogmonboarding.admins.build.acorns.com,,,255,backend-00000-okta-idp1.blogmonboarding.admins.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,backend-00000-okta-idp1.blogmonboarding.admins.build.acorns.com,443,https://backend-00000-okta-idp1.blogmonboarding.admins.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.62,HSTS,2,True,,
baconetworkgogreecornin.papt.blogmonboarding.build.acorns.com,,,243,baconetworkgogreecornin.papt.blogmonboarding.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,baconetworkgogreecornin.papt.blogmonboarding.build.acorns.com,443,https://baconetworkgogreecornin.papt.blogmonboarding.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.88,HSTS,2,True,,
bancosantander.trabajo.0780ocuments.build.acorns.com,,,275,bancosantander.trabajo.0780ocuments.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,bancosantander.trabajo.0780ocuments.build.acorns.com,443,https://bancosantander.trabajo.0780ocuments.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.62,HSTS,2,True,,
bank-docs.acorns.com,,,42,bank-docs.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,CN=masterssl.acorns.com,masterssl.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,bank-docs.acorns.com,443,https://bank-docs.acorns.com:443,https,,application/json,GET,18.66.122.43,Amazon Web Services,1,True,,
bank-docs.staging.acorns.com,,,42,bank-docs.staging.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,CN=masterssl.acorns.com,masterssl.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,bank-docs.staging.acorns.com,443,https://bank-docs.staging.acorns.com:443,https,,application/json,GET,18.64.236.31,Amazon Web Services,1,True,,
basic.app.acorns.com,,,287,basic.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,basic.app.acorns.com,443,https://basic.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.128,HSTS,2,True,,
bde.build.acorns.com,,,243,bde.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,bde.build.acorns.com,443,https://bde.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.62,HSTS,2,True,,
bents.deru.build.acorns.com,,,243,bents.deru.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,bents.deru.build.acorns.com,443,https://bents.deru.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.45,HSTS,2,True,,
bestsadmin6.build.acorns.com,,,243,bestsadmin6.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,bestsadmin6.build.acorns.com,443,https://bestsadmin6.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.45,HSTS,2,True,,
beta.app.acorns.com,,,286,beta.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,beta.app.acorns.com,443,https://beta.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.104,HSTS,2,True,,
bigfarmkarloroduction-737oia-dot-govapi.build.acorns.com,,,263,bigfarmkarloroduction-737oia-dot-govapi.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,bigfarmkarloroduction-737oia-dot-govapi.build.acorns.com,443,https://bigfarmkarloroduction-737oia-dot-govapi.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.62,HSTS,2,True,,
biniwni.app.acorns.com,,,289,biniwni.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,biniwni.app.acorns.com,443,https://biniwni.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.27,HSTS,2,True,,
blog.app.acorns.com,,,286,blog.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,blog.app.acorns.com,443,https://blog.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.27,HSTS,2,True,,
blog.build.acorns.com,,,243,blog.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,blog.build.acorns.com,443,https://blog.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.45,HSTS,2,True,,
blogs-00000-okta-idp.blogmonboarding-md.build.acorns.com,,,243,blogs-00000-okta-idp.blogmonboarding-md.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,blogs-00000-okta-idp.blogmonboarding-md.build.acorns.com,443,https://blogs-00000-okta-idp.blogmonboarding-md.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.45,HSTS,2,True,,
blogs-00000-okta-idp.data.blogmonboarding.build.acorns.com,,,243,blogs-00000-okta-idp.data.blogmonboarding.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,blogs-00000-okta-idp.data.blogmonboarding.build.acorns.com,443,https://blogs-00000-okta-idp.data.blogmonboarding.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.45,HSTS,2,True,,
blogs.app.acorns.com,,,287,blogs.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,blogs.app.acorns.com,443,https://blogs.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.128,HSTS,2,True,,
bluestorm7zefmq3-build.s1340-3.build.acorns.com,,,243,bluestorm7zefmq3-build.s1340-3.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,bluestorm7zefmq3-build.s1340-3.build.acorns.com,443,https://bluestorm7zefmq3-build.s1340-3.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.88,HSTS,2,True,,
bmvz.build.acorns.com,,,243,bmvz.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,bmvz.build.acorns.com,443,https://bmvz.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.94,HSTS,2,True,,
br-sys-stagingdebug.webinar.build.acorns.com,,,255,br-sys-stagingdebug.webinar.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,br-sys-stagingdebug.webinar.build.acorns.com,443,https://br-sys-stagingdebug.webinar.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.45,HSTS,2,True,,
btpspicpend.api.build.acorns.com,,,255,btpspicpend.api.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,btpspicpend.api.build.acorns.com,443,https://btpspicpend.api.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.45,HSTS,2,True,,
bundle-centos-backbee.build.acorns.com,,,255,bundle-centos-backbee.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,bundle-centos-backbee.build.acorns.com,443,https://bundle-centos-backbee.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.62,HSTS,2,True,,
business.acorns.com,503 Service Temporarily Unavailable,,564,business.acorns.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,CN=masterssl.acorns.com,masterssl.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,business.acorns.com,443,https://business.acorns.com:443,https,awselb/2.0,text/html,GET,3.220.211.75,,13,,,
c.app.acorns.com,,,283,c.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,c.app.acorns.com,443,https://c.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.27,HSTS,2,True,,
c1887iki-mortal-combillinks.mec-youngmoney-admin6.build.acorns.com,,,243,c1887iki-mortal-combillinks.mec-youngmoney-admin6.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,c1887iki-mortal-combillinks.mec-youngmoney-admin6.build.acorns.com,443,https://c1887iki-mortal-combillinks.mec-youngmoney-admin6.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.62,HSTS,2,True,,
c7zefmq3.build.acorns.com,,,243,c7zefmq3.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,c7zefmq3.build.acorns.com,443,https://c7zefmq3.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.45,HSTS,2,True,,
calcpa-sekkei-nettingfoia-documentitaapi.apih1mb7api.build.acorns.com,,,243,calcpa-sekkei-nettingfoia-documentitaapi.apih1mb7api.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,calcpa-sekkei-nettingfoia-documentitaapi.apih1mb7api.build.acorns.com,443,https://calcpa-sekkei-nettingfoia-documentitaapi.apih1mb7api.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.62,HSTS,2,True,,
calendaekimae-com.kns-comnetoungmoney-admin6.build.acorns.com,,,243,calendaekimae-com.kns-comnetoungmoney-admin6.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,calendaekimae-com.kns-comnetoungmoney-admin6.build.acorns.com,443,https://calendaekimae-com.kns-comnetoungmoney-admin6.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.88,HSTS,2,True,,
calendar.acorns.com,Sign in - Google Accounts,,1406,www.google.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T08:26:19Z,CN=www.google.com,www.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ctls,www.google.com,80,http://calendar.acorns.com:80,http,GSE,text/html,GET,172.217.18.19,OpenGSE,32,,,
capi-g.acorns.com,Login,,3283,capi-g.acorns.com,443,tls13,TLS_AES_256_GCM_SHA384,2022-11-29T15:37:36Z,CN=capi-g.acorns.com,capi-g.acorns.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,capi-g.acorns.com,443,https://capi-g.acorns.com:443,https,,text/html,GET,107.21.41.32,HSTS,12,,,True
capi.acorns.com,,,,capi.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-04-16T14:28:59Z,CN=capi.acorns.com,capi.acorns.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,ctls,capi.acorns.com,443,https://capi.acorns.com:443,https,,,GET,216.239.38.21,Google Cloud CDN,1,,,
carlisleunited.app.acorns.com,,,296,carlisleunited.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,carlisleunited.app.acorns.com,443,https://carlisleunited.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.128,HSTS,2,True,,
cas02fincom.build.acorns.com,,,243,cas02fincom.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,cas02fincom.build.acorns.com,443,https://cas02fincom.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.94,HSTS,2,True,,
cdn.acorns.com,,,243,cdn.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,CN=masterssl.acorns.com,masterssl.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,cdn.acorns.com,443,https://cdn.acorns.com:443,https,AmazonS3,application/xml,GET,65.9.66.38,Amazon Web Services,2,True,,
cdn.app.acorns.com,,,285,cdn.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,cdn.app.acorns.com,443,https://cdn.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.128,HSTS,2,True,,
cdn01.acorns.com,,,243,cdn01.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,CN=masterssl.acorns.com,masterssl.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,cdn01.acorns.com,443,https://cdn01.acorns.com:443,https,AmazonS3,application/xml,GET,65.9.66.77,Amazon Web Services,2,True,,
cdn02.acorns.com,,,243,cdn02.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,CN=masterssl.acorns.com,masterssl.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,cdn02.acorns.com,443,https://cdn02.acorns.com:443,https,AmazonS3,application/xml,GET,65.9.66.21,Amazon Web Services,2,True,,
cdn03.acorns.com,,,243,cdn03.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,CN=masterssl.acorns.com,masterssl.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,cdn03.acorns.com,443,https://cdn03.acorns.com:443,https,AmazonS3,application/xml,GET,65.9.66.38,Amazon Web Services,2,True,,
cdn04.acorns.com,,,243,cdn04.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,CN=masterssl.acorns.com,masterssl.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,cdn04.acorns.com,443,https://cdn04.acorns.com:443,https,AmazonS3,application/xml,GET,65.9.66.53,Amazon Web Services,2,True,,
cdq-api.app.acorns.com,,,289,cdq-api.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,cdq-api.app.acorns.com,443,https://cdq-api.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.27,HSTS,2,True,,
certificate.app.acorns.com,,,293,certificate.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,certificate.app.acorns.com,443,https://certificate.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.27,HSTS,2,True,,
challenges.acorns.com,Fastly error: unknown domain challenges.acorns.com,,270,challenges.acorns.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-10T04:55:10Z,CN=c.sni-561-default.ssl.fastly.net,c.sni-561-default.ssl.fastly.net,"CN=GlobalSign Atlas R3 DV TLS CA 2023 Q1, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2023 Q1,GlobalSign nv-sa,ctls,challenges.acorns.com,443,https://challenges.acorns.com:443,https,Varnish,text/html,GET,151.101.130.49,Varnish,8,True,,
chang.app.acorns.com,,,287,chang.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,chang.app.acorns.com,443,https://chang.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.128,HSTS,2,True,,
check.app.acorns.com,,,287,check.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,check.app.acorns.com,443,https://check.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.104,HSTS,2,True,,
chuangye.app.acorns.com,,,290,chuangye.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,chuangye.app.acorns.com,443,https://chuangye.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.104,HSTS,2,True,,
cica.app.acorns.com,,,286,cica.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,cica.app.acorns.com,443,https://cica.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.27,HSTS,2,True,,
cim-api-qa.app.acorns.com,,,292,cim-api-qa.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,cim-api-qa.app.acorns.com,443,https://cim-api-qa.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.104,HSTS,2,True,,
cim-api.app.acorns.com,,,309,cim-api.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,cim-api.app.acorns.com,443,https://cim-api.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.128,HSTS,2,True,,
cim-data-quality-qa.app.acorns.com,,,301,cim-data-quality-qa.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,cim-data-quality-qa.app.acorns.com,443,https://cim-data-quality-qa.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.128,HSTS,2,True,,
clc-cif-dcfcust213assetsadmin.app.acorns.com,,,311,clc-cif-dcfcust213assetsadmin.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,clc-cif-dcfcust213assetsadmin.app.acorns.com,443,https://clc-cif-dcfcust213assetsadmin.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.111,HSTS,2,True,,
click.app.acorns.com,,,287,click.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,click.app.acorns.com,443,https://click.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.128,HSTS,2,True,,
clicketing.build.acorns.com,,,243,clicketing.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,clicketing.build.acorns.com,443,https://clicketing.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.94,HSTS,2,True,,
client-api-api.kns-comnetoungmoney-admin6.build.acorns.com,,,263,client-api-api.kns-comnetoungmoney-admin6.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,client-api-api.kns-comnetoungmoney-admin6.build.acorns.com,443,https://client-api-api.kns-comnetoungmoney-admin6.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.94,HSTS,2,True,,
client-api.acorns.com,The page you were looking for doesn't exist (404),,728,client-api.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2016-07-13T00:00:00Z,"CN=client-api.acorns.com, OU=EssentialSSL, OU=Domain Control Validated",client-api.acorns.com,"CN=COMODO RSA Domain Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Domain Validation Secure Server CA,COMODO CA Limited,ctls,client-api.acorns.com,443,https://client-api.acorns.com:443,https,envoy,text/html,GET,13.224.189.72,HSTS,27,True,,True
client.00001-okta-idp.wiki.ext.build.acorns.com,,,255,client.00001-okta-idp.wiki.ext.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,client.00001-okta-idp.wiki.ext.build.acorns.com,443,https://client.00001-okta-idp.wiki.ext.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.62,HSTS,2,True,,
client.acorns.com,The page you were looking for doesn't exist (404),,728,client.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,CN=masterssl.acorns.com,masterssl.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,client.acorns.com,443,https://client.acorns.com:443,https,envoy,text/html,GET,108.138.17.23,HSTS,27,True,,
client.app.acorns.com,,,288,client.app.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=*.app.acorns.com,*.app.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,client.app.acorns.com,443,https://client.app.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.122.104,HSTS,2,True,,
client.build.acorns.com,,,255,client.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,client.build.acorns.com,443,https://client.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.88,HSTS,2,True,,
client.curso.build.acorns.com,,,255,client.curso.build.acorns.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,CN=*.build.acorns.com,*.build.acorns.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,client.curso.build.acorns.com,443,https://client.curso.build.acorns.com:443,https,AmazonS3,application/xml,GET,18.66.147.45,HSTS,2,True,,
