input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,tls_wildcard_certificate,webserver,tech_,final_url,csp_domains_,tls_mismatched,tls_subject_org_,cdn_name,cdn,tls_self_signed
terrenos.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,terrenos.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,terrenos.cloud.tyk.io,443,https://terrenos.cloud.tyk.io:443,https,text/html,GET,54.210.68.5,/,-138391155,54.210.191.147,223,False,True,,HSTS,,,,,,,
test-account-yellow.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,test-account-yellow.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,test-account-yellow.cloud.tyk.io,443,https://test-account-yellow.cloud.tyk.io:443,https,text/html,GET,3.208.49.197,/,-138391155,54.210.191.147,223,False,True,,HSTS,,,,,,,
test2-dcp2-ga.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,test2-dcp2-ga.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,test2-dcp2-ga.cloud.tyk.io,443,https://test2-dcp2-ga.cloud.tyk.io:443,https,text/html,GET,3.208.49.197,/,-138391155,54.210.191.147,223,False,True,,HSTS,,,,,,,
test2.cloud.tyk.io,404 Not Found,404,571,AS14618,AMAZON-AES,US,3.218.182.0/24,test2.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,test2.cloud.tyk.io,443,https://test2.cloud.tyk.io:443,https,text/html,GET,3.208.49.197,/,1753499711,54.210.191.147,14,False,True,nginx/1.14.2,Nginx:1.14.2,,,,,,,
thcs-binhchau-quangngai.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,thcs-binhchau-quangngai.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,thcs-binhchau-quangngai.cloud.tyk.io,443,https://thcs-binhchau-quangngai.cloud.tyk.io:443,https,text/html,GET,54.210.68.5,/,-138391155,54.210.191.147,223,False,True,,HSTS,,,,,,,
thcs.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,thcs.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,thcs.cloud.tyk.io,443,https://thcs.cloud.tyk.io:443,https,text/html,GET,54.210.68.5,/,-138391155,54.210.191.147,223,False,True,,HSTS,,,,,,,
thecramgroup.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.88.0.0/14,thecramgroup.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,thecramgroup.cloud.tyk.io,443,https://thecramgroup.cloud.tyk.io:443,https,text/html,GET,54.88.196.71,/,-138391155,54.210.191.147,223,False,True,,HSTS,,,,,,,
thequantumalliance.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,thequantumalliance.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,thequantumalliance.cloud.tyk.io,443,https://thequantumalliance.cloud.tyk.io:443,https,text/html,GET,54.210.191.147,/,-138391155,54.210.68.5,223,False,True,,HSTS,,,,,,,
thesoleil.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,thesoleil.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,thesoleil.cloud.tyk.io,443,https://thesoleil.cloud.tyk.io:443,https,text/html,GET,3.208.49.197,/,-138391155,54.210.191.147,223,False,True,,HSTS,,,,,,,
theworkplace.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,theworkplace.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,theworkplace.cloud.tyk.io,443,https://theworkplace.cloud.tyk.io:443,https,text/html,GET,3.208.49.197,/,-138391155,54.88.196.71,223,False,True,,HSTS,,,,,,,
timeseries-api-07.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,timeseries-api-07.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,timeseries-api-07.cloud.tyk.io,443,https://timeseries-api-07.cloud.tyk.io:443,https,text/html,GET,54.210.68.5,/,-138391155,54.210.191.147,223,False,True,,HSTS,,,,,,,
tmi.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,tmi.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,tmi.cloud.tyk.io,443,https://tmi.cloud.tyk.io:443,https,text/html,GET,54.210.191.147,/,-138391155,54.210.68.5,223,False,True,,HSTS,,,,,,,
tokyoweb.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,tokyoweb.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,tokyoweb.cloud.tyk.io,443,https://tokyoweb.cloud.tyk.io:443,https,text/html,GET,54.210.68.5,/,-138391155,54.210.191.147,223,False,True,,HSTS,,,,,,,
tol.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,tol.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,tol.cloud.tyk.io,443,https://tol.cloud.tyk.io:443,https,text/html,GET,54.210.68.5,/,-138391155,54.88.196.71,223,False,True,,HSTS,,,,,,,
topcon.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.88.0.0/14,topcon.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,topcon.cloud.tyk.io,443,https://topcon.cloud.tyk.io:443,https,text/html,GET,54.88.196.71,/,-138391155,3.208.49.197,223,False,True,,HSTS,,,,,,,
tor10-44-pda.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,tor10-44-pda.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,tor10-44-pda.cloud.tyk.io,443,https://tor10-44-pda.cloud.tyk.io:443,https,text/html,GET,54.210.191.147,/,-138391155,54.88.196.71,223,False,True,,HSTS,,,,,,,
tor111-157-pdb.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,tor111-157-pdb.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,tor111-157-pdb.cloud.tyk.io,443,https://tor111-157-pdb.cloud.tyk.io:443,https,text/html,GET,3.208.49.197,/,-138391155,54.88.196.71,223,False,True,,HSTS,,,,,,,
tor112-121-pda.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,tor112-121-pda.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,tor112-121-pda.cloud.tyk.io,443,https://tor112-121-pda.cloud.tyk.io:443,https,text/html,GET,54.210.191.147,/,-138391155,54.88.196.71,223,False,True,,HSTS,,,,,,,
tor120-pda.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.88.0.0/14,tor120-pda.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,tor120-pda.cloud.tyk.io,443,https://tor120-pda.cloud.tyk.io:443,https,text/html,GET,54.88.196.71,/,-138391155,3.208.49.197,223,False,True,,HSTS,,,,,,,
tor124-143-pda.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,tor124-143-pda.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,tor124-143-pda.cloud.tyk.io,443,https://tor124-143-pda.cloud.tyk.io:443,https,text/html,GET,3.208.49.197,/,-138391155,54.210.68.5,223,False,True,,HSTS,,,,,,,
tor125-141-pdd.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,tor125-141-pdd.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,tor125-141-pdd.cloud.tyk.io,443,https://tor125-141-pdd.cloud.tyk.io:443,https,text/html,GET,3.208.49.197,/,-138391155,54.88.196.71,223,False,True,,HSTS,,,,,,,
tor128-164-grc.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,tor128-164-grc.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,tor128-164-grc.cloud.tyk.io,443,https://tor128-164-grc.cloud.tyk.io:443,https,text/html,GET,54.210.191.147,/,-138391155,3.208.49.197,223,False,True,,HSTS,,,,,,,
tor132-167-pda.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,tor132-167-pda.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,tor132-167-pda.cloud.tyk.io,443,https://tor132-167-pda.cloud.tyk.io:443,https,text/html,GET,54.210.191.147,/,-138391155,54.210.68.5,223,False,True,,HSTS,,,,,,,
tor143-157-pdd.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,tor143-157-pdd.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,tor143-157-pdd.cloud.tyk.io,443,https://tor143-157-pdd.cloud.tyk.io:443,https,text/html,GET,3.208.49.197,/,-138391155,54.210.191.147,223,False,True,,HSTS,,,,,,,
tor15-27-pdc.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,tor15-27-pdc.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,tor15-27-pdc.cloud.tyk.io,443,https://tor15-27-pdc.cloud.tyk.io:443,https,text/html,GET,3.208.49.197,/,-138391155,54.88.196.71,223,False,True,,HSTS,,,,,,,
tor15-41-pda.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,tor15-41-pda.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,tor15-41-pda.cloud.tyk.io,443,https://tor15-41-pda.cloud.tyk.io:443,https,text/html,GET,3.208.49.197,/,-138391155,54.88.196.71,223,False,True,,HSTS,,,,,,,
tor154-168-pdd.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,tor154-168-pdd.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,tor154-168-pdd.cloud.tyk.io,443,https://tor154-168-pdd.cloud.tyk.io:443,https,text/html,GET,54.210.191.147,/,-138391155,54.88.196.71,223,False,True,,HSTS,,,,,,,
tor157-160-pda.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,tor157-160-pda.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,tor157-160-pda.cloud.tyk.io,443,https://tor157-160-pda.cloud.tyk.io:443,https,text/html,GET,54.210.191.147,/,-138391155,3.208.49.197,223,False,True,,HSTS,,,,,,,
tor159-199-grc.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,tor159-199-grc.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,tor159-199-grc.cloud.tyk.io,443,https://tor159-199-grc.cloud.tyk.io:443,https,text/html,GET,54.210.68.5,/,-138391155,54.210.191.147,223,False,True,,HSTS,,,,,,,
tor160-295-pdb.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,3.218.182.0/24,tor160-295-pdb.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,tor160-295-pdb.cloud.tyk.io,443,https://tor160-295-pdb.cloud.tyk.io:443,https,text/html,GET,3.208.49.197,/,-138391155,54.88.196.71,223,False,True,,HSTS,,,,,,,
tor163-219-grc.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,tor163-219-grc.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,tor163-219-grc.cloud.tyk.io,443,https://tor163-219-grc.cloud.tyk.io:443,https,text/html,GET,54.210.191.147,/,-138391155,54.88.196.71,223,False,True,,HSTS,,,,,,,
tor163-268-pda.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,tor163-268-pda.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,tor163-268-pda.cloud.tyk.io,443,https://tor163-268-pda.cloud.tyk.io:443,https,text/html,GET,54.210.191.147,/,-138391155,54.88.196.71,223,False,True,,HSTS,,,,,,,
tor164-296-pdb.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.208.0.0/14,tor164-296-pdb.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,tor164-296-pdb.cloud.tyk.io,443,https://tor164-296-pdb.cloud.tyk.io:443,https,text/html,GET,54.210.191.147,/,-138391155,3.208.49.197,223,False,True,,HSTS,,,,,,,
tor165-205-grc.cloud.tyk.io,Tyk Cloud - API Management and Gateway,200,9549,AS14618,AMAZON-AES,US,54.88.0.0/14,tor165-205-grc.cloud.tyk.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-09-28T23:59:59Z,CN=*.cloud.tyk.io,*.cloud.tyk.io,cloud.tyk.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6790d175c11a2909f45111083695461c,43620dd08121263a6abcb7617d33818b0b48bcf530be076b0d7740df6587ae5d,ctls,tor165-205-grc.cloud.tyk.io,443,https://tor165-205-grc.cloud.tyk.io:443,https,text/html,GET,54.88.196.71,/,-138391155,54.210.191.147,223,False,True,,HSTS,,,,,,,
