input,title,status_code,content_length,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,tech_,lines,cdn
iad1.yelp.com,"Frankfurt am Main Restaurants, Essen, Shopping, Hotels, Wellness, Ärzte - Yelp",,387699,www.yelp.de,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,CN=yelp.co.uk,yelp.co.uk,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,www.yelp.de,443,https://iad1.yelp.com:443,https,envoy,text/html,GET,146.75.116.116,Zipkin,91,True
image.e.yelp.com,Access Denied,,268,image.e.yelp.com,443,tls13,TLS_AES_256_GCM_SHA384,2022-07-18T00:00:00Z,"CN=akamai-san125.exacttarget.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",akamai-san125.exacttarget.com,"SALESFORCE.COM, INC.","CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,image.e.yelp.com,443,https://image.e.yelp.com:443,https,AkamaiGHost,text/html,GET,2.23.209.143,,10,
images.uswest1.yelp.com,400 Bad Request,,226,images.uswest1.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,"CN=yelp.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,images.uswest1.yelp.com,443,https://images.uswest1.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,9,True
images.yelp.com,Yelp,,5332,images.yelp.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-28T01:46:01Z,CN=images.yelp.com,images.yelp.com,,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q3, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q3,GlobalSign nv-sa,ctls,images.yelp.com,443,https://images.yelp.com:443,https,,text/html,GET,146.75.122.49,Varnish,89,True
info.biz.yelp.com,"Frankfurt am Main Restaurants, Essen, Shopping, Hotels, Wellness, Ärzte - Yelp",,168495,www.yelp.de,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,CN=yelp.co.uk,yelp.co.uk,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,www.yelp.de,443,https://info.biz.yelp.com:443,https,envoy,text/html,GET,3.92.120.28,Zipkin,86,
info.nowait.com,"Frankfurt am Main Restaurants, Essen, Shopping, Hotels, Wellness, Ärzte - Yelp",,167881,www.yelp.de,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,CN=yelp.co.uk,yelp.co.uk,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,www.yelp.de,443,https://info.nowait.com:443,https,envoy,text/html,GET,34.237.219.119,Zipkin,86,
ir.yelp.com,Yelp Inc. - Investor Relations,,103993,www.yelp-ir.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,"CN=www.yelp-ir.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.yelp-ir.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,www.yelp-ir.com,443,https://ir.yelp.com:443,https,cloudflare,text/html,GET,34.197.134.23,Microsoft ASP.NET,1465,
jobs.nowait.com,ERROR: The request could not be satisfied,,919,restaurants.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,CN=yelp.com,yelp.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,restaurants.yelp.com,443,https://jobs.nowait.com:443,https,CloudFront,text/html,GET,35.224.74.121,HTTP/3,20,True
jobs.yelp.com,Careers at Yelp | Yelp Jobs,,536597,www.yelp.careers,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,CN=yelp.careers,yelp.careers,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,www.yelp.careers,443,https://jobs.yelp.com:443,https,,text/html,GET,34.197.134.23,Scala,4021,
jofulmore.yelp.com,Joseph F.'s Reviews | Orlando - Yelp,,2018274,www.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,"CN=yelp.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.yelp.com,443,https://jofulmore.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,1303,True
knowledge.yelp.com,Yelp Knowledge | Local Analytics & Insights,,57514,knowledge.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,CN=yelp.com,yelp.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,knowledge.yelp.com,443,https://knowledge.yelp.com:443,https,nginx,text/html,GET,99.86.4.39,Yoast SEO:19.7.1,1382,True
lib.purdue.edu.nowait.com,Join the largest restaurant consumer network in the US with Yelp Guest Manager,,273815,restaurants.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,CN=yelp.com,yelp.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,restaurants.yelp.com,443,https://lib.purdue.edu.nowait.com:443,https,nginx,text/html,GET,35.224.74.121,Yoast SEO:19.7.1,1643,True
login.yelpwifi.com,404 Not Found,,548,login.yelpwifi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=yelpwifi.com,yelpwifi.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,login.yelpwifi.com,443,https://login.yelpwifi.com:443,https,nginx,text/html,GET,52.86.155.53,Nginx,14,
m.iad1.yelp.com,ERROR: The request could not be satisfied,,951,m.iad1.yelp.de,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,CN=yelp.co.uk,yelp.co.uk,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,m.iad1.yelp.de,443,https://m.iad1.yelp.com:443,https,CloudFront,text/html,GET,151.101.0.116,HTTP/3,20,True
m.yelp.com,"Frankfurt am Main Restaurants, Essen, Shopping, Hotels, Wellness, Ärzte - Yelp",,388195,www.yelp.de,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,CN=yelp.co.uk,yelp.co.uk,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,www.yelp.de,443,https://m.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,91,True
makeithappenday.yelp.com,Make It Happen with Yelp!,,15829,makeithappenday.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,CN=yelp.com,yelp.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,makeithappenday.yelp.com,443,https://makeithappenday.yelp.com:443,https,Netlify,text/html,GET,143.204.215.95,Netlify,229,True
malestrippers.yelp.com,Mikki Y.'s Reviews | New York - Yelp,,2059219,www.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,"CN=yelp.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.yelp.com,443,https://malestrippers.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,2300,True
mallomar.yelp.com,"Frankfurt am Main Restaurants, Essen, Shopping, Hotels, Wellness, Ärzte - Yelp",,386934,www.yelp.de,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,CN=yelp.co.uk,yelp.co.uk,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,www.yelp.de,443,https://mallomar.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,91,True
mappyman.yelp.com,Scott L.'s Reviews | Portland - Yelp,,290072,www.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,"CN=yelp.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.yelp.com,443,https://mappyman.yelp.com:443,https,envoy,text/html,GET,146.75.120.116,Zipkin,3537,True
megavip-m.iad1.yelp.com,"Restaurants, Essen, Shopping, Hotels, Wellness, Ärzte - Yelp",,250412,m.yelp.de,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,CN=yelp.co.uk,yelp.co.uk,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,m.yelp.de,443,https://megavip-m.iad1.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,74,True
megavip.iad1.yelp.com,"Restaurants, Dentists, Bars, Beauty Salons, Doctors - Yelp",,147503,www.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,"CN=yelp.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.yelp.com,443,https://megavip.iad1.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,86,True
mequedouno.yelp.com,Me Quedo U.'s Reviews | Virden - Yelp,,1991795,www.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,"CN=yelp.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.yelp.com,443,https://mequedouno.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,926,True
mobile-api.yelp.com,Bad Request,,206,mobile-api.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,"CN=yelp.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,mobile-api.yelp.com,443,https://mobile-api.yelp.com:443,https,openresty/1.21.4.1,text/html,GET,151.101.0.116,Zipkin,7,True
mobile.yelp.com,"Frankfurt am Main Restaurants, Essen, Shopping, Hotels, Wellness, Ärzte - Yelp",,388249,www.yelp.de,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,CN=yelp.co.uk,yelp.co.uk,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,www.yelp.de,443,https://mobile.yelp.com:443,https,envoy,text/html,GET,52.86.155.53,Zipkin,91,
newmanila.yelp.com,Ricardo E.'s Reviews | Franklin Park - Yelp,,1991003,www.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,"CN=yelp.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.yelp.com,443,https://newmanila.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,924,True
nguyenhung.yelp.com,Hung N.'s Reviews | Spokane - Yelp,,303020,www.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,"CN=yelp.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.yelp.com,443,https://nguyenhung.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,3718,True
nickkramirez.yelp.com,Nick R.,,750401,m.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,"CN=yelp.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,m.yelp.com,443,https://nickkramirez.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,948,True
notification-payments.yelp.com,"Frankfurt am Main Restaurants, Essen, Shopping, Hotels, Wellness, Ärzte - Yelp",,387277,www.yelp.de,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,CN=yelp.co.uk,yelp.co.uk,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,www.yelp.de,443,https://notification-payments.yelp.com:443,https,envoy,text/html,GET,146.75.120.116,Zipkin,91,True
nowait.com,Join the largest restaurant consumer network in the US with Yelp Guest Manager,,273815,restaurants.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,CN=yelp.com,yelp.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,restaurants.yelp.com,443,https://nowait.com:443,https,nginx,text/html,GET,35.224.74.121,Yoast SEO:19.7.1,1643,True
nz.yelp.com,"Frankfurt Restaurants, Dentists, Bars, Beauty Salons, Doctors - Yelp",,138735,www.yelp.co.nz,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,CN=yelp.com.tr,yelp.com.tr,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,www.yelp.co.nz,443,https://nz.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,61,True
partner-api.yelp.com,,,138,partner-api.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,"CN=yelp.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,partner-api.yelp.com,443,https://partner-api.yelp.com:443,https,envoy,application/json,GET,146.75.120.116,Varnish,7,True
partners.yelp.com,Yelp Advertising Partners | Yelp for Business,,106174,business.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,CN=yelp.com,yelp.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,business.yelp.com,443,https://partners.yelp.com:443,https,nginx,text/html,GET,34.197.134.23,YouTube,2327,
paulchehade.yelp.com,Paul C.'s Reviews | Miami - Yelp,,182145,www.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,"CN=yelp.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.yelp.com,443,https://paulchehade.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,925,True
portal.yelpwifi.com,Welcome to nginx!,,612,portal.yelpwifi.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,CN=yelpwifi.com,yelpwifi.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,portal.yelpwifi.com,443,https://portal.yelpwifi.com:443,https,nginx,text/html,GET,34.197.134.23,Nginx,26,
press.yelp.com,Yelp - News,,62584,www.yelp-press.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-06-22T00:00:00Z,"CN=www.yelp-press.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.yelp-press.com,"Cloudflare, Inc.","CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ctls,www.yelp-press.com,443,https://press.yelp.com:443,https,cloudflare,text/html,GET,52.86.155.53,Microsoft ASP.NET,660,
redirects.uswest2.yelp.com,404 Not Found,,548,redirects.uswest2.yelp.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,CN=yelp.com,yelp.com,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,redirects.uswest2.yelp.com,443,https://redirects.uswest2.yelp.com:443,https,nginx,text/html,GET,35.160.9.199,Nginx,14,
restaurants.yelp.com,Join the largest restaurant consumer network in the US with Yelp Guest Manager,,273815,restaurants.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,CN=yelp.com,yelp.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,restaurants.yelp.com,443,https://restaurants.yelp.com:443,https,nginx,text/html,GET,13.32.121.24,Yoast SEO:19.7.1,1643,True
rocky.yelp.com,Rocky A.,,752522,m.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,"CN=yelp.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,m.yelp.com,443,https://rocky.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,978,True
s.yelp.com,s.yelp.com is a custom short domain,,5102,s.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,"CN=yelp.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,s.yelp.com,443,https://s.yelp.com:443,https,,text/html,GET,13.225.78.72,HTTP/3,123,True
safeguardo.yelp.com,"Restaurants, Dentists, Bars, Beauty Salons, Doctors - Yelp",,148115,www.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,"CN=yelp.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.yelp.com,443,https://safeguardo.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,86,True
sarahroset.yelp.com,Sarah R.,,749811,m.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,"CN=yelp.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,m.yelp.com,443,https://sarahroset.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,925,True
seatme.yelp.com,Join the largest restaurant consumer network in the US with Yelp Guest Manager,,273815,restaurants.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,CN=yelp.com,yelp.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,restaurants.yelp.com,443,https://seatme.yelp.com:443,https,nginx,text/html,GET,35.163.97.53,Yoast SEO:19.7.1,1643,
simulator-partner-api.yelp.com,"Restaurants, Dentists, Bars, Beauty Salons, Doctors - Yelp",,148457,www.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,"CN=yelp.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.yelp.com,443,https://simulator-partner-api.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,86,True
smtp.biz.yelp.com,"Frankfurt am Main Restaurants, Essen, Shopping, Hotels, Wellness, Ärzte - Yelp",,386784,www.yelp.de,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,CN=yelp.co.uk,yelp.co.uk,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,www.yelp.de,443,https://smtp.biz.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,91,True
stages.yelp.com,"Frankfurt am Main Restaurants, Essen, Shopping, Hotels, Wellness, Ärzte - Yelp",,387352,www.yelp.de,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,CN=yelp.co.uk,yelp.co.uk,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,www.yelp.de,443,https://stages.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,91,True
static.px.yelp.com,"Restaurants, Essen, Shopping, Hotels, Wellness, Ärzte - Yelp",,250642,m.yelp.de,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,CN=yelp.co.uk,yelp.co.uk,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,m.yelp.de,443,https://static.px.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,74,True
static.seatme.yelp.com,,,243,static.seatme.yelp.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-28T01:42:16Z,CN=static.seatme.yelp.com,static.seatme.yelp.com,,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q3, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q3,GlobalSign nv-sa,ctls,static.seatme.yelp.com,443,https://static.seatme.yelp.com:443,https,varnish,application/xml,GET,199.232.194.49,,2,True
static1.px.yelp.com,"Restaurants, Essen, Shopping, Hotels, Wellness, Ärzte - Yelp",,250371,m.yelp.de,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,CN=yelp.co.uk,yelp.co.uk,,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ctls,m.yelp.de,443,https://static1.px.yelp.com:443,https,envoy,text/html,GET,146.75.120.116,Zipkin,74,True
status.developer.yelp.com,Yelp Developer APIs and Services Status,,263456,status.developer.yelp.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-04-28T04:10:25Z,CN=d4.specialcounsel.technology,d4.specialcounsel.technology,,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,status.developer.yelp.com,443,https://status.developer.yelp.com:443,https,,text/html,GET,52.215.192.132,HSTS,3559,
stellarrepeller.yelp.com,Chad L.'s Reviews | Greenville - Yelp,,2023865,www.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,"CN=yelp.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.yelp.com,443,https://stellarrepeller.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,1392,True
sub-166-140-123.nowait.com,Join the largest restaurant consumer network in the US with Yelp Guest Manager,,273815,restaurants.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,CN=yelp.com,yelp.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,restaurants.yelp.com,443,https://sub-166-140-123.nowait.com:443,https,nginx,text/html,GET,35.224.74.121,Yoast SEO:19.7.1,1643,True
support.yelp.com,Support Center | Yelp,,73955,www.yelp-support.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-31T00:00:00Z,"CN=yelp-support.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp-support.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.yelp-support.com,443,https://support.yelp.com:443,https,sfdcedge,text/html,GET,34.197.134.23,Salesforce,844,
support.yelpwifi.com,Yelp WiFi | Support Center | Yelp,,73068,www.yelp-support.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-31T00:00:00Z,"CN=yelp-support.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp-support.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.yelp-support.com,443,https://support.yelpwifi.com:443,https,sfdcedge,text/html,GET,52.222.236.52,Salesforce,827,True
tacotrailblazer.yelp.com,Become Yelp's First Ever Taco Trailblazer,,13834,tacotrailblazer.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,CN=yelp.com,yelp.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,tacotrailblazer.yelp.com,443,https://tacotrailblazer.yelp.com:443,https,Netlify,text/html,GET,18.66.122.60,Netlify,216,True
thebetaswitch.yelp.com,The Beta S.'s Reviews | New York - Yelp,,1991395,www.yelp.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,"CN=yelp.com, O=Yelp Inc., L=San Francisco, ST=California, C=US",yelp.com,Yelp Inc.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.yelp.com,443,https://thebetaswitch.yelp.com:443,https,envoy,text/html,GET,151.101.0.116,Zipkin,926,True
