input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tech_,csp_domains_,tls_subject_org_,tls_wildcard_certificate,final_url,cdn_name,cdn,tls_mismatched,tls_self_signed,tls_expired
logging-api.zscaler.dev-sec.databricks.com,,403,23,logging-api.zscaler.dev-sec.databricks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-06T00:00:00Z,2024-03-07T23:59:59Z,CN=logging-api.zscaler.dev-sec.databricks.com,logging-api.zscaler.dev-sec.databricks.com,logging-api.zscaler.dev-sec.databricks.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,71a6052f2e75becd8b72cc44c15ad710,b4ca2a4d1b8b772ab71a4947e369ec5f67b080d4585906da69c51dfda8b10ffc,ctls,logging-api.zscaler.dev-sec.databricks.com,443,https://logging-api.zscaler.dev-sec.databricks.com:443,https,,application/json,GET,44.226.25.253,/,968070783,52.32.189.52,1,False,,,,,,,,,,
logging-api.zscaler.sec.databricks.com,,403,23,logging-api.zscaler.sec.databricks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-12T00:00:00Z,2024-03-13T23:59:59Z,CN=logging-api.zscaler.sec.databricks.com,logging-api.zscaler.sec.databricks.com,logging-api.zscaler.sec.databricks.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,a0075cd8c2cd2e246c0adc72a1165a56,a8df7224568c49f6cd6c278dd4e0e8faf7eee9f43c254ecb2a564d14d8903fd0,ctls,logging-api.zscaler.sec.databricks.com,443,https://logging-api.zscaler.sec.databricks.com:443,https,,application/json,GET,52.11.123.219,/,968070783,44.236.161.75,1,False,,,,,,,,,,
login.accounts.databricks.com,Databricks - Sign In,200,9348,login.accounts.databricks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-31T00:00:00Z,2024-04-30T23:59:59Z,"CN=login.accounts.databricks.com, O=Databricks Inc., L=San Francisco, ST=California, C=US",login.accounts.databricks.com,login.accounts.databricks.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,5f59312234204a87605061287dc7a2f8,2144ee1002ebbc2832deae234816d6f1f91a10f611d9155500fec96be8264466,ctls,login.accounts.databricks.com,443,https://login.accounts.databricks.com:443,https,nginx,text/html,GET,3.15.167.137,/,-599803935,3.15.167.136,217,False,Nginx,,Databricks Inc.,,,,,,,
login.staging.databricks.com,shield-databricks-staging - Sign In,200,9384,login.staging.databricks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-31T00:00:00Z,2024-04-30T23:59:59Z,"CN=login.staging.databricks.com, O=Databricks Inc., L=San Francisco, ST=California, C=US",login.staging.databricks.com,login.staging.databricks.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,e1978bd7888af7e05b04ae3aa26617c4,9a1c08f1cf3e393c4a15a6ef2bb470becf876622e7495fa685d5191591eb2957,ctls,login.staging.databricks.com,443,https://login.staging.databricks.com:443,https,nginx,text/html,GET,13.248.244.122,/,-599803935,76.223.106.8,216,False,Nginx,,Databricks Inc.,,,,,,,
mail.spark-summit.org,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,80,http://mail.spark-summit.org:80,http,ghs,text/html,GET,142.250.184.211,/,302920777,2a00:1450:4001:808::2013,12,False,,,,,,,,,,
maintenance.cloud.databricks.com,databricks.com,200,1187,maintenance.cloud.databricks.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2023-11-16T23:59:59Z,CN=*.cloud.databricks.com,*.cloud.databricks.com,*.cloud.databricks.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,818133ce814a1eb71468e0915d6a3290,77c949e0a3d5b7744a4386e2646a04ed466dcf904c5902684238f08a0b28353f,ctls,maintenance.cloud.databricks.com,443,https://maintenance.cloud.databricks.com:443,https,AmazonS3,text/html,GET,13.32.99.61,/,-491607480,13.32.99.19,32,False,Bootstrap:3.3.2,,,True,,cloudfront,True,,,
maintenance.dev.databricks.com,Databricks - Maintenance,200,942,maintenance.dev.databricks.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-11-07T23:59:59Z,CN=*.dev.databricks.com,*.dev.databricks.com,*.dev.databricks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,206606521cbfe2d2855255c3a083a31d,a904048ad6b81ed2e5c93a3cb8dca1ec7b4bfeb95d7a7ba2f3243e085e09486f,ctls,maintenance.dev.databricks.com,443,https://maintenance.dev.databricks.com:443,https,AmazonS3,text/html,GET,13.32.99.43,/,24639882,13.32.99.89,27,False,Bootstrap:3.3.2,,,True,,cloudfront,True,,,
material.corp.databricks.com,Material,200,26159,material.corp.databricks.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-16T11:04:30Z,2023-06-14T11:58:44Z,CN=material.corp.databricks.com,material.corp.databricks.com,lifesaver-sl7j5yzi.on.stellarite.io,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,54a80aed93fd4ffea5498af41100ce1a,e76bef5b8c5d6037731d3cfe3ca1e86a0c2775ade4a448c1198a4493680a3b51,ctls,material.corp.databricks.com,443,https://material.corp.databricks.com:443,https,,text/html,GET,34.117.134.4,/,2139361291,34.117.134.4,405,False,HTTP/3,*.gstatic.com,,,https://material.corp.databricks.com/login,google,True,,,
microsites-qa.databricks.com,Pantheon | Site Locked,401,3097,microsites-qa.databricks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-06T14:56:29Z,2023-07-05T14:56:28Z,CN=microsites-qa.databricks.com,microsites-qa.databricks.com,microsites-qa.databricks.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,161d494b652ff1dabd6339da87ce250b,b630d184acd30a80ba33a2e663ee8cb18e393948fbc171a523b484bf74cbdb74,ctls,microsites-qa.databricks.com,443,https://microsites-qa.databricks.com:443,https,nginx,text/html,GET,23.185.0.4,/,-312745554,2620:12a:8000::4,46,False,Varnish,,,,,,,,,
microsites-stage.databricks.com,Pantheon | Site Locked,401,3097,microsites-stage.databricks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-06T13:21:19Z,2023-07-05T13:21:18Z,CN=microsites-stage.databricks.com,microsites-stage.databricks.com,microsites-stage.databricks.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,42a6c86de320f73c77caef99b1ab978c,d10304c3cc4d0e662683caceba60dc70bfb79547511b53bbdb852eded16b69df,ctls,microsites-stage.databricks.com,443,https://microsites-stage.databricks.com:443,https,nginx,text/html,GET,23.185.0.4,/,-312745554,2620:12a:8001::4,46,False,Varnish,,,,,,,,,
microsites.databricks.com,Page not found | Databricks,404,69735,microsites.databricks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-11T15:00:42Z,2023-08-09T15:00:41Z,CN=microsites.databricks.com,microsites.databricks.com,microsites.databricks.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0d46157d8870bce8c4d6c68a53f7f17e,2c866827afd5818cea34681ef234869eba5526d8bc1a076f5edca584eb6b6ef2,ctls,microsites.databricks.com,443,https://microsites.databricks.com:443,https,nginx,text/html,GET,23.185.0.3,/,2124930826,2620:12a:8001::3,231,False,Varnish,,,,,,,,,
mysql.spark-summit.org,Site not found · DreamHost,200,864,mysql.spark-summit.org,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-09T23:40:43Z,2023-08-07T23:40:42Z,CN=www.fantasyfriends.io,www.fantasyfriends.io,www.fantasyfriends.io,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a45e4fb211f610636b34761173662065,38a728e5476446904ae04f6fa762e145914a6d0b9a4b895e1a88e100afe9cc86,ctls,mysql.spark-summit.org,443,https://mysql.spark-summit.org:443,https,Apache,text/html,GET,208.113.241.38,/,387041412,208.113.241.38,26,False,Varnish:6.6,,,,,,,True,,
mysql.staging.spark-summit.org,Site not found · DreamHost,200,864,mysql.staging.spark-summit.org,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-09T23:40:43Z,2023-08-07T23:40:42Z,CN=www.fantasyfriends.io,www.fantasyfriends.io,www.fantasyfriends.io,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a45e4fb211f610636b34761173662065,38a728e5476446904ae04f6fa762e145914a6d0b9a4b895e1a88e100afe9cc86,ctls,mysql.staging.spark-summit.org,443,https://mysql.staging.spark-summit.org:443,https,Apache,text/html,GET,208.113.241.38,/,387041412,208.113.241.38,26,False,Varnish:6.6,,,,,,,True,,
nbs.formulaone.dev.cloud.databricks.com,Service Unavailable,503,268,nbs.formulaone.dev.cloud.databricks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-25T21:37:18Z,2023-07-24T21:37:17Z,CN=waf.cloud.databricks.com,waf.cloud.databricks.com,xerox-dnb-ananlyticsstudio.cloud.databricks.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89269b651207dbeee556a5bc724c5a30,ed9ef8f62adb9947c295163100dd12c548ea427b74f21241a39225ed2458429e,ctls,nbs.formulaone.dev.cloud.databricks.com,443,https://nbs.formulaone.dev.cloud.databricks.com:443,https,AkamaiGHost,text/html,GET,95.101.111.178,/,-1196331974,95.101.111.167,9,False,,,,,,,,,,
nibr-dev.cloud.databricks.com,Access Denied,403,287,nibr-dev.cloud.databricks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-25T21:37:18Z,2023-07-24T21:37:17Z,CN=waf.cloud.databricks.com,waf.cloud.databricks.com,xerox-dnb-ananlyticsstudio.cloud.databricks.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89269b651207dbeee556a5bc724c5a30,ed9ef8f62adb9947c295163100dd12c548ea427b74f21241a39225ed2458429e,ctls,nibr-dev.cloud.databricks.com,443,https://nibr-dev.cloud.databricks.com:443,https,AkamaiGHost,text/html,GET,2.17.100.153,/,-1633495645,2a02:26f0:ab00::5c7a:d70b,10,False,,,,,,,,,,
notification-api.bse.corp.databricks.com,,404,,notification-api.bse.corp.databricks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-02-12T23:59:59Z,CN=notification-api.bse.corp.databricks.com,notification-api.bse.corp.databricks.com,notification-api.bse.corp.databricks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,2422b40b741e244e824d3b98eff07d40,09605a37c76ada8edd4ee7c904f075beb679e07a67f216c065e089e651dcee41,ctls,notification-api.bse.corp.databricks.com,443,https://notification-api.bse.corp.databricks.com:443,https,awselb/2.0,text/plain,GET,18.221.58.239,/,-1840324437,3.15.119.250,1,False,,,,,,,,,,
notification-api.dev.bse.corp.databricks.com,,404,,notification-api.dev.bse.corp.databricks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-09-27T23:59:59Z,CN=notification-api.dev.bse.corp.databricks.com,notification-api.dev.bse.corp.databricks.com,notification-api.dev.bse.corp.databricks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8020a3c25e84117e922f53b3a9bbd79f,dd73d785cf12a26c711fb2e29a0371f6cd743e00eb1666a818918d58f79054eb,ctls,notification-api.dev.bse.corp.databricks.com,443,https://notification-api.dev.bse.corp.databricks.com:443,https,awselb/2.0,text/plain,GET,52.12.229.178,/,-1840324437,44.240.109.139,1,False,,,,,,,,,,
notification-api.stg.bse.corp.databricks.com,,404,,notification-api.stg.bse.corp.databricks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-10-20T23:59:59Z,CN=notification-api.stg.bse.corp.databricks.com,notification-api.stg.bse.corp.databricks.com,notification-api.stg.bse.corp.databricks.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,e0a0290415fc2039c30e053635a457dd,00b3b268c27724056f0d7cd06cc536ec815103d453895c809406c71c3cca0f93,ctls,notification-api.stg.bse.corp.databricks.com,443,https://notification-api.stg.bse.corp.databricks.com:443,https,awselb/2.0,text/plain,GET,54.187.192.232,/,-1840324437,54.185.193.179,1,False,,,,,,,,,,
novartisd42dev.cloud.databricks.com,Access Denied,403,288,novartisd42dev.cloud.databricks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-25T21:37:18Z,2023-07-24T21:37:17Z,CN=waf.cloud.databricks.com,waf.cloud.databricks.com,xerox-dnb-ananlyticsstudio.cloud.databricks.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89269b651207dbeee556a5bc724c5a30,ed9ef8f62adb9947c295163100dd12c548ea427b74f21241a39225ed2458429e,ctls,novartisd42dev.cloud.databricks.com,443,https://novartisd42dev.cloud.databricks.com:443,https,AkamaiGHost,text/html,GET,95.101.111.167,/,1053449052,2a02:26f0:480:23::1726:62aa,10,False,,,,,,,,,,
okta-event-hook-api.dev.bse.corp.databricks.com,,404,,okta-event-hook-api.dev.bse.corp.databricks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-09-27T23:59:59Z,CN=okta-event-hook-api.dev.bse.corp.databricks.com,okta-event-hook-api.dev.bse.corp.databricks.com,okta-event-hook-api.dev.bse.corp.databricks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6ba45af54bf6c6e7c07751629e78412d,94576151eda6958c79a6a8de25ee9727de7a1308da30018207469376a08f5ad6,ctls,okta-event-hook-api.dev.bse.corp.databricks.com,443,https://okta-event-hook-api.dev.bse.corp.databricks.com:443,https,awselb/2.0,text/plain,GET,52.41.190.94,/,-1840324437,35.166.19.204,1,False,,,,,,,,,,
openapi.dev.databricks.com,ERROR: The request could not be satisfied,403,919,openapi.dev.databricks.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-11-07T23:59:59Z,CN=*.dev.databricks.com,*.dev.databricks.com,*.dev.databricks.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,206606521cbfe2d2855255c3a083a31d,a904048ad6b81ed2e5c93a3cb8dca1ec7b4bfeb95d7a7ba2f3243e085e09486f,ctls,openapi.dev.databricks.com,443,https://openapi.dev.databricks.com:443,https,CloudFront,text/html,GET,108.138.17.49,/,-301012595,2600:9000:2491:fc00:10:f75:5380:93a1,20,False,Amazon Web Services,,,True,,cloudfront,True,,,
opentable.databricks.com,Databricks - Sign In,200,529,opentable.databricks.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-29T00:00:00Z,2023-08-28T23:59:59Z,"CN=*.cloud.databricks.com, O=Databricks Inc., L=San Francisco, ST=California, C=US",*.cloud.databricks.com,cloud.databricks.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,32c4bc38aafab329775af52b0995d0c7,e00aff664e734971f946eb9c46e43dd4cd00acbad5aa5e80d9dd3fafa1cd8d07,ctls,opentable.databricks.com,443,https://opentable.databricks.com:443,https,databricks,text/html,GET,54.191.214.175,/,-491607480,54.191.214.175,1,False,HSTS,https://widget.intercom.io,Databricks Inc.,True,https://opentable.databricks.com/login.html,,,True,,
pagerduty-api.dev.bse.corp.databricks.com,,404,,pagerduty-api.dev.bse.corp.databricks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-09-27T23:59:59Z,CN=pagerduty-api.dev.bse.corp.databricks.com,pagerduty-api.dev.bse.corp.databricks.com,pagerduty-api.dev.bse.corp.databricks.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,e5eac2f35bae15a1e907ca0fc5ba9a2f,faf8d8088c1d6897d7076a68ceb268a5c281658f834d65f0956da4fcfb5c8688,ctls,pagerduty-api.dev.bse.corp.databricks.com,443,https://pagerduty-api.dev.bse.corp.databricks.com:443,https,awselb/2.0,text/plain,GET,44.236.254.227,/,-1840324437,44.237.180.136,1,False,,,,,,,,,,
pages.databricks.com,Data Lakehouse Architecture and AI Company - Databricks,200,632080,www.databricks.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-03T00:00:00Z,2023-09-03T23:59:59Z,"CN=databricks.com, O=Databricks Inc., L=San Francisco, ST=California, C=US",databricks.com,www.databricks.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b27446bf0fc09c4d10b654ca590e8fd3,26cc18713292321981969f3d9643922e5d1369e45c6830a1fa4c836fe35ee342,ctls,www.databricks.com,443,https://pages.databricks.com:443,https,cloudflare,text/html,GET,104.17.70.206,/,1420121882,104.17.72.206,149,False,webpack,wss://*.qualified.com,Databricks Inc.,,https://www.databricks.com,cloudflare,True,,,
paris.cloud.databricks.com,Databricks - Sign In,200,529,paris.cloud.databricks.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-29T00:00:00Z,2023-08-28T23:59:59Z,"CN=*.cloud.databricks.com, O=Databricks Inc., L=San Francisco, ST=California, C=US",*.cloud.databricks.com,cloud.databricks.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,32c4bc38aafab329775af52b0995d0c7,e00aff664e734971f946eb9c46e43dd4cd00acbad5aa5e80d9dd3fafa1cd8d07,ctls,paris.cloud.databricks.com,443,https://paris.cloud.databricks.com:443,https,databricks,text/html,GET,13.39.141.137,/,-491607480,13.39.141.137,1,False,HSTS,https://ajax.googleapis.com/ajax/libs/jquery/2.2.0/jquery.min.js,Databricks Inc.,True,https://paris.cloud.databricks.com/login.html,,,,,
partner-academy.databricks.com,,200,21161,partner-academy.databricks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-23T00:00:00Z,2024-04-22T23:59:59Z,"CN=partner-academy.databricks.com, O=Databricks Inc., L=San Francisco, ST=California, C=US",partner-academy.databricks.com,partner-academy.databricks.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,8df06b2df3ee5c35065694826cf17975,88e312195a69777086bb835d0de8db6a5848023768c114c7822ca2e63d969e1a,ctls,partner-academy.databricks.com,443,https://partner-academy.databricks.com:443,https,,text/html,GET,18.208.39.163,/,-1840324437,100.24.157.224,473,False,Yii,,Databricks Inc.,,https://partner-academy.databricks.com/lms/,,,,,
partners.databricks.com,,200,1339,partners.databricks.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-05T00:00:00Z,2023-08-04T23:59:59Z,"CN=partners.databricks.com, O=Databricks Inc., L=San Francisco, ST=California, C=US",partners.databricks.com,partners.databricks.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,588e13392210c1144c5ca0ce72c8982d,37d17c81dcb412b059083ba8a90922594cea6aba638b08b1d6f138ceda2f32f6,ctls,partners.databricks.com,443,https://partners.databricks.com:443,https,sfdcedge,text/html,GET,85.222.140.6,/,1433417005,85.222.140.11,45,False,HSTS,,Databricks Inc.,,https://partners.databricks.com/s/,,,,,
partnertraining.databricks.com,WorkRamp,200,61472,invalid.workramp.io,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-10-12T23:59:59Z,CN=*.workramp.io,*.workramp.io,workramp.io,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,d40c312f980b41481908476f815c526a,6fe4bee76caafcb1ff0d3f8b0508ba974e4e70b9c2f4ac796068353154047b5b,ctls,invalid.workramp.io,443,https://partnertraining.databricks.com:443,https,nginx,text/html,GET,13.32.27.63,/,-1840324437,13.32.27.7,231,False,Ruby on Rails,,,True,https://invalid.workramp.io/invalid,cloudfront,True,,,
pci-cuscal-datalake-au.cloud.databricks.com,Databricks - Sign In,200,529,pci-cuscal-datalake-au.cloud.databricks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-25T21:37:18Z,2023-07-24T21:37:17Z,CN=waf.cloud.databricks.com,waf.cloud.databricks.com,xerox-dnb-ananlyticsstudio.cloud.databricks.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,89269b651207dbeee556a5bc724c5a30,ed9ef8f62adb9947c295163100dd12c548ea427b74f21241a39225ed2458429e,ctls,pci-cuscal-datalake-au.cloud.databricks.com,443,https://pci-cuscal-datalake-au.cloud.databricks.com:443,https,databricks,text/html,GET,2.17.100.209,/,-491607480,2a02:26f0:ab00::5c7a:d71a,1,False,HSTS,https://ajax.googleapis.com/ajax/libs/jquery/2.2.0/jquery.min.js,,,https://pci-cuscal-datalake-au.cloud.databricks.com/login.html,,,,,
