new,host,a,aaaa,cname,soa,status_code,cdn,cdn-name,ns,mx,txt,has_internal_ips,internal_ips,caa
,tines.dev-sec.databricks.com,"52.42.227.192, 52.40.218.171",,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,tmp.databricks.com,,,,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,toolbox.dev-sec.databricks.com,"52.37.24.254, 44.242.71.44, 44.224.20.46",,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,toolbox.sec.databricks.com,"54.212.140.198, 44.238.64.207, 52.40.53.185",,,"ns-1221.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,trackmail.databricks.com,,,u3260644.wl145.sendgrid.net,"aisha.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,mx.sendgrid.net,v=spf1 ip4:167.89.16.30 ip4:167.89.16.183 ip4:167.89.16.245 -all,,,
,training.cloud.databricks.com,44.234.192.47,,"oregon.cloud.databricks.com, oregon-migration.cloud.databricks.com, us-west-2a.a89b3c627d423471389d6ada5c3311b4-f09b129745548506.elb.us-west-2.amazonaws.com","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,training.databricks.com,,,,"ns-687.awsdns-21.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-153.awsdns-19.com, ns-687.awsdns-21.net, ns-1221.awsdns-24.org, ns-2016.awsdns-60.co.uk",,,,,
,trust.databricks.com,"143.204.231.24, 143.204.231.93, 143.204.231.52, 143.204.231.112","2600:9000:2113:c00:f:c131:aa00:93a1, 2600:9000:2113:400:f:c131:aa00:93a1, 2600:9000:2113:f600:f:c131:aa00:93a1, 2600:9000:2113:ee00:f:c131:aa00:93a1, 2600:9000:2113:fa00:f:c131:aa00:93a1, 2600:9000:2113:f200:f:c131:aa00:93a1, 2600:9000:2113:3000:f:c131:aa00:93a1, 2600:9000:2113:8c00:f:c131:aa00:93a1",d1s9p0nbed1odk.cloudfront.net,"ns-1568.awsdns-04.co.uk, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-647.awsdns-16.net, ns-1271.awsdns-30.org, ns-1568.awsdns-04.co.uk, ns-205.awsdns-25.com",,,,,
,tunnel.cloud.databricks.com,44.234.192.34,,a26b8364526dc49dea5a17cbfb834fde-32bdf2514280b2bc.elb.us-west-2.amazonaws.com,"ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,tunnel.dev.databricks.com,52.12.168.70,,a4352d7c0273948ecaf1bc8feeaac86a-560a7ccc6722e38e.elb.us-west-2.amazonaws.com,"ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,twistlock.dev-sec.databricks.com,,,,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,ue.databricks.com,,,ue.databricks.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,
,unsubscribe.corp.databricks.com,"54.189.137.219, 35.86.25.2, 34.208.251.35",,"8f2c4226-04ba-11e6-940a-02c9a687c33b.outrch.com, app1a.outrch.com","ns-2.awsdns-00.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,letsencrypt.org
,us-central1.gcp.databricks.com,34.72.196.197,,,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,
,user-group-rules-api.dev.bse.corp.databricks.com,,,,"ns-1277.awsdns-31.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,"heritage=external-dns,external-dns/owner=default,external-dns/resource=ingress/default/user-group-rules-api",,,
,vpn-cust101.corp.databricks.com,100.21.89.86,,,"ns-347.awsdns-43.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,vpn.corp.databricks.com,,,vpndatabricks.gpcloudservice.com,"ns-1840.awsdns-38.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,vpntest.dev.databricks.com,,,,"ns-1860.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,waf-pvc-test.dev.databricks.com,,,,"ns-1860.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,waf-pvc-test1.dev.databricks.com,,,,"ns-1860.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,waf-pvc-test10.dev.databricks.com,,,,"ns-1860.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,waf-pvc-test11.dev.databricks.com,,,,"ns-1860.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,waf-pvc-test12.dev.databricks.com,,,,"ns-1860.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,waf-pvc-test14.dev.databricks.com,,,,"ns-1860.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,waf-pvc-test15.dev.databricks.com,,,,"ns-1860.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,waf-stage-test.staging.cloud.databricks.com,"54.189.87.254, 54.190.87.151, 54.191.85.121",,"oregon.staging.cloud.databricks.com, a21e88262b2da41f8b7e4b94c92b23e5-bcca2ff32a4f7570.elb.us-west-2.amazonaws.com","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,waf-test-ext-01.dev.databricks.com,,,,"ns-1860.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,waf-test-ext-04.dev.databricks.com,,,,"ns-1860.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,waf-test-ext-08.dev.databricks.com,,,,"ns-1860.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,waf-test-ext-09.dev.databricks.com,,,,"ns-1860.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,waf-test-ext-11.dev.databricks.com,,,,"ns-1860.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,waf-test-ext-14.dev.databricks.com,,,,"ns-1860.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,waf-test-ext-15.dev.databricks.com,,,,"ns-1860.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,waf-test-ext-20.dev.databricks.com,,,,"ns-1860.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,waf-test-ext-21.dev.databricks.com,,,,"ns-1860.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,waf-test-ext-30.dev.databricks.com,,,,"ns-1860.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,waf-test-ext-31.dev.databricks.com,,,,"ns-1860.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,waf-test-ext-50.dev.databricks.com,,,,"ns-1860.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,waf-test-ext-51.dev.databricks.com,,,,"ns-1860.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,waf-test.corp.databricks.com,"2.17.100.184, 2.17.100.227","2a02:26f0:ab00::5c7a:d723, 2a02:26f0:ab00::5c7a:d709","waf-test.corp.databricks.com-v2.edgekey.net, e25359.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,waf.cloud.databricks.com,,,,"ns-120.awsdns-15.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,welcome.databricks.com,172.99.75.189,,,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,www-dev.databricks.com,23.185.0.2,"2620:12a:8001::2, 2620:12a:8000::2",,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,www-qa.databricks.com,23.185.0.2,"2620:12a:8001::2, 2620:12a:8000::2",,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,www.cset-jenkins.databricks.com,40.71.98.207,,cset-jenkins.databricks.com,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,True,azure,,,,,,
,www.databricks.com,"104.18.3.179, 104.18.2.179","2606:4700::6812:2b3, 2606:4700::6812:3b3",www.databricks.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,
,www.delta.io,"52.58.153.27, 18.156.161.35","2a05:d014:275:cb01:fc7b:9889:f71b:f9fa, 2a05:d014:275:cb01:949b:27e2:ac2c:f10b",,"dns1.p05.nsone.net, domains+netlify.netlify.com",NOERROR,,,,,,,,
,www.dev.databricks.com,,2001:4801:7903:100:aff8:a2d8:0:7b4,dev.databricks.com,"ns-1860.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-912.awsdns-50.net, ns-1153.awsdns-16.org, ns-1860.awsdns-40.co.uk, ns-34.awsdns-04.com",feedback-smtp.us-west-2.amazonses.com,v=spf1 include:amazonses.com ~all,,,
,www.events.databricks.com,,,,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,www.forums.databricks.com,,,,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,www.partnermarketing.databricks.com,,,,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,www.spark-summit.org,23.185.0.2,"2620:12a:8000::2, 2620:12a:8001::2",spark-summit.org,"ns-229.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1094.awsdns-08.org, ns-1928.awsdns-49.co.uk, ns-229.awsdns-28.com, ns-803.awsdns-36.net","aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com, aspmx4.googlemail.com, aspmx5.googlemail.com",95dh91pzvj109cc62h83xp5qhw8v22y5,,,
,www.sparkhub.databricks.com,,,,"ns1.databricks.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
,xerox-dnb-ananlyticsstudio.cloud.databricks.com,"2.16.187.88, 2.16.187.35","2a02:26f0:6c00::210:bb58, 2a02:26f0:6c00::210:bb23","xerox-dnb-ananlyticsstudio.cloud.databricks.com.edgekey.net, e28192.dscb.akamaiedge.net","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
,zendesk2.databricks.com,"162.159.138.6, 162.159.128.7",,mail2.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,,mail.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all,,,
,zendesk3.databricks.com,"162.159.138.6, 162.159.128.7",,mail3.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,"ns-1213.awsdns-23.org, ns-1858.awsdns-40.co.uk, ns-444.awsdns-55.com, ns-754.awsdns-30.net",,v=spf1 include:_netblocks.zdsys.com ~all,,,
,zendesk4.databricks.com,"162.159.138.6, 162.159.128.7",,mail4.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,,mail.zendesk.com,v=spf1 include:_netblocks.zdsys.com ~all,,,
