new,host,a,aaaa,cname,soa,status_code,cdn,cdn-name,mx,txt,ns,caa,has_internal_ips,internal_ips
[x],sptauth.costco.com,"20.190.160.20, 20.190.160.17, 40.126.32.138, 40.126.32.134, 40.126.32.136, 40.126.32.76, 40.126.32.133, 20.190.160.14",,"vanity.cpim.aadg.windows.net, vanity.prda.aadg.msidentity.com, www.tm.a.prd.aadg.trafficmanager.net","tm1.dns-tm.com, hostmaster.trafficmanager.net",NOERROR,True,azure,,,,,,
[x],sptedfdatalake.costco.com,,,"adtedfdatalake623e.trafficmanager.net, adtedfdatalakeuswe02.costco.com","a1-116.akam.net, hostmaster.akamai.com",NOERROR,True,azure,,,,,,
[x],sslvendorvpn.costco.com,,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],subscriptions.costco.ca,"63.140.62.164, 63.140.62.135, 63.140.62.160",,subscriptions.costco.ca.data.adobedc.net,"ns201.adobe.net, hostmaster.adobe.com",NOERROR,,,,,,,,
[x],survey.costco.com,"52.36.173.12, 34.210.132.119",,response.wc07.net,"ns1.whatcounts.com, hostmaster.wc07.net",NOERROR,,,bounce.whatcounts.com,"v=spf1 ip4:207.170.245.128/25 ip4:74.203.48.0/23 ip4:74.203.57.0/24 ip4:174.46.206.0/23 ip4:209.49.182.1/23 ip4:66.238.238.0/24,  ip4:209.49.12.0/24 ip4:67.90.142.0/24 ip4:54.68.98.211 a mx ~all","ns1.whatcounts.com, ns2.whatcounts.com, ns4.whatcounts.com",,,
[x],tcauth.costco.com,170.167.101.196,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],tcauthspt.costco.com,170.167.48.196,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],techsupport.costco.com,,,costco-cs.custhelp.com,"dnsmasterac01.rightnowtech.com, root.rightnowtech.com",NOERROR,True,oracle,,,,,,
[x],telxpye01094p01.costco.com,170.167.105.36,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],telxpye01094p02.costco.com,170.167.105.37,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],telxpye01094p03.costco.com,170.167.105.38,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],telxpye01094p05.costco.com,170.167.105.40,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],telxpye01094p06.costco.com,170.167.105.41,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],telxpye01223p11.costco.com,170.167.5.36,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],telxpye01223p13.costco.com,170.167.5.38,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],telxpye01223p14.costco.com,,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],telxpye01223p15.costco.com,170.167.5.40,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],telxpye01223p16.costco.com,170.167.5.41,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],test1.costco.com,170.167.52.1,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],test2.costco.com,170.167.51.1,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],testfreighttracking.costco.ca,"54.83.89.9, 23.23.7.124",,costco-tracking-test-ca.getconvey.com,"ns-409.awsdns-51.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],testfreighttracking.costco.com,,,costco-tracking-test.getconvey.com,"ns-409.awsdns-51.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],tickets-api.costco.com,103.224.212.221,,live-api.ticketopslive.com,"ns1.abovedomains.com, hostmaster.trellian.com",NOERROR,,,park-mx.above.com,v=spf1 -all,"ns1.abovedomains.com, ns2.abovedomains.com",,,
[x],tickets.costco.com,,,d2s1hi6kvpgbcj.cloudfront.net,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,,,,,,
[x],tires.costco.ca,104.77.221.126,,"tires.costco.ca.edgekey.net, e9783.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],tires.costco.com,104.85.5.48,,"tires.costco.com.edgekey.net, e9783.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],tires2.costco.ca,208.112.8.89,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],tokenizerspt.costco.com,170.167.57.200,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],tracking.digitalshopcard.costco.com,"18.198.218.66, 18.198.163.56",,"emailtracking.email-messaging.com, email-tracking.infobip.com","ns-1008.awsdns-62.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],trainingapps.costco.com,170.167.52.20,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],tstbpm.costco.com,67.228.117.85,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],unitedway.costco.com,"165.160.15.20, 165.160.13.20",,costcounitedway.com,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,"custmx.cscdns.net, null.costcounitedway.com",v=spf1 -all,"dns1.cscdns.net, dns2.cscdns.net",,,
[x],useracceptance.costco.com,170.167.101.197,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],useracceptancespt.costco.com,170.167.48.197,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],vat.costco.com,170.167.105.194,,"vat.trafficmanager.net, vatwdc.costco.com","a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],vatidc.costco.com,170.167.200.194,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],vatwdc.costco.com,170.167.105.194,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],vc.costco.com,170.167.105.35,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],vendorauth.costco.com,170.167.101.199,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],vendorview.costco.com,170.167.250.20,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],vendorvpn.costco.com,170.167.106.1,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],video.costco.com,"52.0.115.22, 34.198.214.155",,costco.liveclicker.com,"ns-1158.awsdns-16.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
[x],view.costco.com,170.167.105.199,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],wawvc-tmp57a7.np.costco.com,,,,"appnsa01223p01.costco.com, admincontact.costco.com",NOERROR,,,,,,,,
[x],whatcounts.bounce.online.costco.com,34.211.254.252,,,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-perf.costco.com,,,"www-perf.costco.com.edgekey.net, e68349.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vdevint1.costco.com,170.167.63.2,,origin-vdev1.costco.com,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vdevint2.costco.ca,170.167.63.16,,origin-vdev2.costco.ca,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vdevint2.costco.com,170.167.63.17,,origin-vdev2.costco.com,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vdevint3.costco.ca,,,,,NOERROR,,,,,,,,
[x],www-vdevint4.costco.ca,,,origin-vdev4.costco.ca,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vdevint4.costco.com,170.167.63.49,,origin-vdev4.costco.com,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vdevint5.costco.ca,170.167.63.64,,origin-vdev5.costco.ca,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vdevint5.costco.com,170.167.63.65,,origin-vdev5.costco.com,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vdevint6.costco.com,170.167.63.193,,origin-vdev6.costco.com,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vdevint7.costco.ca,170.167.63.208,,origin-vdev7.costco.ca,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vdevint7.costco.com,170.167.63.209,,origin-vdev7.costco.com,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vqa1.costco.ca,170.167.63.80,,origin-vqa1.costco.ca,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vqa1.costco.com,170.167.63.81,,origin-vqa1.costco.com,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vqa10.costco.ca,"2.23.7.35, 2.23.7.25","2a02:26f0:1700:11::b856:678c, 2a02:26f0:1700:11::b856:678b","www-vqa10.costco.ca.edgekey.net, e68349.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vqa10.costco.com,"62.115.252.64, 62.115.252.32","2001:2030:21::3e73:fc40, 2001:2030:21::3e73:fc20","www-vqa10.costco.com.edgekey.net, e68349.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vqa11.costco.ca,"2.16.181.66, 2.16.181.72",,"www-vqa11.costco.ca.edgekey.net, e68349.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vqa11.costco.com,"95.101.111.176, 95.101.111.162",,"www-vqa11.costco.com.edgekey.net, e68349.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vqa12.costco.ca,"92.122.215.18, 92.122.215.41",,"www-vqa12.costco.ca.edgekey.net, e68349.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vqa12.costco.com,"2.16.181.66, 2.16.181.72",,"www-vqa12.costco.com.edgekey.net, e68349.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vqa2.costco.ca,"2.23.7.25, 2.23.7.35",,"www-vqa2.costco.ca.edgekey.net, e68349.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vqa2.costco.com,"104.114.73.88, 104.114.73.64",,"www-vqa2.costco.com.edgekey.net, e68349.b.akamaiedge.net","n0b.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vqa3.costco.com,"2.23.7.35, 2.23.7.25",,"www-vqa3.costco.com.edgekey.net, e68349.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vqa4.costco.ca,170.167.63.128,,origin-vqa4.costco.ca,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vqa5.costco.ca,"173.222.106.194, 173.222.106.155","2a02:26f0:3500:18::1724:a285, 2a02:26f0:3500:18::1724:a289","www-vqa5.costco.ca.edgekey.net, e68349.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vqa6.costco.ca,170.167.63.224,,origin-vqa6.costco.ca,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vqa7.costco.ca,"2.16.181.72, 2.16.181.66","2a02:26f0:1700:11::b856:678b, 2a02:26f0:1700:11::b856:678c","www-vqa7.costco.ca.edgekey.net, e68349.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vqa7.costco.com,"173.222.106.194, 173.222.106.155","2a02:26f0:3500:18::1724:a285, 2a02:26f0:3500:18::1724:a289","www-vqa7.costco.com.edgekey.net, e68349.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vqa8.costco.ca,"95.101.111.162, 95.101.111.176","2a02:26f0:480:d::210:f150, 2a02:26f0:480:d::210:f15c","www-vqa8.costco.ca.edgekey.net, e68349.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vqa8.costco.com,"104.126.37.129, 104.126.37.153","2a02:26f0:1700:11::b856:678c, 2a02:26f0:1700:11::b856:678b","www-vqa8.costco.com.edgekey.net, e68349.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vqa9.costco.ca,"95.101.111.176, 95.101.111.162","2a02:26f0:480:d::210:f150, 2a02:26f0:480:d::210:f15c","www-vqa9.costco.ca.edgekey.net, e68349.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vqa9.costco.com,"2.23.7.25, 2.23.7.35","2a02:26f0:1700:11::b856:678b, 2a02:26f0:1700:11::b856:678c","www-vqa9.costco.com.edgekey.net, e68349.dsca.akamaiedge.net","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www-vuat1.costco.ca,170.167.63.160,,origin-vuat1.costco.ca,"a1-116.akam.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www.costco.ca,23.210.121.205,,"www.costco.ca.edgekey.net, e11588.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www.costco.com,23.67.133.167,,"costco.com.edgekey.net, e11626.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www.costcobusinesscentre.ca,23.197.110.100,,"www.costcobusinesscentre.ca.edgekey.net, e9783.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www.costcobusinessdelivery.com,23.206.209.20,,"www.costcobusinessdelivery.com.edgekey.net, e9783.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,,,
[x],www.t05701proxy01.au.corp.costco.com,,,,,NOERROR,,,,,,,,
,costco-cai-db.sandbox.directly.com,"3.214.232.166, 3.224.175.215, 35.168.33.143, 3.232.232.251",,,"ns-1903.awsdns-45.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,
