input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,method,host,path,favicon,a_,lines,failed,cdn_name,webserver,content_type,tech_,cdn,final_url,tls_mismatched,tls_wildcard_certificate
lef8.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://lef8.survey.sidn.nl:443,https,GET,13.32.121.91,/,-52628439,2600:9000:236e:9000:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
longplay.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://longplay.survey.sidn.nl:443,https,GET,13.32.121.90,/,-52628439,2600:9000:2240:2600:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
lyncdiscover.sidn.nl,,200,350,lyncdiscover.sidn.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-02-03T18:41:36Z,2024-01-29T18:41:36Z,"CN=*.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.online.lync.com,Microsoft Corporation,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,2caac3e97714f2cd46d17017c8f7ca9e,f38e6481f423e45388c4b40cabf45c6641d3131d29bed689eac88c27936a5618,ctls,lyncdiscover.sidn.nl,443,https://lyncdiscover.sidn.nl:443,https,GET,52.112.196.45,/,1474656199,2603:1027:0:48::21,1,False,,,application/json,Azure,,,True,True
mach131-87-198-35.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://mach131-87-198-35.survey.sidn.nl:443,https,GET,13.32.121.101,/,-52628439,2600:9000:2240:a200:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
mailings.sidn.nl,,204,,mailings.sidn.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-25T19:39:58Z,2023-07-24T19:39:57Z,CN=mailings.sidn.nl,mailings.sidn.nl,,mailings.sidn.nl,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d33788f678f4835c93f91aea27ce6f36,e5786754576ab59bd1cb5ba69829b64f59cda5b79e4982ad62000999c4fbaf4d,ctls,mailings.sidn.nl,443,https://mailings.sidn.nl:443,https,GET,46.31.51.36,/,-1840324437,2a02:23e8:200::49:153,1,False,,Spotler,,HSTS,,,,
manifest-cn.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://manifest-cn.survey.sidn.nl:443,https,GET,18.165.183.48,/,-52628439,2600:9000:25a2:800:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
mdnsdom1.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://mdnsdom1.survey.sidn.nl:443,https,GET,13.32.121.101,/,-52628439,2600:9000:2240:5800:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
melhores.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://melhores.survey.sidn.nl:443,https,GET,13.32.121.91,/,-52628439,2600:9000:236e:5c00:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
monitor.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://monitor.survey.sidn.nl:443,https,GET,13.32.121.91,/,-52628439,2600:9000:236e:1a00:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
mta-sts.sidn.nl,403 Forbidden,403,199,mta-sts.sidn.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-05T02:47:39Z,2023-07-04T02:47:38Z,CN=mta-sts.sidn.nl,mta-sts.sidn.nl,,mta-sts.sidn.nl,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8a015884c6b38590fa658329320b1e8c,631fb1d52b51e6ee906f901bbde3f3a9d7ea4dd2b8e0fef1eb273f46fc7308d7,ctls,mta-sts.sidn.nl,443,https://mta-sts.sidn.nl:443,https,GET,94.198.159.35,/,-780928015,2a00:d78:0:712:94:198:159:35,8,False,,Apache,text/html,HSTS,,,,
my16-preview.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://my16-preview.survey.sidn.nl:443,https,GET,13.32.121.91,/,-52628439,2600:9000:236e:5c00:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
myadmincovervalet.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://myadmincovervalet.survey.sidn.nl:443,https,GET,13.32.121.91,/,-52628439,2600:9000:236e:7200:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
myappvolumes-eastgaa.survey.sidn.nl,403 Forbidden,403,146,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://myappvolumes-eastgaa.survey.sidn.nl:443,https,GET,13.32.121.42,/,-52628439,2600:9000:2240:7400:19:1a16:9840:93a1,8,False,cloudfront,cloudflare,text/html,HTTP/3,True,https://www.checkmarket.com/,,
myirma.sidn.nl,MyYivi,200,1108,myirma.sidn.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-16T00:00:00Z,2024-03-03T23:59:59Z,CN=my.irma.app,my.irma.app,,www.my.irma.app,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,57a6ef7f1a015452e1ba49d7dbf85b88,1a58d3529e0646dcd0a40702d21036ade324730590fcc8fa8f5491ddfe7ebd60,ctls,myirma.sidn.nl,443,https://myirma.sidn.nl:443,https,GET,94.198.154.204,/,566218143,2a00:d78:0:b001:94:198:154:204,1,False,,,text/html,HSTS,,,True,
mypoolin.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://mypoolin.survey.sidn.nl:443,https,GET,13.32.121.91,/,-52628439,2600:9000:236e:b000:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
mysecretmovie.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://mysecretmovie.survey.sidn.nl:443,https,GET,13.32.121.101,/,-52628439,2600:9000:236e:7200:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
nepgroup.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://nepgroup.survey.sidn.nl:443,https,GET,13.32.121.42,/,-52628439,2600:9000:236e:1c00:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
neptune-elb-west.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://neptune-elb-west.survey.sidn.nl:443,https,GET,13.32.121.101,/,-52628439,2600:9000:236e:1a00:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
new-ilikeasos28.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://new-ilikeasos28.survey.sidn.nl:443,https,GET,13.32.121.91,/,-52628439,2600:9000:236e:f000:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
newconfig-crmorigin.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://newconfig-crmorigin.survey.sidn.nl:443,https,GET,13.32.121.91,/,-52628439,2600:9000:236e:6600:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
newsdas.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://newsdas.survey.sidn.nl:443,https,GET,13.32.121.101,/,-52628439,2600:9000:236e:7200:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
newvipteam-minerva-clients-stats-corp.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://newvipteam-minerva-clients-stats-corp.survey.sidn.nl:443,https,GET,18.165.183.48,/,-52628439,2600:9000:2240:2000:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
ninpu-deai.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://ninpu-deai.survey.sidn.nl:443,https,GET,13.32.121.101,/,-52628439,2600:9000:236e:c000:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
nlnog.sidn.nl,Introduction - NLNOG RING,200,8218,ring.nlnog.net,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-21T22:24:39Z,2023-07-20T22:24:38Z,CN=ring.nlnog.net,ring.nlnog.net,,ring.nlnog.net,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c2004ac6812a1688524c95a4bf9a16d6,fead75e0bae8fd6f912e7b630c67b278278552d2fba0a3a75b2f33a90355f636,ctls,ring.nlnog.net,80,http://nlnog.sidn.nl:80,http,GET,193.176.144.164,/,2117139649,2a00:d78:0:fd:193:176:144:164,171,False,,Apache/2.4.52 (Ubuntu),text/html,Ubuntu,,https://ring.nlnog.net/,,
ntb.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,80,http://ntb.survey.sidn.nl:80,http,GET,13.32.121.90,/,-52628439,2600:9000:236e:e200:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
ordinateur.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,80,http://ordinateur.survey.sidn.nl:80,http,GET,13.32.121.42,/,-52628439,2600:9000:236e:a200:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
originuat.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,80,http://originuat.survey.sidn.nl:80,http,GET,13.32.121.90,/,-52628439,2600:9000:2240:3800:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
oxy-oxygen-43c393bc.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,80,http://oxy-oxygen-43c393bc.survey.sidn.nl:80,http,GET,13.32.121.91,/,-52628439,2600:9000:236e:2000:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
oxy-oxygen-74-6-44-86.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://oxy-oxygen-74-6-44-86.survey.sidn.nl:443,https,GET,13.32.121.90,/,-52628439,2600:9000:2113:6800:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
oxy-oxygen-d992b26d.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://oxy-oxygen-d992b26d.survey.sidn.nl:443,https,GET,13.32.121.91,/,-52628439,2600:9000:236e:7200:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
p02-cloudphotos.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://p02-cloudphotos.survey.sidn.nl:443,https,GET,13.32.121.91,/,-52628439,2600:9000:236e:9c00:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
p10-cache.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://p10-cache.survey.sidn.nl:443,https,GET,13.32.121.101,/,-52628439,2600:9000:236e:1a00:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
p4pzeoybp1.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://p4pzeoybp1.survey.sidn.nl:443,https,GET,13.32.121.101,/,-52628439,2600:9000:2240:9600:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
p63-iwres.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://p63-iwres.survey.sidn.nl:443,https,GET,13.32.121.90,/,-52628439,2600:9000:2240:7600:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
p68-cache.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://p68-cache.survey.sidn.nl:443,https,GET,13.32.121.42,/,-52628439,2600:9000:2240:7600:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
p69-ckdatabasews.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://p69-ckdatabasews.survey.sidn.nl:443,https,GET,13.32.121.101,/,-52628439,2600:9000:236e:1a00:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
pgg3k5.survey.sidn.nl,Survey software and services | CheckMarket Survey Tool,200,37446,www.checkmarket.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T17:23:02Z,2023-07-30T17:23:01Z,CN=www.checkmarket.com,www.checkmarket.com,,www.checkmarket.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cb95d0f4e5c62e139091428b1589f614,411e99e9666aae3c10320ad3af88aefa8ea24554badef40b5d1817519cb32392,ctls,www.checkmarket.com,443,https://pgg3k5.survey.sidn.nl:443,https,GET,13.32.121.91,/,-52628439,2600:9000:236e:1a00:19:1a16:9840:93a1,3,False,cloudfront,cloudflare,text/html,wpBakery,True,https://www.checkmarket.com/,,
