input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,final_url,csp_domains_,webserver,tls_expired,tls_mismatched,cdn_name,cdn,tls_self_signed,location
tulearn.att.com,ATT Login Redirect,200,2402,saml.e-access.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-01T00:00:00Z,2023-07-05T23:59:59Z,"CN=saml.e-access.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",saml.e-access.att.com,"AT&T Services, Inc.",saml.e-access.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c1e825dad949cb129262a65780863ff6,5378c2543fbf6032ac796a3a869d44e61676fe3a05cb4e5de6e6fb172749527b,,ctls,saml.e-access.att.com,443,https://tulearn.att.com:443,https,text/html,GET,23.212.216.105,/,-1840324437,2a02:26f0:1700:394::2db1,HSTS,76,False,https://saml.e-access.att.com/isam/sps/ATTIDP_Lighthouse/saml20/login?SAMLRequest=fVLLbtswELz7KwLdJVp%2ByBZhG1DjPgy4thErPfRiUPTKJkCRKneZNH9fPdKkDZDscTgzOzvgAkWla555upo7%2BOUBaXDTzO9KG%2BTd4zLwznArUCE3ogLkJPkx%2B77lo2jIa2fJSquDN7KPVQIRHClretlmvQz2u8%2Fb%2FdfN7pSksySVyTwuRDGNy2QG54kYpekMoCzmSZzMyiKdjMte%2BgMcNj7LoLENBr0booeNQRKGGnw4GofDaRjHeTzn0zGfJD976bo5VhlBnfxKVCNnrM0eQSikBMRIEEXSVkw1MMMaWZbnm%2FXhtFWXK12tR%2BgEoyHT9qKerzk8V%2FJJmbMyl4%2BbKHoS8m95fggP%2B2Pem2R%2FG7q1Bn0F7gjuQUm4v9u%2BhiWvQTjzEvOxDqU1BIZYrX0TCJk10EUL25whomVCE7j27Ac4CYlRfa2DVbdz0XJ4V59bvbNjwf4lvcpqvmtua7qxWsmnDm%2Fni3WVoPcriKO4Q9Q5LDsq9wZrkKpUcA5ebDKt7eOtA0GwDMh5CG7YatBn%2Bf%2F3rv4A&RelayState=%2F,,,,,,,,
tuliveaccts.att.com,ATT Login Redirect,200,2402,saml.e-access.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-01T00:00:00Z,2023-07-05T23:59:59Z,"CN=saml.e-access.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",saml.e-access.att.com,"AT&T Services, Inc.",saml.e-access.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c1e825dad949cb129262a65780863ff6,5378c2543fbf6032ac796a3a869d44e61676fe3a05cb4e5de6e6fb172749527b,,ctls,saml.e-access.att.com,443,https://tuliveaccts.att.com:443,https,text/html,GET,2.23.197.91,/,-1840324437,2a02:26f0:480:986::2db1,HSTS,76,False,https://saml.e-access.att.com/isam/sps/ATTIDP_Lighthouse/saml20/login?SAMLRequest=fVLLbtswELz7KwLdJephBTFhG1DjPgy4thGrPfRiMPTSIiCRLHfltH8fPdK6LVDvcTgzOzvgHEVTO160VJkn%2BN4C0uSumx9NbZAPj4ug9YZbgRq5EQ0gJ8kPxecNT6OYO2%2FJSlsH%2F8huqwQieNLWjLL1ahHstu83u4%2Fr7VHMVDpVD%2BkMkmmixLOEBGKVZUrlsyxOsvtcJfdqqkbpV%2FDY%2BSyCzjaYjG6ILawNkjDU4XGahXEeJkmZPPA849P82yhddcdqI2iQV0QOOWN99ghCISUgRoIokrZhuoMZOmRFWa5X%2B%2BNGnyuqbIswCNKY1fas367Zv1XyTpuTNufbTTyPJOSfynIf7neHcjQpfjX0aA22DfgD%2BIuW8OVpcw1Lba0v0GWla9QXF0prCAwxV7ddKGTWwBAv7LOGiJaJmsD3p1%2FgKCRGrnLBctg77zl8qNAvb%2ByZsz%2BJV6nj2%2B7GriNba%2FlzwPv5YH0j6P9VJFEyIPoUqoHKW4MOpFYaTsFvm6Ku7cujB0GwCMi3ENyx5WTM8vcvXr4C&RelayState=%2F,,,,,,,,
tumediateam.att.com,ATT Login Redirect,200,2402,saml.e-access.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-01T00:00:00Z,2023-07-05T23:59:59Z,"CN=saml.e-access.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",saml.e-access.att.com,"AT&T Services, Inc.",saml.e-access.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c1e825dad949cb129262a65780863ff6,5378c2543fbf6032ac796a3a869d44e61676fe3a05cb4e5de6e6fb172749527b,,ctls,saml.e-access.att.com,443,https://tumediateam.att.com:443,https,text/html,GET,23.212.216.105,/,-1840324437,2a02:26f0:1700:394::2db1,HSTS,76,False,https://saml.e-access.att.com/isam/sps/ATTIDP_Lighthouse/saml20/login?SAMLRequest=fVLLbtswELz7KwLdJYqK1bqEbUCN%2BzDg2kas9tCLQVMbi4BEstxV0vx9KSlNmgD1Hoczs7MDzlG2jRNFR7W5hV8dIE2uwvxuG4NieFxEnTfCStQojGwBBSlxKL5tRJakwnlLVtkmeiO7rJKI4ElbM8rWq0W0237a7L6st0c4ZXKa8jSV1YxLzuX0ncpTrrJZJU%2BV%2BqBknir%2B%2FjRKf4DH4LOIgm00Gd0QO1gbJGko4Gl2Had5zHnJZyK%2FFtP85yhdhWO1kTTIayKHgrE%2BewKxVAoQE0mUKNsyHWCGDllRluvV%2FrjR55pq2yEMgixljT3rp2v2T5V81KbS5ny5idNIQvG1LPfxfncoR5Pib0M31mDXgj%2BAv9cKvt9uXsJSeKi0JJDtc9QHFytrCAwx13QhFDJrYIgX91ljRMtkQ%2BD70%2B%2FhKBUmrnbRctg77zliqNAvL%2ByZs3%2BJL1IntuHG0JFttHoc8H4%2BW99K%2Bn8VPOEDoqv4bqCKzqADpe80VNGzTdE09uHGQ4iyiMh3EF2x5WTM8voXL%2F8A&RelayState=%2F,,,,,,,,
turulesaz.stage.att.com,ATT Login Redirect,200,2033,turulesaz.stage.att.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,2022-07-06T00:00:00Z,2023-07-06T23:59:59Z,"CN=*.stage.att.com, O=AT and T Services\, Inc., L=Dallas, ST=Texas, C=US",*.stage.att.com,"AT and T Services, Inc.",*.stage.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,53e38fe9d8606be1bb114fae1a7a0d76,0c3fc2842de84718a4e1d488afb4944eab05b5d5257e75b76e83d9ca83cf81d0,True,ctls,turulesaz.stage.att.com,443,https://turulesaz.stage.att.com:443,https,text/html,GET,144.160.125.143,/,-500878765,2001:1890:1286:221::4:1047,HSTS,67,False,,,WebSEAL/10.0.3.0,,,,,,
tusd.att.com,ATT Login Redirect,200,2402,saml.e-access.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-01T00:00:00Z,2023-07-05T23:59:59Z,"CN=saml.e-access.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",saml.e-access.att.com,"AT&T Services, Inc.",saml.e-access.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c1e825dad949cb129262a65780863ff6,5378c2543fbf6032ac796a3a869d44e61676fe3a05cb4e5de6e6fb172749527b,,ctls,saml.e-access.att.com,443,https://tusd.att.com:443,https,text/html,GET,2.23.197.91,/,-1840324437,2a02:26f0:3400:2a1::2db1,HSTS,76,False,https://saml.e-access.att.com/isam/sps/ATTIDP_Lighthouse/saml20/login?SAMLRequest=fVLLbtswELz7KwLdJephxSphG1DiPgy4thGrPeRiUPTGIiKRKneVtH9fSkqTpii8x%2BXM7MyAcxRN3fK8o0rfwY8OkCZXbn42tUY%2BPC68zmpuBCrkWjSAnCQ%2F5F83PA5C3lpDRpra%2B4d2mSUQwZIyeqStVwtvt%2F242X1eb48zOZXT5MOpBIiztCzTLM4eIEtSGZfXIgmnpyiaza7DkfodLDqdhedkvcmohtjBWiMJTW4fxokfpn4UFVHG04RP0%2FuRunJhlRY00CuiFjljvfcAfCElIAaCKJCmYcqtGbbI8qJYr%2FbHjTpXVJkOYSDEIavNWb2k2b9UcqP0Senz5SbKEYT8S1Hs%2Ff3uUIwi%2BZ%2BGbo3GrgF7APukJHy727yZpY4ey1eTz60vjSbQxNq6c3aQGQ2DMb936SMaJmoC24d%2BgqOQGLRV6y2Hi%2FMew4fy7PK%2FF%2Bbsb8gbqeVbl8v1Ymolfw37fj4Z2wi6HL%2FfqJP%2FMEA5WaFRuQDeq0he1%2Bb51oIgWHhkO%2FCu2HIyOnn%2Fb5e%2FAQ%3D%3D&RelayState=%2F,,,,,,,,
tusims.att.com,ATT Login Redirect,200,2402,saml.e-access.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-01T00:00:00Z,2023-07-05T23:59:59Z,"CN=saml.e-access.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",saml.e-access.att.com,"AT&T Services, Inc.",saml.e-access.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c1e825dad949cb129262a65780863ff6,5378c2543fbf6032ac796a3a869d44e61676fe3a05cb4e5de6e6fb172749527b,,ctls,saml.e-access.att.com,443,https://tusims.att.com:443,https,text/html,GET,23.212.216.105,/,-1840324437,2a02:26f0:1700:394::2db1,HSTS,76,False,https://saml.e-access.att.com/isam/sps/ATTIDP_Lighthouse/saml20/login?SAMLRequest=fVJNj9owFLzzK1a5J8aB7EYWIKVLP5AooCXbQy%2FImAexlNiu38tu%2B%2B%2FrJNvSrtr1yXqemTcz8gxlUztRtFSZB%2FjWAtLoJpzvTW1Q9I%2FzqPVGWIkahZENoCAl9sXntUiTsXDeklW2jl7R3mZJRPCkrRloq%2BU82m7er7cfV5tDyuUxz%2FiJ59OJUtktT49jfjc95xK4ymGS34VrdqsG6hfwGHTmUZCNRoMaYgsrgyQNhfk4ncTjLOa85LnIJmKafR2oyxBWG0k9vSJyKBjrvCcQS6UAMZFEibIN02HM0CErynK13B3W%2BlJRZVuEnpCOWW0v%2BiXN7qWSd9qctLm83cRxAKH4VJa7eLfdl4NI8auhe2uwbcDvwT9pBY8P66tZalE3V5fPLlbWEBhirm6DH2TWQO8s7mzGiJbJmsB3qZ%2FgIBUmrnLRol856zCib88v%2Fr1ixv7EXFlObEKy0IyttfrRz7vzwfpG0v8L4AnvJ%2FoUn3uoaA06UPqs4RT9linq2j7fe5AE84h8C9ENW4wGL3%2F%2F3cVP&RelayState=%2F,,,,,,,,
tusupport-ext.att.com,Log In ‹ TU Support — WordPress,200,8473,tusupport-ext.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-07T00:00:00Z,2023-12-06T23:59:59Z,"CN=*.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.att.com,"AT&T Services, Inc.",*.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,09faf77a6dd3000c8f43530bb2c894e6,d67fce4293ea74dd47ec39b2ea28f71a6013c17f8b8f7ecf32a650c3beade36d,True,ctls,tusupport-ext.att.com,443,https://tusupport-ext.att.com:443,https,text/html,GET,2.23.197.91,/,-1840324437,2a02:26f0:480:991::2db1,WordPress,112,False,https://tusupport-ext.att.com/wp-login.php?redirect_to=https%3A%2F%2Ftusupport-ext.att.com%2F&reauth=1,,nginx,,,,,,
tusupport.att.com,ATT Login Redirect,200,2402,saml.e-access.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-01T00:00:00Z,2023-07-05T23:59:59Z,"CN=saml.e-access.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",saml.e-access.att.com,"AT&T Services, Inc.",saml.e-access.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c1e825dad949cb129262a65780863ff6,5378c2543fbf6032ac796a3a869d44e61676fe3a05cb4e5de6e6fb172749527b,,ctls,saml.e-access.att.com,443,https://tusupport.att.com:443,https,text/html,GET,2.23.197.91,/,-1840324437,2a02:26f0:480:991::2db1,HSTS,76,False,https://saml.e-access.att.com/isam/sps/auth?PartnerId=https%3A%2F%2Ftusupport.att.com,,,,,,,,
tutechservices.att.com,ATT Login Redirect,200,2402,saml.e-access.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-01T00:00:00Z,2023-07-05T23:59:59Z,"CN=saml.e-access.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",saml.e-access.att.com,"AT&T Services, Inc.",saml.e-access.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c1e825dad949cb129262a65780863ff6,5378c2543fbf6032ac796a3a869d44e61676fe3a05cb4e5de6e6fb172749527b,,ctls,saml.e-access.att.com,443,https://tutechservices.att.com:443,https,text/html,GET,23.212.216.105,/,-1840324437,2a02:26f0:1700:394::2db1,HSTS,76,False,https://saml.e-access.att.com/isam/sps/ATTIDP_Lighthouse/saml20/login?SAMLRequest=fVLLjhoxELzzFau5z3gePIIFSJMlDyQCaJnkkAvymIaxNGM77vZu8veZxyYkkUIfy1XV1SUvUDS15bmnSj%2FBNw9Io4d2vje1Rt4%2FLgPvNDcCFXItGkBOkh%2FzT1ueRjG3zpCRpg7%2Bkd1XCURwpIweZJv1Mtjv3m33Hza707icX8pZOZZZKuKzmCTz2WUm03k2SWR5juN0Op7F0ywepF%2FAYeuzDFrbYDS4IXrYaCShqcXjNAvjSZgkRfKGTzI%2Bnn4dpOv2WKUF9fKKyCJnrMseQSikBMRIEEXSNEy1MEOLLC%2BKzfpw2qprRZXxCL0gjVltrur1msNrJW%2BVPit9vd9EOZCQfyyKQ3jYH4vBJP%2FV0KPR6BtwR3DPSsLnp%2B0tLHkCWeHwckv7YkNpNIEmZmvf5kJmNPQJwy5uiGiYqAlcd%2F0znITEyFY2WPWrFx2H9y261f1VC%2FYn96a2fNde2jZlaiV%2F9Hg3741rBP2%2FkCRKekSdw0tP5V6jBakuCs7Bb5u8rs3LowNBsAzIeQge2Go0ZPn7L69%2BAg%3D%3D&RelayState=%2F,,,,,,,,
tutkb.att.com,ATT Login Redirect,200,2402,saml.e-access.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-01T00:00:00Z,2023-07-05T23:59:59Z,"CN=saml.e-access.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",saml.e-access.att.com,"AT&T Services, Inc.",saml.e-access.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c1e825dad949cb129262a65780863ff6,5378c2543fbf6032ac796a3a869d44e61676fe3a05cb4e5de6e6fb172749527b,,ctls,saml.e-access.att.com,443,https://tutkb.att.com:443,https,text/html,GET,23.212.216.105,/,-1840324437,2a02:26f0:1700:381::2db1,HSTS,76,False,https://saml.e-access.att.com/isam/sps/ATTIDP_Lighthouse/saml20/login?SAMLRequest=fVLLbtswELz7KwLdJepdmbANKHHbGHBtI1Z76MWglI1FRCIV7ipp%2F76UlCZtUXiPy5nZmQEXKNqm43lPtbqDpx6QZld2frSNQj4%2BLp3eKK4FSuRKtICcKn7Mv2x56Pm8M5p0pRvnH9pllkAEQ1KribZZL5397uN2%2F3mzOyXJPArj8kOWpcJPIQjTKJ1n8zIJAR7mcVymQZJlcTRRv4FBq7N0rKwzm9QQe9goJKHI7v0wcv3EDYIiyHgS8Tj5PlHXNqxUgkZ6TdQhZ2zw7oErqgoQPUHkVbpl0q4ZdsjyotisD6etPNdU6x5hJIQ%2Ba%2FRZvqY5vFZyLdW9VOfLTZQTCPltURzcw%2F5YTCL574ZutMK%2BBXME8ywr%2BHq3fTdLPT2WbyZfOrfSikAR65re2kGmFYzG3MGli6iZaAjMEPoZTqJCr6s7ZzVeXAwYPpZnVv%2B9sGB%2FQt5JHd%2FZXLYX3cjq57gf5pM2raDL8YeNvHcfRignIxRKG8B5E8mbRr%2FcGBAES4dMD84VW80mJ3%2F%2F29Uv&RelayState=%2F,,,,,,,,
tuvcpagebuilder.att.com,ATT Login Redirect,200,2402,saml.e-access.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-01T00:00:00Z,2023-07-05T23:59:59Z,"CN=saml.e-access.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",saml.e-access.att.com,"AT&T Services, Inc.",saml.e-access.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c1e825dad949cb129262a65780863ff6,5378c2543fbf6032ac796a3a869d44e61676fe3a05cb4e5de6e6fb172749527b,,ctls,saml.e-access.att.com,443,https://tuvcpagebuilder.att.com:443,https,text/html,GET,23.212.216.105,/,-1840324437,2a02:26f0:1700:381::2db1,HSTS,76,False,https://saml.e-access.att.com/isam/sps/ATTIDP_Lighthouse/saml20/login?SAMLRequest=hVLLbtswELz7KwLdJUpy7BiEbUCN%2BzDg2kas9tCLQdFriwBFstyl0%2F599EiTtkDTPQ5nZmcHnKNotONFoNo8wPcASKObdn402iDvHxdR8IZbgQq5EQ0gJ8kPxecNz5OUO2%2FJSqujv2RvqwQieFLWDLL1ahHttu83u4%2Fr7fEugzydQJqKKkvTuzzPpunteAbnKQiopnKWV9Usn4lB%2BhU8tj6LqLWNRoMbYoC1QRKGWjzNx3E6ibOszGZ8Mua3k2%2BDdNUeq4ygXl4TOeSMddkTiIWUgJgIokTahqkWZuiQFWW5Xu2PG3WpqbYBoRfkKdP2op6v2T9X8k6ZkzKXt5uoBhLyT2W5j%2Fe7QzmYFL8aurcGQwP%2BAP6qJHx52LyGpXCVTlygCkqfwL%2FEfXSxtIbAEHM6tMGQWQN9xLjLGyNaJjSB786%2FwlFITFztomW%2Fe95xeF%2BjX%2F5n15z9Tn6VO75tb227slrJnz3ezQfrG0H%2FriRLsh5Rp%2FjcU3kw6ECqs4JT9GJTaG0f7z0IgkVEPkB0w5ajIcufv3n5BA%3D%3D&RelayState=%2F,,,,,,,,
tuxr.att.com,ATT Login Redirect,200,2402,saml.e-access.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-01T00:00:00Z,2023-07-05T23:59:59Z,"CN=saml.e-access.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",saml.e-access.att.com,"AT&T Services, Inc.",saml.e-access.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c1e825dad949cb129262a65780863ff6,5378c2543fbf6032ac796a3a869d44e61676fe3a05cb4e5de6e6fb172749527b,,ctls,saml.e-access.att.com,443,https://tuxr.att.com:443,https,text/html,GET,23.212.216.105,/,-1840324437,2a02:26f0:1700:394::2db1,HSTS,76,False,https://saml.e-access.att.com/isam/sps/ATTIDP_Lighthouse/saml20/login?SAMLRequest=fVLLbtswELz7KwLdJUq2FduEbUCN%2BzDg2kas9tCLQVFri4BEstxlkv599UiTtmizx%2BXM7MyASxRNbXnmqdL38N0D0uimnaem1sj7x1XgneZGoEKuRQPISfJT9nnHx1HMrTNkpKmDv2hvswQiOFJGD7TtZhUc9u93h4%2Fb%2FTkWyWUC5aK8TRez22kxnRVlMVsk80VZzmZxMU3hMofxZKB%2BBYetzipoZYPRoIboYauRhKZ2H48nYZyGSZInc55O%2BDT9NlA3bVilBfX0isgiZ6zzHkEopATESBBF0jRMtWuGFlmW59vN8bxT14oq4xF6wjhmtbmq5zTH50reKV0qfX27iWIAIf%2BU58fweDjlg0j2q6E7o9E34E7gHpSEL%2Fe7V7Pkn9yLx0cbSqMJNDFb%2B9YNMqOh9xV2JkNEw0RN4LrMD3AWEiNb2WDdH1x2GN5359b%2FOrBkvyNeOZbv21RtK6ZW8ke%2F7%2BaDcY2g%2F4dPoqTfqDK89FDuNVqQ6qKgDF5ksro2j3cOBMEqIOchuGHr0eDlz3%2B7%2Fgk%3D&RelayState=%2F,,,,,,,,
tvideo-stage.att.com,,200,,tvideo-stage.att.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-23T00:00:00Z,2023-09-23T23:59:59Z,"CN=tvideo-stage.att.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",tvideo-stage.att.com,"Cloudflare, Inc.",tvideo-stage.att.com,"CN=Cloudflare Inc RSA CA-2, O=Cloudflare\, Inc., C=US",Cloudflare Inc RSA CA-2,"Cloudflare, Inc.",71ec204b601e397412138212a6e7e5a5,81054c9ee52634144e76c5986cabd7b569779b46f4f7606b7fd86c0822d97677,,ctls,tvideo-stage.att.com,443,https://tvideo-stage.att.com:443,https,text/html,GET,162.159.136.91,/,-90195886,2606:4700:7::a29f:875b,Cloudflare Bot Management,1,False,,,cloudflare,,,cloudflare,True,,
tvideo.att.com,,200,,tvideo.att.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-28T00:00:00Z,2023-09-28T23:59:59Z,"CN=tvideo.att.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",tvideo.att.com,"Cloudflare, Inc.",tvideo.att.com,"CN=Cloudflare Inc RSA CA-2, O=Cloudflare\, Inc., C=US",Cloudflare Inc RSA CA-2,"Cloudflare, Inc.",e307b425f4669838cb798399b95a5d9a,9d298561765a12fb491fd67638aa5e017b9558f9c8732d29bf53751f3ed424c2,,ctls,tvideo.att.com,443,https://tvideo.att.com:443,https,text/html,GET,162.159.135.91,/,-90195886,2606:4700:7::a29f:885b,Cloudflare Bot Management,1,False,,,cloudflare,,,cloudflare,True,,
txemp1.vpn.att.com,,200,315,txemp1.vpn.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-25T00:00:00Z,2023-08-30T23:59:59Z,"CN=txemp1.vpn.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",txemp1.vpn.att.com,"AT&T Services, Inc.",txemp1.vpn.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8f2a2be361699d9ad783ca164a6f6517,eae77b982462c9e4a8abc6fc674f446d2bb6b5416cb4aa51e3911a2f3ccc67c1,,ctls,txemp1.vpn.att.com,443,https://txemp1.vpn.att.com:443,https,text/html,GET,144.160.96.146,/,-1840324437,144.160.96.146,HSTS,9,False,,,,,,,,,
txemp3.vpn.att.com,,200,315,txemp3.vpn.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-24T00:00:00Z,2023-08-30T23:59:59Z,"CN=txemp3.vpn.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",txemp3.vpn.att.com,"AT&T Services, Inc.",txemp3.vpn.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1b29935a5bb7fbed7304b335102bab5e,63cbeca1e5409c4563c0050999f0e7fcce5de8f29f85f17eaedb7994902ae2ac,,ctls,txemp3.vpn.att.com,443,https://txemp3.vpn.att.com:443,https,text/html,GET,144.160.96.148,/,-1840324437,144.160.96.148,HSTS,9,False,,,,,,,,,
txemp4.vpn.att.com,,200,315,txemp4.vpn.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-24T00:00:00Z,2023-08-30T23:59:59Z,"CN=txemp4.vpn.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",txemp4.vpn.att.com,"AT&T Services, Inc.",txemp4.vpn.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f1cc60930ec9218079c33cb735843f09,bc6e85af8e7520d00c4639cef479036d240114a2cca1cb3a00abc86c08170db5,,ctls,txemp4.vpn.att.com,443,https://txemp4.vpn.att.com:443,https,text/html,GET,144.160.96.149,/,-1840324437,144.160.96.149,HSTS,9,False,,,,,,,,,
txemp5.vpn.att.com,,200,315,txemp5.vpn.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-26T00:00:00Z,2023-08-30T23:59:59Z,"CN=txemp5.vpn.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",txemp5.vpn.att.com,"AT&T Services, Inc.",txemp5.vpn.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3d776ffa34ca698259fcf944a3d40049,dbff82620484ccb051b83ddc04aa3754e5d65eb8d2ad217ffb2761306a62c2ce,,ctls,txemp5.vpn.att.com,443,https://txemp5.vpn.att.com:443,https,text/html,GET,144.160.96.150,/,-1840324437,144.160.96.150,HSTS,9,False,,,,,,,,,
txemp6.vpn.att.com,,200,315,txemp6.vpn.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-24T00:00:00Z,2023-08-30T23:59:59Z,"CN=txemp6.vpn.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",txemp6.vpn.att.com,"AT&T Services, Inc.",txemp6.vpn.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f0c9e89e09ac880ca209c22472847fd8,e8a7d367e7cd3dd2f62518738965920d30ddd3cd92a29f124b90423262a11061,,ctls,txemp6.vpn.att.com,443,https://txemp6.vpn.att.com:443,https,text/html,GET,144.160.96.151,/,-1840324437,144.160.96.151,HSTS,9,False,,,,,,,,,
