new,host,soa,txt,status_code,cdn,cdn-name,a,ns,cname,caa,aaaa,mx
[x],machinemachinehawaii.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],macramama.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],madalinejane.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],madcitysue.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],maddhatterslab.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],madebyagah.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],madebycate.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",,NOERROR,True,google,,,,,,
[x],madebychantelgia.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],madebydeedle.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],madebylisah.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],madebymichaela.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],madebyswirlygirl.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",,NOERROR,True,google,35.190.25.237,,,,,
[x],madelinedrivedesigns.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],madewithlovebyd.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],madfish40.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],madler.vm.ny5.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",,NOERROR,True,google,35.190.25.237,,,,,
[x],madmage.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],madmud.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],madshinyshoppe.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],madteapartyfurniture.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],madwomanintheattic.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],maechevrette.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],mage0.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],maggie16.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,"dns1.p03.nsone.net, dns3.p03.nsone.net, ns-1264.awsdns-30.org, ns-162.awsdns-20.com",,,,
[x],magicalmegan.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],magicalteatime.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],magnoliarose.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],magsb80.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],magszilla.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],magymai711.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],maidenlove.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],maidenshade.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,"dns1.p03.nsone.net, dns3.p03.nsone.net, ns-1264.awsdns-30.org, ns-162.awsdns-20.com",,,,
[x],maig.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],mail.mail1.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],mail1.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],mailelani.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,"dns1.p03.nsone.net, dns3.p03.nsone.net, ns-1264.awsdns-30.org, ns-162.awsdns-20.com",,,,
[x],maileman.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],mailin1.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],mailleetc.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],mailout02.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 ip4:66.3.159.0/24 ip4:192.147.0.0/24 ip4:38.106.64.0/24 ip4:38.76.1.0/24 ip4:38.76.2.0/24 ip4:162.220.28.32/27 ip4:162.220.28.64/28 include:_spf.google.com -all,NOERROR,,,38.106.64.77,,,,,
[x],mailout03.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 ip4:66.3.159.0/24 ip4:192.147.0.0/24 ip4:38.106.64.0/24 ip4:38.76.1.0/24 ip4:38.76.2.0/24 ip4:162.220.28.32/27 ip4:162.220.28.64/28 include:_spf.google.com -all,NOERROR,,,38.106.64.78,"dns1.p03.nsone.net, dns3.p03.nsone.net, ns-1264.awsdns-30.org, ns-162.awsdns-20.com",,,,
[x],mailout04.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 ip4:66.3.159.0/24 ip4:192.147.0.0/24 ip4:38.106.64.0/24 ip4:38.76.1.0/24 ip4:38.76.2.0/24 ip4:162.220.28.32/27 ip4:162.220.28.64/28 include:_spf.google.com -all,NOERROR,,,38.106.64.79,,,,,
[x],mailout06.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 ip4:66.3.159.0/24 ip4:192.147.0.0/24 ip4:38.106.64.0/24 ip4:38.76.1.0/24 ip4:38.76.2.0/24 ip4:162.220.28.32/27 ip4:162.220.28.64/28 include:_spf.google.com -all,NOERROR,,,38.106.64.59,,,,,
[x],mailout11.etsy.com,,v=spf1 ip4:66.3.159.0/24 ip4:192.147.0.0/24 ip4:38.106.64.0/24 ip4:38.76.1.0/24 ip4:38.76.2.0/24 ip4:162.220.28.32/27 ip4:162.220.28.64/28 include:_spf.google.com -all,NOERROR,,,,,,,,
[x],mailout12.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 ip4:66.3.159.0/24 ip4:192.147.0.0/24 ip4:38.106.64.0/24 ip4:38.76.1.0/24 ip4:38.76.2.0/24 ip4:162.220.28.32/27 ip4:162.220.28.64/28 include:_spf.google.com -all,NOERROR,,,38.106.64.66,,,,,
[x],mailout13.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],mailout14.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,,,,
[x],mailout16.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 ip4:66.3.159.0/24 ip4:192.147.0.0/24 ip4:38.106.64.0/24 ip4:38.76.1.0/24 ip4:38.76.2.0/24 ip4:162.220.28.32/27 ip4:162.220.28.64/28 include:_spf.google.com -all,NOERROR,,,38.106.64.70,,,,,
[x],mailout17.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 ip4:66.3.159.0/24 ip4:192.147.0.0/24 ip4:38.106.64.0/24 ip4:38.76.1.0/24 ip4:38.76.2.0/24 ip4:162.220.28.32/27 ip4:162.220.28.64/28 include:_spf.google.com -all,NOERROR,,,,,,,,
[x],mailout18.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 ip4:66.3.159.0/24 ip4:192.147.0.0/24 ip4:38.106.64.0/24 ip4:38.76.1.0/24 ip4:38.76.2.0/24 ip4:162.220.28.32/27 ip4:162.220.28.64/28 include:_spf.google.com -all,NOERROR,,,38.106.64.72,,,,,
[x],mailout19.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 ip4:66.3.159.0/24 ip4:192.147.0.0/24 ip4:38.106.64.0/24 ip4:38.76.1.0/24 ip4:38.76.2.0/24 ip4:162.220.28.32/27 ip4:162.220.28.64/28 include:_spf.google.com -all,NOERROR,,,38.106.64.73,,,,,
[x],mailout20.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
[x],mailoutaf.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",,NOERROR,,,38.106.64.60,,,,,
[x],mailoutag.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 ip4:66.3.159.0/24 ip4:192.147.0.0/24 ip4:38.106.64.0/24 ip4:38.76.1.0/24 ip4:38.76.2.0/24 ip4:162.220.28.32/27 ip4:162.220.28.64/28 include:_spf.google.com -all,NOERROR,,,38.106.64.61,,,,,
[x],mailoutah.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 ip4:66.3.159.0/24 ip4:192.147.0.0/24 ip4:38.106.64.0/24 ip4:38.76.1.0/24 ip4:38.76.2.0/24 ip4:162.220.28.32/27 ip4:162.220.28.64/28 include:_spf.google.com -all,NOERROR,,,38.106.64.62,,,,,
[x],maintenance.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],mairedodd.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],makeshoplive.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],makeus.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],makimade.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],malam.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,"dns1.p03.nsone.net, dns3.p03.nsone.net, ns-1264.awsdns-30.org, ns-162.awsdns-20.com",,,,
[x],malien00.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],malorcka.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],mamabearmade.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],mamaluna11.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],mamancigogne.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],mamasambadesigns.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,,,,,,
[x],mamyssima.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],mandalei.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],mandysue01.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],mangopagoda.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],maninicupcake.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],manvsgeorge.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],marajane01.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],marandalee.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],marchari.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],marciasmenagerie.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],marclopez.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,"dns1.p03.nsone.net, dns3.p03.nsone.net, ns-1264.awsdns-30.org, ns-162.awsdns-20.com",,,,
[x],marcsimardartisan.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],mareboutique.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],margaretdukeman.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],margot22.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],mariamafmh.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],mariann71.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],marieellendotcom.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],marinaneira.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],maristella890.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],markiemoose.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],markredfield.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",,NOERROR,True,google,,,,,,
[x],marleemarstudio.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],marlenedesigns2011.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],marlenesdesigns2011.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],marlonoel.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],marolsha.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],marstinia.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],martic51.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],martilena.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",,NOERROR,True,google,,,,,,
[x],martyfielding.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],maruecosh.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],marymarysvintage.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],marymck.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],marynotmartha.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],maryrenee.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",,NOERROR,True,google,35.190.25.237,,,,,
[x],materialised.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],matlena.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],matthabel.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],matthewaldrich.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,,,,,,
[x],matthewbull.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,,"dns1.p03.nsone.net, dns3.p03.nsone.net, ns-1264.awsdns-30.org, ns-162.awsdns-20.com",,,,
[x],matursuksema.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],maureensmegastore.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],mawcrafts1.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],maybeyoushoulddie.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],mchen.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],mcmhome.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",,NOERROR,True,google,35.190.25.237,,,,,
[x],mcp.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],meadowlarkcreative.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],meadowlion1120.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],meadowmuffin2010.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],meaganrae.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],meandmyhook.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],meckmade.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",,NOERROR,True,google,,,,,,
[x],mecom.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],meganlee.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],meganleehandmade.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],meganleone.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,,,,,,
[x],meganmajestic.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],meghanandjulie.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],megmichelle.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],megnewberg.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],meinoel.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],melaniealexandra.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],meliabella.etsy.com,"dns1.p03.nsone.net, hostmaster.nsone.net, ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
[x],melindawolff.etsy.com,"ns-162.awsdns-20.com, awsdns-hostmaster.amazon.com, dns1.p03.nsone.net, hostmaster.nsone.net",v=spf1 -all,NOERROR,True,google,35.190.25.237,,,,,
