new,host,a,soa,status_code,cname,ns,txt,cdn,cdn-name,mx,aaaa,caa,has_internal_ips,internal_ips
[x],vlan-151.cs02.sjc1b.squareup.com,74.122.190.240,"ns6.dnsmadeeasy.com, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vlan-151.cs02.sjc2b.squareup.com,74.122.185.7,"ns6.dnsmadeeasy.com, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vlan-152-self01.slb01a.sjc1.squareup.com,74.122.190.189,"ns-1490.awsdns-58.org, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vlan-152-self01.slb01b.sjc1.squareup.com,,"ns-1490.awsdns-58.org, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vlan-152-self01.slb02a.iad1.squareup.com,74.122.189.189,"ns-1490.awsdns-58.org, ops+dns.squareup.com",NOERROR,,"ns-1490.awsdns-58.org, ns-1631.awsdns-11.co.uk, ns-53.awsdns-06.com, ns-643.awsdns-16.net",,,,,,,,
[x],vlan-152-self01.slb02b.iad1.squareup.com,74.122.189.190,"ns-1490.awsdns-58.org, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vlan-152-snat01.slb01.sjc1.squareup.com,74.122.190.188,"ns-1490.awsdns-58.org, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vlan-152-snat01.slb02.iad1.squareup.com,74.122.189.188,"ns-1490.awsdns-58.org, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vlan-152.cs.iad1.squareup.com,74.122.189.129,"ns-1490.awsdns-58.org, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vlan-152.cs.nrt1.squareup.com,103.31.216.129,"ns-1490.awsdns-58.org, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vlan-152.cs.sjc1.squareup.com,74.122.190.129,"ns-1490.awsdns-58.org, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vlan-152.cs.sjc1b.squareup.com,74.122.190.65,"ns6.dnsmadeeasy.com, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vlan-152.cs01.iad1.squareup.com,74.122.189.186,"ns-1490.awsdns-58.org, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vlan-152.cs01.sjc1b.squareup.com,74.122.190.125,"ns6.dnsmadeeasy.com, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vlan-152.cs02.iad1.squareup.com,74.122.189.187,"ns-1490.awsdns-58.org, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vlan-152.cs02.sjc1b.squareup.com,74.122.190.126,"ns6.dnsmadeeasy.com, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vlan-901-float01.slb01.365.corp.squareup.com,74.122.187.88,"ns6.dnsmadeeasy.com, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vlan-901-float01.slb01.ash.corp.squareup.com,74.122.189.104,"ns6.dnsmadeeasy.com, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vlan-901-self01.slb01a.365.corp.squareup.com,74.122.187.86,"ns6.dnsmadeeasy.com, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vlan-901-self01.slb01a.ash.corp.squareup.com,74.122.189.102,"ns6.dnsmadeeasy.com, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vlan-901-self01.slb01b.365.corp.squareup.com,74.122.187.87,"ns6.dnsmadeeasy.com, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vlan-901-self01.slb01b.ash.corp.squareup.com,74.122.189.103,"ns6.dnsmadeeasy.com, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vlan-901.cs01.365.corp.squareup.com,74.122.187.66,"ns6.dnsmadeeasy.com, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vlan-901.cs02.365.corp.squareup.com,74.122.187.67,"ns6.dnsmadeeasy.com, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vndw05.broadway.squareup.com,"99.83.191.120, 75.2.48.152","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],vnfr20.broadway.squareup.com,"75.2.48.152, 99.83.191.120","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],vnsd43.broadway.squareup.com,"99.83.191.120, 75.2.48.152","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],vntc02.broadway.squareup.com,"99.83.191.120, 75.2.48.152","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],vnusres15.broadway.squareup.com,"99.83.191.120, 75.2.48.152","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],vopt.broadway.squareup.com,"99.83.191.120, 75.2.48.152","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],vpn-engineeringww0examplestunnel-mx.broadway.squareup.com,"99.83.191.120, 75.2.48.152","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],vpn.apac.corp.squareup.com,103.31.218.75,"ns6.dnsmadeeasy.com, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vpn.apac.squareup.com,103.31.218.75,"ns6.dnsmadeeasy.com, ops+dns.squareup.com",NOERROR,vpn.apac.corp.squareup.com,,,,,,,,,
[x],vpn.corp.squareup.com,65.50.201.2,"ns6.dnsmadeeasy.com, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vpn.east.squareup.com,74.122.188.10,"ns6.dnsmadeeasy.com, ops+dns.squareup.com",NOERROR,vpn.east.corp.squareup.com,,,,,,,,,
[x],vpn.fd1.iad1.squareup.com,74.122.189.10,"ns-1490.awsdns-58.org, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vpn.fd1.sjc1.squareup.com,74.122.190.10,"ns-1490.awsdns-58.org, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vpn.fd2.sjc1.squareup.com,74.122.190.11,"ns-1490.awsdns-58.org, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vpn.nrt1.squareup.com,103.31.218.75,"ns-1490.awsdns-58.org, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vpn.sjc1.squareup.com,74.122.187.138,"ns-1490.awsdns-58.org, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vpn.squareup.com,65.50.201.2,"ns6.dnsmadeeasy.com, ops+dns.squareup.com",NOERROR,vpn.corp.squareup.com,,,,,,,,,
[x],vpn.st1.iad1.squareup.com,74.122.189.9,"ns-1490.awsdns-58.org, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vpn.st1.sjc1.squareup.com,74.122.190.9,"ns-1490.awsdns-58.org, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vpn.west.corp.squareup.com,74.122.187.138,"ns6.dnsmadeeasy.com, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vpn.west.squareup.com,74.122.187.138,"ns6.dnsmadeeasy.com, ops+dns.squareup.com",NOERROR,vpn.west.corp.squareup.com,,,,,,,,,
[x],vpnmirror-erpalt.broadway.squareup.com,"75.2.48.152, 99.83.191.120","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],vpnprd-stg-april-php-accountswebproxy.broadway.squareup.com,"75.2.48.152, 99.83.191.120","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],vpnpreferenceserp.broadway.squareup.com,"75.2.48.152, 99.83.191.120","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],vpnstaging.broadway.squareup.com,"99.83.191.120, 75.2.48.152","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],vrrp-151.cs.sjc2b.squareup.com,74.122.185.1,"ns6.dnsmadeeasy.com, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vrrp-901.cs.365.corp.squareup.com,,"ns6.dnsmadeeasy.com, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vrrp-901.cs.ash.corp.squareup.com,74.122.189.97,"ns6.dnsmadeeasy.com, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vrrp-v100.br01.ash.corp.squareup.com,74.122.189.87,"ns6.dnsmadeeasy.com, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],vx77.broadway.squareup.com,,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],vxe-0-1-4.broadway.squareup.com,"99.83.191.120, 75.2.48.152","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],w3labordage.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,"ns-1248.awsdns-28.org, ns-1816.awsdns-35.co.uk, ns-311.awsdns-38.com, ns-810.awsdns-37.net",,,,,,,,
[x],w8.broadway.squareup.com,"99.83.191.120, 75.2.48.152","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],watermelon.broadway.squareup.com,"75.2.48.152, 99.83.191.120","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],wc-external.365.corp.squareup.com,74.122.187.69,"ns6.dnsmadeeasy.com, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],wc-external.ash.corp.squareup.com,74.122.189.101,"ns6.dnsmadeeasy.com, ops+dns.squareup.com",NOERROR,,,,,,,,,,
[x],wdc03-prd-zk-01a.broadway.squareup.com,"75.2.48.152, 99.83.191.120","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],web-alt-acc-backupsauth-antiviruspre.broadway.squareup.com,"75.2.48.152, 99.83.191.120","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],web-eng-guides.square.com,"185.199.110.153, 185.199.111.153, 185.199.108.153, 185.199.109.153","dns1.p05.nsone.net, hostmaster.nsone.net, ns-1622.awsdns-10.co.uk, awsdns-hostmaster.amazon.com",NOERROR,squareup.github.io,,,,,,"2606:50c0:8003::153, 2606:50c0:8000::153, 2606:50c0:8001::153, 2606:50c0:8002::153","letsencrypt.org, digicert.com",,
[x],web-lab-13.broadway.squareup.com,"75.2.48.152, 99.83.191.120","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],web0controller-sql.broadway.squareup.com,,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],web13159-connect.broadway.squareup.com,"75.2.48.152, 99.83.191.120","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],web2-clone.broadway.squareup.com,"75.2.48.152, 99.83.191.120","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],web46.broadway.squareup.com,"99.83.191.120, 75.2.48.152","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],webapp-coati.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],webapp-www9-3.pad.squareup.com,,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],webappblog.broadway.squareup.com,"99.83.191.120, 75.2.48.152","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,"ns-1248.awsdns-28.org, ns-1816.awsdns-35.co.uk, ns-311.awsdns-38.com, ns-810.awsdns-37.net",,,,,,,,
[x],webappnemokid.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],webbaltlife.broadway.squareup.com,"99.83.191.120, 75.2.48.152","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],webconf.broadway.squareup.com,"99.83.191.120, 75.2.48.152","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,"ns-1248.awsdns-28.org, ns-1816.awsdns-35.co.uk, ns-311.awsdns-38.com, ns-810.awsdns-37.net",,,,,,,,
[x],webdocker-acc-relay.broadway.squareup.com,"75.2.48.152, 99.83.191.120","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],webindia-consumer.broadway.squareup.com,"99.83.191.120, 75.2.48.152","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],webserviceslabshelporigin.broadway.squareup.com,"75.2.48.152, 99.83.191.120",,NOERROR,broadway.squareup.com,,,,,,,,,
[x],websolute.broadway.squareup.com,"99.83.191.120, 75.2.48.152","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],webspos-docs.square.com,"185.199.109.153, 185.199.110.153, 185.199.111.153, 185.199.108.153","dns1.p05.nsone.net, hostmaster.nsone.net, ns-1622.awsdns-10.co.uk, awsdns-hostmaster.amazon.com",NOERROR,squareup.github.io,,,,,,"2606:50c0:8001::153, 2606:50c0:8002::153, 2606:50c0:8003::153, 2606:50c0:8000::153","digicert.com, letsencrypt.org",,
[x],webwww-21.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],webwww-34.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],webwww-97.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],wep-bucky.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],westeurope-labordage.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],westeuropelush.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],wfna-cl1-expe.broadway.squareup.com,"75.2.48.152, 99.83.191.120","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],wikidbmsinternaleng-oceania-storebackups-www-test.broadway.squareup.com,"99.83.191.120, 75.2.48.152","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],wikidunia-kesenian.broadway.squareup.com,"75.2.48.152, 99.83.191.120","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],wikieu.broadway.squareup.com,"99.83.191.120, 75.2.48.152","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],wikiflash.broadway.squareup.com,"99.83.191.120, 75.2.48.152","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],wnow.broadway.squareup.com,"75.2.48.152, 99.83.191.120","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],worldvision.broadway.squareup.com,"75.2.48.152, 99.83.191.120","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],wps.broadway.squareup.com,"99.83.191.120, 75.2.48.152","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],ws186-45.broadway.squareup.com,"99.83.191.120, 75.2.48.152","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],ww0-salesbetatemp-exchangedns.broadway.squareup.com,"99.83.191.120, 75.2.48.152","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],www--0.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www--0prod.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www--2.pad.squareup.com,,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,"ns-1248.awsdns-28.org, ns-1816.awsdns-35.co.uk, ns-311.awsdns-38.com, ns-810.awsdns-37.net",,,,,,,,
[x],www--2las.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www--4.confluence.pad.squareup.com,,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www--4.pad.squareup.com,,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www--5.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www--5repository.broadway.squareup.com,"75.2.48.152, 99.83.191.120",,NOERROR,broadway.squareup.com,,,,,,,,,
[x],www--5repository.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www--6.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www--69.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www--7.admin.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www--7z.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www--8.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www--8git.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www--9.elasticbeanstalk.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www--9.oct.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-0.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-1-1.broadway.squareup.com,"99.83.191.120, 75.2.48.152","ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,broadway.squareup.com,,,,,,,,,
[x],www-0-2-3.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-2-4.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-2-5.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-2-6.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-2-7.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-2-9.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-2.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-20.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-25.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-26.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-27.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-28.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-29.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-3-0.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-3-1.pad.squareup.com,,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-3-2.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-3-4.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-3-6.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-3-7.pad.squareup.com,,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-3-9.pad.squareup.com,,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-3.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-30.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-32.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-35.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-37.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-38.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-39.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-4-0.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-4-3.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-4-4.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-4-5.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-4-6.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-4-7.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-4-9.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,"ns-1248.awsdns-28.org, ns-1816.awsdns-35.co.uk, ns-311.awsdns-38.com, ns-810.awsdns-37.net",,,,,,,,
[x],www-0-40.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-41.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-42.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-43.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-44.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-45.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-47.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-5.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,"ns-1248.awsdns-28.org, ns-1816.awsdns-35.co.uk, ns-311.awsdns-38.com, ns-810.awsdns-37.net",,,,,,,,
[x],www-0-6-1.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-6-2.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-6-5.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-6-6.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-6-7.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-6-8.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-6.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
[x],www-0-60.pad.squareup.com,74.122.187.76,"ns-1248.awsdns-28.org, ops+dns.squareup.com",NOERROR,pad.squareup.com,,,,,,,,,
