new,host,a,soa,status_code,cdn,cdn-name,cname,mx,txt,has_internal_ips,internal_ips,ns,aaaa,caa
[x],jaeger.semrush.net,10.111.1.16,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,jaeger.hub-k1.semrush.net,,,True,10.111.1.16,,,
[x],janean.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],japanese.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],jenkinsbuckettempcontainer-corporate.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],jesusmariact-jm-barcelona.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],jira-dev.semrush.net,34.85.171.16,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],jira.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],jira.semrush.net,35.221.31.8,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],jolietlibrary.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],jumphost2.semrush.net,85.208.99.40,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],juniper.semrush.net,10.7.0.254,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.7.0.254,,,
[x],k1.semrush.net,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],k2.semrush.net,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],k3.semrush.net,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],karekano.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],kb-rc.semrush.net,35.201.81.113,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],kb.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],keymochitests.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],kikigamesommelier.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],kmt.semrush.net,"216.239.32.108, 216.239.34.108, 216.239.36.108, 216.239.38.108","ns-cloud-c1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,"ns-cloud-c1.googledomains.com, ns-cloud-c2.googledomains.com, ns-cloud-c3.googledomains.com, ns-cloud-c4.googledomains.com","2001:4860:4802:32::6c, 2001:4860:4802:34::6c, 2001:4860:4802:36::6c, 2001:4860:4802:38::6c",
[x],knowledge-base-static.k1.semrush.net,10.101.0.16,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.101.0.16,,,
[x],ko.sellerly.com,34.120.116.101,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ko.sellzone.com,34.117.166.25,"ns-cloud-b1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ko.semrush.com,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ks-vendingtransactions-mq0.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ks-vendingtransactions-mq2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ks-vendingtransactions-mq3.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ks-vendingtransactions-mq4.semrush.com,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ktbsonline.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],l8.bl.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],landing.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],landing1.semrush.net,10.104.99.228,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.104.99.228,,,
[x],langfile.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ledger.semrush.net,"172.20.1.7, 172.20.1.249","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,internal-secure-ledger-lb-94415941.us-east-1.elb.amazonaws.com,,,True,"172.20.1.7, 172.20.1.249",,,
[x],lef1-4-grc.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],lfes3.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],limit.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],limit.semrush.net,10.7.25.81,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.7.25.81,,,
[x],live-meet-clients.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],lm-rc.internal.backend.semrush.net,"10.104.20.211, 10.104.20.210","ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,"10.104.20.211, 10.104.20.210",,,
[x],loaddatacustomers.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],logger-js.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],lp.semrush.com,"104.17.70.206, 104.17.71.206, 104.17.72.206, 104.17.73.206, 104.17.74.206","bart.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,"semrushinc.mktoweb.com, ab45.mktossl.com",,,,,,,
[x],lpviewanimation.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],luthersem.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],m-semrush.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],m.semrush-academy.semrush.net,54.144.128.85,,NOERROR,,,,,,,,,,
[x],m.sky.semrush.net,10.104.33.134,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,sky.semrush.net,,,True,10.104.33.134,,,
[x],m2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],maas.semrush.net,10.8.0.1,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.8.0.1,,,
[x],madecomfy.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mail-covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mail-stage.semrush.net,10.104.42.34,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,mail2-rc-gke.semrush.net,,,True,10.104.42.34,,,
[x],mail.berush.com,142.250.185.83,"ns1.google.com, dns-admin.google.com",NOERROR,,,ghs.google.com,,,,,,2a00:1450:4001:80e::2013,
[x],mail.gladiolus.gladiolus-web10755.berush.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mail.semrush.com,142.250.80.83,"ns1.google.com, dns-admin.google.com",NOERROR,,,ghs.google.com,,,,,,2607:f8b0:4006:80c::2013,
[x],mail.semrush.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mail1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mail1semrush.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mail2.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mail2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mail2.semrush.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mailin1-covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mailin1.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mailin1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mailin2-covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mailin2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mailserver-covideo-bot8.semrush.com,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mailserver-semrush.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mailserversemrush.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],manageronly.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],marinabaysands.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],media-fra5-1.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],meet.semrush.com,35.227.226.96,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],memwild.berush.com,,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],merch.semrush.com,23.227.38.74,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,shops.myshopify.com,,,,,,,"digicert.com, globalsign.com, letsencrypt.org"
[x],merchandise.semrush.com,23.227.38.74,"ns1.dnsimple.com, admin.dnsimple.com, dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,shops.myshopify.com,,,,,,,"letsencrypt.org, globalsign.com, digicert.com"
[x],meshproc.sellerly.com,,,NOERROR,,,,,,,,,,
[x],mikohukasawa.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],moelven.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mon.semrush.net,10.101.66.17,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.101.66.17,,,
[x],moon.semrush.net,10.111.1.14,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.111.1.14,,,
[x],morgenstern11.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mscivpn.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mwp11.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mx.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mx.semrush.com,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mx.semrush.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mx0-covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mx0.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mx0.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mx01-covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mx01-semrush.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mx01.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mx0semrush.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mx1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mx1.semrush.net,10.111.9.136,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,v=spf1 ip4:85.208.98.64 include:_spf.google.com ~all,True,10.111.9.136,,,
[x],mx2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mx2.semrush.net,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,v=spf1 ip4:85.208.98.64 include:_spf.google.com ~all,,,,,
[x],mx7.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mx7semrush.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mxe-0-1-1.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mxsemrush.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mylittlebaby.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],mysql04.kaplast.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],nav.semrush.net,35.228.179.176,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ncov.html5.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],neocovidev2.sa-mail2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],neocovidev2.sa-mx2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],neocovidev2.sa-ns2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],neocovidev2.sa-ns4.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],neocovidev2.sa-www1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],neocovidev2.sa.2018.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],neocovidev2.sa.mail2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],neocovidev2.sa.mx01.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],neocovidev2.sa.mx1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],neocovidev2.sa.mx2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],neocovidev2.sa1017.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],neocovidev2.sa2018.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],neocovidev2.sadns1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],neocovidev2.samx01.semrush.com,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],neocovidev2.samx1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],neocovidev2.samx2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],netbox.semrush.net,10.111.13.3,,NOERROR,,,,,,True,10.111.13.3,,,
[x],netflow.semrush.net,10.61.0.10,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.61.0.10,,,
[x],netsgiro.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],network-10-10000.sellzone.com,,,NOERROR,,,,,,,,,,
[x],new-api.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],new-user.semrush.net,"10.7.0.115, 10.7.0.116","ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,"10.7.0.115, 10.7.0.116",,,
[x],news-static.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],newsletter.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],newsroom-admin.semrush.com,34.111.220.114,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],newsroom-admin.semrush.net,34.107.169.115,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],newsroom.semrush.com,34.111.220.114,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],newsroom.semrush.net,34.107.169.115,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],newtempintra.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],nginx-newest1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],nightly-2015-05-18.berush.com,34.120.116.101,,NOERROR,True,google,,,,,,,,
[x],nikita.semrush.com,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],notes.semrush.net,10.101.0.16,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.101.0.16,,,
[x],novacast.berush.com,0.0.0.0,"fake-for-negative-caching.adguard.com, hostmaster.novacast.berush.com",NOERROR,True,google,,,,True,0.0.0.0,,::,
[x],ns.semrush.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ns1-covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ns1.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ns1.semrush.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ns2-semrush.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ns2.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ns2semrush.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ns3-covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ns3.semrush.com,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ns3semrush.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ns4-covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ntp1.semrush.net,10.7.0.17,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,True,10.7.0.17,,,
[x],ntp2.semrush.net,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],oauth-balancer.semrush.com,34.117.166.25,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],oauth-new.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],occ-0-2587-1168.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ogatagomi.intdoublecity.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],ogatagomi.testbed.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],oppty.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],orange-semrush.semrush.net,,,NOERROR,,,,,,,,,,
[x],orange.semrush.net,,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,,
[x],order.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],outsourcers-demo.rc.semrush.net,34.102.211.252,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],overseas.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],owa-covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],owa-semrush.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],p07-conduit.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],p17-iwmb4-china.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],p4le.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],pages.semrush.net,10.111.0.130,"ns-cloud-a1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,gitlab.semrush.net,,,True,10.111.0.130,,,
[x],pase072602-ogatagomi.berush.com,34.120.116.101,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
[x],pgg39g.covideo-bot8.semrush.com,34.120.45.191,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,True,google,,,,,,,,
