input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,webserver,tls_expired,tls_subject_org_,final_url
ns2.semrush.com,Semrush - Online Marketing Can Be Easy,200,199180,www.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,www.semrush.com,google,80,http://ns2.semrush.com:80,http,text/html,GET,34.120.45.191,/,-306975687,34.120.45.191,Python,4221,False,True,,nginx,,,https://www.semrush.com:443/
ns2semrush.covideo-bot8.semrush.com,404,404,134,ns2semrush.covideo-bot8.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,ns2semrush.covideo-bot8.semrush.com,google,443,https://ns2semrush.covideo-bot8.semrush.com:443,https,text/html,GET,34.120.45.191,/,1530892233,34.120.45.191,HTTP/3,1,False,True,True,,,,
ns3-covideo-bot8.semrush.com,Semrush - Online Marketing Can Be Easy,200,199180,www.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,www.semrush.com,google,80,http://ns3-covideo-bot8.semrush.com:80,http,text/html,GET,34.120.45.191,/,175141937,34.120.45.191,Python,4221,False,True,,nginx,,,https://www.semrush.com:443/
ns3.semrush.com,Semrush - Online Marketing Can Be Easy,200,199180,www.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,www.semrush.com,google,80,http://ns3.semrush.com:80,http,text/html,GET,34.120.45.191,/,-427407073,34.120.45.191,Python,4221,False,True,,nginx,,,https://www.semrush.com:443/
ns3semrush.covideo-bot8.semrush.com,404,404,134,ns3semrush.covideo-bot8.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,ns3semrush.covideo-bot8.semrush.com,google,443,https://ns3semrush.covideo-bot8.semrush.com:443,https,text/html,GET,34.120.45.191,/,1530892233,34.120.45.191,HTTP/3,1,False,True,True,,,,
ns4-covideo-bot8.semrush.com,Semrush - Online Marketing Can Be Easy,200,199180,www.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,www.semrush.com,google,443,https://ns4-covideo-bot8.semrush.com:443,https,text/html,GET,34.120.45.191,/,-1840324437,34.120.45.191,Python,4221,False,True,,nginx,,,https://www.semrush.com/
oauth-new.semrush.com,Semrush - Online Marketing Can Be Easy,200,199180,www.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,www.semrush.com,google,80,http://oauth-new.semrush.com:80,http,text/html,GET,34.120.45.191,/,-330456737,34.120.45.191,Python,4221,False,True,,nginx,,,https://www.semrush.com:443/
occ-0-2587-1168.semrush.com,Semrush - Online Marketing Can Be Easy,200,199180,www.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,www.semrush.com,google,80,http://occ-0-2587-1168.semrush.com:80,http,text/html,GET,34.120.45.191,/,329277228,34.120.45.191,Python,4221,False,True,,nginx,,,https://www.semrush.com:443/
ogatagomi.intdoublecity.berush.com,,404,548,ogatagomi.intdoublecity.berush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-25T22:57:15Z,2023-06-23T23:51:09Z,CN=oauth.semrush.com,oauth.semrush.com,oauth.semrush.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,b2ace08015d882e2cfb45788ce568e8d,2415339b05b5d503c8c5f3834d34db198b23cf1b8d80bb95d68512f4a19bfd49,,ctls,ogatagomi.intdoublecity.berush.com,google,443,https://ogatagomi.intdoublecity.berush.com:443,https,text/html,GET,34.120.116.101,/,1883398441,34.120.116.101,HTTP/3,23,False,True,True,,,,
ogatagomi.testbed.berush.com,,404,548,ogatagomi.testbed.berush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-25T22:57:15Z,2023-06-23T23:51:09Z,CN=oauth.semrush.com,oauth.semrush.com,oauth.semrush.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,b2ace08015d882e2cfb45788ce568e8d,2415339b05b5d503c8c5f3834d34db198b23cf1b8d80bb95d68512f4a19bfd49,,ctls,ogatagomi.testbed.berush.com,google,443,https://ogatagomi.testbed.berush.com:443,https,text/html,GET,34.120.116.101,/,1883398441,34.120.116.101,HTTP/3,23,False,True,True,,,,
oppty.semrush.com,Semrush - Online Marketing Can Be Easy,200,199180,www.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,www.semrush.com,google,80,http://oppty.semrush.com:80,http,text/html,GET,34.120.45.191,/,-1119119643,34.120.45.191,Python,4221,False,True,,nginx,,,https://www.semrush.com:443/
order.semrush.com,Semrush - Online Marketing Can Be Easy,200,199180,www.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,www.semrush.com,google,80,http://order.semrush.com:80,http,text/html,GET,34.120.45.191,/,234827436,34.120.45.191,Python,4221,False,True,,nginx,,,https://www.semrush.com:443/
overseas.covideo-bot8.semrush.com,404,404,134,overseas.covideo-bot8.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,overseas.covideo-bot8.semrush.com,google,443,https://overseas.covideo-bot8.semrush.com:443,https,text/html,GET,34.120.45.191,/,1530892233,34.120.45.191,HTTP/3,1,False,True,True,,,,
owa-covideo-bot8.semrush.com,Semrush - Online Marketing Can Be Easy,200,199180,www.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,www.semrush.com,google,80,http://owa-covideo-bot8.semrush.com:80,http,text/html,GET,34.120.45.191,/,-1055091398,34.120.45.191,Python,4221,False,True,,nginx,,,https://www.semrush.com:443/
owa-semrush.covideo-bot8.semrush.com,404,404,134,owa-semrush.covideo-bot8.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,owa-semrush.covideo-bot8.semrush.com,google,443,https://owa-semrush.covideo-bot8.semrush.com:443,https,text/html,GET,34.120.45.191,/,1530892233,34.120.45.191,HTTP/3,1,False,True,True,,,,
p07-conduit.covideo-bot8.semrush.com,404,404,134,p07-conduit.covideo-bot8.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,p07-conduit.covideo-bot8.semrush.com,google,443,https://p07-conduit.covideo-bot8.semrush.com:443,https,text/html,GET,34.120.45.191,/,1530892233,34.120.45.191,HTTP/3,1,False,True,True,,,,
p17-iwmb4-china.covideo-bot8.semrush.com,404,404,134,p17-iwmb4-china.covideo-bot8.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,p17-iwmb4-china.covideo-bot8.semrush.com,google,443,https://p17-iwmb4-china.covideo-bot8.semrush.com:443,https,text/html,GET,34.120.45.191,/,1530892233,34.120.45.191,HTTP/3,1,False,True,True,,,,
p4le.covideo-bot8.semrush.com,404,404,134,p4le.covideo-bot8.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,p4le.covideo-bot8.semrush.com,google,443,https://p4le.covideo-bot8.semrush.com:443,https,text/html,GET,34.120.45.191,/,1530892233,34.120.45.191,HTTP/3,1,False,True,True,,,,
pase072602-ogatagomi.berush.com,,404,548,pase072602-ogatagomi.berush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.berush.com,*.berush.com,berush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,33b1bcbc67dbba9223b5c04bf926b1c7,927f59870423671719c4da864a6a333816d4b19c28fbfdcc8eb006c291c1f6f1,True,ctls,pase072602-ogatagomi.berush.com,google,443,https://pase072602-ogatagomi.berush.com:443,https,text/html,GET,34.120.116.101,/,1883398441,34.120.116.101,HTTP/3,23,False,True,,,,,
pgg39g.covideo-bot8.semrush.com,404,404,134,pgg39g.covideo-bot8.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,pgg39g.covideo-bot8.semrush.com,google,443,https://pgg39g.covideo-bot8.semrush.com:443,https,text/html,GET,34.120.45.191,/,1530892233,34.120.45.191,HTTP/3,1,False,True,True,,,,
pgg4aq.covideo-bot8.semrush.com,404,404,134,pgg4aq.covideo-bot8.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,pgg4aq.covideo-bot8.semrush.com,google,443,https://pgg4aq.covideo-bot8.semrush.com:443,https,text/html,GET,34.120.45.191,/,1530892233,34.120.45.191,HTTP/3,1,False,True,True,,,,
photos.semrush.com,Semrush - Online Marketing Can Be Easy,200,199180,www.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,www.semrush.com,google,80,http://photos.semrush.com:80,http,text/html,GET,34.120.45.191,/,1325643552,34.120.45.191,Python,4221,False,True,,nginx,,,https://www.semrush.com:443/
pimp.berush.com,,404,548,pimp.berush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.berush.com,*.berush.com,berush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,33b1bcbc67dbba9223b5c04bf926b1c7,927f59870423671719c4da864a6a333816d4b19c28fbfdcc8eb006c291c1f6f1,True,ctls,pimp.berush.com,google,443,https://pimp.berush.com:443,https,text/html,GET,34.120.116.101,/,1883398441,34.120.116.101,HTTP/3,23,False,True,,,,,
pm.berush.com,,404,548,pm.berush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.berush.com,*.berush.com,berush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,33b1bcbc67dbba9223b5c04bf926b1c7,927f59870423671719c4da864a6a333816d4b19c28fbfdcc8eb006c291c1f6f1,True,ctls,pm.berush.com,google,443,https://pm.berush.com:443,https,text/html,GET,34.120.116.101,/,1883398441,34.120.116.101,HTTP/3,23,False,True,,,,,
pop-semrush.covideo-bot8.semrush.com,404,404,134,pop-semrush.covideo-bot8.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,pop-semrush.covideo-bot8.semrush.com,google,443,https://pop-semrush.covideo-bot8.semrush.com:443,https,text/html,GET,34.120.45.191,/,1530892233,34.120.45.191,HTTP/3,1,False,True,True,,,,
pop.semrush.com,Semrush - Online Marketing Can Be Easy,200,199180,www.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,www.semrush.com,google,443,https://pop.semrush.com:443,https,text/html,GET,34.120.45.191,/,-1840324437,34.120.45.191,Python,4221,False,True,,nginx,,,https://www.semrush.com/
portal-covideo-bot8.semrush.com,Semrush - Online Marketing Can Be Easy,200,199180,www.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,www.semrush.com,google,443,https://portal-covideo-bot8.semrush.com:443,https,text/html,GET,34.120.45.191,/,-1840324437,34.120.45.191,Python,4221,False,True,,nginx,,,https://www.semrush.com/
portalsemrush.covideo-bot8.semrush.com,404,404,134,portalsemrush.covideo-bot8.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,portalsemrush.covideo-bot8.semrush.com,google,443,https://portalsemrush.covideo-bot8.semrush.com:443,https,text/html,GET,34.120.45.191,/,1530892233,34.120.45.191,HTTP/3,1,False,True,True,,,,
pre.semrush.com,Semrush - Online Marketing Can Be Easy,200,199180,www.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,www.semrush.com,google,443,https://pre.semrush.com:443,https,text/html,GET,34.120.45.191,/,-1840324437,34.120.45.191,Python,4221,False,True,,nginx,,,https://www.semrush.com/
preferences-partnerstatic-clients-stats-corp.covideo-bot8.semrush.com,404,404,134,preferences-partnerstatic-clients-stats-corp.covideo-bot8.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,preferences-partnerstatic-clients-stats-corp.covideo-bot8.semrush.com,google,443,https://preferences-partnerstatic-clients-stats-corp.covideo-bot8.semrush.com:443,https,text/html,GET,34.120.45.191,/,1530892233,34.120.45.191,HTTP/3,1,False,True,True,,,,
prelive.semrush.com,Semrush - Online Marketing Can Be Easy,200,199180,www.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,www.semrush.com,google,443,https://prelive.semrush.com:443,https,text/html,GET,34.120.45.191,/,-1840324437,34.120.45.191,Python,4221,False,True,,nginx,,,https://www.semrush.com/
prime.covideo-bot8.semrush.com,404,404,134,prime.covideo-bot8.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,prime.covideo-bot8.semrush.com,google,443,https://prime.covideo-bot8.semrush.com:443,https,text/html,GET,34.120.45.191,/,1530892233,34.120.45.191,HTTP/3,1,False,True,True,,,,
privolzhsky--tat.covideo-bot8.semrush.com,404,404,134,privolzhsky--tat.covideo-bot8.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,privolzhsky--tat.covideo-bot8.semrush.com,google,443,https://privolzhsky--tat.covideo-bot8.semrush.com:443,https,text/html,GET,34.120.45.191,/,1530892233,34.120.45.191,HTTP/3,1,False,True,True,,,,
privwww.berush.com,,404,548,privwww.berush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-19T00:00:00Z,2023-10-20T23:59:59Z,CN=*.berush.com,*.berush.com,berush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,33b1bcbc67dbba9223b5c04bf926b1c7,927f59870423671719c4da864a6a333816d4b19c28fbfdcc8eb006c291c1f6f1,True,ctls,privwww.berush.com,google,443,https://privwww.berush.com:443,https,text/html,GET,34.120.116.101,/,1883398441,34.120.116.101,HTTP/3,23,False,True,,,,,
prod-altconfig-redirect.covideo-bot8.semrush.com,404,404,134,prod-altconfig-redirect.covideo-bot8.semrush.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-02-08T23:59:59Z,CN=*.semrush.com,*.semrush.com,semrush.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3d854464dcbddeb118ed8a91823151d7,36f5ae6c00b65e0a0a403c8c3c9e151ee7eff7ee9e18d9b86cf70c39d64387e5,True,ctls,prod-altconfig-redirect.covideo-bot8.semrush.com,google,443,https://prod-altconfig-redirect.covideo-bot8.semrush.com:443,https,text/html,GET,34.120.45.191,/,1530892233,34.120.45.191,HTTP/3,1,False,True,True,,,,
