new,host,a,cname,mx,soa,ns,txt,status_code,aaaa,cdn,cdn-name,has_internal_ips,internal_ips,caa
[x],profile.monster.se,,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],profile.monsterpolska.pl,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],profils.aol.monster.ca,,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],promo.monster.de,208.71.199.147,"my2.monster.com, redirector.gslb.monster.com",,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],promotion.monster.ch,208.71.199.147,"www2.eu.monster.com, redirector.gslb.monster.com",,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],promotion.monster.com,208.71.193.194,www.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],promotions.fr.monster.ch,208.71.199.147,"www2.eu.monster.com, redirector.gslb.monster.com",,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],promotions.monster.ch,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],prsx.monster.com,208.71.193.173,lvs.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],psl.monster.com,208.71.199.72,"seekertransfer-unknown.monster.com, netwebb.gslb.monster.com",,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],psx.monster.com,208.71.199.173,lvs.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],psychometrics.monster.ca,207.253.225.30,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],pt.monster.be,127.0.0.1,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,True,127.0.0.1,
[x],public.monster.be,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],public.monster.fr,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],publisher.gslb.monster.com,208.71.193.101,,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],publisher.monster.com,208.71.199.101,publisher.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],pw.monster.com,,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],pxl.military.com,173.239.76.196,v67.military.com,,"ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,
[x],qa-sso.monster.com,208.71.197.153,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],qa-www.monster.co.uk,,"www.awsqaus.monster.co.uk, dbce9m6jjena2.cloudfront.net",,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",,,NOERROR,,,,,,
[x],qa-www.monster.com,,"www.awsqaus.mwwaws.com, d2j72zcdcpbdll.cloudfront.net",,"ns-1710.awsdns-21.co.uk, awsdns-hostmaster.amazon.com","ns-949.awsdns-54.net, ns-1710.awsdns-21.co.uk, ns-1413.awsdns-48.org, ns-411.awsdns-51.com",,NOERROR,,True,cloudfront,,,
[x],qa-www.monster.fr,,"www.awsqaus.monster.ch, dbce9m6jjena2.cloudfront.net",,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",,,NOERROR,,,,,,
[x],qacrmservice.bizapps.monster.com,208.71.197.28,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],qaemployerapi.monster.com,208.71.197.148,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],qausermgmtim101.ma.monster.com,62.112.170.164,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],qq.photos.military.com,54.144.128.85,,,,,,NOERROR,,,,,,
[x],radio.monster.com,66.162.225.148,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],radio.monster.it,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],randstadprs.monster.com,,partneratslogin.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],recherche.aol.monster.ca,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],recherche.biotech.monster.ch,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],recherche.bostonpizza.monster.ca,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],recherche.brinksinc.monster.ca,208.71.193.147,"jsearch.monster.com, redirector.gslb.monster.com",,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],recherche.cara.monster.ca,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],recherche.century21canada.monster.ca,,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],recherche.communication.monster.ch,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],recherche.corus.monster.ca,208.71.193.147,"jsearch.monster.com, redirector.gslb.monster.com",,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],recherche.finance.monster.ch,,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],recherche.informatique.monster.ch,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],recherche.ingenieurie.monster.ch,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],reclutamiento.empleo.monster.es,208.71.193.174,hiring.monster.co.uk.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],reclutamiento.monster.es,,hiring2.all.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],recruiter.aol.monster.ca,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],recruiter.monster.be,208.71.193.147,"recruiter.monster.com, redirector.gslb.monster.com",,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],recruiter.monster.ch,208.71.193.147,"recruiter.monster.com, redirector.gslb.monster.com",,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],recruiter.monster.co.uk,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],recruiter.monster.hu,,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],recruiter.monster.ie,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],recruiter.monster.no,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],recruiter.monster.se,208.71.193.184,hiring2.all.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],recruiter.monsterboard.nl,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],recruiter.ohiomeansjobs.monster.com,208.71.193.162,hiring.monster.com.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],recruiter.usajobs.opm.monster.com,,recruiter.usajobs.opm.monster.com.gslb.monster.com,,,,,NOERROR,,,,,,
[x],recruiting.monster.at,208.71.193.147,"recruiter.monster.com, redirector.gslb.monster.com",,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],recruter.kelly.monster.ca,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],recruter.offres-emploi.monster.fr,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],recruter.rhi.monster.ca,208.71.199.183,sslhiring.monster.com.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],recweb.be.monster.com,208.71.195.111,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],redirect.monster.com,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],redirector.gslb.monster.com,,,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],redirector.monster.com,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],regina.monster.ca,208.71.199.147,"jsearch.monster.com, redirector.gslb.monster.com",,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],register.monster.com,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],rekrutierung.monster.de,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],rekrytera.monster.se,208.71.193.184,hiring2.all.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],relief.monster.com,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],reply.candidate.monster.com,169.55.61.17,,reply.candidate.monster.com,"ns1.tmpw.net, hostmaster.tmpw.net",,v=spf1 a ip4:129.33.243.32 ip4:129.33.243.93 ip4:129.33.243.94 ip4:129.33.243.95 ip4:129.33.243.96 -all,NOERROR,,,,,,
[x],reply.ei1.email.military.com,15.223.145.38,,reply.ei1.email.military.com,"ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com",,v=spf1 a ip4:129.33.243.170 ip4:129.33.243.231 ip4:129.33.243.236 ip4:129.33.243.237 ip4:129.33.243.238 ip4:129.33.243.239 ip4:129.33.243.243 ip4:129.33.243.244 ip4:129.33.243.245 -all,NOERROR,,,,,,
[x],reporting.gslb.monster.com,208.71.193.104,,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],reporting.monster.ca,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],reporting.monster.ch,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],reporting.monster.com,,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],reporting.monster.de,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],reporting.monster.hu,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],reporting.monster.ie,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],reporting.monster.it,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],reporting.monster.lu,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],reporting.monster.se,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],reporting.monsterpolska.pl,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],reporting.ohiomeansjobs.monster.com,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],reporting.ru.washington.monster.com,208.71.197.59,,,"ns1.tmpw.net, hostmaster.tmpw.net","ns1.tmpw.net, ns2.tmpw.net",,NOERROR,,,,,,
[x],reporting.sp.washington.monster.com,208.71.197.59,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],reporting.washington.monster.com,208.71.197.59,,,"ns1.tmpw.net, hostmaster.tmpw.net","ns1.tmpw.net, ns2.tmpw.net",,NOERROR,,,,,,
[x],reporting.youthopps.monster.com,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],reports.monster.com,208.160.11.229,mercury.monster.com,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],resourcecenter.monster.com,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],ressources.monster.fr,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],resumes.monster.com,208.71.193.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],resumes.monster.de,208.71.193.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],resumes.monster.es,208.71.199.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],resumes.monster.fr,208.71.199.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],resumes.monster.lu,208.71.193.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],resumes.monster.se,208.71.193.237,seoredirect.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],resumeview.monster.ca,208.71.193.177,partneratslogin.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],resumeview.monster.co.uk,208.71.193.177,partneratslogin.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],resumeview.monster.com,208.71.193.177,partneratslogin.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],resumeview.monster.fr,208.71.193.177,partneratslogin.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],resumeview.monsterboard.nl,208.71.199.177,partneratslogin.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],resumewriting.monster.ca,"3.215.211.164, 52.87.101.100","resumewriting.monstercareerservices.ca, apps-na1.risesmartapps.com, alb-us-workload-prod-2010984769.us-east-1.elb.amazonaws.com",,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,
[x],rh.monster.ca,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],rm.monster.co.uk,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],rm.monster.de,,"seekertransfer-unknown.monster.com, netwebb.gslb.monster.com",,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],rm.monster.ie,208.71.199.72,"seekertransfer-unknown.monster.com, netwebb.gslb.monster.com",,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],rm.monster.se,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],rpnginx.gslb.monster.com,208.71.193.195,,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],rsx.gslb.monster.com,208.71.199.181,,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],rte.monster.ie,208.71.199.72,"seekertransfer-unknown.monster.com, netwebb.gslb.monster.com",,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],salaris.monster.be,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],sales.monster.com,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],sales.monster.ie,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],sales.monster.it,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],sales.monsterboard.nl,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],saleshq.monster.com,"208.71.199.63, 208.71.193.234, 208.71.199.234",,"mailsorter.sb.monster.com, mailsorter.ash.monster.com","ns1.tmpw.net, hostmaster.tmpw.net","ns3.tmpw.net, ns1.tmpw.net, ns2.tmpw.net",v=spf1 include:spf.affinitylabs.com -all,NOERROR,,,,,,
[x],salud.monster.es,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],sante.aol.monster.ca,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],sapweb.gslb.monster.com,208.71.193.240,,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],sc.monster.com,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],scholarship.military.com,"35.155.252.60, 70.224.197.91, 54.201.68.210, 50.112.192.19, 52.27.178.227, 52.41.105.72",military.com,"mxa-002e1001.gslb.pphosted.com, mxb-002e1001.gslb.pphosted.com","ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com","ns-1091.awsdns-08.org, ns-170.awsdns-21.com, ns-1909.awsdns-46.co.uk, ns-919.awsdns-50.net","fjOeK8zyQ1DTp/Ve+2jOOhMT5lN028h4mo9GyeY/B+TVk3CaXqB4hCMRKbTUrpHE8qXEwS1AmgQJOai/ICj+mw==, ms=ms39201961, spf2.0/pra ip4:173.239.76.192/26  ip4:64.127.121.0/27 mx:intake1.miltnews.com mx:intake2.miltnews.com mx:intake3.miltnews.com mx:intake4.miltnews.com mx:mailsorter.be.tmpw.net mx:mailsorter.sb.monster.com, v=spf1 include:partner_c_spf.monster.com ip4:173.239.76.192/26 ip4:64.127.121.0/27 ip4:208.71.195.235 ip4:63.121.30.235 -all",NOERROR,,,,,,
[x],scholarships.military.com,"52.41.105.72, 35.155.252.60, 70.224.197.91, 50.112.192.19, 52.27.178.227, 54.201.68.210, 205.251.192.170, 205.251.195.151",military.com,"mxa-002e1001.gslb.pphosted.com, mxb-002e1001.gslb.pphosted.com","ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com","ns-1091.awsdns-08.org, ns-1909.awsdns-46.co.uk, ns-170.awsdns-21.com, ns-919.awsdns-50.net","v=spf1 include:partner_c_spf.monster.com ip4:173.239.76.192/26 ip4:64.127.121.0/27 ip4:208.71.195.235 ip4:63.121.30.235 -all, spf2.0/pra ip4:173.239.76.192/26  ip4:64.127.121.0/27 mx:intake1.miltnews.com mx:intake2.miltnews.com mx:intake3.miltnews.com mx:intake4.miltnews.com mx:mailsorter.be.tmpw.net mx:mailsorter.sb.monster.com, ms=ms39201961, fjOeK8zyQ1DTp/Ve+2jOOhMT5lN028h4mo9GyeY/B+TVk3CaXqB4hCMRKbTUrpHE8qXEwS1AmgQJOai/ICj+mw==",NOERROR,,,,,,
[x],sciences.monster.ch,208.71.193.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],screening.monster.com,208.71.199.147,redirector.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],search.military.com,"52.27.178.227, 54.201.68.210, 52.41.105.72, 35.155.252.60, 70.224.197.91, 50.112.192.19",military.com,"mxa-002e1001.gslb.pphosted.com, mxb-002e1001.gslb.pphosted.com","ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com","ns-1091.awsdns-08.org, ns-170.awsdns-21.com, ns-1909.awsdns-46.co.uk, ns-919.awsdns-50.net","fjOeK8zyQ1DTp/Ve+2jOOhMT5lN028h4mo9GyeY/B+TVk3CaXqB4hCMRKbTUrpHE8qXEwS1AmgQJOai/ICj+mw==, ms=ms39201961, spf2.0/pra ip4:173.239.76.192/26  ip4:64.127.121.0/27 mx:intake1.miltnews.com mx:intake2.miltnews.com mx:intake3.miltnews.com mx:intake4.miltnews.com mx:mailsorter.be.tmpw.net mx:mailsorter.sb.monster.com, v=spf1 include:partner_c_spf.monster.com ip4:173.239.76.192/26 ip4:64.127.121.0/27 ip4:208.71.195.235 ip4:63.121.30.235 -all",NOERROR,,,,,,
[x],search1.military.com,"70.224.197.91, 52.27.178.227, 52.41.105.72, 54.201.68.210, 35.155.252.60, 50.112.192.19",military.com,"mxa-002e1001.gslb.pphosted.com, mxb-002e1001.gslb.pphosted.com","ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com","ns-1091.awsdns-08.org, ns-170.awsdns-21.com, ns-1909.awsdns-46.co.uk, ns-919.awsdns-50.net","fjOeK8zyQ1DTp/Ve+2jOOhMT5lN028h4mo9GyeY/B+TVk3CaXqB4hCMRKbTUrpHE8qXEwS1AmgQJOai/ICj+mw==, ms=ms39201961, spf2.0/pra ip4:173.239.76.192/26  ip4:64.127.121.0/27 mx:intake1.miltnews.com mx:intake2.miltnews.com mx:intake3.miltnews.com mx:intake4.miltnews.com mx:mailsorter.be.tmpw.net mx:mailsorter.sb.monster.com, v=spf1 include:partner_c_spf.monster.com ip4:173.239.76.192/26 ip4:64.127.121.0/27 ip4:208.71.195.235 ip4:63.121.30.235 -all",NOERROR,,,,,,
[x],secure.fw.monster.com,208.71.196.90,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],secure.jdn.monster.ch,"13.32.121.109, 13.32.121.91, 13.32.121.66, 13.32.121.107","jdnmonsterat.awsprodus.mwwaws.com, d2bldao12vo555.cloudfront.net",,"ns-884.awsdns-46.net, awsdns-hostmaster.amazon.com","ns-1063.awsdns-04.org, ns-884.awsdns-46.net, ns-2015.awsdns-59.co.uk, ns-145.awsdns-18.com",,NOERROR,,True,cloudfront,,,
[x],secure.jdn.monster.com,"13.32.121.107, 13.32.121.109, 13.32.121.91, 13.32.121.66","jdnmonsterat.awsprodus.mwwaws.com, d2bldao12vo555.cloudfront.net",,"ns-884.awsdns-46.net, awsdns-hostmaster.amazon.com","ns-145.awsdns-18.com, ns-884.awsdns-46.net, ns-2015.awsdns-59.co.uk, ns-1063.awsdns-04.org",,NOERROR,,True,cloudfront,,,
[x],secure.monster.co.uk,208.160.11.229,mercury.monster.com,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],securecss.monster.com,54.144.128.85,,,,,,NOERROR,,,,,,
[x],securetransfer.monster.com,208.71.193.197,ftp.monster.com,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],seeker.monster.com,208.71.199.72,"seekertransfer-unknown.monster.com, netwebb.gslb.monster.com",,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],seemore.monster.com,208.71.193.72,,"mailsorter.sb.monster.com, mailsorter.ash.monster.com","ns1.tmpw.net, hostmaster.tmpw.net",,v=spf1 include:spf.monster.com mx -all,NOERROR,,,,,,
[x],selezione.monster.it,208.71.193.184,hiring2.all.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],selezionedelpersonale.monster.it,,sslhiring.monster.co.uk.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],seminars.monster.co.uk,194.129.230.50,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],seminars.monster.com,208.71.193.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],seoredirect.gslb.monster.com,208.71.193.237,,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],services.lexus.monster.com,208.71.193.226,wildcardlexus.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],sf.monster.com,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],sftp.mgsapps.monster.com,69.25.33.28,,,"ns201.mgsapps.monster.com, mgs-sysops.monster.com",,,NOERROR,,,,,,
[x],sftp.monster.com,208.71.193.1,,,"ns1.tmpw.net, hostmaster.tmpw.net",,,NOERROR,,,,,,
[x],sharp.monster.com,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],shop.monster.at,208.71.199.72,netwebb.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",,,NOERROR,,,,,,
[x],sip.monster.at,52.112.192.139,sipdir.online.lync.com,,"admin.nsatc.net, dns.level3.net",,,NOERROR,2603:1027:0:48::20,,,,,
