new,host,soa,txt,status_code,a,cname,has_internal_ips,internal_ips,cdn,cdn-name,aaaa,ns,mx,caa
[x],admin-c14.qbo.intuit.com,"ns-840.awsdns-41.net, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono-prd-usw2-k8s,external-dns/resource=ingress/accounting-c14-usw2-prod/prod-c14-qbo-admin-ingress",NOERROR,"54.200.118.162, 34.210.97.198, 54.71.97.11","admin-c14-prd.sbg-qbo-prod.a.intuit.com, admin-c14-prod.qbomonoprdusw2.iks2.a.intuit.com",,,,,,"ns-1379.awsdns-44.org, ns-147.awsdns-18.com, ns-1813.awsdns-34.co.uk, ns-840.awsdns-41.net",,
[x],admin-c15.qbo.intuit.com,"ns-840.awsdns-41.net, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono-prd-usw2-k8s,external-dns/resource=ingress/accounting-c15-usw2-prod/prod-c15-qbo-admin-ingress",NOERROR,"35.161.154.140, 54.69.63.60, 52.11.167.244","admin-c15-prd.sbg-qbo-prod.a.intuit.com, admin-c15-prod.qbomonoprdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c16.qbo.intuit.com,"ns-897.awsdns-48.net, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono2-prd-usw2-k8s,external-dns/resource=ingress/accounting-c16-usw2-prod/prod-c16-qbo-admin-ingress",NOERROR,"44.225.242.39, 34.215.45.220, 44.238.45.131","admin-c16-prd.sbg-qbo-prod.a.intuit.com, admin-c16-prod.qbomono2prdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c17.qbo.intuit.com,"ns-897.awsdns-48.net, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono2-prd-usw2-k8s,external-dns/resource=ingress/accounting-c17-usw2-prod/prod-c17-qbo-admin-ingress",NOERROR,"54.148.115.35, 100.22.14.105, 52.27.228.83","admin-c17-prd.sbg-qbo-prod.a.intuit.com, admin-c17-prod.qbomono2prdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c18.qbo.intuit.com,"ns-897.awsdns-48.net, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono2-prd-usw2-k8s,external-dns/resource=ingress/accounting-c18-usw2-prod/prod-c18-qbo-admin-ingress",NOERROR,"52.37.25.232, 52.24.65.167, 54.213.216.196","admin-c18-prd.sbg-qbo-prod.a.intuit.com, admin-c18-prod.qbomono2prdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c19.qbo.intuit.com,"ns-897.awsdns-48.net, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono2-prd-usw2-k8s,external-dns/resource=ingress/accounting-c19-usw2-prod/prod-c19-qbo-admin-ingress",NOERROR,"52.26.63.201, 44.236.123.141, 35.155.217.189","admin-c19-prd.sbg-qbo-prod.a.intuit.com, admin-c19-prod.qbomono2prdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c2.qbo.intuit.com,"ns-840.awsdns-41.net, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono-prd-usw2-k8s,external-dns/resource=ingress/accounting-c2-usw2-prod/prod-c2-qbo-admin-ingress",NOERROR,"35.160.197.118, 54.70.248.100, 35.161.41.145","admin-c2-prd.sbg-qbo-prod.a.intuit.com, admin-c2-prod.qbomonoprdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c21.qbo.intuit.com,"ns-897.awsdns-48.net, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono2-prd-usw2-k8s,external-dns/resource=ingress/accounting-c21-usw2-prod/prod-c21-qbo-admin-ingress",NOERROR,"52.35.130.97, 54.148.143.164, 52.13.163.61","admin-c21-prd.sbg-qbo-prod.a.intuit.com, admin-c21-prod.qbomono2prdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c22.qbo.intuit.com,"ns-897.awsdns-48.net, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono2-prd-usw2-k8s,external-dns/resource=ingress/accounting-c22-usw2-prod/prod-c22-qbo-admin-ingress",NOERROR,"52.10.191.63, 52.13.208.191, 54.148.240.10","admin-c22-prd.sbg-qbo-prod.a.intuit.com, admin-c22-prod.qbomono2prdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c23.qbo.intuit.com,"ns-897.awsdns-48.net, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono2-prd-usw2-k8s,external-dns/resource=ingress/accounting-c23-usw2-prod/prod-c23-qbo-admin-ingress",NOERROR,"44.242.0.55, 52.39.237.51, 52.34.214.41","admin-c23-prd.sbg-qbo-prod.a.intuit.com, admin-c23-prod.qbomono2prdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c24.qbo.intuit.com,"ns-897.awsdns-48.net, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono2-prd-usw2-k8s,external-dns/resource=ingress/accounting-c24-usw2-prod/prod-c24-qbo-admin-ingress",NOERROR,"44.231.2.240, 54.201.89.10, 44.240.123.196","admin-c24-prd.sbg-qbo-prod.a.intuit.com, admin-c24-prod.qbomono2prdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c25.qbo.intuit.com,"ns-897.awsdns-48.net, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono2-prd-usw2-k8s,external-dns/resource=ingress/accounting-c25-usw2-prod/prod-c25-qbo-admin-ingress",NOERROR,"34.212.247.126, 52.27.106.140, 35.160.132.243","admin-c25-prd.sbg-qbo-prod.a.intuit.com, admin-c25-prod.qbomono2prdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c26.qbo.intuit.com,"ns-897.awsdns-48.net, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono2-prd-usw2-k8s,external-dns/resource=ingress/accounting-c26-usw2-prod/prod-c26-qbo-admin-ingress",NOERROR,"54.71.166.105, 34.214.206.227, 35.160.11.142","admin-c26-prd.sbg-qbo-prod.a.intuit.com, admin-c26-prod.qbomono2prdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c27.e2e.qbo.intuit.com,"ns-1147.awsdns-15.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono-ppd-usw2-k8s,external-dns/resource=ingress/accounting-c27-usw2-e2e/e2e-c27-qbo-admin-ingress",NOERROR,"34.208.160.253, 44.229.172.124, 35.80.153.64","admin-c27-e2e.sbg-qbo-ppd.a.intuit.com, admin-c27-e2e.qbomonoppdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c28.qbo.intuit.com,"ns-897.awsdns-48.net, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono2-prd-usw2-k8s,external-dns/resource=ingress/accounting-c28-usw2-prod/prod-c28-qbo-admin-ingress",NOERROR,"54.148.211.189, 34.215.52.41, 44.241.215.147","admin-c28-prd.sbg-qbo-prod.a.intuit.com, admin-c28-prod.qbomono2prdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c29.qbo.intuit.com,"ns-897.awsdns-48.net, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono2-prd-usw2-k8s,external-dns/resource=ingress/accounting-c29-usw2-prod/prod-c29-qbo-admin-ingress",NOERROR,"54.69.5.254, 44.233.186.68, 35.161.108.214","admin-c29-prd.sbg-qbo-prod.a.intuit.com, admin-c29-prod.qbomono2prdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c3.qbo.intuit.com,"ns-840.awsdns-41.net, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono-prd-usw2-k8s,external-dns/resource=ingress/accounting-c3-usw2-prod/prod-c3-qbo-admin-ingress",NOERROR,"54.201.33.63, 35.164.45.104, 44.227.251.206","admin-c3-prd.sbg-qbo-prod.a.intuit.com, admin-c3-prod.qbomonoprdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c30.qbo.intuit.com,"ns-897.awsdns-48.net, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono2-prd-usw2-k8s,external-dns/resource=ingress/accounting-c30-usw2-prod/prod-c30-qbo-admin-ingress",NOERROR,"54.149.112.34, 52.37.201.139, 54.149.103.107","admin-c30-prd.sbg-qbo-prod.a.intuit.com, admin-c30-prod.qbomono2prdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c32.qbo.intuit.com,"ns-1611.awsdns-09.co.uk, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono3-prd-usw2-k8s,external-dns/resource=ingress/accounting-c32-usw2-prod/prod-c32-qbo-admin-ingress",NOERROR,"35.155.64.96, 34.209.254.106, 35.162.7.199","admin-c32-prd.sbg-qbo-prod.a.intuit.com, admin-c32-prod.qbomono3prdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c33.qbo.intuit.com,"ns-1611.awsdns-09.co.uk, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono3-prd-usw2-k8s,external-dns/resource=ingress/accounting-c33-usw2-prod/prod-c33-qbo-admin-ingress",NOERROR,"35.83.72.144, 34.211.17.142, 54.214.149.179","admin-c33-prd.sbg-qbo-prod.a.intuit.com, admin-c33-prod.qbomono3prdusw2.iks2.a.intuit.com",,,,,,"ns-1500.awsdns-59.org, ns-1611.awsdns-09.co.uk, ns-195.awsdns-24.com, ns-979.awsdns-58.net",,
[x],admin-c34.qbo.intuit.com,"ns-1611.awsdns-09.co.uk, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono3-prd-usw2-k8s,external-dns/resource=ingress/accounting-c34-usw2-prod/prod-c34-qbo-admin-ingress",NOERROR,"44.237.192.78, 52.12.3.135, 35.160.212.133","admin-c34-prd.sbg-qbo-prod.a.intuit.com, admin-c34-prod.qbomono3prdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c35.qbo.intuit.com,"ns-1611.awsdns-09.co.uk, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono3-prd-usw2-k8s,external-dns/resource=ingress/accounting-c35-usw2-prod/prod-c35-qbo-admin-ingress",NOERROR,"54.69.207.142, 35.166.110.251, 52.34.0.25","admin-c35-prd.sbg-qbo-prod.a.intuit.com, admin-c35-prod.qbomono3prdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c36.qbo.intuit.com,"ns-1611.awsdns-09.co.uk, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono3-prd-usw2-k8s,external-dns/resource=ingress/accounting-c36-usw2-prod/prod-c36-qbo-admin-ingress",NOERROR,"44.230.55.121, 34.211.87.218, 52.88.219.240","admin-c36-prd.sbg-qbo-prod.a.intuit.com, admin-c36-prod.qbomono3prdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c37.qbo.intuit.com,"ns-1611.awsdns-09.co.uk, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono3-prd-usw2-k8s,external-dns/resource=ingress/accounting-c37-usw2-prod/prod-c37-qbo-admin-ingress",NOERROR,"34.211.83.183, 54.214.205.35, 52.32.227.114","admin-c37-prd.sbg-qbo-prod.a.intuit.com, admin-c37-prod.qbomono3prdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c39.qbo.intuit.com,"ns-840.awsdns-41.net, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono-prd-usw2-k8s,external-dns/resource=ingress/accounting-c39-usw2-prod/prod-c39-qbo-admin-ingress",NOERROR,"52.89.29.32, 44.240.101.234, 54.148.116.98","admin-c39-prd.sbg-qbo-prod.a.intuit.com, admin-c39-prod.qbomonoprdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c4.perf.qbo.intuit.com,"ns-1147.awsdns-15.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono-ppd-usw2-k8s,external-dns/resource=ingress/accounting-c4-usw2-perf/perf-c4-qbo-admin-ingress",NOERROR,"34.208.120.32, 44.228.105.36, 44.242.26.118","admin-c4-perf.sbg-qbo-ppd.a.intuit.com, admin-c4-perf.qbomonoppdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c40.qbo.intuit.com,"ns-1611.awsdns-09.co.uk, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono3-prd-usw2-k8s,external-dns/resource=ingress/accounting-c40-usw2-prod/prod-c40-qbo-admin-ingress",NOERROR,"44.236.113.41, 35.164.26.102, 50.112.146.166","admin-c40-prd.sbg-qbo-prod.a.intuit.com, admin-c40-prod.qbomono3prdusw2.iks2.a.intuit.com",,,,,,"ns-1500.awsdns-59.org, ns-1611.awsdns-09.co.uk, ns-195.awsdns-24.com, ns-979.awsdns-58.net",,
[x],admin-c41.qbo.intuit.com,"ns-1611.awsdns-09.co.uk, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono3-prd-usw2-k8s,external-dns/resource=ingress/accounting-c41-usw2-prod/prod-c41-qbo-admin-ingress",NOERROR,"100.22.5.239, 52.26.22.46, 34.210.199.74","admin-c41-prd.sbg-qbo-prod.a.intuit.com, admin-c41-prod.qbomono3prdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c42.qbo.intuit.com,"ns-1611.awsdns-09.co.uk, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono3-prd-usw2-k8s,external-dns/resource=ingress/accounting-c42-usw2-prod/prod-c42-qbo-admin-ingress",NOERROR,"44.237.134.31, 44.224.62.1, 54.68.35.157","admin-c42-prd.sbg-qbo-prod.a.intuit.com, admin-c42-prod.qbomono3prdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c43.qbo.intuit.com,"ns-1611.awsdns-09.co.uk, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono3-prd-usw2-k8s,external-dns/resource=ingress/accounting-c43-usw2-prod/prod-c43-qbo-admin-ingress",NOERROR,"44.241.118.35, 52.27.63.37, 52.32.190.33","admin-c43-prd.sbg-qbo-prod.a.intuit.com, admin-c43-prod.qbomono3prdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c44.qbo.intuit.com,"ns-1611.awsdns-09.co.uk, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono3-prd-usw2-k8s,external-dns/resource=ingress/accounting-c44-usw2-prod/prod-c44-qbo-admin-ingress",NOERROR,"54.149.130.59, 52.33.140.146, 34.213.39.154","admin-c44-prd.sbg-qbo-prod.a.intuit.com, admin-c44-prod.qbomono3prdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c45.qbo.intuit.com,"ns-1611.awsdns-09.co.uk, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono3-prd-usw2-k8s,external-dns/resource=ingress/accounting-c45-usw2-prod/prod-c45-qbo-admin-ingress",NOERROR,"44.236.126.56, 54.212.92.41, 44.232.218.42","admin-c45-prd.sbg-qbo-prod.a.intuit.com, admin-c45-prod.qbomono3prdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c5.qbo.intuit.com,"ns-840.awsdns-41.net, awsdns-hostmaster.amazon.com",,NOERROR,"52.13.204.47, 100.20.218.145, 52.34.9.207","admin-c5-prd.sbg-qbo-prod.a.intuit.com, admin-c5-prod.qbomonoprdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c6.perf.qbo.intuit.com,"ns-1147.awsdns-15.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono-ppd-usw2-k8s,external-dns/resource=ingress/accounting-c6-usw2-perf/perf-c6-qbo-admin-ingress",NOERROR,"35.163.224.168, 44.237.206.38, 54.244.188.106","admin-c6-perf.sbg-qbo-ppd.a.intuit.com, admin-c6-perf.qbomonoppdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c6.qbo.intuit.com,"ns-840.awsdns-41.net, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono-prd-usw2-k8s,external-dns/resource=ingress/accounting-c6-usw2-prod/prod-c6-qbo-admin-ingress",NOERROR,"52.25.164.222, 34.223.218.238, 35.82.196.133","admin-c6-prd.sbg-qbo-prod.a.intuit.com, admin-c6-prod.qbomonoprdusw2.iks2.a.intuit.com",,,,,,"ns-1379.awsdns-44.org, ns-147.awsdns-18.com, ns-1813.awsdns-34.co.uk, ns-840.awsdns-41.net",,
[x],admin-c7.e2e.qbo.intuit.com,"ns-1147.awsdns-15.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono-ppd-usw2-k8s,external-dns/resource=ingress/accounting-c7-usw2-e2e/e2e-c7-qbo-admin-ingress",NOERROR,,"admin-c7-e2e.sbg-qbo-ppd.a.intuit.com, admin-c7-e2e.qbomonoppdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c7.qbo.intuit.com,"ns-840.awsdns-41.net, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono-prd-usw2-k8s,external-dns/resource=ingress/accounting-c7-usw2-prod/prod-c7-qbo-admin-ingress",NOERROR,"34.214.232.242, 54.203.236.207, 52.35.79.149","admin-c7-prd.sbg-qbo-prod.a.intuit.com, admin-c7-prod.qbomonoprdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c70.qbo.intuit.com,"ns-13.awsdns-01.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono4-prd-usw2-k8s,external-dns/resource=ingress/accounting-c70-usw2-prod/prod-c70-qbo-admin-ingress",NOERROR,"44.237.225.254, 52.32.148.33, 52.39.71.29","admin-c70-prd.sbg-qbo-prod.a.intuit.com, admin-c70-prod.qbomono4prdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c71.qbo.intuit.com,"ns-13.awsdns-01.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono4-prd-usw2-k8s,external-dns/resource=ingress/accounting-c71-usw2-prod/prod-c71-qbo-admin-ingress",NOERROR,"34.214.50.11, 44.238.61.99, 54.191.86.215","admin-c71-prd.sbg-qbo-prod.a.intuit.com, admin-c71-prod.qbomono4prdusw2.iks2.a.intuit.com",,,,,,"ns-1118.awsdns-11.org, ns-13.awsdns-01.com, ns-1857.awsdns-40.co.uk, ns-771.awsdns-32.net",,
[x],admin-c8.qbo.intuit.com,"ns-840.awsdns-41.net, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono-prd-usw2-k8s,external-dns/resource=ingress/accounting-c8-usw2-prod/prod-c8-qbo-admin-ingress",NOERROR,"35.155.123.138, 54.187.195.99, 35.85.179.197","admin-c8-prd.sbg-qbo-prod.a.intuit.com, admin-c8-prod.qbomonoprdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c80.e2e.qbo.intuit.com,"ns-1147.awsdns-15.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono-ppd-usw2-k8s,external-dns/resource=ingress/accounting-c80-usw2-e2e/e2e-c80-qbo-admin-ingress",NOERROR,"44.228.96.241, 100.20.74.162, 54.213.37.69","admin-c80-e2e.sbg-qbo-ppd.a.intuit.com, admin-c80-e2e.qbomonoppdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c80.qa.qbo.intuit.com,"ns-1069.awsdns-05.org, awsdns-hostmaster.amazon.com",,NOERROR,,admin-c80-qa.sbg-qbo-ppd.a.intuit.com,,,,,,,,
[x],admin-c9.qbo.intuit.com,"ns-840.awsdns-41.net, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono-prd-usw2-k8s,external-dns/resource=ingress/accounting-c9-usw2-prod/prod-c9-qbo-admin-ingress",NOERROR,"52.24.51.58, 52.42.236.197, 54.149.247.37","admin-c9-prd.sbg-qbo-prod.a.intuit.com, admin-c9-prod.qbomonoprdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c92.qbo.intuit.com,"ns-840.awsdns-41.net, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono-prd-usw2-k8s,external-dns/resource=ingress/accounting-c92-usw2-prod/prod-c92-qbo-admin-ingress",NOERROR,"52.13.80.199, 52.89.48.29, 44.240.167.255","admin-c92-prd.sbg-qbo-prod.a.intuit.com, admin-c92-prod.qbomonoprdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-c95.qbo.intuit.com,"ns-840.awsdns-41.net, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono-prd-usw2-k8s,external-dns/resource=ingress/accounting-c95-usw2-prod/prod-c95-qbo-admin-ingress",NOERROR,"35.165.62.241, 34.210.112.101, 54.212.122.112","admin-c95-prd.sbg-qbo-prod.a.intuit.com, admin-c95-prod.qbomonoprdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-e2e.aws.mint.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"44.237.167.36, 44.239.125.171","admin-e2e.pre-prod-aws.mint.com, e2e20-loadb-1a6bj352m1587-1904274111.us-west-2.elb.amazonaws.com",,,,,,,,
[x],admin-silver-release.qbo.intuit.com,"ns-1147.awsdns-15.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=qbo-mono-ppd-usw2-k8s,external-dns/resource=ingress/accounting-c23-usw2-e2e/e2e-c23-qbo-admin-ingress",NOERROR,"44.226.137.84, 44.229.101.196, 44.238.122.194","admin-silver-release.sbg-qbo-ppd.a.intuit.com, admin-c23-e2e.qbomonoppdusw2.iks2.a.intuit.com",,,,,,,,
[x],admin-stage.aws.mint.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"52.12.169.9, 52.40.239.10","admin-stage.pre-prod-aws.mint.com, stage-loadb-miypwxfikh5x-682389238.us-west-2.elb.amazonaws.com",,,,,,,,
[x],admin.mailchimp.com,"n0x.akamaiedge.net, hostmaster.akamai.com",,NOERROR,104.102.32.203,"shawildcard.mailchimp.com.edgekey.net, e9304.x.akamaiedge.net",,,,,,,,
[x],admin.mint.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"34.217.157.222, 52.34.68.188","admin.dc1.mint.com, prod2-loadb-1b6mrpf6yvbr6-712656499.us-west-2.elb.amazonaws.com",,,,,,,,
[x],admin.qbo-exactor.a.intuit.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,100.20.153.152,exactor-prod-elb-861322826.us-west-2.elb.amazonaws.com,,,,,,"ns-1475.awsdns-56.org, ns-1769.awsdns-29.co.uk, ns-332.awsdns-41.com, ns-560.awsdns-06.net",,
[x],admin.sec-center-preprod.kaos.a.intuit.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"52.40.170.232, 34.218.93.64",secintcom-preprod-admin-elb-273506843.us-west-2.elb.amazonaws.com,,,,,,,,
[x],admin.security.intuit.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"44.232.218.110, 52.89.250.111","admin.sec-center-prod.kaos.a.intuit.com, secintcom-prod-admin-elb-1032195407.us-west-2.elb.amazonaws.com",,,,,,,,
[x],admin.spinnaker.intuit.com,"ns-397.awsdns-49.com, awsdns-hostmaster.amazon.com",,NOERROR,"44.239.131.61, 54.69.247.146, 44.237.117.95",,,,,,,"ns-1365.awsdns-42.org, ns-2014.awsdns-59.co.uk, ns-397.awsdns-49.com, ns-837.awsdns-40.net",,
[x],adp.intuit.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com, ns-1076.awsdns-06.org",,NOERROR,"52.33.104.5, 44.237.197.68, 52.32.176.18","pingaccess.eiam.a.intuit.com, prod-pingaccess-lb-public-1405090098.us-west-2.elb.amazonaws.com, prod-pingaccess-lb-public-2097841479.us-east-2.elb.amazonaws.com",,,,,,,,
[x],adpfitness.intuit.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",,NOERROR,"3.145.237.210, 3.131.217.46, 3.15.119.148","pingaccess.eiam.a.intuit.com, prod-pingaccess-lb-public-2097841479.us-east-2.elb.amazonaws.com",,,,,,,,
[x],adtp.api.intuit.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"52.32.17.254, 52.33.84.162, 54.201.189.87, 34.215.155.103, 35.162.118.125, 35.165.32.209, 52.12.81.133, 52.24.77.207","adtp.prd.api.a.intuit.com, adtp-us-west-2.prd.api.a.intuit.com, sw1_us-west-2_web.prd.api.a.intuit.com, sw1prdwebbluealb-144153673.us-west-2.elb.amazonaws.com",,,,,,,,
[x],advertise.intuit.com,"dns1.p08.nsone.net, nadmin.intuit.com, a1-182.akam.net",,NOERROR,216.218.253.249,,,,,,,,,
[x],affiliatemarketing-preprod.intuit.com,"a1-182.akam.net, nadmin.intuit.com, dns1.p08.nsone.net",,NOERROR,23.23.7.255,,,,,,,,,
[x],affiliatemarketing.intuit.com,"a1-182.akam.net, nadmin.intuit.com, dns1.p08.nsone.net",,NOERROR,23.22.129.142,,,,,,,,,
[x],affiliates.turbotax.com,"n0b.akamai.net, hostmaster.akamai.com",,NOERROR,"2.16.238.11, 2.16.238.28","redirector.intuit.com, redirector.intuit.com.edgesuite.net, a1887.b.akamai.net",,,,,,,,
[x],affiliates.turbotax.intuit.com,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",,NOERROR,45.60.33.126,"turbotax.wip.directresponsetech.com, due67k5.x.incapdns.net",,,True,incapsula,,,,
[x],agbeta2.intuit.com,"a1-182.akam.net, nadmin.intuit.com, dns1.p08.nsone.net",,NOERROR,208.243.0.221,,,,,,,,,
[x],agent.ccpv2.a.intuit.com,"ns-1200.awsdns-22.org, awsdns-hostmaster.amazon.com",,NOERROR,"52.222.236.73, 52.222.236.74, 52.222.236.22, 52.222.236.35",,,,True,cloudfront,,,,
[x],agentbuddy.api.intuit.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,NOERROR,"35.162.118.125, 52.32.17.254, 34.216.243.133, 52.33.84.162, 34.215.155.103, 35.165.32.209, 35.82.140.22, 52.42.153.201","agentbuddy.prd.api.a.intuit.com, agentbuddy-us-west-2.prd.api.a.intuit.com, sw1_us-west-2_web.prd.api.a.intuit.com, sw1prdwebbluealb-144153673.us-west-2.elb.amazonaws.com",,,,,,,,
[x],agi-prd.a.intuit.com,"ns-2.awsdns-00.com, awsdns-hostmaster.amazon.com",,NOERROR,"205.251.192.2, 205.251.195.128, 205.251.196.84, 205.251.199.169",,,,,,,"ns-2.awsdns-00.com, ns-1961.awsdns-53.co.uk, ns-1108.awsdns-10.org, ns-896.awsdns-48.net",,
[x],agile.intuit.com,"ns-618.awsdns-13.net, awsdns-hostmaster.amazon.com",,NOERROR,"34.213.153.152, 52.32.131.157, 44.238.23.178","wiki.intuit.com, dipstick.wiki.a.intuit.com",,,,,,,,
